asst,sst,at,tmin,dpt,FzSf,CbSf,TjzSf,LySf,GySf,TzkSf,LzSf,JxSf,WsSf,DjtSf,runoff
291.112366,291.112366,16.42,12.73,10.9,37.65625,99.9375,122.46875,596.09375,901.4375,1962.5938,2009.2812,2519.7188,2792.625,6014.7812,6047.6875
287.211487,287.211487,15.35,10.66,11.13,38.65625,97.5625,117.25,552.59375,829.5625,1799.125,1841.625,2325.8438,2662.375,5721.5312,5766.8125
291.727783,291.727783,17.69,12.66,11.15,36.71875,93.40625,114.0625,549.09375,777.25,1671.5312,1705.9688,2141.875,2471.4375,5327.1875,5375.2812
289.794434,289.794434,17.22,9.35,7.69,33.03125,84.09375,103.53125,542.625,750.15625,1587.9375,1611.7188,1995.4688,2283.4062,4931.2188,4977.0312
292.474609,292.474609,18.89,12.58,11.24,29.5,74.875,92.28125,499.59375,723.90625,1529.25,1549.875,1889.1562,2128.7188,4582.4688,4624.375
293.894287,293.894287,18.52,13.16,13.59,26.40625,66.625,82.125,450.75,674.75,1450.8438,1479.25,1802.4688,2011.4375,4299.5,4339.3125
297.217896,297.217896,23.3,15.49,16.36,23.5625,59.15625,73.0625,405.4375,614,1342.75,1378.8438,1703.4375,1915.5312,4050.2188,4089.375
298.041656,298.041656,24.67,20.76,17.96,21.03125,52.5625,65,365.875,559.03125,1230.8438,1267.7812,1590.8438,1816.1875,3800.7188,3839.375
293.679901,293.679901,19.96,14.37,16.28,25.90625,62.6875,73.71875,359.125,534.5625,1149.7188,1175.4688,1485.3438,1708.5,3556.75,3594
290.651367,290.651367,16.78,13.02,11.31,35.96875,86.75,100.5625,436.59375,559.71875,1162.2812,1155.625,1412.625,1609.0312,3363.375,3395.5
293.180237,293.180237,19.09,15.28,12.51,35.65625,86.6875,105.03125,507.46875,615.90625,1289.3438,1250.9688,1433.7812,1534.7188,3244.5,3269.3438
294.528687,294.528687,20.09,14.82,13.12,38.5,93.90625,109.84375,509.875,671.8125,1435.75,1399.25,1548.9375,1518.4062,3230.9062,3242.2188
288.867737,288.867737,15.1,13.29,13.03,36.40625,90.59375,108.21875,509.03125,686.09375,1509.9688,1496.875,1675.0312,1586.5312,3374.625,3371.4688
291.053802,291.053802,16.2,13.52,13.64,32.71875,81.4375,97.75,482.21875,671.78125,1503.7812,1511.5625,1741.2188,1696.8438,3582.7812,3579.4688
291.84729,291.84729,17.44,13.97,12.92,29.25,72.625,87.25,438.8125,638.40625,1450.8125,1470.9375,1732.5,1777.0938,3698.4375,3706.9062
293.402863,293.402863,19.94,16.49,14.09,26.21875,65.3125,78.65625,395.9375,590.25,1364.6875,1394.0625,1672.9688,1792.375,3671.875,3691.5
296.08371,296.08371,21.89,17.75,15.89,25.0625,61.5625,73.6875,359.25,540.375,1263.5625,1296.75,1580.4375,1750.2812,3541.3438,3567.8438
296.305115,296.305115,23.27,18.67,17.08,22.96875,56.34375,68.03125,330.5,493.6875,1165.8438,1198.0625,1473.375,1670.5938,3354.7188,3384.5938
297.318848,297.318848,24.66,18.28,17.2,20.5625,50.40625,61.03125,306.25,451.71875,1080.2812,1109.1562,1368.0312,1571.1875,3145.375,3176.1562
298.988403,298.988403,25.73,20.67,16.08,18.34375,45.0625,54.59375,281.4375,415.4375,1007.21875,1032.8125,1271.2188,1467.4375,2938.5,2968.0938
298.510986,298.510986,25.12,18.87,19.44,16.96875,41.40625,49.75,261.0625,384.28125,942.90625,967.03125,1189.5,1371.0938,2760.7188,2788.375
290.146912,290.146912,17.58,14.98,14.39,23.375,66.5625,74,287.59375,375.6875,898.5,915.96875,1133.9062,1298.5,2654.0938,2678.4375
296.063568,296.063568,20.82,17.25,15.03,24.21875,73.375,88.375,381.1875,403.84375,914.40625,909.4375,1109.4062,1249.75,2608.5938,2631.4375
293.057373,293.057373,19.24,17.16,17.61,23.0625,68.8125,83.15625,415.84375,458.28125,994.34375,969.625,1117.9688,1221.0625,2586.2188,2607.375
292.240204,292.240204,18.54,15.88,15.28,21.28125,62.875,76.34375,437,508.5,1113.25,1077.1875,1172.7812,1221.2188,2624.3438,2639.0938
292.246399,292.246399,18.57,13.84,15.11,19.15625,56.5,68.875,434.25,531.625,1231.4688,1199.5,1264.7188,1256.1562,2729.2188,2737.625
295.805573,295.805573,21.4,16.36,15.74,17.65625,51.84375,63.03125,405.75,532.1875,1292.2188,1280.2188,1365.4375,1321.8438,2852.2812,2858.125
297.233795,297.233795,23.41,19.17,18.72,16.46875,47.78125,58,379,511.28125,1287.25,1293.3438,1425.1875,1403.8438,2958.5938,2965.3438
294.337677,294.337677,21.59,14.98,14.52,17.96875,51.84375,61.59375,369.5625,487.09375,1248.4375,1262.5,1425.8438,1470.125,3019,3031.5
296.880646,296.880646,24.07,18.49,17.08,17.09375,49.3125,60.59375,378.71875,474.65625,1215.125,1225.7812,1391.2812,1491,3003.4375,3023.6875
295.996033,295.996033,22.23,14.62,16,15.34375,44.03125,54.375,363.125,467.0625,1191,1199.9375,1357.0625,1470.8438,2922.2188,2946.7812
292.154388,292.154388,19.14,14.64,11.16,14.34375,42.15625,51.53125,335.34375,455.21875,1160.0625,1172.125,1331.2188,1443.2812,2850.4688,2872.6562
295.469696,295.469696,22.4,18.86,15.34,13.15625,39.21875,48.46875,310.65625,431.625,1118.75,1133.9688,1300.8125,1419.5312,2811.4375,2831.3438
295.863129,295.863129,22.54,20.55,17.76,11.84375,35.59375,44.25,284.78125,401.53125,1071.875,1089.125,1261.2812,1390.0312,2773.8125,2792.5938
297.727051,297.727051,24.95,21.79,20.45,10.625,32.40625,40.5625,258.65625,371.53125,1018.625,1038.3125,1213.9688,1351.9062,2733.4688,2751.625
294.822266,294.822266,20.89,19.63,19.63,10.0625,30.875,38.59375,236.1875,343.03125,967.9375,986.90625,1162,1319.2188,2737.1875,2761.7188
294.799469,294.799469,21.37,19.45,19.21,9.5625,29.5625,37.09375,224.125,318.28125,941.375,953.3125,1114,1291.1875,2761.0938,2789.2812
294.159576,294.159576,20.02,17.62,18.35,9.34375,28.84375,36,216.90625,298.78125,944.59375,948.8125,1086.25,1257.875,2736.0625,2768.7188
297.528961,297.528961,23.45,18.5,18.48,9,28,35.09375,211.9375,285.78125,947.625,951.96875,1077.0625,1230.8125,2689.25,2720.0625
298.518524,298.518524,25.09,20.41,19.04,8.5625,26.96875,33.71875,203.71875,274.84375,935.46875,943.4375,1068,1210.625,2645.4688,2674.0938
299.656067,299.656067,25.96,22.63,20.03,8.3125,26.34375,32.8125,195.5625,268.75,914.09375,924.0625,1051.9062,1188.4375,2594.9375,2621.8125
296.421448,296.421448,23.25,18.35,19.03,14.0625,43.09375,48.59375,218.8125,280.125,906.40625,912.1875,1046.875,1167.7188,2545.5938,2570.75
292.256714,292.256714,18.31,18.1,16.97,16.125,49.5,60.625,294.59375,317.09375,937.34375,931.34375,1103.6562,1175.125,2538.375,2558.6875
293.896484,293.896484,19.6,16.98,16.63,14.875,45.15625,56.34375,336.75,363.875,1004.5625,986.84375,1214.1562,1230.7812,2606.5938,2619.9062
296.914978,296.914978,22.85,19.61,18.49,13.28125,40.125,50.25,323.40625,406.65625,1087.1875,1065.625,1303.375,1321.6875,2735.4062,2740.875
294.685333,294.685333,21.23,19.45,18.94,11.84375,35.875,45,295.34375,417.0625,1134.9375,1126.375,1365.0938,1412.9688,2933.2188,2931.3125
295.801147,295.801147,22.02,19.86,18.99,11.0625,33.25,41.59375,271.5,398.8125,1127.0625,1134.8438,1393.3125,1479.625,3150.1875,3150.5
296.822083,296.822083,23.3,20.72,19.77,10.25,31.0625,38.96875,252.65625,370.3125,1093.2188,1108.5625,1379.625,1509.5,3262.25,3274.8438
297.299042,297.299042,23.78,20.37,21.02,12.40625,31.78125,38.4375,236.53125,344.1875,1052.8438,1070.5312,1338.4375,1507.1562,3246.0625,3269.5938
295.851776,295.851776,21.94,18.19,17.51,16.4375,40.125,46.375,234.1875,327.21875,1018.78125,1034.125,1287.75,1481.125,3161.6875,3190.7812
297.436066,297.436066,23.19,18.4,18.61,16.34375,40.78125,49.4375,253.84375,319.4375,1003.71875,1011.3125,1243.0312,1437,3045.4062,3076.3125
300.15094,300.15094,26.71,22.91,20.93,15.09375,37.28125,45.4375,262.1875,319.25,1024.8125,1020.40625,1216.0938,1386.4688,2928.25,2959.8125
291.372375,291.372375,18.03,15.48,12.52,29.53125,72.734375,87.609375,460.9375,678.34375,1849.25,1864.7031,2402.2656,2660.375,6133.6875,6169.547
293.545685,293.545685,20.78,16.98,16.35,27.703125,68.515625,84.34375,453.48438,681.59375,1813.0469,1833.3125,2378.2656,2638.5469,6050.422,6092.375
291.656189,291.656189,18.06,17.18,16.35,25.4375,62.640625,76.984375,425.70312,667.0781,1753.1875,1778.5,2312.5156,2595.8281,5906.6562,5952.1875
291.332642,291.332642,17.63,16.29,15.83,25.296875,62.78125,76.71875,405.3125,661.1953,1706.3672,1725.7031,2238.2344,2531.2031,5714.8125,5762.6797
292.997864,292.997864,19.3,16.85,16.15,23.445312,58.5,72.72656,389.20312,647.08594,1696.1797,1707.6719,2194.086,2461.5156,5504.2734,5549.6562
293.253052,293.253052,19.63,18.06,16.92,21.5625,53.945312,67.03125,360.28125,611.75,1654.375,1677.4609,2159.7266,2403.3672,5347.3594,5384.3906
294.726746,294.726746,21.36,18.84,18.06,19.703125,49.390625,61.46875,330.33594,568.2969,1562.8359,1597.7734,2084.7344,2349.8828,5246.836,5279.25
294.374054,294.374054,20.72,17.54,18.41,17.835938,44.8125,55.84375,302.82812,521.6094,1449.3203,1489.1016,1964.8984,2267.8828,5094.5547,5131.703
292.488495,292.488495,18.58,15.47,15.2,16.734375,41.5625,51.367188,278.67188,478.60156,1337.6641,1376.1094,1823.9453,2148.5,4850.125,4893.5312
291.78598,291.78598,19.82,15.69,14.84,15.328125,38.34375,47.382812,259.97656,439.875,1243.2344,1276.4219,1684.7969,2006.125,4550.4062,4596.414
293.233734,293.233734,19.9,14.71,14.67,13.84375,35.210938,43.390625,243.09375,404.51562,1166.2734,1194.4609,1560.7734,1859.9297,4232.2734,4277.7656
293.895996,293.895996,20.31,14.96,14.26,12.4765625,32.648438,40.140625,225.94531,373.5078,1101.1797,1125.9141,1453.8672,1724.1406,3923.7422,3966.9062
292.510559,292.510559,19.71,15.25,13.21,11.2578125,30.515625,37.585938,209.77344,346.40625,1041.4453,1064.8516,1361.3672,1603.75,3637.4375,3677.5938
293.284058,293.284058,20.66,16.1,14.77,10.421875,28.992188,35.664062,196.53125,322.4453,980.9531,1004.8594,1278.3828,1498.2891,3376.4219,3413.5078
294.516907,294.516907,21.17,15.81,15.08,9.7578125,27.84375,34.21875,185.85938,300.3125,919.5625,943.6797,1199.3281,1404.5,3138.1484,3172.625
295.837158,295.837158,22.78,16.96,15.95,9.265625,26.898438,33,177.03125,280.6875,861.22656,884.3047,1122.7109,1318.1328,2918.2969,2950.6406
295.204224,295.204224,21.45,19.26,18.04,11.484375,29.828125,35.445312,173.33594,265.45312,809.2344,830.2422,1050.6641,1238.6172,2728.4219,2758.6797
294.280273,294.280273,20.52,17.68,18.74,12.1015625,31.53125,39.039062,184.0625,257.10156,767.0078,784.71875,986.84375,1165.7109,2570.4297,2599.8203
294.121033,294.121033,20.64,16.27,17.89,12.2734375,31.367188,38.867188,194.63281,256.27344,741.9453,752.6875,935,1098.3984,2426.8516,2455.4844
294.974915,294.974915,20.81,15.08,17.32,11.765625,30.5625,37.867188,193.46094,259.875,741.7969,743.21094,900.21094,1039.125,2301.8594,2327.8203
296.072205,296.072205,22.97,16.19,16.35,10.8359375,29.21875,36.257812,186.29688,263.83594,751.6406,750.46875,887.21094,991.71094,2205.7734,2227.2188
295.371246,295.371246,23.01,19.5,15.56,10.296875,29.34375,36.421875,187.04688,266.85156,755.7344,756.97656,889.2969,961.0625,2144.3516,2160.9297
294.51181,294.51181,21.02,18.48,16.9,13.4921875,38.015625,45.101562,219.61719,278.5625,774.8281,769.7969,902.6875,952.2031,2119.1953,2130.8828
294.892578,294.892578,21.2,18.98,18.5,17.53125,43.804688,53.125,271.32812,309.71875,833.35156,816.4531,954.5,971.5781,2155.1016,2158.7969
294.914368,294.914368,20.67,18.95,18.66,21.59375,49.265625,59.796875,307.3047,363.79688,917.02344,894.22656,1068.3516,1048.6016,2328.5547,2316.1406
289.870209,289.870209,16.86,14.62,11.21,23.890625,53.625,64.94531,329.95312,416.97656,997.09375,978.4297,1222.5,1188.1094,2655.1484,2631.7812
288.879608,288.879608,15.58,14.58,9.84,24.023438,53.578125,65.32031,338.54688,448.0703,1048.75,1040.0781,1354.8984,1352.9062,3078.7578,3047.2969
290.687103,290.687103,16.39,14.7,12.34,23.71875,52.445312,63.898438,332.9453,457.42188,1079.7734,1076.625,1421.7656,1499.0625,3661.25,3617.461
290.882599,290.882599,17.3,14.66,13.26,22.09375,48.859375,60.007812,318.79688,450.59375,1092.6953,1095.8672,1441.5156,1586.3281,4192.117,4165.703
290.239807,290.239807,15.86,13.51,12.57,19.960938,44.171875,54.382812,297.5703,434.875,1077.2656,1089.75,1441.7031,1614.6562,4401.1797,4403.3047
287.809601,287.809601,14.09,12.25,11.2,22,49.929688,59.28125,284.6875,422.28906,1048.0078,1064.4766,1430.6562,1619.5234,4396.3984,4411.5938
287.732239,287.732239,14.16,10.26,10.69,21.242188,49.09375,60.460938,293.98438,412.66406,1027.1328,1040.1719,1414.7891,1613.9062,4326.6406,4345.367
290.46994,290.46994,16.65,10.73,11.8,19.59375,44.898438,55.46875,289.27344,402.0703,1011.9297,1022.9844,1382.2109,1590.7266,4228.5703,4248.711
289.737427,289.737427,16.37,14.68,11.55,18.1875,42.0625,51.882812,272.9453,395.5547,994.4297,1006.08594,1340.1719,1550.8125,4097.8438,4120.9766
289.862946,289.862946,15.56,14.4,12.98,17.226562,40.664062,50.015625,260.4375,386,968.9453,983.375,1297.0625,1500.6875,3921.1406,3948.6016
290.141113,290.141113,15.68,14.45,14.04,19.320312,45.4375,54.257812,259.39062,379.375,937.9453,953.9375,1259.8828,1454.6328,3737.2188,3766.0547
290.995239,290.995239,16.85,15.23,14.38,21.789062,51.789062,62.164062,282.8047,387.5703,917.8828,929.4844,1233.0078,1416.1953,3586.8672,3614.1406
291.329254,291.329254,17.47,13.95,13.72,23.929688,56.132812,67.578125,319.14844,408.04688,916.71875,921.9453,1217.1016,1381.2734,3493.2578,3513.4688
290.552551,290.552551,16.37,13.78,12.39,24.984375,57.921875,69.72656,348.09375,438.92188,932.10156,931.28125,1214.7969,1352.2578,3505.586,3513.9922
290.700073,290.700073,16.57,14.31,13.4,24.648438,55.601562,67.234375,352.33594,467.0625,963.8594,957.52344,1219.5156,1334.1172,3600.8438,3604.039
289.621887,289.621887,14.96,13.37,11.56,24.726562,55.101562,65.96875,338.52344,481.9453,998.66406,992.2969,1236.9688,1332.0547,3679.8672,3687.1484
288.79483,288.79483,15.07,12.76,10.06,24.398438,54.921875,65.890625,326.10938,482.34375,1023.6172,1020.6719,1266.125,1342.1484,3697.0625,3710.4453
287.644196,287.644196,13.92,11.84,10.02,23.867188,54.671875,66.46875,322.8047,477.60156,1035.3984,1035.5703,1287.8281,1358.6172,3660.086,3676.1406
288.352661,288.352661,14.79,10,10.7,22.273438,51.492188,63.65625,331.92188,473.4453,1048.9531,1048.3594,1294.1406,1373.8359,3608.7266,3624.4766
290.398712,290.398712,16.42,10.51,12.39,20.28125,47.414062,59,328.16406,467.45312,1051.1719,1054.9375,1291.5391,1378.9297,3549.5,3565.5703
288.70816,288.70816,15.34,12.5,13.33,18.578125,44.109375,54.960938,314.52344,460.79688,1038.75,1046.8281,1279.4688,1374.0703,3477.336,3495.4219
290.140442,290.140442,15.95,13.85,12.93,16.796875,40.429688,50.4375,297.89062,446.4922,1011.6953,1024.5547,1257.3438,1360.8203,3381.7266,3402.3984
289.935883,289.935883,15.62,14.52,13.25,17.226562,41.875,50.65625,282.46094,427.47656,971.9453,988.4531,1224.0781,1340.1797,3263.2578,3285.5234
289.792511,289.792511,15.54,13.46,12.94,18.125,43.28125,52.25,282.89062,409.10938,933.9375,949.2344,1180.0078,1310.3594,3132.2734,3155.1406
290.105804,290.105804,15.56,13.73,12.59,17.289062,41.46875,50.679688,285.03906,396.85938,903.8906,916.47656,1135.2656,1270.4688,3000.5469,3022.711
291.657471,291.657471,16.77,13.74,13.4,15.859375,38.820312,47.6875,276.7578,391.01562,880.83594,891.375,1097.8203,1225.5,2880.6562,2901.2344
291.87381,291.87381,17.85,14.77,14.21,14.7265625,36.960938,45.390625,264.6797,387.90625,860.5547,870.03125,1066.2266,1182.9062,2777.3516,2796.5078
291.500946,291.500946,17.01,14.82,14.44,14.6015625,37.539062,45.554688,256.32812,383.40625,844.9531,852.72656,1037.2891,1146.2969,2692.711,2711.5938
291.848938,291.848938,18.1,15.48,14.28,14.796875,39.1875,47.960938,260.48438,380.5703,836.4297,841.3203,1014.3047,1115.0391,2617.0469,2636.6875
285.686646,285.686646,11.49,9.95,9.93,19.257812,48.890625,57.554688,289.84375,394.85156,850.58594,846.3672,1007.1875,1094.8984,2563.461,2581.6172
286.191223,286.191223,11.44,8.79,8.43,19.195312,48.9375,60.335938,324.57812,422.39062,894.1328,881,1024.1328,1093.2969,2571.711,2586.3594
286.266357,286.266357,12.71,10.64,7.86,17.367188,44.117188,54.726562,320.78906,441.4297,930.4297,922.3906,1061.6406,1104.6562,2621.8047,2633.9922
285.33844,285.33844,11.42,9.77,5.82,15.7109375,39.898438,49.304688,299.89062,441.03906,939.0156,940.35156,1095.3906,1130.3047,2692.5938,2700.8516
285.565674,285.565674,11.58,8.16,7.63,14.28125,36.671875,45.09375,275.5,427.09375,927.96094,934.8125,1106.3828,1161.625,2768.7656,2776.3047
285.408264,285.408264,11.03,6.97,7.6,12.9453125,33.90625,41.59375,253.66406,404.875,908.15625,918.4375,1100.3906,1177.8281,2800.4766,2812.2812
286.520294,286.520294,12.39,6.89,8.4,11.765625,31.625,38.703125,234.5625,376.8828,874.3906,889.96094,1083.5391,1174.5625,2772.6094,2789.0234
285.978149,285.978149,12.01,11.53,10.35,10.8984375,29.851562,36.460938,218.32031,348.5703,827.6797,847.5,1050.375,1159.3359,2706.8828,2725.711
286.348022,286.348022,12.07,10.88,10.69,10.21875,28.414062,34.671875,204.35938,322.90625,776.7578,797.96094,1001.4375,1132.6797,2621.9219,2642.8125
286.230591,286.230591,12.28,10.2,7.26,9.7578125,27.460938,33.484375,192.47656,300.48438,728.21875,749.1406,946.02344,1091.6094,2513.9453,2537.4531
284.435944,284.435944,10.49,8.82,6.03,9.4609375,26.8125,32.695312,182.88281,281.75,686.1328,705.4922,894.64844,1041.2891,2385.0156,2409.8516
284.355743,284.355743,10.51,6.66,6.36,9.3125,26.4375,32.203125,175.53906,268.7422,653.8594,669.8281,854.6406,990.5625,2259.9453,2283.9453
284.68396,284.68396,10.8,6.22,6.05,9.15625,26.117188,31.84375,170.03125,257.9375,632.3906,644.4922,822.3672,944.5078,2152.5234,2174.289
285.541443,285.541443,11.25,7.36,6.34,9.015625,25.835938,31.515625,165.53125,247.04688,611.5469,623.4922,794.2656,904.9844,2065.6094,2084.1797
286.059296,286.059296,11.99,7.51,7.45,8.8828125,25.570312,31.21875,161.92188,238.41406,589.8203,601.96094,767.6172,872,2000.8438,2016.4453
286.878296,286.878296,12.6,10.18,7.74,8.8125,25.40625,31,159.10156,231.03906,570.14844,581.4375,741.89844,844.6172,1950.8906,1964.7891
286.153748,286.153748,12.35,10.25,7.86,8.734375,25.203125,30.789062,156.99219,224.625,552.89844,563.0156,715.4844,820.6328,1905.6094,1919.25
284.529114,284.529114,10.68,9.04,6.03,8.671875,25.117188,30.664062,156.19531,221.30469,538.90625,547.5625,689.83594,795.27344,1852.3438,1867.2734
283.867218,283.867218,9.78,9.05,6.59,9.6328125,28.125,33.25,162.15625,234.625,541.8047,542.8047,674.28125,773.0547,1799.8203,1814.6328
283.802002,283.802002,9.67,8.11,7.01,10.8046875,32.390625,39.421875,183.4375,262.92188,584.3203,569.2969,685.03906,760.41406,1768.4062,1780.8125
281.110901,281.110901,6.85,5.34,5.25,10.578125,31.515625,39.734375,207.11719,280.73438,641.27344,623.5078,729.0469,759.6875,1765.9922,1775.5625
278.711761,278.711761,5.42,2.67,2.77,10.0625,29.46875,37.164062,208.50781,292.60156,669.46875,663.7578,788.53906,783.03906,1810.375,1816.0703
279.087006,279.087006,6.48,1.54,0.42,9.59375,27.679688,34.703125,197.00781,298.34375,672.3906,675.65625,827.85156,827.5703,1890.3047,1895.3359
281.617767,281.617767,8.27,0.72,0.36,9.1640625,26.296875,32.742188,183.625,290.8125,660.0625,669.02344,834.21875,872.8047,1955.0078,1961.7891
281.025055,281.025055,6.94,5.3,2.05,8.7890625,25.304688,31.273438,172.25781,274.47656,634.60156,648.4219,817.9297,897.2969,1988.7969,1998.4453
279.597534,279.597534,5.94,2.61,2.61,8.5078125,24.734375,30.445312,164.01562,257.3203,602.6094,618.6172,788.9922,896.71094,1985.3516,1998.4375
281.845306,281.845306,7.59,2.54,2.12,8.328125,24.203125,29.804688,158.46875,243.01562,573.22656,588.08594,753.7969,877.875,1946.0391,1962.4766
280.319366,280.319366,7.08,5.71,4.22,8.1875,23.859375,29.359375,154.5,232.36719,549.58594,562.125,718.4922,847.2031,1875.2031,1894.2656
282.296997,282.296997,7.93,5.78,4.71,8.171875,23.71875,29.109375,151.89844,224.63281,531.6719,541.7969,686.58594,811.125,1787.0547,1806.9922
282.25351,282.25351,8.48,6.52,5.49,8.09375,23.539062,28.914062,149.35156,218.04688,516.1719,525.41406,659.9219,774.6797,1699.0703,1718.1875
281.874542,281.874542,8.27,5.44,4.37,7.96875,23.289062,28.632812,146.8125,213.48438,502.35156,510.72656,638.4219,741.625,1621.7969,1639.3203
281.562103,281.562103,8.24,3.09,4.02,7.875,23.039062,28.328125,144.64844,209.0625,490.9297,498.39062,620.3125,713.83594,1557.6328,1573.4766
280.436554,280.436554,8.08,3.27,3.19,7.8046875,22.828125,28.0625,142.64844,204.42188,479.8203,487.2422,605.21875,690.9922,1504.125,1518.6406
281.4422,281.4422,8.05,1.24,3.34,7.7421875,22.625,27.804688,140.94531,200.38281,468.76562,476.125,591.9453,672.0547,1459.2891,1472.6875
282.949585,282.949585,8.44,5.66,6.15,7.671875,22.40625,27.539062,139.5,197.02344,458.8203,465.64844,579.28906,656.125,1421.7891,1434.3672
282.496429,282.496429,8.68,6.47,6.71,7.6015625,22.195312,27.273438,138.08594,194.14062,450.46094,456.57812,567.40625,643.02344,1391.1172,1403.3203
282.531952,282.531952,8.37,4.97,6.56,7.5390625,21.992188,27.023438,136.71875,191.72656,443.53906,448.98438,556.7031,630.5156,1362.4062,1374.6875
284.37442,284.37442,9.42,4.92,5.94,7.5234375,21.90625,26.90625,135.6875,189.84375,438.03906,442.82812,547.53125,617.9375,1331.1484,1343.3594
282.385162,282.385162,10.05,5.92,5.92,7.7421875,22.0625,27.023438,135.84375,188.50781,433.79688,437.96875,539.9922,606.59375,1300.7031,1312.4922
284.327026,284.327026,9.78,4.96,5.96,7.78125,22.296875,27.226562,136.05469,187.55469,430.46875,434.1953,533.8672,596.72656,1273.0547,1284.3438
283.345062,283.345062,9.23,5.17,6.21,7.796875,22.40625,27.320312,135.35938,186.75781,427.45312,431.0703,529.02344,588.4922,1249.4922,1260.1172
283.024841,283.024841,9.91,3.78,6.34,7.7421875,22.289062,27.210938,134.05469,186.05469,424.60938,428.08594,524.7578,581.6719,1230.1484,1240.1406
286.109833,286.109833,10.5,4.1,7.05,7.578125,22.109375,27.015625,132.89844,185.4375,422.02344,425.34375,520.6328,575.8281,1214.3438,1223.7656
284.424133,284.424133,10.03,9.6,8.93,7.4765625,21.757812,26.6875,133.11719,185.13281,419.78906,423.0625,517.78125,571.3203,1202.9688,1212.2812
283.52655,283.52655,9.35,7.25,8.13,7.46875,21.617188,26.484375,134.10938,186.36719,419.76562,422.57812,521.3828,574.22656,1206.5547,1215.2656
282.91449,282.91449,8.72,6.89,6.67,7.3828125,21.34375,26.210938,134.08594,188.03906,421.53125,423.8672,531.65625,585.1094,1229.1172,1237.4531
282.693115,282.693115,8.28,7.01,5.5,7.3125,21.125,25.914062,132.24219,187.19531,421.54688,424.7422,538.3828,597.6875,1256.2578,1264.6797
282.785431,282.785431,8.72,5.34,5.79,7.2421875,20.945312,25.695312,129.94531,185.71094,419.1172,423.8047,543.08594,611.21875,1294.1719,1301.3203
284.422394,284.422394,9.48,4.89,4.77,7.1875,20.789062,25.5,128.40625,184.47656,415.6953,421.03125,546.72656,621.6953,1340.8984,1346.7578
282.14624,282.14624,7.55,6.58,3.43,7.25,21.015625,25.726562,129.19531,186.54688,414.7422,418.5547,546.1953,626.4531,1386.6797,1392.0547
282.843903,282.843903,8.09,6.38,3.85,7.109375,20.65625,25.453125,131.75,189.92969,421.95312,422.0078,544.8125,626.5547,1425.3125,1431.25
282.873932,282.873932,8.26,5.75,4.6,7.015625,20.335938,25.015625,130.89844,189.64844,429.54688,429.8828,548.6719,625.03906,1456.9922,1463.7109
283.809448,283.809448,9.46,5.68,3.47,6.953125,20.125,24.742188,127.86719,187.22656,428.46875,432.4297,553.4453,622.7344,1483.3281,1490.6484
280.976746,280.976746,8.08,6.18,5.36,6.8828125,19.945312,24.515625,125.046875,183.98438,421.21094,427.5547,551.6953,620.52344,1501.0469,1508.9922
282.360321,282.360321,8.1,3.29,4.04,6.8203125,19.765625,24.296875,123.109375,180.4375,412.01562,419.0078,542.41406,617.6328,1505.4375,1515.0703
282.937317,282.937317,9.21,4.14,4.96,6.7578125,19.578125,24.070312,121.82031,176.98438,402.70312,409.46875,528.8047,610.1797,1486.375,1498.6953
282.365601,282.365601,8.4,5.97,2.27,6.6953125,19.382812,23.835938,120.71094,174.89844,395.67188,401.33594,514.71094,597.6406,1444.0547,1458.4141
281.32785,281.32785,6.76,5.14,4.22,6.6328125,19.460938,24.09375,120.046875,178.44531,396.4453,398.48438,504.5078,583.10156,1392.7344,1407.6094
280.836456,280.836456,6.13,4.88,3.96,6.5703125,19.125,23.734375,119.86719,182.02344,409.125,406.14062,505.27344,571.4453,1349.3594,1363.1484
277.963562,277.963562,3.55,0.24,0.89,6.5078125,18.929688,23.4375,118.97656,179.23438,417.51562,416.89844,515.375,567.3203,1332.1406,1343.625
275.795044,275.795044,1.52,-0.87,-1.23,6.4453125,18.742188,23.148438,117.88281,175.39844,413.0547,417.83594,523.21875,573.1797,1354.7578,1364.6016
274.379211,274.379211,1.88,-1.66,-8.49,6.3828125,18.554688,22.90625,116.44531,171.30469,402.4453,409.78125,521.85156,581.8594,1395.8828,1406.7422
276.189941,276.189941,2.49,-1.83,-6.41,6.3203125,18.375,22.679688,115.05469,167.69531,390.8828,398.64844,512,585.03125,1417.8906,1431.125
279.489899,279.489899,4.98,1.01,-2.26,6.2578125,18.195312,22.453125,113.78125,164.85156,380.5547,387.71875,498.17188,579.97656,1415.0078,1430.3047
279.015106,279.015106,5.65,3.57,-0.07,6.1953125,18.015625,22.234375,112.63281,162.625,372.41406,378.53906,484.40625,568.2031,1389.8438,1406.7578
278.94162,278.94162,5.12,3.55,1.37,6.1328125,17.835938,22.023438,111.55469,160.73438,366.5,371.57812,472.60156,553.2969,1347.3438,1365.2969
279.258789,279.258789,5.94,1.15,1.77,6.078125,17.671875,21.8125,110.46875,159,361.9375,366.35938,463.125,538.2344,1296.2188,1314.1406
282.728302,282.728302,8.81,0.71,4.17,6.015625,17.515625,21.625,109.515625,157.5625,357.98438,362.01562,455.64062,524.4219,1244.4531,1261.4375
280.728638,280.728638,6.63,5.37,4.97,5.96875,17.359375,21.53125,108.84375,156.90625,354.875,358.48438,450.875,515.6875,1207.9219,1223.1094
