asst,lhnf,sst,Evap,Tran,gp,at,tmax,tmin,dpt,FzSf,CbSf,TjzSf,LySf,GySf,runoff
281.498413,30.7583199,281.498413,0.0000125,0.00000203,961.71,9.24,15.05,3.75,3.73,8.4296875,22.726562,26.992188,127.265625,181.70312,448.21875
282.868439,13.768836,282.868439,0.00000558,0.000000487,960.46,9.41,13.14,4.45,5.9,8.3125,22.460938,26.640625,126.3125,178.75,443.125
281.37085,6.67522621,281.37085,0.00000271,0.000000059,959.12,8.02,10.67,3.9,6.29,8.6171875,22.789062,26.757812,125.32031,176.14844,438.45312
279.914154,22.4326706,279.914154,0.00000909,0.00000102,958.04,7.67,12.96,1.5,3.86,9.3515625,23.960938,27.90625,124.91406,174.70312,434.6875
282.019165,14.2645779,282.019165,0.00000578,0.000000372,955.45,7.69,11.58,1.14,4.78,9.46875,23.992188,28.242188,125.50781,173.60938,431.8672
280.670044,48.0072174,280.670044,0.0000195,0.00000201,961.7,8.72,15.67,2.68,-1.1,10.515625,24.765625,28.601562,125.53125,171.82031,428.20312
279.665192,17.768671,279.665192,0.0000072,0.000000641,958.17,6.85,12.91,1.27,3.76,10.3671875,24.664062,28.921875,125.58594,170.57812,423.73438
280.849274,25.5560474,280.849274,0.0000104,0.0000017,956.24,9.09,15.23,0.99,4.35,9.7265625,23.640625,27.96875,125.61719,169.74219,419.7578
282.501953,18.8218575,282.501953,0.00000763,0.00000099,951.16,8.4,13.74,2.02,5.07,9.5546875,23.296875,27.390625,124.57031,169.07812,416.45312
284.371796,29.0448036,284.371796,0.0000118,0.000000623,950.29,11.34,14.81,3.96,5.01,9.3828125,23.054688,27.140625,123.00781,168.35938,413.3125
283.129242,7.0553546,283.129242,0.00000286,4.29E-08,950.38,9.55,11.28,8.73,7.28,8.8984375,22.492188,26.617188,121.60156,167.48438,410.46875
283.031647,5.10203838,283.031647,0.00000207,9.79E-09,946.94,9.86,10.58,9.19,8.17,8.8046875,22.421875,26.367188,120.921875,168.54688,408.60938
281.251648,4.79433775,281.251648,0.00000194,1.99E-08,951.57,8.83,12.59,3.71,6.12,8.609375,22.273438,26.382812,120.99219,172.50781,409.53125
282.959167,18.7273273,282.959167,0.00000759,0.000000243,955.24,10.03,12.66,3.9,5.65,8.2578125,21.75,25.859375,120.984375,173.96875,412.8828
281.543365,26.7896309,281.543365,0.0000109,0.00000107,959.19,9.21,14.92,4.25,3.88,7.984375,21.304688,25.328125,119.69531,171.35156,413.6172
279.731018,22.6151924,279.731018,0.00000917,0.000000817,962.43,8.75,13.46,3.62,2.28,7.8359375,21,24.945312,117.671875,168.10938,409.78125
282.044678,13.9728613,282.044678,0.00000567,0.000000214,957.53,8.09,11.66,3.78,5.21,7.75,20.78125,24.664062,115.890625,164.67969,403.875
281.00769,14.9883833,281.00769,0.00000608,0.000000327,953.97,8.95,12.05,5.07,4.68,7.6796875,20.585938,24.429688,114.55469,161.97656,398.03125
283.597809,20.887558,283.597809,0.00000847,0.000000683,952.92,9.87,12.75,5.55,5.04,7.609375,20.390625,24.203125,113.4375,159.90625,393.1172
284.091675,12.9352264,284.091675,0.00000524,0.000000317,952.02,10.8,13.43,8.83,6.79,7.5390625,20.210938,23.992188,112.44531,157.69531,388.52344
282.803131,8.0544405,282.803131,0.00000327,7.5E-09,952.1,9.74,10.62,9.01,7.68,7.8359375,20.671875,24.226562,111.94531,156.82812,384.35156
278.604248,40.6127357,278.604248,0.0000165,0.000000462,958.61,7.89,13.95,0.7,-4.02,8.1015625,21.328125,24.929688,112.14844,157.52344,381.57812
280.553009,24.8509331,280.553009,0.0000101,0.00000104,956.14,7.48,13.42,0.35,2.29,7.78125,20.726562,24.710938,112.36719,157.0625,380.28906
281.828979,10.7305984,281.828979,0.00000435,5.17E-08,952.81,7.93,9.58,5.41,4.98,7.5390625,20.164062,24.007812,111.63281,155.625,378.625
280.961884,5.95828152,280.961884,0.00000242,2.91E-09,950.03,7.64,8.41,7.23,5.93,7.4453125,19.914062,23.648438,110.42969,155.64062,376.9922
279.736908,37.8490105,279.736908,0.0000153,8.29E-14,955.44,7.79,9.41,5.83,-0.99,7.59375,20.148438,23.75,109.828125,158,377.28906
277.395691,40.4700737,277.395691,0.0000164,0.000000491,963.14,5.59,11.43,-1.27,-5.21,7.5234375,20.148438,24.023438,110.63281,159.90625,379.9453
277.468872,29.6683121,277.468872,0.000012,0.000000713,959.97,5.36,10.81,-1.55,-1.61,7.34375,19.703125,23.5625,111.046875,158,380.73438
279.05423,27.8524513,279.05423,0.0000113,0.000000617,960.49,5.99,10.94,1.35,-0.05,7.21875,19.421875,23.15625,109.5,155.46875,376.57812
279.785675,15.9389191,279.785675,0.00000646,4.45E-08,959.09,6.5,10.72,2,2.41,7.140625,19.21875,22.890625,107.34375,153.42188,370.57812
280.273529,15.1276493,280.273529,0.00000613,0.000000195,957.73,7.01,10.54,4.09,3.01,7.078125,19.03125,22.65625,105.734375,151.51562,365.35938
280.748993,10.108799,280.748993,0.0000041,1.09E-08,956.22,7.78,10.62,5.14,3.94,7,18.84375,22.4375,104.5,149.53125,361.17188
278.875824,9.74552059,278.875824,0.00000395,9.42E-08,955.61,6.39,11.89,0.52,3.27,7.03125,18.828125,22.34375,103.578125,147.5625,357.40625
281.124298,23.1514225,281.124298,0.00000939,0.00000101,957.35,7.15,13.05,0.32,3.7,6.9375,18.6875,22.25,102.8125,145.75,353.5625
282.344635,20.8293667,282.344635,0.00000844,0.000000823,953.56,8.2,12.46,2.09,4.28,6.9375,18.59375,22.09375,102.0625,144.0625,349.6875
283.169617,16.0413818,283.169617,0.0000065,0.000000275,949.99,9.24,12.9,5.62,4.84,6.890625,18.5,21.984375,101.34375,142.65625,345.95312
283.328156,6.27252865,283.328156,0.00000254,3.95E-08,949.76,10.2,13.54,7.76,7.35,6.828125,18.328125,21.796875,100.703125,141.5625,342.625
280.961884,11.5195398,280.961884,0.00000467,6.97E-09,949.71,8.91,11.45,5.94,5.59,6.921875,18.640625,21.984375,100.53125,141.23438,339.84375
281.223206,31.5939045,281.223206,0.0000128,0.000000774,951.28,7.86,13.33,2.71,0.22,6.984375,18.9375,22.59375,102.25,142.46875,338.125
281.176117,27.2557602,281.176117,0.0000111,0.000000713,951.44,9.38,13.5,2.26,3.57,6.84375,18.4375,22.140625,104.875,143.40625,338.45312
281.020416,31.4050217,281.020416,0.0000127,0.000000709,951.43,5.09,6.53,3.43,3.31,6.71875,18.09375,21.625,104.8125,144.07812,340.45312
277.308899,27.006361,277.308899,0.0000109,3.23E-14,956.22,4.83,5.84,3.46,-2.31,6.640625,17.921875,21.421875,102.8125,146.85938,345.07812
275.801208,24.9092445,275.801208,0.0000101,7.73E-14,957.84,3.27,8.14,-2.66,-3.39,6.578125,17.75,21.21875,100.859375,148.84375,352.04688
277.298889,31.4023342,277.298889,0.0000127,0.000000833,955.64,4.81,10.72,-3.19,-4.4,6.515625,17.578125,21.015625,99.171875,146.8125,354.5625
278.150421,27.2500515,278.150421,0.000011,0.000000692,953.67,4.81,10.04,-0.18,-1.01,6.453125,17.421875,20.828125,97.78125,143.20312,349.9375
279.598328,16.2448578,279.598328,0.00000659,4.82E-08,955.38,5.88,9.9,2.15,1.36,6.390625,17.25,20.640625,96.734375,140.07812,341.5625
279.958466,18.9909077,279.958466,0.0000077,0.000000114,955.59,6.24,9.7,1.53,2.21,6.328125,17.109375,20.46875,95.90625,138,333.625
278.250824,17.0110435,278.250824,0.0000069,5.21E-08,955.69,4.37,9.42,-1.1,0.99,6.28125,16.96875,20.3125,95.390625,137.4375,328.28125
279.683777,26.7641869,279.683777,0.0000109,0.000000472,955.67,5.37,9.32,-1.17,1.16,6.21875,16.796875,20.125,95.296875,137.54688,325.46875
280.402222,24.7035828,280.402222,0.00001,0.000000449,957.03,6.79,10.63,1.16,1.28,6.15625,16.796875,20.125,95.0625,137.26562,324.01562
279.30722,36.1962357,279.30722,0.0000147,0.000000571,960.61,6.41,10.47,1.84,-4.28,6.109375,16.59375,19.953125,95.28125,136.98438,323.3125
278.743713,17.4234219,278.743713,0.00000706,2.15E-08,960.01,5.39,8.38,0,2.05,6.046875,16.421875,19.71875,95.328125,136.34375,322.98438
278.96756,31.8859978,278.96756,0.0000129,0.00000129,961.91,6.31,12.13,-0.57,0.57,5.984375,16.265625,19.53125,94.140625,135.42188,321.54688
280.019012,23.0884743,280.019012,0.00000936,0.000000766,961.08,6.55,11.22,-0.19,1.03,5.921875,16.109375,19.34375,92.5,134.4375,318.73438
281.946991,23.1393833,281.946991,0.00000938,0.000000482,958.56,7.07,11.17,-0.1,3,5.921875,16.015625,19.203125,91.03125,133.0625,315.26562
282.618195,19.4200535,282.618195,0.00000787,0.000000475,959.91,8.9,13.24,4.43,4.58,6.109375,16.203125,19.28125,90.125,131.375,311.85938
282.748535,20.0868168,282.748535,0.00000814,0.000000447,959.12,9.5,13.19,5.56,4.95,6.109375,16.21875,19.375,90.171875,130.04688,308.4375
280.802826,40.2624474,280.802826,0.0000163,0.000000368,957.81,10.02,14.13,4.81,-2.41,6.484375,17.03125,19.96875,91.015625,129.79688,305.39062
283.581177,34.9918365,283.581177,0.0000142,0.00000111,950.09,9.83,13.77,4.16,4.32,6.28125,16.703125,20.125,92.921875,130.85938,303.75
280.877014,33.6891136,280.877014,0.0000137,7.02E-14,946.97,8.66,9.71,6.93,2.14,6.21875,16.46875,19.6875,94.3125,133.25,303.84375
280.505951,40.8994179,280.505951,0.0000166,0.0000012,955.36,8.09,13.41,3.89,-0.97,6.09375,16.3125,19.53125,94.78125,138.625,305.15625
279.894684,7.48293018,279.894684,0.00000303,5.11E-09,954.22,6.91,8.49,5.31,4.46,5.90625,15.96875,19.21875,94.4375,141.46875,308.15625
278.522217,15.395524,278.522217,0.00000624,1.72E-08,955.75,5.57,9.19,0.46,2.26,5.875,15.875,19.09375,93.125,143.875,312.46875
279.878204,22.4605999,279.878204,0.00000911,6.65E-08,958.66,6.09,10.4,0.34,1.72,5.75,15.65625,18.875,91.53125,145.09375,317.84375
278.68631,9.88935947,278.68631,0.00000401,2.47E-09,955.59,6.15,7.67,4.22,2.81,5.6875,15.5,18.65625,90.03125,142.375,320.84375
281.485748,26.3515205,281.485748,0.0000107,0.000000746,953.13,7.09,9.83,3.39,2.7,5.625,15.34375,18.5,88.4375,139.125,319.25
281.438385,17.3321915,281.438385,0.00000703,0.000000218,950.68,7.14,10.48,2.43,3.34,5.59375,15.28125,18.34375,86.96875,135.25,314.90625
282.583557,28.8668919,282.583557,0.0000117,0.00000125,947.47,8.42,12.91,2.28,3.65,5.78125,15.4375,18.40625,85.84375,131.5625,308.59375
281.848602,5.69235754,281.848602,0.00000231,1.78E-08,947.37,8.65,10.19,6.25,7.04,6.34375,16.375,19.09375,86.375,129.65625,302.34375
277.9505,32.1951752,277.9505,0.0000131,6.03E-14,954.05,5.99,6.86,3.87,-1.58,6.9375,18.5,21.6875,92,133.4375,301.375
277.040985,45.1828842,277.040985,0.0000183,0.000000721,959.52,5.07,11.13,-0.99,-4.8,6.5625,17.96875,22.375,105.0625,141.59375,313
279.285706,34.0453835,279.285706,0.0000138,0.00000104,957.66,5.96,11.37,-1.23,-1.92,6.15625,16.75,20.90625,114.1875,146.875,333.53125
279.913727,28.3215733,279.913727,0.0000115,0.000000428,960.29,6.28,10.5,0.51,-0.27,5.875,15.84375,19.53125,112.65625,151.5,349.21875
278.727051,27.3713531,278.727051,0.0000111,0.000000504,961.16,5.96,10.41,0.16,0.89,5.71875,15.4375,18.71875,106,155.40625,355.1875
280.382721,26.1617317,280.382721,0.0000106,0.000000655,959.56,6.81,11.17,0.33,2.02,5.6875,15.34375,18.4375,98.96875,154.65625,353.71875
280.876129,16.7077866,280.876129,0.00000677,1.33E-08,960.12,8.1,12.03,1.95,2.65,5.71875,15.34375,18.375,93.71875,149.34375,346.0625
283.206024,18.292757,283.206024,0.00000742,0.000000441,960.63,9.45,13.6,4.92,5.72,6.5,16.15625,18.84375,90.375,142.875,334.09375
283.792725,21.1192493,283.792725,0.00000856,0.000000387,954.15,10.16,12.95,6.97,5.73,7.5,17.625,20.25,88.96875,137.15625,321.03125
282.660858,23.113451,282.660858,0.00000937,0.000000642,951.21,9.22,14.01,5.23,4.74,8.65625,19.5,22.21875,90.4375,133.3125,309.625
284.750488,41.7934494,284.750488,0.0000169,0.00000194,955.68,11.14,18.29,5.5,4.36,10.1875,22.53125,25.3125,96.96875,132.09375,301.1875
283.759552,26.9667854,283.759552,0.0000109,0.00000136,952.35,11.12,15.77,4.78,7.05,10.5625,24.3125,27.90625,111.25,134.65625,297.0625
286.762939,32.7044258,286.762939,0.0000133,0.00000169,942.01,12.11,16.01,4.86,7.92,10.4375,23.90625,27.8125,127.90625,140.53125,299.40625
283.159546,10.0750074,283.159546,0.00000408,0.000000033,942.2,9.86,12.62,5,8.3,10.65625,23.8125,27.625,137.90625,154.5,315.65625
279.077087,50.5482483,279.077087,0.0000205,1.05E-13,951.12,7.2,9.41,5.05,-2.63,12.84375,32.6875,37.34375,154.40625,195.46875,357.875
280.068848,49.0556145,280.068848,0.0000199,0.00000101,956.71,7.21,12.06,0.3,-3.67,11.96875,31.96875,40.34375,199.625,248.75,444.40625
278.821747,34.7510834,278.821747,0.0000141,0.000000637,959.27,6.09,10.46,0.33,-0.44,10.53125,28.3125,36,222.625,278.40625,545.59375
279.91745,29.9200535,279.91745,0.0000121,0.000000887,958.99,6.35,10.41,2.2,1.53,9.28125,24.90625,31.625,212.125,301.21875,615
280.485321,38.0422325,280.485321,0.0000154,0.0000016,956.92,7.2,12.72,1.77,1.77,8.25,22.46875,28.15625,190.5625,305.375,647.625
281.483185,34.405098,281.483185,0.0000139,0.00000143,957.95,7.96,13,2.09,2.6,8.0625,21.40625,26.1875,169.34375,289,642.375
281.415741,32.9336662,281.415741,0.0000134,0.00000125,956.23,8.79,13.06,4.88,3.76,8.28125,21.53125,25.625,151.90625,263.84375,608.03125
283.159943,39.199276,283.159943,0.0000159,0.00000164,956.16,9.4,13.78,4.05,2.24,8.65625,22.65625,26.40625,138.65625,238.5,560.75
282.473602,72.3067093,282.473602,0.0000293,0.00000386,958.31,10.02,16.6,4.88,-1.92,8.875,23.5,27.375,129.6875,216.03125,511.46875
283.141418,46.0248451,283.141418,0.0000187,0.00000169,950.61,10.22,14.79,4.19,2.49,8.28125,22.15625,26.46875,124.78125,197.9375,466.15625
285.505188,47.2612648,285.505188,0.0000192,0.00000281,946.75,11.11,15.86,4.1,4.94,8.71875,21.34375,25.0625,120.46875,184.4375,428.46875
284.348145,20.1657372,284.348145,0.00000818,0.000000635,946.95,11.23,14.67,7.98,6.87,10.75,22.90625,26,116.5625,175.84375,400.40625
283.945221,26.4544106,283.945221,0.0000107,0.000000701,952.42,9.92,13.53,6.04,4.37,11.84375,24.53125,27.96875,118.53125,172.5625,381.09375
282.268677,26.0319366,282.268677,0.0000106,0.000000701,952.9,8.85,12.36,3.34,4.07,11.21875,23.78125,27.78125,127.84375,171.71875,369.6875
283.761688,43.5653076,283.761688,0.0000177,0.00000257,953.63,9.69,13.96,3.57,4.59,10.1875,22.03125,26,135.1875,172.21875,366.5
283.678406,33.9133644,283.678406,0.0000137,0.00000161,951.13,9.29,13.49,4.27,5.33,9.34375,20.5625,24.3125,133.75,175.125,370.375
283.20932,20.9277325,283.20932,0.00000848,0.000000452,946.71,9.37,12.24,5.78,6.04,8.65625,19.5625,23.09375,127.1875,178.1875,377.28125
284.012604,17.6051216,284.012604,0.00000714,0.000000422,947.59,11.44,14.7,6.24,6.32,10.5,21.625,24.03125,120.34375,178.125,381.90625
284.191193,15.3773441,284.191193,0.00000623,0.000000335,948.15,11.65,14.59,9.02,7.95,12.25,25.1875,27.875,118.53125,176.4375,382.1875
283.290955,20.9201088,283.290955,0.00000848,0.00000034,946.51,8.54,10.2,6.16,6.56,14.0625,30.65625,34.21875,131.40625,182.90625,382.46875
279.86261,31.1049595,279.86261,0.0000126,0.000000398,952.87,6.07,11.02,0.62,1.9,14.65625,35.125,41.84375,178.59375,211.21875,400.6875
281.83606,25.8155079,281.83606,0.0000105,0.000000337,952.88,7.27,10.09,1.49,3.78,13.53125,33.375,41.625,237.125,251.5625,450.03125
280.613495,18.399416,280.613495,0.00000746,0.000000249,951.67,8.13,11.37,5.09,4.23,12.59375,31.34375,38.8125,253.4375,301.09375,512.78125
283.503296,35.2362022,283.503296,0.0000143,0.00000141,950.26,8.85,12.01,5.16,4.87,11.5,29.3125,36.40625,242.625,342.59375,574.59375
283.835052,37.4994621,283.835052,0.0000152,0.00000194,951.38,10.49,14.18,6.12,4.93,11.65625,29.9375,35.875,224.875,349.6875,614.96875
284.937317,38.0237389,284.937317,0.0000154,0.00000148,950.45,10.3,13.93,6.93,6.55,12.5625,32,37.5625,212.03125,336.96875,617.90625
282.735962,12.5318279,282.735962,0.00000508,0.000000199,949.93,9.94,15.07,4.36,6.44,13.6875,34.375,40.09375,212.78125,322.6875,597.84375
287.423737,59.3649406,287.423737,0.0000241,0.00000546,950.71,12.8,18.36,5.31,7.23,14.5,34.9375,41,224.6875,312.9375,577
285.153015,17.5536747,285.153015,0.00000712,0.000000456,947.57,11.4,14.09,9.11,9.5,15.34375,34.34375,40.15625,233.53125,309.90625,564.125
286.480591,32.7610588,286.480591,0.0000133,0.00000159,945.45,12.16,15.39,8.82,8.72,16.875,37,42.0625,237.03125,320.71875,561.28125
285.823944,45.4867249,285.823944,0.0000184,0.00000101,948.44,13.28,16.4,9.77,5.79,17.125,37.875,43.875,245.59375,336.40625,577.5625
282.723602,38.8910904,282.723602,0.0000158,0.000001,956.49,10.33,14.23,5.46,1.83,16.46875,36.8125,43.09375,251.3125,343.34375,602.59375
283.624054,58.5594482,283.624054,0.0000237,0.00000391,957.82,11.14,17.19,5.63,2.79,15.0625,33.75,40.03125,246.8125,344.21875,617.78125
286.117401,69.1076508,286.117401,0.000028,0.00000625,957.12,12.17,17.5,6.75,5.49,13.625,30.75,36.53125,231.65625,337.4375,619.9375
287.312592,53.4627342,287.312592,0.0000217,0.00000442,951.06,13.31,18.7,7.68,7.88,12.40625,28.40625,33.78125,212.5625,321.8125,610.1875
289.135193,55.1192055,289.135193,0.0000223,0.00000531,949.08,15.76,20.66,9.88,9.36,11.5625,27.21875,32.375,195.90625,300.03125,589.25
287.230713,10.1938858,287.230713,0.00000413,9.87E-08,949.44,14.23,15.94,10.33,11.53,11.0625,27.09375,32.1875,186.90625,277.90625,560.53125
286.902435,77.088562,286.902435,0.0000313,0.00000604,953.74,14.98,21.84,7.92,6.57,14.90625,34.96875,39.53125,192.0625,264.65625,533.1875
288.841125,62.0828934,288.841125,0.0000252,0.00000609,955.56,15.1,20.97,9.31,8.81,15.59375,36.8125,44.03125,222.21875,262.25,520.15625
289.208252,54.691803,289.208252,0.0000222,0.0000046,951.95,16.23,20.35,11.2,8.9,14.8125,35.03125,42.09375,241.84375,270.5625,529.40625
287.972992,29.0141888,287.972992,0.0000118,0.00000127,948.57,15.27,19.11,12.36,9.68,13.53125,32.625,39.59375,237.9375,289.5,562.9375
286.969452,13.0060444,286.969452,0.00000527,0.000000372,946.44,13.02,16.52,7.6,10.42,13.53125,32.625,39.21875,226,299.25,606.75
290.542664,60.7478867,290.542664,0.0000246,0.00000589,944.9,15.56,20.93,9.89,10.58,12.875,31.4375,38.40625,215.78125,294.8125,633.625
287.616058,26.0249557,287.616058,0.0000106,0.00000169,943.6,15.33,20.13,10.66,11.4,11.65625,28.96875,35.625,205.6875,281.8125,634.4375
290.54776,34.9753914,290.54776,0.0000142,0.00000278,941.83,16.46,19.69,11.8,12.53,10.59375,27,33.125,195.125,267.6875,619.84375
291.259827,20.3289261,291.259827,0.00000824,0.00000085,940.37,17.73,20.59,14.91,14.85,9.96875,26.3125,31.8125,187.65625,255.90625,606.9375
290.173706,45.176445,290.173706,0.0000183,0.00000191,941.23,17.31,20.54,14.03,11.2,11.03125,28.9375,33.78125,184.40625,248.78125,606.875
288.193115,44.9080734,288.193115,0.0000182,0.00000157,941.76,15.52,19.29,12.89,9.66,14.1875,34.875,39.5625,187.5625,244.90625,621.40625
289.31662,79.7524338,289.31662,0.0000323,0.00000714,945.12,15.97,21.41,11.6,8.86,18.625,44.65625,50.625,200.15625,244.875,655.28125
287.765472,78.0639877,287.765472,0.0000316,0.000007,950.5,15.55,20.56,11.7,7.05,19.125,46.3125,54.84375,228.8125,248.96875,712.46875
289.236816,85.7183075,289.236816,0.0000348,0.00000961,952.08,16.09,20.74,10.82,8.47,17.4375,42.25,50.8125,251.59375,261.03125,776.125
289.926697,77.1128922,289.926697,0.0000313,0.00000895,947.27,17.68,22.95,12.17,10.54,15.78125,37.8125,45.4375,251.875,280.5,829.5625
293.242584,86.5256348,293.242584,0.0000351,0.0000112,941.95,18.97,24.91,13.92,13.01,14.34375,34.4375,41.09375,239.46875,293.25,859.5625
292.262024,99.1921082,292.262024,0.0000402,0.0000081,942.88,19.2,26.95,12.87,11.47,12.96875,31.34375,37.4375,225.28125,292.0625,856.125
287.25943,48.4544945,287.25943,0.0000196,0.00000235,949.12,14.48,21.31,10.99,9.42,20.5625,45.75,49.15625,221.1875,290.375,835.34375
290.636627,83.9816666,290.636627,0.000034,0.0000104,946.4,17.47,24.8,10.11,11.2,23.65625,53.4375,61.21875,254.59375,299.96875,849.1875
291.505157,95.5258484,291.505157,0.0000387,0.0000135,940.9,18.2,24.38,10.77,11.07,21.90625,49.28125,58.0625,279.125,313.1875,915.1875
291.074738,158.717743,291.074738,0.0000643,0.0000142,942.59,18.56,25.31,15.15,5.49,19.59375,43.8125,51.78125,268.59375,329.53125,969
287.646973,43.3693047,287.646973,0.0000176,0.00000257,949,15.89,20.48,12.35,7.17,18.28125,40.6875,47.6875,249.5,333.625,979.5
288.40152,91.2906952,288.40152,0.000037,0.0000108,950.66,16.16,22.06,9.38,6.56,16.59375,37.1875,43.9375,235.40625,320.84375,955.25
289.723572,84.6838074,289.723572,0.0000343,0.0000108,948.03,15.9,21.32,9.86,8.87,14.78125,33.34375,39.5625,220.0625,301.625,914.90625
292.907867,96.0620804,292.907867,0.0000389,0.0000131,944.55,18.95,23.73,14.07,11.38,13.28125,30.125,35.84375,201.75,282.71875,869.25
291.143799,17.6106472,291.143799,0.00000714,0.00000111,944.26,17.63,19.32,15.5,14.42,12,27.5625,32.875,185.6875,264.0625,822.71875
290.864075,53.4042511,290.864075,0.0000217,0.00000444,947.17,18.96,24.76,14.73,12.9,11.25,26.375,31.5625,174.8125,246.03125,777.65625
288.441986,25.2311573,288.441986,0.0000102,0.000000966,953.16,15.28,17.41,11.42,12.08,10.4375,25.3125,30.5625,172.15625,231.53125,738.96875
289.909332,88.2521973,289.909332,0.0000358,0.0000113,953.46,16.49,21.36,10.33,9.52,10.625,25.75,30.53125,176.71875,224.65625,719.46875
290.507202,84.7049179,290.507202,0.0000343,0.0000116,949.97,17.49,22.44,12.27,11.32,10.1875,25.09375,30.375,182,226.53125,730.375
292.019043,100.0821,292.019043,0.0000406,0.0000157,945.27,18.69,24.74,12.49,12.18,9.5,23.90625,29,181.0625,227.8125,759.40625
293.468567,83.79702,293.468567,0.000034,0.0000138,942.89,20.37,25.93,13.88,12.78,8.84375,22.84375,27.75,173.46875,227.21875,772.8125
296.009827,121.491753,296.009827,0.0000493,0.0000206,941.76,21.85,27.39,16.79,14.93,8.3125,22,26.6875,163.71875,223.3125,761.59375
291.850464,36.2964935,291.850464,0.0000147,0.000000604,940.67,18.37,21.14,13.27,16.08,18.21875,35.78125,35.65625,162.28125,276.8125,814.59375
288.522766,87.653183,288.522766,0.0000355,0.00000814,948.47,17.14,24.23,12.25,10.03,32.09375,72.5625,75.625,184.875,340.96875,927
292.284729,97.7107544,292.284729,0.0000396,0.0000138,949.64,19.19,24.04,14.23,13.23,32.59375,78.3125,91.5,256.03125,361.59375,1006.5625
287.359711,75.0197372,287.359711,0.0000304,0.00000279,954.78,15.39,17.15,11.31,5.25,28.75,69.25,82.09375,301.5,378.84375,1086
288.842957,49.0142593,288.842957,0.0000199,0.00000475,953.12,15.27,20.09,11.82,10.69,25.21875,60.53125,72,296.625,414.125,1175.625
287.829407,29.2062664,287.829407,0.0000118,0.00000269,949.65,14.74,18.5,11.04,11.42,22.15625,52.96875,63.0625,273.9375,424.5625,1224.5
292.003632,90.8587875,292.003632,0.0000368,0.0000144,947.08,17.96,23.44,12.51,12.79,21.0625,49.90625,58.5,250.03125,405,1211.625
291.737579,50.8926315,291.737579,0.0000206,0.00000721,946.64,20.03,25.52,15.06,13.99,19.34375,45.6875,54.1875,233.625,374.25,1155.9062
293.49649,64.5946426,293.49649,0.0000262,0.00000755,946.56,20.81,24.89,15.76,15.11,17.4375,41.03125,48.6875,219.375,344.03125,1089.8438
293.084351,102.55632,293.084351,0.0000416,0.0000169,948.36,20.21,28.58,12.83,13.29,15.875,37.5,44.3125,204.5,323.5,1033.6562
294.116211,108.848557,294.116211,0.0000441,0.0000195,945.91,20.82,26.95,13.89,15.27,14.25,34.15625,40.4375,196.28125,309.375,1009.03125
296.260468,137.21611,296.260468,0.0000556,0.0000242,943.38,22.81,28.43,18.18,14.59,12.71875,30.6875,36.5,191.28125,290.5,1014.15625
294.525116,121.816139,294.525116,0.0000494,0.0000207,945.88,22.11,28.14,15.43,14.31,11.875,28.6875,33.96875,182.96875,273.90625,1002.125
293.034729,146.292496,293.034729,0.0000593,0.000024,947.8,22.03,28.09,14.84,10.03,11.0625,27.03125,32.21875,179.6875,260.1875,969.40625
293.472992,145.070236,293.472992,0.0000588,0.0000277,946.15,22.24,27.94,14.94,10.56,10.28125,25.6875,30.5,180.625,247.75,942.6875
295.133148,135.346497,295.133148,0.0000549,0.0000246,943.12,22.72,28.17,18.08,12.42,9.53125,24.40625,29.125,178.21875,238.96875,924.40625
291.378021,42.4680443,291.378021,0.0000172,0.00000449,944.26,18.31,22.49,14.38,14.99,9.09375,23.5,28,171.40625,233.96875,901.84375
296.581421,111.982384,296.581421,0.0000454,0.0000212,941.14,23.03,26.72,19.69,16.48,9.34375,23.40625,27.65625,162.40625,229.84375,874.9375
295.214417,28.8804302,295.214417,0.0000117,0.00000272,940.08,22.48,25.56,20.17,19.12,9.15625,23.09375,27.4375,155.46875,224.59375,845.53125
296.107666,57.6200867,296.107666,0.0000234,0.00000743,940.45,21.76,23.8,20.34,18.96,9.1875,23.0625,27.34375,152.5,224.375,823.9375
290.904816,82.4494324,290.904816,0.0000334,0.00000256,943.98,19.47,22.14,17.68,11.46,12.9375,29.625,32.84375,152.53125,229.71875,829.40625
292.876648,107.346848,292.876648,0.0000435,0.0000168,947.37,21.46,25.86,16.27,12.66,17.40625,39,43.875,164.09375,236.875,858.8125
291.577911,56.4560051,291.577911,0.0000229,0.00000852,949.83,20.14,24.46,15.51,13.79,17.21875,38.84375,46,191.84375,243.53125,897.9375
293.590698,116.385956,293.590698,0.0000472,0.0000235,949.14,21.52,26.94,15.22,13.85,15.5,34.71875,41.5,205.8125,249.96875,938.78125
295.064636,132.94101,295.064636,0.0000539,0.0000272,947,22.09,27.71,15.67,14.35,13.9375,31.28125,37.375,197.71875,260.125,956.59375
297.354858,178.366089,297.354858,0.0000723,0.0000311,945.46,24.43,29.53,17.8,14.82,12.65625,28.875,34.4375,182.9375,262.28125,942.78125
297.709015,146.347763,297.709015,0.0000593,0.0000313,942.23,25.38,30.16,21.57,16.05,11.5,26.8125,32.0625,169.59375,252.1875,907.375
294.429382,63.3595924,294.429382,0.0000257,0.0000106,941.86,22.12,25.65,17.94,16.31,11.125,25.5,30.25,159.53125,236.9375,864.78125
297.350464,122.718597,297.350464,0.0000498,0.0000276,941.06,24.61,29.73,19.75,17.96,11.96875,26.25,30.4375,151.46875,222.75,822.375
