rzsm,cwe,sd,asst,lhnf,sm,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,runoff
199.836243,1.59E-05,0,295.78952,87.3023605,0,295.78952,0,0,3.54E-05,8.54E-06,20.92,23.7,18.26,19.48,16.375
205.661362,1.72E-05,0,295.218506,69.7327576,0,295.218506,0,0,2.83E-05,4.84E-06,20.45,23.42,18.09,19.66,17.1875
210.892456,2.02E-05,0,294.976288,70.6677704,0,294.976288,0,0,2.87E-05,3.78E-06,20.77,23.83,19.09,20.22,35.8125
210.292343,1.55E-05,0,296.295929,91.6040726,0,296.295929,0,0,3.71E-05,1.19E-05,22.03,25.39,19.13,20.46,52.265625
220.509476,1.03E-05,0,292.792236,36.3034706,0,292.792236,0,0,1.47E-05,1.93E-06,19.55,22.04,16.06,18.93,56.078125
215.457962,1.04E-06,0,297.355835,146.618393,0,297.355835,0,0,5.94E-05,4.10E-05,23.46,29.71,16.94,17.2,66.34375
210.576477,5.97E-06,0,297.256256,107.394119,0,297.256256,0,0,4.35E-05,2.37E-05,22.35,27.36,17.06,19.06,61.296875
207.533661,1.28E-05,0,297.104584,108.449684,0,297.104584,0,0,4.40E-05,1.91E-05,22.71,27.29,19.21,19.58,54.484375
214.825562,1.65E-05,0,294.875,68.3734283,0,294.875,0,0,2.77E-05,5.44E-06,20.7,24.25,18.35,19.81,52.03125
222.05275,2.45E-05,0,292.755798,83.6811981,0,292.755798,0,0,3.39E-05,4.79E-06,18.4,20.16,16.7,18.06,61.28125
223.637039,1.20E-05,0,292.154755,50.1856575,0,292.154755,0,0,2.03E-05,4.79E-06,17.94,19.95,16.64,17.16,73.375
223.104477,1.65E-05,0,294.205109,60.741024,0,294.205109,0,0,2.46E-05,5.14E-06,19.63,22.32,17.17,18.7,77.171875
222.045563,1.46E-05,0,295.439972,89.3255615,0,295.439972,0,0,3.62E-05,1.44E-05,21.03,25.08,17.55,19.81,77.234375
219.144012,1.09E-05,0,297.032043,120.269592,0,297.032043,0,0,4.88E-05,2.54E-05,22.19,27.11,17.55,19.3,99.625
214.976089,1.08E-05,0,297.590515,136.801437,0,297.590515,0,0,5.55E-05,2.83E-05,22.9,27.62,18.48,19.41,121.359375
215.59024,1.32E-05,0,292.613617,67.1344681,0,292.613617,0,0,2.72E-05,7.94E-06,19.23,23.16,14.56,18.67,114.8125
211.650497,3.92E-06,0,297.050415,158.358383,0,297.050415,0,0,6.42E-05,4.06E-05,23.04,29.25,17.87,16.38,108.296875
221.936615,1.74E-05,0,293.025879,54.694725,0,293.025879,0,0,2.22E-05,1.91E-06,19.2,20.17,18.14,18.52,124.828125
235.407623,1.55E-05,0,293.695404,115.182961,0,293.695404,0,0,4.67E-05,1.87E-05,20.8,24.77,16.87,17.03,148.21875
230.262482,9.78E-06,0,292.797028,73.9651108,0,292.797028,0,0,3.00E-05,1.35E-05,21.34,25.44,17.19,16.72,136.29688
224.217072,3.99E-06,0,296.032043,127.612144,0,296.032043,0,0,5.17E-05,3.48E-05,22.19,27.13,18.32,17.52,119.921875
233.483795,1.82E-05,0,294.811096,82.8368607,0,294.811096,0,0,3.36E-05,8.58E-06,20.94,24.55,18.88,19.49,178.76562
257.920654,1.17E-05,0,293.131653,82.5558701,0,293.131653,0,0,3.35E-05,1.44E-05,20.74,25.67,17.02,18.11,200.75
247.389206,7.91E-06,0,296.049286,140.026108,0,296.049286,0,0,5.68E-05,3.63E-05,22.98,28.09,18.94,18.61,186.1875
241.072479,2.01E-05,0,295.621002,125.014015,0,295.621002,0,0,5.07E-05,1.93E-05,21.77,25.19,18.79,19.18,162.59375
237.176529,1.60E-05,0,295.93576,123.714302,0,295.93576,0,0,5.02E-05,2.32E-05,21.71,27.1,17.58,19.72,144.1875
232.756866,1.17E-05,0,296.767792,134.576904,0,296.767792,0,0,5.46E-05,2.82E-05,23.03,27.2,18.71,20.34,130.59375
231.501221,1.64E-05,0,295.652496,105.977615,0,295.652496,0,0,4.30E-05,1.84E-05,21.44,26.32,17.78,19.57,118.59375
230.222366,1.30E-05,0,294.961243,116.458435,0,294.961243,0,0,4.72E-05,2.35E-05,20.85,25.53,17.51,18.74,109.515625
227.375565,1.26E-06,0,293.498108,90.4637375,0,293.498108,0,0,3.67E-05,2.57E-05,19.7,25.34,13.71,15.41,108.15625
222.826904,4.73E-09,0,295.449097,135.7052,0,295.449097,0,0,5.50E-05,3.76E-05,21.77,27.03,15.6,16.36,99.046875
219.332047,3.17E-06,0,296.552856,136.506577,0,296.552856,0,0,5.53E-05,3.39E-05,22.13,27.18,16.46,17.87,88.875
219.12117,5.50E-06,0,295.751068,110.980247,0,295.751068,0,0,4.50E-05,2.48E-05,21.97,27.09,17.13,19.02,83.5
216.829956,3.52E-06,0,296.511536,110.03672,0,296.511536,0,0,4.46E-05,2.74E-05,21.78,26.4,16.96,18.08,76.578125
214.848206,6.79E-06,0,296.551758,106.364578,0,296.551758,0,0,4.31E-05,2.25E-05,21.99,26.52,18.62,18.94,69.265625
213.461395,1.28E-05,0,296.607544,122.438362,0,296.607544,0,0,4.96E-05,2.10E-05,22.48,25.78,19.97,18.79,63.640625
211.869568,6.26E-06,0,297.174438,107.686897,0,297.174438,0,0,4.37E-05,2.24E-05,22.67,27.34,18.9,19.23,56.984375
213.350403,1.32E-05,0,297.095367,128.810959,0,297.095367,0,0,5.22E-05,2.35E-05,22.79,27.98,19.02,19.35,55.65625
226.558273,1.55E-05,0,291.207123,65.2368774,0,291.207123,0,0,2.64E-05,4.76E-06,17.19,19.01,15.12,16.57,71.671875
226.362534,9.08E-06,0,292.70517,93.5130539,0,292.70517,0,0,3.79E-05,1.92E-05,17.31,23.62,12.85,14.35,86.609375
222.385635,1.49E-06,0,295.108124,117.160286,0,295.108124,0,0,4.75E-05,2.91E-05,20.64,25.14,15.59,16.59,88.75
219.957047,9.69E-06,0,295.569855,105.68676,0,295.569855,0,0,4.28E-05,1.88E-05,21.29,25.62,17.09,18.48,81.140625
225.609375,8.60E-06,0,293.900757,61.2164001,0,293.900757,0,0,2.48E-05,8.71E-06,20.56,26.05,16.43,18.52,73.6875
224.710739,6.74E-06,0,295.511749,100.965431,0,295.511749,0,0,4.09E-05,2.14E-05,21.02,25.48,17.57,18.32,69.421875
221.876587,6.57E-06,0,295.972626,106.089386,0,295.972626,0,0,4.30E-05,2.16E-05,21.48,26.13,17.53,18.19,63.59375
219.255203,7.00E-06,0,296.419189,113.500862,0,296.419189,0,0,4.60E-05,2.19E-05,21.4,25.51,17,18.46,56.984375
217.053482,5.30E-06,0,296.621246,98.9772491,0,296.621246,0,0,4.01E-05,2.09E-05,22.86,27.5,18.13,19.85,52.125
214.297592,3.05E-06,0,298.348297,137.303207,0,298.348297,0,0,5.57E-05,3.27E-05,23.97,29.01,18.17,18.5,47.578125
211.216461,3.65E-06,0,297.570038,128.587662,0,297.570038,0,0,5.21E-05,2.84E-05,22.95,28.52,17.46,18.22,43.453125
208.623322,1.77E-06,0,297.587891,117.895485,0,297.587891,0,0,4.78E-05,2.75E-05,23,27.92,18.01,17.59,39.515625
207.680695,7.10E-06,0,296.112823,97.6312943,0,296.112823,0,0,3.96E-05,1.72E-05,21.66,26.43,16.61,17.73,35.734375
206.34816,1.36E-06,0,296.404633,89.1394348,0,296.404633,0,0,3.61E-05,2.12E-05,22.15,27.31,16.71,16.84,32.390625
205.361877,1.20E-06,0,296.652283,85.4580307,0,296.652283,0,0,3.46E-05,1.96E-05,22.41,27.6,17.11,17.23,29.171875
204.4552,3.32E-06,0,297.293976,88.0044556,0,297.293976,0,0,3.57E-05,1.98E-05,23.26,28.16,18.57,18.2,26.1875
203.253876,2.11E-06,0,297.069092,105.505806,0,297.069092,0,0,4.28E-05,2.15E-05,22.08,28.07,15.23,16.55,23.75
201.786911,3.09E-06,0,296.692444,99.0177994,0,296.692444,0,0,4.01E-05,2.05E-05,22.22,27.78,17.4,16.56,21.546875
202.188614,8.91E-06,0,295.928131,73.2589111,0,295.928131,0,0,2.97E-05,1.15E-05,22.18,26.64,18.23,17.93,19.421875
203.091141,1.23E-05,0,295.62915,72.150177,0,295.62915,0,0,2.93E-05,8.42E-06,21.27,24.18,19.53,18.34,17.765625
209.508728,2.00E-05,0,294.434906,74.8939362,0,294.434906,0,0,3.04E-05,3.95E-06,21.08,24.79,17.37,19.35,16.828125
217.308731,9.45E-06,0,289.728027,63.5347557,0,289.728027,0,0,2.58E-05,5.84E-06,15.72,18.44,11.74,13.33,27.703125
213.49852,3.09E-07,0,293.947601,163.329132,0,293.947601,0,0,6.62E-05,3.50E-05,20.1,26.5,13.32,10.89,33.546875
210.065964,1.71E-06,0,293.253113,83.9080276,0,293.253113,0,0,3.40E-05,1.68E-05,20.32,25.66,15.68,13.45,31.703125
209.434067,1.07E-05,0,292.661438,76.5347748,0,292.661438,0,0,3.10E-05,1.01E-05,18.64,22.07,15.36,16.14,28.84375
211.517258,1.49E-05,0,291.430786,63.0934296,0,291.430786,0,0,2.56E-05,4.38E-06,17.24,19.67,15.93,16.24,34.28125
214.295166,1.44E-05,0,291.372284,74.5317993,0,291.372284,0,0,3.02E-05,6.75E-06,16.31,18.97,14.11,15.06,36.109375
213.42778,4.22E-06,0,291.172516,81.9315033,0,291.172516,0,0,3.32E-05,1.51E-05,17.7,23.01,14.27,11.63,35.03125
214.679047,8.55E-06,0,286.95343,30.9659481,0,286.95343,0,0,1.26E-05,1.61E-06,14.21,16.52,11.66,12.02,32.5625
214.476318,6.05E-06,0,289.095734,56.2688713,0,289.095734,0,0,2.28E-05,9.22E-06,15.23,20.03,10.71,11.57,32.421875
213.194916,2.42E-06,0,289.828156,60.2967987,0,289.828156,0,0,2.44E-05,1.14E-05,16.49,20.06,12.82,11.29,30.75
213.89238,1.41E-05,0,288.001526,51.6238251,0,288.001526,0,0,2.09E-05,2.34E-06,14.01,15.27,12.84,13.51,28.046875
215.663895,6.15E-06,0,289.874054,50.8003502,0,289.874054,0,0,2.06E-05,6.75E-06,15.77,19.58,13.37,12.81,31.8125
214.368408,1.93E-06,0,291.376923,52.3863907,0,291.376923,0,0,2.12E-05,1.16E-05,17.45,22.2,11.46,13.45,30.953125
214.302734,4.99E-06,0,291.733765,71.9126282,0,291.733765,0,0,2.92E-05,1.25E-05,17.77,24.29,12.18,13.28,28.125
214.268143,5.02E-06,0,291.855164,63.9093208,0,291.855164,0,0,2.59E-05,9.80E-06,16.74,22,13.04,13.94,27.578125
212.623184,3.19E-06,0,290.853607,69.1858673,0,290.853607,0,0,2.81E-05,1.24E-05,17.14,22.53,10.49,13.06,26.078125
211.048264,3.30E-07,0,291.36145,55.6412239,0,291.36145,0,0,2.26E-05,1.18E-05,17.78,22.94,11.92,13.22,23.65625
209.517853,1.12E-06,0,293.248199,66.5322266,0,293.248199,0,0,2.70E-05,1.35E-05,19.26,25.07,13.39,14.28,21.25
208.96373,1.06E-05,0,293.145081,70.538681,0,293.145081,0,0,2.86E-05,7.35E-06,18.6,22.85,15.06,15.89,19.15625
208.485855,6.29E-06,0,293.572662,87.8423615,0,293.572662,0,0,3.56E-05,1.03E-05,18.97,22.8,15.94,14.84,18.21875
209.909683,1.25E-05,0,292.772949,67.7928772,0,292.772949,0,0,2.75E-05,4.57E-06,18.67,22.37,16.25,15.81,17.140625
220.721146,1.46E-05,0,292.052399,57.4252777,0,292.052399,0,0,2.33E-05,2.03E-06,18.04,21.04,14.3,17.23,23.4375
230.170502,1.19E-05,0,289.637726,46.9403458,0,289.637726,0,0,1.90E-05,2.07E-06,14.62,15.53,13.66,14.36,38.59375
230.220276,9.63E-06,0,290.888702,42.3535843,0,290.888702,0,0,1.72E-05,3.22E-06,16.77,19.23,14.84,16.07,47.28125
227.609344,5.88E-06,0,293.210999,84.525322,0,293.210999,0,0,3.43E-05,1.44E-05,19.06,23.33,15.26,15.25,52.203125
227.345718,1.38E-05,0,290.762756,78.0555267,0,290.762756,0,0,3.16E-05,6.62E-06,17.14,20.27,11.81,15.23,48.546875
231.734863,6.34E-06,0,285.530792,51.6305199,0,285.530792,0,0,2.09E-05,3.16E-06,10.34,11.72,9.01,8.51,57.640625
226.770203,1.12E-07,0,287.207977,96.9029541,0,287.207977,0,0,3.93E-05,1.39E-05,12.19,17.04,8.4,5.97,60.65625
223.385391,2.00E-06,0,284.539856,43.9998894,0,284.539856,0,0,1.78E-05,4.59E-06,11.92,13.66,10.1,7.33,54.609375
221.133575,9.29E-07,0,286.006744,51.9078026,0,286.006744,0,0,2.10E-05,8.27E-06,12.2,15.5,9.5,7.37,49.328125
219.244278,1.18E-07,0,287.062073,49.3533821,0,287.062073,0,0,2.00E-05,9.06E-06,13.66,18.58,8.54,9.3,44.546875
217.323395,1.38E-07,0,289.010284,64.156311,0,289.010284,0,0,2.60E-05,1.26E-05,15.45,22.18,7.9,10.71,40.359375
215.187531,2.31E-07,0,290.531036,84.9492722,0,290.531036,0,0,3.44E-05,1.42E-05,15.01,22.36,9.41,9.41,36.3125
213.591782,1.29E-06,0,288.42923,52.6262932,0,288.42923,0,0,2.13E-05,8.08E-06,15.33,19.51,11.55,10.37,32.609375
190.873032,1.45E-07,0,295.953766,52.7992821,0,295.953766,0,0,2.14E-05,1.15E-05,21.19,27.8,14.59,15.92,7.6875
190.742935,1.06E-05,0,295.549561,74.4983902,0,295.549561,0,0,3.02E-05,9.64E-06,21.47,26.78,17.18,16.93,7.5625
195.334122,1.32E-05,0,293.20636,57.683239,0,293.20636,0,0,2.34E-05,3.60E-06,20.03,23.77,15.31,17.01,7.78125
197.764496,1.59E-06,0,291.875183,54.3763542,0,291.875183,0,0,2.20E-05,1.01E-05,19.33,24.49,12.59,11.39,11.625
196.727325,2.99E-06,0,292.812836,48.6392136,0,292.812836,0,0,1.97E-05,9.77E-06,20.03,24.66,15.91,14.08,12.6875
195.408859,4.98E-07,0,290.725372,62.4729385,0,290.725372,0,0,2.53E-05,1.15E-05,17.31,22.72,9.76,10.66,11.6875
193.593491,4.61E-07,0,292.733551,67.3704376,0,292.733551,0,0,2.73E-05,1.49E-05,20.92,26.44,15.4,12.45,10.625
191.913712,2.55E-07,0,295.322174,74.4852829,0,295.322174,0,0,3.02E-05,1.63E-05,21.79,27.53,15.66,13.33,9.75
191.67334,3.65E-06,0,293.017914,51.1519089,0,293.017914,0,0,2.07E-05,8.28E-06,20.2,24.33,14.75,14.74,8.9375
190.952606,2.99E-06,0,293.733978,68.5079346,0,293.733978,0,0,2.78E-05,1.32E-05,21.12,26.48,15.43,13.05,8.3125
189.630005,1.94E-06,0,294.375549,74.7666168,0,294.375549,0,0,3.03E-05,1.42E-05,21.02,25.97,14.86,10.66,8
191.270752,1.04E-05,0,289.041046,32.5834503,0,289.041046,0,0,1.32E-05,1.16E-06,15.09,18.33,13.36,14.58,7.96875
196.428024,9.12E-06,0,288.013672,27.5868225,0,288.013672,0,0,1.12E-05,5.21E-07,14.98,18,12.72,14.5,10.40625
197.91098,7.79E-06,0,291.309662,50.2820587,0,291.309662,0,0,2.04E-05,7.16E-06,17.71,22.05,14.15,14.04,13.5625
196.749084,3.66E-06,0,293.834381,59.7631569,0,293.834381,0,0,2.42E-05,1.21E-05,19.2,23.33,15.86,15.67,13.5
195.569321,3.20E-06,0,294.641449,75.1818924,0,294.641449,0,0,3.05E-05,1.55E-05,21.28,27.62,15.77,15.54,12.25
194.064545,4.73E-07,0,295.932617,86.0585861,0,295.932617,0,0,3.49E-05,2.01E-05,22.02,28.48,15.81,14.22,11.53125
194.552292,1.14E-05,0,295.331665,97.4690781,0,295.331665,0,0,3.95E-05,1.41E-05,21.24,25.57,16.79,16.29,10.625
201.724121,5.55E-06,0,291.474243,65.936676,0,291.474243,0,0,2.67E-05,9.63E-06,17.27,21.16,11.89,12.92,12.40625
199.640533,2.34E-06,0,291.348602,53.3394241,0,291.348602,0,0,2.16E-05,1.10E-05,18.11,22.9,12.57,12.5,13.53125
197.454773,1.34E-06,0,293.70816,70.6520309,0,293.70816,0,0,2.86E-05,1.72E-05,20.21,25.16,14.88,13.51,12.65625
195.403473,3.14E-06,0,294.037384,75.8023376,0,294.037384,0,0,3.07E-05,1.58E-05,20.95,25.55,15.82,14.07,11.40625
193.721161,3.52E-06,0,293.298584,65.7588882,0,293.298584,0,0,2.67E-05,1.28E-05,20.14,24.41,15.76,13.92,10.28125
195.038101,1.09E-05,0,290.43158,33.832737,0,290.43158,0,0,1.37E-05,1.11E-06,16.96,18.82,14.59,15.74,9.375
195.15126,4.90E-06,0,293.335052,50.7492027,0,293.335052,0,0,2.06E-05,8.99E-06,19.28,23.33,14.13,15.8,9
193.567276,8.52E-07,0,294.386566,63.852478,0,294.386566,0,0,2.59E-05,1.47E-05,22.1,26.41,17.24,15.7,8.65625
191.767654,3.59E-06,0,296.386566,80.6924744,0,296.386566,0,0,3.27E-05,1.69E-05,22.71,28.77,17.68,16.09,8.3125
191.833588,8.97E-06,0,292.798309,45.3244514,0,292.798309,0,0,1.84E-05,5.10E-06,19.1,21.61,15.26,16.62,8
190.491119,3.27E-07,0,295.702087,71.5084381,0,295.702087,0,0,2.90E-05,1.77E-05,21.61,27.44,16.25,14.51,8
191.613815,4.04E-06,0,293.368927,40.8997536,0,293.368927,0,0,1.66E-05,5.82E-06,20.32,25.83,15.66,16.5,7.78125
191.882248,5.05E-06,0,294.290863,62.5888214,0,294.290863,0,0,2.54E-05,1.11E-05,21.1,26.74,15.81,14.48,7.625
191.403366,7.55E-06,0,295.959534,77.5690308,0,295.959534,0,0,3.14E-05,1.36E-05,22.91,28.87,17.83,15.93,7.53125
192.248779,8.60E-06,0,294.356812,67.8553696,0,294.356812,0,0,2.75E-05,1.10E-05,20.67,26.12,15.41,14.89,7.8125
191.201782,2.95E-06,0,296.5755,80.1953583,0,296.5755,0,0,3.25E-05,1.83E-05,21.77,27.6,15.28,15.23,7.84375
190.023605,6.89E-06,0,295.922791,68.9833908,0,295.922791,0,0,2.80E-05,1.18E-05,21.96,26.53,16.84,15.91,7.6875
189.116669,5.01E-06,0,296.315247,62.6681747,0,296.315247,0,0,2.54E-05,1.15E-05,22.58,27.62,17.86,16.99,7.5
191.270721,1.07E-05,0,296.128937,62.1179466,0,296.128937,0,0,2.52E-05,7.18E-06,23.4,28.75,18.52,18.14,7.375
193.134964,1.76E-05,0,295.764069,88.4396744,0,295.764069,0,0,3.59E-05,9.47E-06,23.41,28.8,17.81,18.66,7.3125
200.085754,1.90E-05,0,291.788147,60.1008568,0,291.788147,0,0,2.44E-05,1.95E-06,17.16,18.69,15.88,16.79,7.71875
206.389557,1.47E-05,0,290.56424,44.195385,0,290.56424,0,0,1.79E-05,1.65E-06,16.29,18.99,13.59,16.02,12.4375
204.471329,8.72E-06,0,294.308777,93.7777405,0,294.308777,0,0,3.80E-05,1.71E-05,20.57,25.32,15.61,15.93,16.4375
200.017044,6.38E-07,0,295.25116,117.467422,0,295.25116,0,0,4.76E-05,2.92E-05,22.34,27.62,14.83,12.79,16.09375
196.867737,4.26E-06,0,296.075043,107.602753,0,296.075043,0,0,4.36E-05,2.62E-05,21.88,28.19,15.81,14.55,14.4375
196.548828,7.09E-06,0,294.749023,72.9517593,0,294.749023,0,0,2.96E-05,1.44E-05,20.89,26.31,15.72,16.27,12.875
195.398529,4.99E-06,0,295.271454,74.586319,0,295.271454,0,0,3.02E-05,1.48E-05,21.72,27.06,17.62,16.67,11.84375
193.530975,1.84E-06,0,295.902283,75.7758636,0,295.902283,0,0,3.07E-05,1.77E-05,21.55,26.8,15.42,16.87,10.8125
191.442795,2.35E-06,0,297.080597,81.6162796,0,297.080597,0,0,3.31E-05,1.83E-05,22.14,27.2,16.37,16.74,9.8125
190.629822,1.29E-05,0,296.205933,88.8627167,0,296.205933,0,0,3.60E-05,1.24E-05,22.13,26.46,18.34,17.68,8.96875
191.403992,1.74E-05,0,294.957031,69.3409576,0,294.957031,0,0,2.81E-05,5.51E-06,21.32,24.79,18.72,18.03,8.46875
192.075089,1.45E-05,0,295.807648,74.8368988,0,295.807648,0,0,3.03E-05,8.15E-06,20.99,25.55,17.85,19.35,8.4375
191.562439,8.85E-06,0,296.679535,67.0826035,0,296.679535,0,0,2.72E-05,1.05E-05,22.21,26.03,18.53,18.86,8.46875
190.994766,1.37E-05,0,297.185699,91.9559479,0,297.185699,0,0,3.73E-05,1.29E-05,23.23,28.62,17.77,18.84,8.328125
191.547333,8.80E-06,0,293.810242,87.9291687,0,293.810242,0,0,3.56E-05,1.07E-05,19.21,23.62,14.34,13.49,8.265625
189.775284,7.44E-08,0,294.919098,89.9554367,0,294.919098,0,0,3.65E-05,1.95E-05,20.91,27.03,13.93,11.39,8.109375
187.412888,1.68E-07,0,297.311066,85.0079346,0,297.311066,0,0,3.45E-05,1.94E-05,23.08,29.81,15.99,15.21,7.8125
185.752609,2.19E-06,0,297.164948,69.8141098,0,297.164948,0,0,2.83E-05,1.41E-05,22.77,28.61,16.64,15.65,7.5625
184.977661,5.98E-06,0,296.898621,65.1098175,0,296.898621,0,0,2.64E-05,1.11E-05,22.8,28.31,17.4,17.06,7.40625
185.095062,6.28E-06,0,296.788788,57.0380249,0,296.788788,0,0,2.31E-05,8.38E-06,22.32,27.68,17.93,18.59,7.328125
185.02272,6.58E-06,0,297.214233,56.3873329,0,297.214233,0,0,2.29E-05,8.92E-06,22.72,28.1,17.62,18.68,7.296875
185.14418,5.97E-06,0,298.355927,62.9725037,0,298.355927,0,0,2.55E-05,1.02E-05,24.06,29.77,19.12,19.09,7.28125
187.647339,8.71E-06,0,296.722931,60.6219444,0,296.722931,0,0,2.46E-05,6.70E-06,23.31,27.58,17.82,19.34,7.25
187.626907,2.36E-06,0,298.282043,69.7054901,0,298.282043,0,0,2.83E-05,1.47E-05,24.66,29.59,18.19,18.01,7.1875
185.950836,2.41E-06,0,298.654358,74.6718445,0,298.654358,0,0,3.03E-05,1.57E-05,24.42,30.28,18.21,18.3,7.125
185.083755,6.82E-06,0,297.508514,65.7581711,0,297.508514,0,0,2.67E-05,1.04E-05,23.36,27.92,18.23,19.05,7.046875
188.802734,1.35E-05,0,296.012207,72.1984634,0,296.012207,0,0,2.93E-05,6.74E-06,22.69,28.12,17.19,18.71,7.0625
190.805237,1.22E-05,0,297.373016,82.3730927,0,297.373016,0,0,3.34E-05,1.11E-05,23.43,28.43,18.91,18.73,7.21875
193.872467,2.17E-05,0,295.05658,88.7653656,0,295.05658,0,0,3.60E-05,5.39E-06,21.8,26.55,16.43,19.14,7.265625
200.809143,1.83E-05,0,292.218628,63.265461,0,292.218628,0,0,2.56E-05,2.83E-06,17.04,19.67,15.64,15.82,10.375
206.326065,2.13E-05,0,290.594269,65.9467773,0,290.594269,0,0,2.67E-05,1.95E-06,15.28,19.69,13.77,14.91,15.421875
210.285324,5.92E-06,0,293.16629,79.6298447,0,293.16629,0,0,3.23E-05,1.58E-05,17.22,22.23,12.42,14.44,25.1875
205.558563,7.06E-06,0,294.943207,98.644455,0,294.943207,0,0,4.00E-05,2.04E-05,20.41,26.65,15.96,15.61,26.875
202.210663,4.40E-06,0,293.857697,72.4672394,0,293.857697,0,0,2.94E-05,1.59E-05,21.13,26.07,16.24,14.66,24.953125
202.368988,9.52E-06,0,289.484711,43.529026,0,289.484711,0,0,1.76E-05,3.36E-06,17.11,20.6,12.3,12.73,22.4375
199.431671,8.56E-07,0,293.083252,95.574852,0,293.083252,0,0,3.87E-05,2.12E-05,19.2,24.6,12.24,11.24,21.171875
196.314346,8.55E-07,0,294.705414,81.2592773,0,294.705414,0,0,3.29E-05,2.03E-05,20.44,26.25,14.55,12.6,19.21875
194.57225,6.76E-06,0,294.386871,76.7734909,0,294.386871,0,0,3.11E-05,1.31E-05,20.17,25.53,16.22,15.53,17.109375
195.273071,1.03E-05,0,291.951294,45.1118164,0,291.951294,0,0,1.83E-05,3.56E-06,17.96,21.41,14.2,16.27,16.203125
194.542953,6.00E-06,0,294.404358,62.7342606,0,294.404358,0,0,2.54E-05,1.09E-05,20.26,24.72,16.25,15.74,15.546875
192.737579,1.32E-06,0,294.511078,78.4788132,0,294.511078,0,0,3.18E-05,1.60E-05,19.51,26.01,13.47,13.38,14.5
190.804092,1.07E-06,0,294.870087,71.5589676,0,294.870087,0,0,2.90E-05,1.50E-05,20.69,27.03,14.04,13.58,13.109375
189.114731,1.93E-06,0,295.204987,70.4513931,0,295.204987,0,0,2.86E-05,1.36E-05,21.63,26.31,17.63,14,11.734375
189.044769,7.10E-06,0,291.864563,36.845089,0,291.864563,0,0,1.49E-05,3.96E-06,18.84,22.41,15.91,15.34,10.484375
188.832626,1.58E-06,0,293.82547,41.489769,0,293.82547,0,0,1.68E-05,8.51E-06,19.7,24.55,17.1,14.6,9.421875
187.903534,3.53E-06,0,294.494385,68.8195343,0,294.494385,0,0,2.79E-05,1.15E-05,20.41,25.99,14.18,12.74,8.765625
186.640488,1.11E-07,0,292.916443,63.4186707,0,292.916443,0,0,2.57E-05,1.15E-05,19.55,25.79,12.62,10.41,8.234375
185.477356,1.06E-08,0,294.370087,58.9644928,0,294.370087,0,0,2.39E-05,1.10E-05,20.45,26.04,15.33,13.12,7.796875
184.837997,1.30E-06,0,292.330994,41.5090523,0,292.330994,0,0,1.68E-05,7.11E-06,18.31,23.08,12.47,12.73,7.515625
184.57872,8.19E-07,0,293.828156,41.3744125,0,293.828156,0,0,1.68E-05,7.76E-06,19.21,25.67,14,13.28,7.359375
184.184433,2.52E-06,0,294.466797,47.7092972,0,294.466797,0,0,1.93E-05,7.97E-06,20.25,25.76,16.26,14.28,7.265625
185.312653,1.03E-05,0,293.726715,54.2437668,0,293.726715,0,0,2.20E-05,4.56E-06,20.3,24.62,17.67,16,7.1875
187.833466,1.07E-05,0,293.716827,58.2949982,0,293.716827,0,0,2.36E-05,4.99E-06,17.62,20.75,14.73,16.44,8.09375
190.028839,1.06E-05,0,293.706421,60.1920586,0,293.706421,0,0,2.44E-05,5.44E-06,19.74,24.33,15.2,14.48,11.234375
191.884186,5.77E-06,0,290.708893,33.0268936,0,290.708893,0,0,1.34E-05,3.00E-06,16.63,20.55,13.99,13.69,12.3125
190.155563,3.63E-07,0,291.520172,75.4025574,0,291.520172,0,0,3.06E-05,1.34E-05,18.1,24.33,10.54,8.88,11.765625
188.470978,7.19E-09,0,292.682281,54.7965965,0,292.682281,0,0,2.22E-05,1.09E-05,18.69,25.36,11.63,11.66,10.671875
187.378159,1.61E-08,0,292.287811,46.2623367,0,292.287811,0,0,1.88E-05,8.46E-06,18.75,24.07,12.54,12.63,9.5625
186.776413,2.44E-06,0,292.980072,41.147625,0,292.980072,0,0,1.67E-05,6.16E-06,19.51,24.52,15.23,14.56,8.5625
187.754776,9.41E-06,0,292.303894,33.803009,0,292.303894,0,0,1.37E-05,1.97E-06,18.07,19.74,16.4,17.07,7.859375
191.63295,1.42E-05,0,291.653412,39.7515831,0,291.653412,0,0,1.61E-05,5.81E-07,18.22,20.77,16.37,17.19,8.609375
197.367844,1.56E-05,0,293.03009,54.8221626,0,293.03009,0,0,2.22E-05,2.12E-06,18.51,21.12,16.42,17.67,10.390625
203.247299,1.82E-05,0,292.548523,70.8100433,0,292.548523,0,0,2.87E-05,2.86E-06,17.86,20.97,15.65,16.47,16.046875
212.296036,1.50E-05,0,291.862091,50.0173416,0,291.862091,0,0,2.03E-05,1.04E-06,17.89,20.13,15.91,17.37,24.5
222.063644,1.35E-05,0,290.835999,43.8252487,0,290.835999,0,0,1.78E-05,1.31E-06,17.42,21.03,14.33,17.09,43.125
219.925049,1.16E-05,0,292.845764,98.6731796,0,292.845764,0,0,4.00E-05,1.39E-05,17.62,20.54,14.89,15.3,60.890625
