rzsm,tws,asst,psm,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,runoff
264.835602,927.701721,277.862854,927.701477,43.1974258,277.862854,1.75E-05,1.23E-06,1.45,9.39,-4.16,-5.8,7.296875,21.8125,26.546875,129.92188
264.060608,926.393005,275.304474,926.392883,25.4577408,275.304474,1.03E-05,8.40E-07,1.58,6.81,-3.83,-7.37,7.21875,21.59375,26.296875,128.39062
264.059418,925.881409,276.435516,925.854492,17.0148888,276.435516,6.90E-06,2.80E-07,1.43,4.4,-2.34,-3.26,7.140625,21.390625,26.03125,127.125
264.292938,925.606323,276.853119,925.596008,12.2892866,276.853119,4.98E-06,4.75E-07,3.69,6.94,1.07,0.23,7.078125,21.1875,25.796875,125.96875
264.524261,925.396973,277.512421,925.371155,11.3493357,277.512421,4.60E-06,2.65E-07,3.21,6.31,0.84,0.74,7.015625,21,25.546875,124.859375
264.78244,925.226257,278.379913,925.213318,36.4443283,278.379913,1.48E-05,3.87E-07,3.32,6.58,0.98,-2.71,6.953125,20.8125,25.328125,123.78125
263.42511,923.427185,277.775665,923.422485,60.5702438,277.775665,2.46E-05,1.45E-06,3.04,7.4,-0.19,-8.56,7.125,21,25.453125,123.03125
263.244843,922.740112,273.96228,922.735474,15.5938826,273.96228,6.32E-06,3.92E-07,0.93,5.1,-1.55,-3.11,7.09375,20.96875,25.5,123.5625
263.289398,922.28418,276.989899,922.282532,18.7441807,276.989899,7.60E-06,5.89E-07,3.27,7.87,-1.74,-1.41,6.921875,20.640625,25.171875,123.796875
262.983215,921.48645,275.735901,921.484863,22.4175682,275.735901,9.09E-06,8.00E-07,3.36,7.68,-1.16,-3.63,6.828125,20.40625,24.875,122.671875
262.801666,920.806946,276.953979,920.805298,19.3435326,276.953979,7.84E-06,8.76E-07,3.85,9.07,-0.59,-1.33,6.78125,20.234375,24.65625,121.109375
262.876831,920.395569,275.221588,920.391174,11.0707493,275.221588,4.49E-06,3.64E-07,2.47,7.08,-2.49,-0.59,6.71875,20.09375,24.46875,119.78125
262.883545,919.935364,276.405121,919.933716,15.6798964,276.405121,6.36E-06,6.75E-07,3.25,7.75,-2.86,-1.13,6.65625,19.921875,24.25,118.5625
262.976135,919.601807,276.86554,919.580505,15.532382,276.86554,6.30E-06,2.84E-07,2.29,6.16,-0.35,-0.65,6.609375,19.75,24.03125,117.359375
263.429626,919.65033,276.35202,919.617554,10.5274725,276.35202,4.27E-06,1.36E-07,2.73,4.98,-0.64,0.2,6.5625,19.578125,23.828125,116.234375
263.45285,919.277039,278.345184,919.26239,20.9596348,278.345184,8.50E-06,6.68E-07,3.98,8.95,-0.8,-0.13,6.5,19.40625,23.625,115.125
263.98761,919.461548,276.460388,919.454529,24.101326,276.460388,9.77E-06,2.35E-07,2.15,7.9,-2.69,-2.7,6.4375,19.234375,23.4375,114.1875
263.394928,918.532898,276.904907,918.530823,24.6012669,276.904907,9.97E-06,9.59E-07,3.36,8.19,-2.45,-4.63,6.390625,19.078125,23.25,113.5
264.133972,918.944946,274.532867,918.932739,15.1943741,274.532867,6.16E-06,8.67E-08,-0.92,2.59,-5.2,-3.01,6.328125,18.921875,23.0625,113
263.946014,918.465454,274.979706,918.465027,20.6818428,274.979706,8.39E-06,7.56E-07,2.53,7.35,-5.45,-4.22,6.28125,18.921875,23.03125,112.40625
263.962585,918.214294,277.273682,918.190491,15.0068588,277.273682,6.08E-06,2.31E-07,2.77,5.86,-0.66,-0.3,6.28125,18.75,22.890625,111.859375
263.447754,917.397827,277.477783,917.395203,42.0165482,277.477783,1.70E-05,1.09E-06,2.26,9.73,-2.86,-6.08,6.234375,18.640625,22.734375,111.40625
262.544067,916.14856,277.067444,916.148376,27.9212742,277.067444,1.13E-05,9.56E-07,3.7,8.44,-2.79,-5.32,6.171875,18.484375,22.5625,110.703125
262.314362,915.533752,276.902252,915.531189,15.0551863,276.902252,6.10E-06,4.57E-07,4.28,8.32,0.46,-0.34,6.109375,18.296875,22.34375,109.578125
262.32428,915.170105,279.79776,915.152344,21.4971237,279.79776,8.72E-06,5.57E-07,4.26,7.3,1.07,1.49,6.0625,18.140625,22.140625,108.40625
262.666351,915.143433,278.460052,915.137878,19.6187286,278.460052,7.95E-06,6.11E-07,5.68,10.77,0.15,0.32,6.640625,19.21875,23.015625,108
262.600739,914.746277,279.056671,914.729919,14.17103,279.056671,5.75E-06,4.47E-07,4.69,9.8,0.23,1.72,6.46875,18.984375,23.3125,109.859375
262.773926,914.589355,280.117462,914.577576,30.044878,280.117462,1.22E-05,5.10E-07,5.11,9.29,1.62,0.83,6.234375,18.65625,22.765625,112.21875
265.203125,916.951843,274.957336,916.788513,12.1072388,274.957336,4.94E-06,5.01E-08,0.1,2.14,-2.41,-1.87,6.25,18.90625,23.03125,116.234375
265.718903,919.436829,271.96991,917.322632,14.1565228,271.96991,8.59E-06,5.67E-09,-2.1,-0.5,-4.32,-5.6,6.84375,21.09375,25.875,125.59375
265.065155,918.773499,271.722931,916.669922,21.4265671,271.722931,1.20E-05,1.29E-07,-0.88,1.13,-3.24,-9.36,6.671875,20.59375,26.5625,136.70312
264.876556,918.881958,272.440063,916.400574,13.1022406,272.440063,6.87E-06,7.52E-08,-1.25,0.76,-2.59,-6.19,6.34375,19.484375,25,137.82812
264.655182,919.221863,271.56958,916.08136,14.3681383,271.56958,9.75E-06,5.19E-08,-2.48,0.49,-4.61,-5.7,6.109375,18.75,23.875,131.10938
264.492188,919.108398,272.444946,915.763,10.4969053,272.444946,7.66E-06,2.81E-08,-1.51,1.11,-4.28,-4.15,5.96875,18.21875,23.03125,123.578125
265.184387,918.930725,272.298035,916.282715,12.3147163,272.298035,5.62E-06,1.22E-07,0.98,3.77,-2.66,-4.16,5.875,17.84375,22.359375,117.421875
265.582886,918.108704,274.032379,916.610779,20.9596958,274.032379,9.58E-06,3.65E-07,1.42,7.1,-3,-5.43,5.84375,17.609375,21.890625,113.015625
265.280487,916.980347,274.937073,916.25708,30.5780582,274.937073,1.32E-05,4.84E-07,0.95,5.98,-2.63,-6.68,5.78125,17.5,21.625,110.1875
264.66925,915.88739,274.126251,915.528503,21.4208813,274.126251,8.81E-06,4.72E-07,1.14,5.16,-2.09,-6.74,5.71875,17.28125,21.34375,108.90625
264.46344,915.313049,276.18866,915.148621,30.1187458,276.18866,1.24E-05,3.04E-07,1.19,5.38,-1.72,-3.22,5.65625,17.09375,21.09375,107.375
263.432953,913.958923,273.196625,913.889404,33.2201385,273.196625,1.38E-05,6.38E-07,1.72,6.63,-1.47,-9.98,5.6875,17.1875,21.0625,105.53125
262.960999,913.144226,276.519928,913.09613,24.4274158,276.519928,9.95E-06,4.71E-07,1.72,5.89,-1.97,-3.93,5.59375,16.96875,20.96875,104.15625
263.18338,913.02063,276.88736,912.996704,17.7951126,276.88736,7.21E-06,2.83E-07,2.59,5.67,-0.09,-0.22,5.59375,17,20.84375,103.1875
262.877869,912.391846,276.492462,912.387024,26.1594944,276.492462,1.06E-05,5.48E-07,3.71,9.84,-1.47,-2.97,5.65625,17.125,20.96875,102.875
262.017761,911.175964,278.233765,911.174927,29.5395088,278.233765,1.20E-05,1.27E-06,5.67,11.83,-1.75,-1.1,5.84375,17.5,21.34375,103.59375
261.595032,910.347351,278.407593,910.346497,18.9719925,278.407593,7.69E-06,7.59E-07,6.04,12.26,-0.97,0.41,7.125,20.375,23.4375,106.09375
260.965668,909.296326,282.98877,909.289978,37.2970963,282.98877,1.51E-05,1.29E-06,7.66,13.19,-1.12,2.69,9.46875,24.8125,28.0625,113
260.893005,908.774902,281.83075,908.764526,32.7127991,281.83075,1.33E-05,5.41E-07,6.83,10.33,2.93,2.09,12.25,30.71875,34,125.8125
259.600952,907.001099,280.749573,907.000977,58.0151482,280.749573,2.35E-05,1.72E-06,6.04,12.65,0.62,-4.38,13.59375,34.03125,38.59375,143.53125
258.383118,905.218079,281.532043,905.215637,39.5106621,281.532043,1.60E-05,1.49E-06,7,13.24,0.97,-0.74,13.09375,32.65625,38.1875,161.03125
258.769257,905.011047,281.134644,904.985779,12.6075258,281.134644,5.11E-06,1.96E-07,7.53,10.58,3.01,4.59,12.1875,29.9375,35.375,168.625
260.496094,906.187744,280.514069,906.17041,13.7748966,280.514069,5.58E-06,1.39E-07,5.43,8.41,2.62,4,11.875,28.1875,33.25,166.28125
263.654449,909.09259,277.797791,909.066345,8.59143543,277.797791,3.48E-06,5.56E-08,3.53,4.9,2.58,2.26,13.34375,31.21875,35.4375,164.71875
264.498718,909.967163,278.800049,909.957947,19.8632679,278.800049,8.05E-06,6.53E-07,6.55,12.16,1.62,0.77,14.03125,33.59375,39.125,176.5
263.540924,909.033142,281.078674,909.027344,37.2809715,281.078674,1.51E-05,1.31E-06,6.46,11.25,1.32,-1.3,13.125,32.125,38.46875,189.875
264.92099,910.422913,278.292786,910.402771,14.0868721,278.292786,5.71E-06,1.60E-07,4.27,6.57,2.74,1.29,11.9375,29.21875,35.28125,190.28125
265.473267,911.231445,279.639679,911.218323,24.5491657,279.639679,9.95E-06,9.58E-07,5.46,11.31,0.29,1.12,11.96875,30,35.125,182.53125
265.482239,911.46936,279.163147,911.461365,22.4755154,279.163147,9.11E-06,2.99E-07,4.19,8.34,-0.23,1.41,11.25,28.96875,34.46875,175.75
264.228485,910.348145,280.000244,910.345825,33.9519844,280.000244,1.38E-05,1.52E-06,5.89,10.5,-0.41,0.02,10.5625,27.875,33.21875,167.71875
264.321533,910.425171,279.797729,910.41095,21.0349503,279.797729,8.53E-06,3.65E-07,4.12,6.6,2.69,2.16,9.5,25.59375,30.9375,159.9375
266.631744,912.978088,277.082764,912.952332,12.8581457,277.082764,5.21E-06,8.31E-08,2.58,5.12,0.52,1.48,9.40625,25.65625,30.15625,155.15625
266.230652,912.999207,274.287048,912.996826,32.7657051,274.287048,1.33E-05,7.07E-07,2.04,5.63,-0.2,-6.81,9.53125,27.5625,33.03125,163.9375
265.150574,912.185669,276.982452,912.183167,23.9770699,276.982452,9.72E-06,7.55E-07,3.06,7.31,-0.13,-3.31,8.8125,26.1875,32.625,178.375
264.150635,911.327332,279.929169,911.324951,56.0714951,279.929169,2.27E-05,1.13E-06,4.66,9.11,0.23,-4.77,8.0625,24.125,30.0625,180.1875
262.504974,909.623474,278.582977,909.618958,44.0819397,278.582977,1.79E-05,1.10E-06,2.94,6.9,-0.24,-5.02,7.75,22.875,28.0625,172.375
264.552673,911.611267,275.216187,911.592102,14.3840523,275.216187,5.83E-06,6.50E-08,0.61,1.83,-0.49,-1.73,7.65625,22.75,27.46875,162.96875
265.101776,912.351929,275.157654,912.346741,18.5784817,275.157654,7.53E-06,5.24E-07,2.02,6.22,-0.65,-2.11,7.59375,23.40625,29.125,158.34375
264.253876,911.62793,277.513794,911.627075,24.1052608,277.513794,9.77E-06,1.07E-06,4.79,9.92,-0.53,-0.29,7.28125,22.375,28.4375,156.625
263.505371,910.885864,279.797943,910.881348,27.3460979,279.797943,1.11E-05,9.86E-07,5.34,9.41,0.45,0.99,7.75,23.8125,28.75,152.71875
262.451202,909.719299,282.587067,909.717712,36.8020782,282.587067,1.49E-05,2.16E-06,9.81,15.49,-0.27,1.39,9.9375,26.8125,31.09375,150.15625
262.659637,909.729126,283.14917,909.719177,42.2856903,283.14917,1.71E-05,1.59E-06,7.13,13.28,2.07,3.44,11.40625,29.03125,33.84375,151.875
264.55896,911.600464,279.361023,911.577026,13.3700294,279.361023,5.42E-06,2.24E-07,3.2,5.22,-0.64,2.29,11.6875,30.125,35.34375,167.78125
264.131104,911.272217,282.331421,911.267517,33.9637909,282.331421,1.38E-05,1.81E-06,6.72,12.89,0.14,1.22,11.84375,31.46875,37.34375,203.25
263.611542,910.75592,280.797089,910.751099,17.2421112,280.797089,6.99E-06,5.61E-07,6.73,11.73,1.04,3.44,11.46875,30.65625,36.71875,227.28125
262.479553,909.542908,286.431122,909.540588,56.4543076,286.431122,2.29E-05,2.89E-06,11.47,16.71,1.44,5.57,10.71875,28.90625,34.8125,225.53125
260.960754,907.800171,286.214539,907.785461,50.5419044,286.214539,2.05E-05,3.02E-06,11.08,16.15,4.67,4.24,10.0625,27.625,33.09375,212.71875
261.129395,907.675781,285.376892,907.663025,31.2650719,285.376892,1.27E-05,9.94E-07,10.15,13.39,7.88,7.26,9.78125,27.71875,33.125,202.3125
261.426697,907.693176,285.813171,907.677429,26.4619541,285.813171,1.07E-05,8.11E-07,10.97,13.76,7.72,8.83,9.3125,27.4375,33.125,197.34375
262.171906,908.195801,286.605255,908.187012,33.7580795,286.605255,1.37E-05,1.21E-06,11.03,14.71,7.97,8.97,8.90625,26.96875,33,195.03125
262.747101,908.64624,285.872009,908.631775,40.5360184,285.872009,1.64E-05,1.83E-06,11.12,16.09,6.96,6.48,13.09375,36.0625,41.1875,203.8125
266.867401,912.997498,281.515259,912.986328,22.7176876,281.515259,9.21E-06,2.87E-07,6.94,9.79,3.45,5.04,16.03125,44.59375,52.625,238.5625
265.763092,912.430054,282.853729,912.42749,37.5165825,282.853729,1.52E-05,2.48E-06,9.1,13.99,3.97,3.86,17.65625,48.8125,58.5625,278.6875
264.232605,911.117493,284.34964,911.116516,41.7850952,284.34964,1.69E-05,2.80E-06,11.02,16.08,5.07,4.81,16.6875,45.96875,56.75,302.375
265.291077,912.262634,284.410828,912.253784,38.1806641,284.410828,1.55E-05,1.84E-06,9.59,15.45,3.96,6.75,14.96875,41.09375,50.96875,294.78125
265.96048,913.275574,285.389313,913.26062,41.3467751,285.389313,1.68E-05,2.62E-06,10.04,14.47,4.45,5.82,21.96875,58.1875,67.375,292.28125
269.011261,917.00647,284.402527,916.989563,30.3378849,284.402527,1.23E-05,1.27E-06,9.3,11.88,7.38,6.67,27.125,72.9375,87.65625,349.40625
270.798462,919.978699,283.693726,919.945679,13.6235933,283.693726,5.52E-06,3.29E-07,8.78,10.72,6.86,7.95,28.4375,76.84375,93.75,407.84375
269.661255,920.009033,285.371277,919.99469,38.0174789,285.371277,1.54E-05,1.81E-06,9.85,13.66,7.27,7.32,27.84375,75.96875,93.3125,423.15625
269.360168,920.607971,283.627228,920.59314,12.8318796,283.627228,5.20E-06,5.83E-07,8.18,11,3.91,7.07,25.59375,70.40625,87.375,413.96875
268.196899,920.097778,287.593872,920.075745,50.8708267,287.593872,2.06E-05,4.17E-06,12.49,18.42,5.17,8.26,23.125,63.96875,79.46875,391.46875
267.323944,919.646729,289.820587,919.640503,62.8543396,289.820587,2.55E-05,4.39E-06,14.23,19.65,9.07,10.07,22.34375,63.6875,79.125,374.125
266.845459,919.378235,290.142395,919.35437,34.917057,290.142395,1.42E-05,1.85E-06,15.19,17.75,11.91,12.42,20.375,58.6875,74.5,372.46875
269.935394,922.838928,290.314484,922.814026,21.7276363,290.314484,8.81E-06,6.56E-07,15.14,18.04,12.91,14.2,19.125,55.71875,70.59375,362.5
281.068329,935.819397,287.888123,935.804688,18.6716251,287.888123,7.57E-06,7.07E-07,12.2,15.31,6.24,11.67,24.96875,64.6875,78.375,376.25
277.859436,935.233704,290.513855,935.233093,77.2403183,290.513855,3.13E-05,8.73E-06,14.85,22.23,8.23,9.81,43.5,111.4375,127.375,466.15625
275.890564,934.924377,286.882233,934.914062,50.2833214,286.882233,2.04E-05,3.62E-06,12.85,18.38,8.36,9.64,43.59375,114.78125,140.28125,574.40625
276.85379,937.342041,284.569,937.332642,45.4633293,284.569,1.84E-05,2.31E-06,9.62,14.05,4.79,7.66,46.6875,124.21875,148.03125,598.34375
278.559174,940.85376,284.685852,940.839722,56.3131981,284.685852,2.28E-05,4.72E-06,9.56,14.67,5.04,5.43,50.90625,134.75,161.5,661.28125
280.402496,944.718567,281.242493,944.691345,25.5009556,281.242493,1.03E-05,8.78E-07,6.43,9.24,4.54,3.96,52.28125,138.84375,167.53125,731.4375
278.5625,944.76593,281.478943,944.757141,47.8332787,281.478943,1.94E-05,2.47E-06,6.84,10.03,4.52,2.51,50.5625,134.59375,163.28125,764.03125
276.034363,943.474915,282.054016,943.465576,32.4986382,282.054016,1.32E-05,2.02E-06,7.92,10.52,4.3,4.19,46.59375,123.625,150.65625,720.09375
273.639374,941.67511,285.610504,941.671997,52.8515778,285.610504,2.14E-05,5.75E-06,11.87,16.34,5.87,5.94,42.03125,111.375,136.1875,651.09375
272.2612,940.389038,286.400848,940.368408,54.8261948,286.400848,2.22E-05,5.20E-06,12.07,16.52,8.5,7.37,37.65625,99.9375,122.46875,596.09375
272.314331,940.393555,284.184143,940.388367,57.6762848,284.184143,2.34E-05,3.80E-06,9.67,15.32,1.68,3.73,38.65625,97.5625,117.25,552.59375
269.680115,937.559509,284.267395,937.559448,89.1860886,284.267395,3.62E-05,7.63E-06,8.79,15.39,0.77,-0.8,36.71875,93.40625,114.0625,549.09375
267.007446,934.354553,285.044281,934.354553,72.455658,285.044281,2.94E-05,7.21E-06,11.41,16.98,3.68,0.54,33.03125,84.09375,103.53125,542.625
265.37674,932.009216,286.724243,931.999756,51.845623,286.724243,2.10E-05,5.37E-06,12.84,17.57,7.65,7.02,29.5,74.875,92.28125,499.59375
263.896484,929.67218,290.336792,929.672058,63.3157959,290.336792,2.57E-05,7.25E-06,15.92,22.14,8.98,10.2,26.40625,66.625,82.125,450.75
262.137451,926.945007,292.552612,926.941589,87.8931427,292.552612,3.56E-05,7.89E-06,16.73,22.87,11.7,12.05,23.5625,59.15625,73.0625,405.4375
262.669434,926.412659,288.961884,926.390869,39.6020088,288.961884,1.61E-05,1.95E-06,13.78,15.86,11.8,10.87,21.03125,52.5625,65,365.875
268.988739,931.986572,285.398193,931.978271,61.0113487,285.398193,2.47E-05,2.56E-06,10.8,14.57,7.81,6.62,25.90625,62.6875,73.71875,359.125
270.552582,933.488037,286.434021,933.486206,74.5451889,286.434021,3.02E-05,8.88E-06,13.64,18.49,8.59,5.75,35.96875,86.75,100.5625,436.59375
270.015259,932.805054,286.865265,932.795227,58.6367989,286.865265,2.38E-05,4.98E-06,12.1,16.33,6.3,8,35.65625,86.6875,105.03125,507.46875
268.849945,931.49353,287.595245,931.49176,78.3213806,287.595245,3.18E-05,9.56E-06,14.62,18.76,8.71,5.4,38.5,93.90625,109.84375,509.875
266.623047,928.870178,286.389893,928.868347,70.436615,286.389893,2.86E-05,6.30E-06,12.58,17.26,8.6,6.14,36.40625,90.59375,108.21875,509.03125
264.828522,926.489929,289.147614,926.486084,54.7212486,289.147614,2.22E-05,6.76E-06,13.43,18.25,9.07,8.75,32.71875,81.4375,97.75,482.21875
263.718323,924.675415,290.137451,924.667847,58.2044754,290.137451,2.36E-05,7.14E-06,15.07,20.98,9.37,10.56,29.25,72.625,87.25,438.8125
263.697784,923.879944,289.876495,923.866882,53.4667206,289.876495,2.17E-05,5.49E-06,14.84,20.07,10.79,11.13,26.21875,65.3125,78.65625,395.9375
263.069611,922.494202,290.161621,922.49054,54.8534584,290.161621,2.22E-05,5.91E-06,15.55,20.52,9.95,11.12,25.0625,61.5625,73.6875,359.25
261.497406,920.113647,293.026794,920.111877,65.2104263,293.026794,2.64E-05,8.71E-06,18.57,24.73,12.02,12.98,22.96875,56.34375,68.03125,330.5
259.623444,917.292358,293.484955,917.291931,77.5727386,293.484955,3.15E-05,1.01E-05,19.63,25.36,13.45,11.97,20.5625,50.40625,61.03125,306.25
257.402191,913.96228,294.744324,913.95697,102.152519,294.744324,4.14E-05,1.11E-05,18.27,24.39,13.12,12.78,18.34375,45.0625,54.59375,281.4375
261.90979,917.207336,290.524597,917.198425,76.3830338,290.524597,3.10E-05,4.74E-06,16,21.83,9.69,13.12,16.96875,41.40625,49.75,261.0625
266.49231,921.366577,287.623627,921.364258,52.974247,287.623627,2.15E-05,5.57E-06,14.01,20.29,8.1,7.53,23.375,66.5625,74,287.59375
264.101074,918.820374,291.448547,918.816528,96.4740982,291.448547,3.91E-05,1.18E-05,17.02,22.32,11.74,9.71,24.21875,73.375,88.375,381.1875
262.254883,916.588318,289.022034,916.582825,72.3823929,289.022034,2.93E-05,7.50E-06,15.71,19.35,12.36,8.51,23.0625,68.8125,83.15625,415.84375
260.68161,914.492676,289.095978,914.489258,63.9236336,289.095978,2.59E-05,6.88E-06,14.02,18.65,9.51,8.68,21.28125,62.875,76.34375,437
260.133148,913.328308,288.611023,913.322693,51.0416603,288.611023,2.07E-05,4.57E-06,13.81,18.46,9.82,9.44,19.15625,56.5,68.875,434.25
259.031097,911.570496,291.338226,911.56665,64.003479,291.338226,2.59E-05,8.63E-06,17.39,22.28,12.16,11.88,17.65625,51.84375,63.03125,405.75
261.826691,913.736572,288.913635,913.728943,59.7446136,288.913635,2.42E-05,4.53E-06,14.1,21.23,6.25,10.42,16.46875,47.78125,58,379
261.237915,912.765808,291.492157,912.764465,94.3164825,291.492157,3.82E-05,1.31E-05,16.61,22.77,10.87,8.2,17.96875,51.84375,61.59375,369.5625
258.455292,909.408691,293.762177,909.407104,101.90847,293.762177,4.13E-05,1.25E-05,17.51,23.52,11.34,11.14,17.09375,49.3125,60.59375,378.71875
258.177582,908.392517,285.715393,908.386841,75.6673355,285.715393,3.07E-05,5.19E-06,10.8,18.67,3.78,5.55,15.34375,44.03125,54.375,363.125
256.607025,906.063232,287.910736,906.062988,78.906044,287.910736,3.20E-05,9.90E-06,14.64,19.52,8.89,3.05,14.34375,42.15625,51.53125,335.34375
254.668335,903.206665,290.520874,903.206604,83.597496,290.520874,3.39E-05,1.03E-05,16.08,21.2,11.78,7.12,13.15625,39.21875,48.46875,310.65625
253.083481,900.556091,292.829956,900.556091,71.9121475,292.829956,2.92E-05,9.12E-06,18.96,23.26,13.42,11.69,11.84375,35.59375,44.25,284.78125
253.003159,899.34967,293.667603,899.343506,80.0402832,293.667603,3.25E-05,7.94E-06,18.66,25.52,10.46,13.32,10.625,32.40625,40.5625,258.65625
251.839081,897.091553,294.078064,897.091309,99.3683014,294.078064,4.03E-05,1.26E-05,21.17,26.6,14.7,10.59,10.0625,30.875,38.59375,236.1875
253.475952,897.665649,290.975403,897.614685,34.0551796,290.975403,1.38E-05,2.02E-06,17.02,21,13.81,14.16,9.5625,29.5625,37.09375,224.125
253.902161,897.160583,292.581726,897.159363,45.7273293,292.581726,1.85E-05,6.22E-06,18.17,22.87,12.32,13.24,9.34375,28.84375,36,216.90625
251.997314,894.322083,296.497314,894.32135,101.781868,296.497314,4.13E-05,1.35E-05,20.42,26.76,15.42,14.04,9,28,35.09375,211.9375
250.372772,891.602295,295.427002,891.593628,76.6865921,295.427002,3.11E-05,9.07E-06,21.56,26.02,15.99,15.43,8.5625,26.96875,33.71875,203.71875
256.501099,896.74054,292.535156,896.724915,76.8443222,292.535156,3.12E-05,5.17E-06,18.3,23.62,13,15.56,8.3125,26.34375,32.8125,195.5625
265.268311,905.824768,291.054718,905.795654,70.5163269,291.054718,2.86E-05,1.10E-05,16.93,21.95,13.44,11.84,14.0625,43.09375,48.59375,218.8125
266.034851,907.35321,291.226685,907.348267,55.8186836,291.226685,2.26E-05,9.08E-06,16.87,21.8,14.07,12.43,16.125,49.5,60.625,294.59375
263.223633,905.041382,293.056335,905.025757,80.8996506,293.056335,3.28E-05,1.33E-05,18.31,23.41,14.03,13.26,14.875,45.15625,56.34375,336.75
261.115967,902.923279,292.269012,902.914124,69.6346207,292.269012,2.82E-05,8.63E-06,18.2,22.07,15.15,13.74,13.28125,40.125,50.25,323.40625
260.020721,901.623962,291.233276,901.613464,60.8373947,291.233276,2.47E-05,6.77E-06,16.18,18.88,13.74,12.32,11.84375,35.875,45,295.34375
258.261322,899.539062,292.802521,899.535645,64.3224182,292.802521,2.61E-05,1.06E-05,18.3,22.3,12.27,13.43,11.0625,33.25,41.59375,271.5
256.679993,897.511719,296.211823,897.488708,91.9967117,296.211823,3.73E-05,1.41E-05,21.17,25.79,16.98,16.05,10.25,31.0625,38.96875,252.65625
264.1315,904.812073,290.439331,904.79303,56.4685287,290.439331,2.29E-05,2.63E-06,15.53,18.8,13.82,14.15,12.40625,31.78125,38.4375,236.53125
262.736725,903.826355,293.700012,903.822449,105.593651,293.700012,4.28E-05,2.09E-05,20.57,25.83,16.1,12.64,16.4375,40.125,46.375,234.1875
260.311279,901.358582,295.120697,901.343262,93.5376282,295.120697,3.79E-05,1.51E-05,20.11,25.33,15.91,14.72,16.34375,40.78125,49.4375,253.84375
262.114105,903.050659,293.174957,903.008423,43.2381935,293.174957,1.75E-05,2.82E-06,18.73,21.11,16.5,16.84,15.09375,37.28125,45.4375,262.1875
261.700378,902.648743,294.53183,902.634094,79.471817,294.53183,3.22E-05,1.02E-05,20.54,24.53,16.44,15.89,16.46875,40.96875,47.84375,257.6875
264.655029,905.81842,292.30127,905.78894,29.8253727,292.30127,1.21E-05,2.07E-06,18.8,21.2,15.64,16.39,16.1875,40.96875,49.3125,267.71875
265.605988,907.245239,291.766479,907.203857,53.1114883,291.766479,2.15E-05,4.21E-06,17.89,20.32,13.79,15.38,15.28125,39.15625,47.125,278.21875
266.957916,909.552917,291.86261,909.552734,137.202316,291.86261,5.56E-05,2.96E-05,19.14,24.11,14.04,9.32,16.71875,43.1875,50.71875,285.65625
262.393616,905.39325,293.278748,905.393066,117.010521,293.278748,4.74E-05,2.25E-05,18.75,23.65,15.15,11.88,16.03125,41.90625,50.90625,303.53125
259.060272,901.848694,293.73114,901.84198,92.74646,293.73114,3.76E-05,1.90E-05,20.14,24.36,16.84,13.87,14.4375,37.8125,46.21875,305.09375
258.416809,900.80072,293.347992,900.78772,64.8233032,293.347992,2.63E-05,6.86E-06,18.41,23.32,12.61,14.35,13.0625,34.53125,42.1875,285.84375
255.666931,897.536743,295.377289,897.536377,115.453682,295.377289,4.68E-05,2.19E-05,19.73,25.37,15,13.2,12.03125,32.375,39.5,263.625
253.44342,894.560608,294.803528,894.554077,77.3388138,294.803528,3.14E-05,1.22E-05,20.52,25.21,14.69,14.83,11.03125,30.375,37.25,247.875
250.523514,890.69281,295.141388,890.692017,145.339462,295.141388,5.89E-05,2.21E-05,19.62,25.53,12.51,9.38,10.25,28.6875,35.125,232
247.138535,886.070618,295.055634,886.061462,117.77034,295.055634,4.77E-05,1.98E-05,22.57,27.17,17.52,7.29,9.5625,27.34375,33.4375,217.03125
252.577957,890.374878,289.333221,890.34552,27.702631,289.333221,1.12E-05,1.47E-06,15.43,18.69,11.21,13.4,9,26.40625,32.25,206.96875
252.037186,889.035278,294.697083,889.032959,73.5690613,294.697083,2.98E-05,1.50E-05,21.12,26.23,15.8,14.4,8.71875,26.40625,32.34375,199.125
251.14447,887.314758,293.799561,887.277649,45.3476219,293.799561,1.84E-05,6.53E-06,19.21,22.85,16.26,15.26,8.40625,25.84375,31.875,193.1875
250.981918,886.294006,293.890778,886.238098,50.008503,293.890778,2.03E-05,5.31E-06,19.52,22.92,16.74,16.28,8.4375,25.5625,31.28125,184.0625
251.430771,885.898193,294.31311,885.856445,45.6501236,294.31311,1.85E-05,5.21E-06,19.63,23.75,15.88,16.78,8.59375,25.59375,31.1875,175.3125
250.106339,883.715149,296.937744,883.709839,83.6873627,296.937744,3.39E-05,1.58E-05,22.44,27.38,18.42,17.07,8.46875,25.4375,31.0625,169.4375
249.416397,882.121643,296.822723,882.100647,90.692215,296.822723,3.68E-05,1.39E-05,22.41,26.7,18.29,17.67,8.21875,24.96875,30.53125,166.15625
251.053818,882.930969,295.897583,882.876526,68.257225,295.897583,2.77E-05,7.59E-06,21.43,24.84,18.09,18.02,8.0625,24.75,30.34375,163.78125
251.297729,882.449463,293.818329,882.438965,52.04533,293.818329,2.11E-05,8.42E-06,18.88,21.49,15.32,16.55,11.40625,30.90625,35.875,163.25
