ssm,rzsm,tws,asst,psm,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,runoff
5.51225948,269.255157,1958.51514,298.126892,1958.50452,298.126892,1.19E-05,23.79,29.05,19.85,20.67,8.40625,28.0625,35.8125,176.375,271.5625
5.34680605,268.611359,1957.47656,297.927032,1957.46716,297.927032,1.70E-05,23.94,27.67,19.08,19.28,8.28125,27.6875,35.28125,172.21875,262.96875
5.73053122,271.037598,1959.57288,297.71875,1959.48669,297.71875,1.03E-05,25.01,29.46,21.38,19.53,8.21875,27.34375,34.75,168.625,253.375
5.60374546,273.303619,1961.50281,296.065002,1961.45715,296.065002,4.18E-06,22.38,25.08,20,20.32,8.15625,27.125,34.4375,165.65625,244.9375
6.10476685,278.243042,1966.4054,295.05896,1966.21973,295.05896,6.34E-07,20.87,21.93,19.76,20.04,8.1875,27.28125,34.6875,164.25,241.1875
6.1606946,285.863068,1974.18115,295.212158,1973.90833,295.212158,1.74E-07,20.74,22.06,19.82,20.26,8.21875,27.78125,35.5,165.90625,244.5
5.89901209,289.626129,1978.15076,296.340027,1978.00452,296.340027,3.10E-06,21.63,22.96,20.54,20.6,8.28125,28,35.75,173.28125,250.84375
6.40846348,292.410858,1981.53113,298.32666,1981.37805,298.32666,7.59E-06,23.09,26.15,21.2,21.83,10.453125,30.5,38.0625,180.625,255.51562
6.38939714,301.607086,1991.97302,298.60614,1991.81213,298.60614,7.87E-06,23.25,26.24,21.56,22.52,14.171875,37.984375,45.9375,190.92188,266.79688
6.75037766,308.554993,2000.41272,297.426117,2000.24451,297.426117,5.61E-06,22.32,23.51,20.93,21.41,24.203125,52.15625,59.625,220.67188,296.53125
6.73548222,315.493195,2009.22607,299.642059,2009.05847,299.642059,7.86E-06,23.96,26.92,21.66,22.73,29.875,60.859375,71.40625,261.40625,353.57812
6.45667028,315.826721,2011.81616,299.448944,2011.79468,299.448944,1.70E-05,25.11,29.6,21.49,20.22,34.890625,67.8125,78.25,291.375,418.09375
6.33797216,313.459412,2011.63245,298.59549,2011.61694,298.59549,2.01E-05,24.87,29.39,21.54,20.75,34.078125,66.171875,78.15625,297.04688,449.96875
6.00367689,305.238708,2004.94482,301.422791,2004.92725,301.422791,5.64E-05,26.45,32.88,22.16,22.08,30.90625,60.234375,71.8125,283.90625,454.15625
5.98383379,299.79187,2000.06921,300.639893,2000.00232,300.639893,3.31E-05,25.66,29.61,22.67,22.17,27.78125,54.421875,65.1875,262.42188,437.67188
6.14091635,298.98996,1999.34082,299.634644,1999.22913,299.634644,1.10E-05,25.02,28.49,21.73,23.24,24.984375,49.625,59.734375,241.26562,410.04688
6.11277771,297.403656,1997.65906,301.563141,1997.60059,301.563141,3.02E-05,27.42,32.49,23.07,23.66,30.484375,60.8125,69.015625,230.70312,386.21875
5.94294262,296.047607,1996.11414,297.635071,1996.10339,297.635071,2.77E-05,23.32,28.74,18.07,17.59,30.25,62.046875,73.65625,243.0625,369.04688
5.70772839,289.936737,1989.67383,299.679016,1989.66931,299.679016,5.30E-05,24.7,31.02,19.92,19.21,30.328125,62.328125,73.453125,247.84375,359.6875
5.69549227,285.813538,1984.97437,299.238739,1984.94629,299.238739,3.25E-05,24.47,28.78,21.08,21.47,28.109375,58.375,70.140625,246.89062,358.0625
5.82971859,284.43219,1982.92798,298.83786,1982.77698,298.83786,1.79E-05,24.6,27.84,22.04,22.42,25.359375,52.46875,63.34375,238,354.65625
6.13638258,287.142487,1984.88245,298.372559,1984.68945,298.372559,7.62E-06,24.42,27.15,22.53,22.41,23.921875,49.171875,59.15625,225.71875,347.65625
6.8116622,296.447449,1993.67834,298.837769,1993.45398,298.837769,5.73E-06,23.94,26.86,22.55,23.03,23.046875,47.390625,57.21875,217.79688,338.0625
7.57505655,320.498901,2018.83887,298.208038,2018.57507,298.208038,9.42E-07,23.11,25.3,21.27,22.59,31.796875,57.828125,65.109375,218.98438,357.10938
8.04246426,345.114502,2047.74951,298.730042,2047.55115,298.730042,5.43E-06,23.98,26.18,21.91,23.04,49.640625,89.140625,98.03125,269.32812,519.71875
7.61945915,372.282013,2083.1062,297.371155,2083.0354,297.371155,1.70E-05,23.27,29.15,18.41,20.54,66.03125,123.046875,140.10938,371.76562,743.03125
7.06733322,361.908264,2082.07202,297.941895,2081.93994,297.941895,2.20E-05,23.2,26.91,20.13,20.95,61.5,118.015625,140.78125,451.28125,825.2969
6.8339057,350.140259,2077.93799,298.945923,2077.9314,298.945923,3.23E-05,24.19,28.3,20.57,20.79,53.171875,103.140625,122.796875,444.4375,825.71875
6.61544085,338.02533,2071.86377,299.492401,2071.85938,299.492401,4.26E-05,25.24,28.8,21.23,21.29,47.765625,92.609375,110.078125,407.15625,785.4531
6.68704176,329.074005,2067.41992,300.229279,2067.31274,300.229279,3.33E-05,25.45,29.79,22.24,22.67,43.25,84.09375,100.09375,369.48438,726.25
7.46827459,336.246368,2078.72559,298.436768,2078.50806,298.436768,1.89E-06,23.32,26.75,21.97,22.65,45.421875,85.71875,100.046875,385.90625,967.7031
7.97215939,364.202209,2113.62744,296.544006,2113.32031,296.544006,1.44E-06,22.89,25.01,20.63,22.24,60.828125,136.95312,155.89062,542.4531,1414.0938
7.90888023,374.058563,2133.21948,297.842743,2133.04248,297.842743,4.35E-06,22.2,25.21,20.6,21.31,70.90625,189.875,227.53125,776.96875,1702.8906
7.64680099,379.047211,2149.49829,297.915039,2149.32861,297.915039,4.92E-06,22.82,26.47,20.96,22,74.984375,204.0625,249.14062,968.9844,1857.1719
7.25885487,372.111267,2153.85596,298.381134,2153.74146,298.381134,9.26E-06,23.63,26.62,21.16,22.53,74.09375,200.9375,245.90625,1066.2969,1956.4375
7.03826714,359.917419,2151.50464,300.366821,2151.38574,300.366821,2.20E-05,25.59,29.11,22.93,23.2,68.53125,187.35938,230.95312,1031.4531,1957.8438
6.92742682,350.040894,2149.44971,300.819336,2149.33984,300.819336,1.75E-05,26.3,29.88,23.92,23.99,61.328125,169.42188,209.21875,936.4375,1836.7812
6.80496264,342.501953,2148.15527,301.85202,2148.08936,301.85202,1.62E-05,26.98,31,23.83,25.09,55.71875,154.48438,190.34375,837.9375,1661.0156
6.62314034,334.534271,2145.01758,302.424042,2144.99268,302.424042,2.79E-05,28.47,31.54,25.02,24.9,50.96875,141,174.1875,760.0781,1485.9375
6.65536833,328.27713,2142.26343,302.02652,2142.19824,302.02652,2.62E-05,27.05,31.67,23,24.71,46.703125,128.75,159.01562,693.9531,1341.8125
6.91019297,330.024414,2146.40894,299.941406,2146.26733,299.941406,7.44E-06,26.11,30.92,23.03,24.27,44.578125,124.765625,153.01562,650.0625,1234.2969
6.70599174,329.332245,2147.56348,298.944946,2147.38428,298.944946,4.43E-06,24.53,28.46,21.62,23,43.375,119.90625,147,626.375,1170.7969
6.58897686,327.12027,2146.65381,299.919037,2146.61938,299.919037,1.18E-05,25.3,30.25,21.95,23.48,40.546875,113.125,139.1875,595.34375,1120.0938
6.48702097,322.565643,2142.74268,300.888885,2142.72046,300.888885,2.84E-05,26.85,31.8,22.26,22.6,39.046875,106.46875,130.625,556.5156,1054.1562
6.21961498,315.672058,2134.84717,300.391113,2134.83887,300.391113,4.92E-05,25.11,28.94,21.06,20.1,39.890625,107.484375,131.3125,538.4844,983.3281
6.33325911,312.733734,2130.26904,300.008179,2130.15405,300.008179,1.60E-05,25.86,29.71,22.56,23.17,37.328125,99.8125,123.375,563.7344,931.5156
6.29657745,311.624603,2127.07983,300.315521,2127.04395,300.315521,2.08E-05,25.29,28.94,22.73,23.07,34.40625,91.53125,113.203125,554.9375,909.4844
6.24547911,309.851959,2123.1604,300.47522,2123.13037,300.47522,2.07E-05,26.44,30.01,23.13,23.62,31.875,84.6875,104.734375,524.9531,880.71875
6.20030975,307.859985,2118.93433,301.098785,2118.90771,301.098785,2.37E-05,27.16,31.11,23.37,23.96,29.75,78.578125,97.28125,489.46875,834.8594
6.14931822,305.480591,2114.14136,302.001434,2114.06421,302.001434,2.70E-05,27.35,32.04,23.39,24.38,27.65625,72.546875,89.890625,456.4375,780.2969
6.00599623,302.008789,2107.74854,302.800049,2107.71973,302.800049,4.06E-05,27.55,32.07,23.64,24.86,25.890625,67.921875,84.0625,428.34375,731.4219
6.05971193,298.866394,2101.51685,302.454224,2101.479,302.454224,3.63E-05,27.43,32.12,23.71,24.6,34.171875,84.15625,100.0625,445.9375,691.6406
6.31048107,298.491333,2098.22729,301.023682,2098.14233,301.023682,2.51E-05,27.04,31.91,23.81,24.82,62.421875,151.42188,170.3125,610.34375,713.71875
6.48415136,308.237579,2105.49561,297.055573,2105.44238,297.055573,1.12E-05,21.6,24.04,18.27,19.04,80.5625,202.79688,235.46875,851.6719,897.53125
6.06863928,305.049774,2100.15576,299.113281,2100.14136,299.113281,3.47E-05,25.25,29.64,20.74,21.19,79.953125,205.10938,244.09375,986.71875,1182.0156
6.05351639,302.292755,2095.19922,298.759155,2095.17261,298.759155,2.10E-05,24.63,26.75,23.07,22.38,71.375,184.45312,220.70312,944.5,1319.2812
6.6935811,306.000397,2096.79248,298.439697,2096.59668,298.439697,5.38E-06,23.27,26.61,21.44,22.23,63.140625,163.95312,195.9375,853.5156,1264.4688
6.71697474,315.667999,2104.92261,298.39624,2104.73193,298.39624,1.89E-06,24.13,28.19,22.05,22.91,57.875,152.23438,181.15625,854.875,1195.8125
6.53832006,317.30014,2106.04614,298.370789,2105.95581,298.370789,1.18E-05,23.5,27.28,20.88,21.71,65.75,175.0625,206.125,1110.1406,1249.9062
7.25744152,323.508484,2112.28125,298.185699,2112.12036,298.185699,5.99E-06,23.68,27.1,19.22,22.14,83.703125,229.07812,269.875,1461.3125,1543.0781
8.24967194,353.124481,2144.74951,294.103638,2144.64941,294.103638,2.15E-06,18.59,19.24,18.05,17.28,98.65625,280.60938,333.26562,1705.4688,1978.1562
7.69699335,372.030762,2171.96973,293.222351,2171.75391,293.222351,7.25E-07,20.21,22.33,17.76,16.51,109.296875,310.75,370.51562,1804.0625,2277.6406
7.26573706,370.574188,2180.17969,292.556763,2180.08276,292.556763,3.76E-06,17.49,18.5,16.24,16.32,115.625,321.21875,384.17188,1775.4844,2382.9531
7.03493214,357.819733,2175.80615,295.171295,2175.7168,295.171295,2.08E-05,20.45,23.94,17.06,17.71,118.71875,326.70312,389.75,1703.2656,2358.9062
6.87778854,348.455322,2172.75293,295.276398,2172.71533,295.276398,1.81E-05,21.53,25.54,17.55,18.19,109.8125,302.46875,364.125,1591.4688,2251.9688
6.65686989,338.263916,2166.85449,296.717621,2166.83862,296.717621,2.95E-05,22.01,26.9,17.27,18.5,99.59375,274.21875,330.48438,1443.7031,2087
6.60849524,331.330841,2162.59448,295.734833,2162.57251,295.734833,1.55E-05,21.5,25.49,17.82,19.27,89.625,246.73438,297.6875,1300.5469,1899.5469
6.47282219,325.483154,2158.04199,296.383423,2158.02588,296.383423,2.12E-05,21.85,25.51,18.13,18.31,80.578125,221.89062,267.89062,1171.0625,1718.2656
6.42994118,321.01239,2153.7168,296.611053,2153.69751,296.611053,1.84E-05,22.61,26.05,19.18,18.98,72.96875,200.1875,241.45312,1053.2969,1549.8906
6.40244961,317.947052,2150.15576,296.746826,2150.13745,296.746826,1.36E-05,22.12,26.17,19.64,19.75,67.265625,185.5,222.75,970.625,1405.1562
6.26693583,314.439209,2145.40186,297.097412,2145.38965,297.097412,2.63E-05,22.51,27.62,17.98,19.02,61.515625,171.25,206.48438,934.0156,1296.0469
6.32066965,312.623138,2142.11621,296.249207,2142.09448,296.249207,1.13E-05,21.64,25.96,17.93,19.75,55.359375,154.57812,186.70312,874.7031,1216.6094
6.30899143,311.496826,2139.54761,296.389862,2139.51025,296.389862,2.19E-05,22.41,27.56,18.17,19.13,52.109375,145.10938,174.78125,806.34375,1128.1719
6.25013781,309.828125,2136.23218,296.554016,2136.17529,296.554016,1.84E-05,21.43,26.15,18.09,19.53,49.546875,134.71875,162.03125,768.1094,1043.125
6.48873997,310.014709,2134.8418,296.119293,2134.7561,296.119293,7.66E-06,21.81,24.2,19.19,20.04,57.296875,147.4375,175.375,763.6406,988.90625
7.14163065,320.909302,2145.25806,294.429504,2144.98145,294.429504,1.77E-07,20.48,21.74,19.17,19.76,56.921875,148.34375,178.26562,812.53125,1007.5469
6.56322384,328.384583,2153.92749,296.013275,2153.9104,296.013275,1.03E-05,20.58,25.18,15.98,18.43,61.796875,161.39062,192.21875,828.2969,1074.7969
6.39857054,322.107758,2148.79883,297.988892,2148.77344,297.988892,2.65E-05,23.27,28.07,18.47,19.18,60.734375,161.79688,194.23438,857.25,1111.8594
6.86265469,320.107361,2147.08521,297.10202,2147.00073,297.10202,2.03E-05,22.23,26.01,18.43,20.17,55.4375,149.34375,180.76562,891.2969,1148.625
6.79286766,331.071869,2159.35278,293.5914,2159.33081,293.5914,1.01E-05,17.61,22.25,13.22,15.45,68.90625,191.3125,228.59375,1030.5938,1280.3906
6.44320583,324.745972,2154.6731,295.626282,2154.6626,295.626282,2.26E-05,20.21,25.13,15,17.39,71.359375,199.5,244.64062,1159.5,1467.1562
6.32141495,318.967926,2149.39185,297.051483,2149.3894,297.051483,2.82E-05,21.74,27.2,16.61,17.99,65.140625,181.82812,224.17188,1101.3906,1536.7344
6.29598331,315.048065,2144.91968,296.548889,2144.86523,296.548889,1.72E-05,22.29,26.25,17.99,19.08,57.15625,160.95312,197.875,981.8281,1454.75
6.37167978,313.492981,2142.25122,297.216858,2142.14722,297.216858,1.16E-05,22.72,26.35,19.78,19.92,51.625,145.375,178.39062,866.2344,1311.375
6.56414843,316.372589,2144.33569,296.868805,2144.18408,296.868805,1.70E-06,22.2,25.41,20.47,20.86,47.703125,135.1875,165.71875,773.3281,1171.7969
6.54966021,318.107605,2145.82349,297.564758,2145.69019,297.564758,3.23E-06,23.38,26.95,20.85,21.33,43.734375,126.4375,155.71875,724.15625,1063.8281
6.39132166,317.101074,2144.30151,298.958435,2144.27563,298.958435,1.62E-05,24.61,28.88,20.7,21.42,40.640625,118.890625,146.73438,700.03125,1005.5625
6.24864435,313.552704,2139.54858,300.176666,2139.52905,300.176666,2.38E-05,25.16,28.96,21.94,22.27,37.859375,112.671875,139.375,669.8906,975.5
6.29912806,311.565796,2136.00708,300.247864,2135.96338,300.247864,1.51E-05,24.93,30.17,21.5,22.79,36.4375,108.03125,133.53125,635.1719,942.65625
6.35864305,311.364838,2134.20581,300.530762,2134.12988,300.530762,1.17E-05,25.2,30.08,21.6,23,33.875,101.734375,126.453125,600.9375,901.3594
6.43749094,312.061584,2133.20459,299.731079,2133.18262,299.731079,1.20E-05,25.03,29.88,19.45,22.45,32.078125,96.609375,120.203125,572.0156,857.21875
6.15543175,311.207642,2129.88892,295.768311,2129.88403,295.768311,2.70E-05,20.75,22.82,18.8,11.53,35.8125,114.296875,140.01562,585.6875,836.03125
6.09564209,307.445984,2123.12866,294.142181,2123.12842,294.142181,1.86E-05,19.42,21.23,17.82,13.51,34.921875,112.15625,141.09375,624.25,849.3125
6.50606728,308.237549,2122.15552,291.903473,2121.99634,291.903473,3.52E-06,17.71,19.25,16.62,15.88,35.078125,111,137.32812,602.4531,858.6406
6.54861689,315.506897,2128.33667,290.408569,2128.21484,290.408569,4.31E-07,16.05,17.09,14.66,14.83,38.671875,123.109375,151.14062,608.1719,856.375
6.28159952,314.298218,2126.31787,290.114227,2126.31226,290.114227,5.72E-06,15.12,17.99,12.27,13.83,45.96875,142.8125,173.875,672.34375,880.71875
6.24752283,312.189026,2123.14111,291.456635,2123.13306,291.456635,1.04E-05,17.21,21.94,13.28,13.9,44.71875,137.98438,171.01562,721.7969,938
6.36062765,311.145508,2120.83716,292.868469,2120.73853,292.868469,1.13E-05,18.81,22.41,14.2,15.57,40.5,124.5,154.8125,692.5156,968.375
6.31689405,312.842957,2121.23071,289.701935,2121.19751,289.701935,3.16E-06,14.05,16.27,10.6,12.51,37.304688,113.52344,141,636.64844,932.03906
6.21593142,310.779419,2117.82129,292.191742,2117.78955,292.191742,1.33E-05,18.41,21.97,12.05,14.39,38.289062,113.96875,138.22656,602.5,875.58594
6.51091146,313.511719,2119.61401,290.215332,2119.31348,290.215332,2.57E-08,16.57,17.66,15.73,15.87,36.242188,108.50781,133.05469,594.1719,833.9844
6.47828817,316.638428,2122.33008,290.462738,2122.27832,290.462738,2.87E-06,15.22,17.9,11.76,13.53,35.492188,109.140625,133.35938,597.7969,822.2969
6.1940937,312.824951,2118.0686,290.902802,2118.0686,290.902802,2.16E-05,17.67,23.34,12.35,11.15,35.859375,111.53906,137.05469,630.1797,846.64844
6.17129707,309.803955,2114.27979,291.4198,2114.27979,291.4198,1.62E-05,18.1,23.22,12.91,12.83,33.117188,102.96875,128.04688,632.34375,875.03906
6.13229513,307.493103,2111.01562,292.230438,2111.01416,292.230438,1.53E-05,18.25,22.66,13.7,13.75,29.8125,92.42969,115.17969,586.46875,856.1406
6.14022636,306.110565,2108.59033,291.585663,2108.58521,291.585663,8.56E-06,18.46,22.83,14.34,14.66,26.804688,83.30469,103.9375,535.5078,798.25
6.11544418,304.99585,2106.38989,290.495148,2106.36035,290.495148,9.94E-06,16.31,19.93,11.85,13.31,24.1875,75.44531,94.203125,488,734.1719
6.0643363,303.503448,2103.6394,292.032257,2103.61914,292.032257,1.31E-05,17.25,22.52,12.79,14.11,22.390625,69.96875,87,445.51562,673.1406
6.12943029,303.225372,2102.04883,291.158752,2102.01733,291.158752,5.50E-06,17.33,20.32,14.12,14.5,20.351562,63.8125,79.71094,412.57812,616.75
6.77569771,307.297882,2105.02832,292.714844,2104.87988,292.714844,3.00E-06,17.45,19.59,15.85,16.35,18.453125,58.257812,72.85156,387.39062,576.125
6.50093365,319.816101,2117.22388,289.050903,2117.2041,289.050903,7.65E-06,15.14,16.73,13.36,5.83,25.054688,78.796875,93.47656,410.60156,584.125
6.29410505,315.416962,2112.59351,291.207062,2112.57397,291.207062,1.47E-05,16.72,20.23,13.27,10.94,33.742188,101.34375,120.69531,522.7344,633.6328
6.32637548,314.331207,2111.58423,288.90863,2111.57275,288.90863,3.63E-06,13.49,16.35,10.41,10.63,35.539062,103.27344,125.25781,583.96094,708.3047
6.25456333,312.454834,2109.52051,290.745789,2109.51367,290.745789,9.73E-06,15.93,19.55,11.07,12.77,33.914062,97.41406,118.84375,583.7656,768.2031
6.17670679,310.126526,2106.54102,290.810516,2106.54004,290.810516,1.34E-05,17.69,22.84,12.23,12.61,31.789062,90.33594,110.078125,550.4922,773.2031
6.14094305,308.120361,2103.66626,291.24646,2103.65698,291.24646,1.09E-05,16.92,22.23,13.06,13.39,28.882812,81.94531,100.171875,511.26562,735.3047
6.20982361,307.605377,2102.36377,290.146118,2102.2959,290.146118,3.47E-06,16.3,19.86,12.37,14.35,26.296875,74.0625,90.546875,469.95312,685.6719
6.11862087,306.415588,2100.26978,292.465088,2100.25806,292.465088,1.04E-05,17.92,22.47,13.07,14.7,23.8125,67.1875,82.3125,429.52344,636.2969
6.21112823,306.310181,2099.37549,291.224396,2099.25269,291.224396,3.83E-06,17.5,21.19,13.76,15.41,21.421875,60.5,74.328125,391.77344,587.0703
6.19519424,306.850189,2099.0022,291.568542,2098.91968,291.568542,6.56E-06,17.19,21.22,12.92,15.33,19.789062,55.820312,68.203125,357.35156,539.125
6.21191931,306.529633,2097.8396,292.95816,2097.75806,292.95816,7.07E-06,17.76,21.71,13.94,15.45,19.382812,53.382812,64.703125,330.78906,497.35938
6.35063696,308.501038,2098.99194,292.079529,2098.94507,292.079529,2.70E-06,17.75,21.53,14.86,16.05,18.101562,49.976562,61.101562,311.21875,464.82812
6.08023834,307.20108,2096.88989,291.694458,2096.88892,291.694458,1.29E-05,17.83,22.23,14.35,12.85,17.007812,47.5625,58.164062,303.34375,454.64062
6.06829596,304.903839,2093.75757,291.313232,2093.75464,291.313232,8.87E-06,16.43,18.67,14.9,13.25,15.6171875,44.351562,54.828125,307.28906,453.60938
6.05045891,303.543945,2091.4585,286.727692,2091.45264,286.727692,4.48E-06,12.16,15.79,7.19,5.96,14.21875,41,50.84375,304.70312,441.96094
6.25872087,303.690918,2090.59448,281.517731,2090.57471,281.517731,1.42E-06,6.18,7.46,4.27,3.52,17.195312,49.671875,58.476562,309.8203,440.03906
6.23642874,306.224731,2092.26416,280.848206,2092.24438,280.848206,6.10E-07,5.66,6.7,4.23,4.9,18.007812,54.359375,66.265625,340.1875,463.42188
6.17360115,306.075378,2091.36377,283.338409,2091.3457,283.338409,2.98E-06,9.89,13.01,5.51,6.54,17.515625,53.328125,65.640625,356.60938,500.89062
6.14456701,305.946075,2090.47144,282.615601,2090.46118,282.615601,2.20E-06,8.37,11.05,6.2,5.64,18.265625,54,65.25781,350.875,525.0156
6.09432602,304.860413,2088.60352,283.908325,2088.59814,283.908325,5.85E-06,10.41,14.49,5.15,6.5,18.226562,53.359375,64.765625,344.83594,526.8047
6.10362864,304.143463,2087.07031,283.58844,2087.05371,283.58844,2.99E-06,10.8,14.01,5.71,7.7,17.328125,50.054688,61.007812,334.48438,511.07812
6.13441515,303.769745,2085.83887,285.592865,2085.8252,285.592865,3.04E-06,11.27,13.89,8.95,8.47,16.070312,46.171875,56.484375,313.96094,488.83594
6.07163143,303.554504,2084.84058,286.950531,2084.83301,286.950531,4.06E-06,12.76,16.21,9.91,8,15,43.085938,52.773438,292.58594,462.14062
5.99063063,301.557739,2082.0874,284.990265,2082.08691,284.990265,8.99E-06,12.88,17.65,8.35,5.33,15.1875,43.648438,52.820312,277.6953,435.5
5.99730253,300.211212,2079.88037,285.525177,2079.87939,285.525177,7.58E-06,12.61,17.54,8.15,7.3,14.265625,41.335938,51.0625,266.02344,411.32812
6.00627375,299.511169,2078.26147,285.504181,2078.25391,285.504181,5.28E-06,12.52,17.38,7.85,8.74,12.9296875,37.75,46.757812,249.35938,387.0547
6.03090715,299.391174,2077.24316,285.583221,2077.18213,285.583221,2.92E-06,12.7,16.25,7.93,10.11,12.375,35.945312,44.09375,232.53125,362.4453
5.99950504,299.52063,2076.40088,286.47934,2076.38281,286.47934,3.72E-06,10.49,14.71,5.71,8.5,11.671875,34.570312,42.507812,229.39844,338.375
5.90738249,297.867706,2073.77954,285.919891,2073.7793,285.919891,7.97E-06,11.88,17.71,5.98,6.04,10.953125,33.21875,40.882812,233.22656,320.5625
5.91426086,296.499176,2071.3562,286.046997,2071.3562,286.046997,7.63E-06,12.94,18.83,6.3,7.1,10.2890625,32.085938,39.5625,229.46094,311.29688
5.91426086,295.673889,2069.42017,287.60968,2069.40552,287.60968,5.74E-06,13.95,18.91,8.06,10.28,9.859375,31.203125,38.40625,218.40625,304.2578
5.90446186,295.507782,2068.1123,287.950714,2068.09814,287.950714,4.10E-06,13.01,16.9,6.21,9.11,9.6328125,30.632812,37.601562,206.39844,294.35156
5.82938623,293.713226,2065.12939,287.208221,2065.12476,287.208221,9.08E-06,12.19,17.2,5.77,5.25,9.9453125,31.71875,38.539062,197.77344,283.28125
5.97719955,294.376862,2064.573,286.502319,2064.56128,286.502319,1.59E-06,11.26,15.98,6.39,9.52,9.6953125,31.132812,38.4375,195.8125,273.6172
6.04642677,294.454742,2063.46484,288.088165,2063.45142,288.088165,5.80E-06,13.3,17.98,7.17,9.48,9.5,30.523438,37.539062,193.97656,265.71094
