rzsm,cwe,sd,asst,lhnf,sm,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,runoff
204.114075,1.39E-05,0,291.940887,42.466465,0,291.940887,0,0,1.72E-05,1.41E-06,17.48,18.75,14.6,17.07,28.046875
204.736282,1.82E-05,0,292.121094,67.5031509,0,292.121094,0,0,2.74E-05,3.36E-06,19.53,24.07,15.04,17.24,28.015625
207.404343,1.86E-05,0,290.76767,68.8505859,0,290.76767,0,0,2.79E-05,3.04E-06,14.61,17.59,12.31,13.09,32.453125
210.098373,1.73E-05,0,289.641815,65.727005,0,289.641815,0,0,2.66E-05,3.09E-06,12.28,13.59,11.44,11.93,38.203125
213.682816,1.12E-05,0,287.702087,37.1757469,0,287.702087,0,0,1.51E-05,1.31E-06,12.37,13.54,11.11,12.11,45.484375
209.91864,2.69E-06,0,291.902771,63.3529015,0,291.902771,0,0,2.57E-05,1.49E-05,17.17,23.53,11.89,13.32,51.3125
207.918655,7.78E-06,0,288.743103,30.3877754,0,288.743103,0,0,1.23E-05,1.76E-06,15.72,19.77,11.11,12.69,46.859375
205.452576,4.70E-06,0,292.065399,65.4773407,0,292.065399,0,0,2.65E-05,1.19E-05,18.18,24.36,12.54,12.96,42.4375
206.800522,7.41E-06,0,289.550934,23.7669125,0,289.550934,0,0,9.64E-06,9.42E-07,15.83,17.72,13.79,15.34,38.390625
208.680542,1.27E-05,0,288.796814,35.4609604,0,288.796814,0,0,1.44E-05,4.35E-07,15.67,17.79,13.64,14.81,37.390625
215.821716,7.82E-06,0,287.4711,40.2115784,0,287.4711,0,0,1.63E-05,2.27E-06,13.51,17.43,9,11.86,42.875
211.973724,1.38E-07,0,291.405487,70.7226257,0,291.405487,0,0,2.87E-05,1.65E-05,17.47,24.2,10.73,11.76,46.828125
208.325592,1.86E-06,0,293.018158,64.8554382,0,293.018158,0,0,2.63E-05,1.26E-05,19.15,23.88,14.12,14.25,43.328125
207.315979,5.70E-06,0,291.336334,33.1469231,0,291.336334,0,0,1.34E-05,3.38E-06,18.13,21.6,15.42,15.93,39.796875
210.458344,1.18E-05,0,289.452942,45.8696785,0,289.452942,0,0,1.86E-05,1.48E-06,16.07,18.08,11.65,14.79,38.71875
207.782913,3.39E-08,0,289.921783,88.6428986,0,289.921783,0,0,3.59E-05,1.62E-05,17.19,23.2,10.36,9.4,40.921875
204.493835,1.16E-09,0,291.590057,77.5389938,0,291.590057,0,0,3.14E-05,1.47E-05,17.39,24.56,10.18,11.26,38.28125
202.100052,4.90E-09,0,292.251892,63.1423836,0,292.251892,0,0,2.56E-05,1.14E-05,17.21,23.61,11.73,11.85,34.421875
201.252991,4.27E-06,0,290.823944,33.2280045,0,290.823944,0,0,1.35E-05,3.84E-06,17.57,20.97,14.11,14.59,30.890625
201.679657,5.57E-06,0,291.102081,36.3849525,0,291.102081,0,0,1.48E-05,3.87E-06,18.46,21.58,15.52,15.05,28.59375
203.636414,9.87E-06,0,290.067871,30.0271053,0,290.067871,0,0,1.22E-05,9.61E-07,16.97,18.66,15.58,15.31,26.421875
208.166229,6.40E-06,0,289.495514,18.7604637,0,289.495514,0,0,7.61E-06,3.55E-07,16.03,18.31,13.95,15.41,28.46875
207.475281,5.13E-06,0,290.270447,29.3754845,0,290.270447,0,0,1.19E-05,3.13E-06,17.41,20.73,13.67,15.53,28.242188
206.890427,8.72E-06,0,292.61026,75.5935059,0,292.61026,0,0,3.06E-05,8.83E-06,18.77,23.33,15.03,15.24,26.015625
206.964905,3.39E-06,0,289.21051,27.4937248,0,289.21051,0,0,1.11E-05,2.79E-06,16.62,21.17,11.33,12.02,23.710938
204.967316,2.16E-07,0,291.29657,61.3647995,0,291.29657,0,0,2.49E-05,1.12E-05,17.73,23.86,12.12,11.21,21.359375
203.358582,1.65E-06,0,291.159607,43.8252029,0,291.159607,0,0,1.78E-05,7.68E-06,18.73,23.87,13.28,12.7,19.171875
202.773315,4.88E-06,0,290.452393,31.9728851,0,290.452393,0,0,1.30E-05,3.50E-06,17.44,20.71,13.91,14.04,17.328125
202.342361,2.02E-06,0,291.084442,25.5131111,0,291.084442,0,0,1.03E-05,3.57E-06,17.61,20.64,14.52,15.16,15.8828125
202.70433,6.18E-06,0,291.020782,28.7516079,0,291.020782,0,0,1.17E-05,2.19E-06,17.98,20.55,15.88,16.18,14.921875
205.431351,1.23E-05,0,291.311646,46.838604,0,291.311646,0,0,1.90E-05,2.15E-06,18.09,20.91,16.08,16.45,15.4296875
210.704926,1.30E-05,0,286.768127,51.1439018,0,286.768127,0,0,2.07E-05,1.11E-06,13.17,16.24,11.39,11.93,19.632812
217.787582,3.70E-06,0,285.689636,43.4464951,0,285.689636,0,0,1.76E-05,3.16E-06,10.8,16.11,6.53,8.95,32.546875
214.180237,3.38E-06,0,289.580963,77.5268555,0,289.580963,0,0,3.14E-05,1.18E-05,16.05,21.36,9.2,9.77,42.234375
214.440323,5.37E-06,0,288.196869,22.7195644,0,288.196869,0,0,9.21E-06,1.05E-06,15.46,19,13.67,13.03,40.820312
213.233002,4.77E-06,0,288.25177,20.4886379,0,288.25177,0,0,8.31E-06,1.02E-06,15.29,18.41,11.85,13.36,37.1875
211.953323,3.02E-06,0,289.501343,37.5017548,0,289.501343,0,0,1.52E-05,4.33E-06,15.4,20.75,11.32,12.77,34.5625
212.119171,9.37E-06,0,286.420288,64.3788147,0,286.420288,0,0,2.61E-05,4.64E-06,12.74,18.39,7.93,9.74,32.726562
227.43866,9.69E-06,0,282.4263,34.7314796,0,282.4263,0,0,1.41E-05,4.33E-07,7.97,8.23,7.77,7.77,49.125
230.795731,3.96E-06,0,283.225403,26.9458733,0,283.225403,0,0,1.09E-05,2.07E-06,10.21,13.84,6.56,7.8,71.71875
226.409058,2.43E-06,0,284.437378,23.1050911,0,284.437378,0,0,9.37E-06,2.00E-06,11.05,14.73,7.04,8.57,69.765625
223.424179,3.29E-06,0,286.574371,23.6700726,0,286.574371,0,0,9.60E-06,1.86E-06,13.61,16.77,8.3,11.6,61.382812
223.866943,6.10E-06,0,287.551788,20.3861256,0,287.551788,0,0,8.27E-06,5.11E-07,14.22,15.66,12.55,13.52,55.359375
232.838821,1.20E-05,0,286.166992,41.336647,0,286.166992,0,0,1.68E-05,6.41E-07,13.06,16.91,9.17,12.81,62.773438
246.965805,1.04E-05,0,278.864441,44.7121353,0,278.864441,0,0,1.81E-05,7.43E-07,5.73,9.05,2.94,4.74,94.36719
251.191605,3.17E-06,0,280.111145,42.9384727,0,280.111145,0,0,1.74E-05,3.40E-06,5.7,10.92,2.07,2.85,118.19531
249.102463,6.02E-06,0,279.952484,23.855545,0,279.952484,0,0,9.67E-06,5.07E-07,5.12,6.52,2.26,4.04,111.640625
243.19603,2.47E-06,0,284.057892,52.8217468,0,284.057892,0,0,2.14E-05,7.85E-06,9.93,15.67,3.23,5.86,106.71094
239.931458,4.56E-06,0,283.067444,16.1181259,0,283.067444,0,0,6.53E-06,3.95E-07,9.65,11.49,8.4,9.32,98.00781
237.581909,7.42E-06,0,282.971558,26.5176544,0,282.971558,0,0,1.08E-05,7.06E-07,10.19,12.61,8.14,9.23,92.484375
236.575699,6.62E-06,0,282.071899,25.7706051,0,282.071899,0,0,1.04E-05,7.49E-07,8.83,11.32,6.85,7.99,88.984375
234.50412,7.46E-06,0,280.686646,29.7081585,0,280.686646,0,0,1.20E-05,5.43E-07,8.48,10.17,6.1,6.14,84.64844
233.070404,2.22E-06,0,280.771729,11.5685234,0,280.771729,0,0,4.69E-06,3.54E-07,7.87,9.29,6.38,6.28,78.9375
231.017487,1.07E-07,0,283.799591,26.8124657,0,283.799591,0,0,1.09E-05,4.26E-06,11.37,16.69,5.21,7.62,72.15625
229.228668,1.20E-06,0,285.408386,36.0653,0,285.408386,0,0,1.46E-05,4.80E-06,10.75,16.68,6.59,7.56,64.38281
228.092712,1.31E-06,0,285.201813,25.8988762,0,285.201813,0,0,1.05E-05,3.26E-06,11.56,15.53,7.59,8.86,57.523438
227.116226,1.78E-06,0,285.088165,44.3727264,0,285.088165,0,0,1.80E-05,3.47E-06,10.43,14.47,7.28,8.1,51.476562
227.705826,3.96E-06,0,283.833282,25.0433922,0,283.833282,0,0,1.02E-05,1.71E-06,9.75,13.69,5.85,8.62,46.804688
228.170639,5.20E-06,0,283.851898,37.7733574,0,283.851898,0,0,1.53E-05,2.48E-06,10.41,13.27,6.51,7.4,45.085938
229.132568,6.68E-06,0,282.810303,27.1029263,0,282.810303,0,0,1.10E-05,4.79E-07,9.34,10.39,8.64,8.39,41.640625
230.682419,4.07E-06,0,282.825836,25.8042717,0,282.825836,0,0,1.05E-05,1.38E-06,9.9,13.56,6.98,8.15,40.382812
229.023849,1.18E-07,0,283.596924,40.2839737,0,283.596924,0,0,1.63E-05,6.00E-06,10.8,16.29,5.97,6.02,38.046875
227.761002,3.14E-06,0,285.018341,41.7458763,0,285.018341,0,0,1.69E-05,4.44E-06,11.1,15.36,6.92,7.33,34.515625
226.522614,7.47E-07,0,281.802612,49.7359962,0,281.802612,0,0,2.02E-05,3.80E-06,7.94,12.31,4.68,3.1,31.09375
227.621109,4.76E-06,0,280.380859,22.5949821,0,280.380859,0,0,9.16E-06,4.48E-07,6.86,8.58,5.88,5.55,27.984375
229.847565,4.20E-06,0,281.473358,13.0678616,0,281.473358,0,0,5.30E-06,1.16E-07,8.05,9.06,6.76,7.52,29.007812
231.580002,3.22E-06,0,281.255737,14.2453184,0,281.255737,0,0,5.78E-06,4.67E-07,7.68,10.57,4.74,7.26,29.039062
230.403168,2.06E-06,0,283.232178,33.9421196,0,283.232178,0,0,1.38E-05,4.79E-06,10.53,15.76,4.93,6.71,28.507812
228.600082,5.27E-07,0,284.332397,61.3624077,0,284.332397,0,0,2.49E-05,7.63E-06,11.97,18.11,4.13,4.92,26.140625
226.407227,6.17E-07,0,284.345917,62.4805603,0,284.345917,0,0,2.53E-05,7.54E-06,10.12,17.38,3.56,4.04,23.5
225.359604,2.54E-06,0,283.876282,39.3653145,0,283.876282,0,0,1.60E-05,3.24E-06,9.81,15.09,4.39,6.27,21.101562
225.397293,3.35E-06,0,283.67514,29.7322063,0,283.67514,0,0,1.21E-05,1.81E-06,9.99,13.16,7.25,7.68,19
225.276047,2.86E-06,0,283.476471,36.6276817,0,283.476471,0,0,1.49E-05,2.36E-06,10.33,15.28,4.45,6.24,17.5
224.144257,2.86E-08,0,284.107483,50.4981537,0,284.107483,0,0,2.05E-05,6.26E-06,9.22,16.41,3.35,3.16,15.9140625
223.520309,2.80E-06,0,284.768555,35.2828255,0,284.768555,0,0,1.43E-05,2.42E-06,10.35,14.32,3.88,7.46,14.3203125
224.227722,4.69E-06,0,280.311127,49.9526291,0,280.311127,0,0,2.03E-05,1.13E-06,7.42,10.64,4.98,1.59,13.0078125
223.451843,2.22E-06,0,278.053436,40.262764,0,278.053436,0,0,1.63E-05,1.29E-06,4.54,6.43,3.38,-1.46,13.2890625
223.458923,1.41E-06,0,279.212677,10.9715996,0,279.212677,0,0,4.45E-06,3.07E-07,5.23,8.2,3.07,3.27,12.828125
223.901367,1.98E-06,0,279.076813,24.7257252,0,279.076813,0,0,1.00E-05,1.41E-06,5.26,10.78,-0.95,2.2,12.3984375
223.275772,3.77E-07,0,280.715698,38.6954994,0,280.715698,0,0,1.57E-05,2.60E-06,6.56,11.47,-0.83,1.08,11.5
223.00174,7.32E-07,0,280.744873,14.9336805,0,280.744873,0,0,6.05E-06,8.38E-07,7.15,11.78,1.87,4.13,10.59375
223.021957,2.12E-06,0,281.77536,19.1466618,0,281.77536,0,0,7.76E-06,7.90E-07,7.72,11.02,2.43,5.42,9.9453125
223.331161,3.01E-06,0,281.647369,15.9594688,0,281.647369,0,0,6.47E-06,4.83E-07,8.45,11.58,5.03,7.03,9.703125
223.621078,4.21E-06,0,278.263794,46.1160622,0,278.263794,0,0,1.87E-05,8.82E-07,4.43,9.04,0.55,-0.25,9.953125
223.88916,4.56E-06,0,276.102264,30.688755,0,276.102264,0,0,1.24E-05,6.31E-07,2.74,6.29,0.28,-1.28,10.328125
225.60495,1.65E-06,0,274.101868,26.6302338,0,274.101868,0,0,1.08E-05,5.28E-07,1.38,4.44,-0.94,-2.26,11.546875
224.802475,1.51E-08,0,274.628326,25.0786533,0,274.628326,0,0,1.02E-05,1.12E-06,2.76,6.14,-1.02,-4,11.21875
223.798004,2.26E-07,0,274.617065,47.6277542,0,274.617065,0,0,1.93E-05,1.13E-06,1.82,5.09,-0.97,-8.27,10.609375
222.798248,1.18E-07,0,272.817841,27.7722225,0,272.817841,0,0,1.13E-05,6.15E-07,1.1,4.24,-1.4,-8.92,10.078125
222.318619,3.98E-08,0,273.105499,24.0461407,0,273.105499,0,0,9.75E-06,1.06E-06,2.1,5.84,-2.35,-5.43,9.6484375
221.893295,6.70E-11,0,274.344666,23.8116627,0,274.344666,0,0,9.65E-06,1.33E-06,2.72,7.43,-2.36,-2.05,9.328125
221.704239,2.17E-09,0,274.552612,19.458868,0,274.552612,0,0,7.89E-06,1.28E-06,3.74,9.07,-1.66,-2.5,9.125
221.38414,1.15E-06,0,277.941284,27.2014065,0,277.941284,0,0,1.10E-05,1.46E-06,4.51,9.52,-1.97,-0.5,9.03125
221.786133,2.23E-06,0,276.371979,13.5542011,0,276.371979,0,0,5.50E-06,1.44E-07,2.91,5.75,-1.97,0.84,9.4765625
221.225204,1.96E-06,0,276.519348,48.3191643,0,276.519348,0,0,1.96E-05,1.95E-06,2.94,7.81,-1.55,-4.44,9.4453125
221.388672,1.49E-06,0,274.786957,18.243681,0,274.786957,0,0,7.40E-06,2.90E-07,1.15,5.52,-2.71,-1.57,9.1015625
220.988434,2.71E-08,0,274.509735,23.7040558,0,274.509735,0,0,9.61E-06,1.07E-06,1.23,6.74,-2.95,-4.56,8.9140625
221.001495,9.62E-07,0,275.474487,12.2129211,0,275.474487,0,0,4.95E-06,2.25E-07,1.95,5.25,-1.42,-0.72,8.8046875
221.153366,1.30E-06,0,275.667603,11.1756039,0,275.667603,0,0,4.53E-06,3.06E-07,2.26,5.16,-1.41,-0.42,8.71875
220.788864,2.23E-07,0,275.871185,34.062973,0,275.871185,0,0,1.38E-05,1.58E-06,1.94,9.18,-2.71,-4.06,8.640625
220.204666,4.10E-07,0,274.085541,28.7621002,0,274.085541,0,0,1.17E-05,8.20E-07,1.14,6.88,-2.99,-6.5,8.5546875
219.712112,1.44E-08,0,275.139862,23.7345066,0,275.139862,0,0,9.62E-06,8.19E-07,1.51,6,-3.39,-3.96,8.46875
219.45813,2.70E-07,1.91E-08,275.992126,31.9368935,0,275.992126,0,2.86E-06,1.29E-05,8.46E-07,1.85,6.97,-2.63,-4.31,8.390625
218.477859,1.97E-08,0,272.261383,45.0591011,0,272.261383,0,0,1.83E-05,6.35E-07,-0.99,3.3,-3.47,-13.79,8.3046875
218.044754,1.54E-07,6.30E-07,271.833527,22.6360435,8.93E-08,271.833527,0,9.45E-05,9.18E-06,4.42E-07,0.44,4.55,-2.88,-7.62,8.21875
217.84697,8.11E-08,5.17E-09,273.374298,32.0721855,4.63E-17,273.374298,0,7.76E-07,1.30E-05,6.97E-07,1.27,6.18,-2.92,-7.67,8.1484375
217.387527,1.58E-09,0,273.228424,27.8540897,0,273.228424,0,0,1.13E-05,9.55E-07,0.52,5.97,-3.84,-9.05,8.0703125
217.401337,1.80E-06,8.28E-08,274.812653,18.6118793,0,274.812653,0,1.24E-05,7.55E-06,2.78E-07,1.44,5.93,-3.76,-2.44,7.9921875
217.888504,3.08E-06,0,274.961945,16.0031643,0,274.961945,0,0,6.49E-06,1.25E-07,1.32,4.91,-0.88,-0.79,7.921875
219.02095,3.23E-06,2.75E-05,272.686218,15.4784451,1.08E-07,272.686218,0,0.004127482,6.28E-06,2.50E-08,0.44,2.27,-0.84,-1.38,7.875
219.299591,2.03E-06,4.30E-06,272.552002,16.806366,5.45E-08,272.552002,0,0.000645536,6.81E-06,8.73E-08,-0.09,3.17,-3.94,-3.42,7.8984375
218.807495,4.87E-08,0,271.115784,34.8874245,0,271.115784,0,0,1.41E-05,2.77E-07,-1.58,2.68,-5.72,-11.24,7.78125
218.086166,9.59E-10,0,269.613953,28.0115089,0,269.613953,0,0,1.14E-05,1.62E-07,-2.17,1.86,-5.93,-14.37,7.6953125
217.669907,3.58E-10,0,271.34436,25.1704063,0,271.34436,0,0,1.02E-05,4.53E-07,-0.3,3.78,-2.99,-10.33,7.6171875
217.24968,2.35E-10,0,271.30368,26.117445,0,271.30368,0,0,1.06E-05,5.22E-07,-0.18,5.33,-3.13,-12.3,7.5390625
216.874725,1.65E-10,0,271.362885,24.9442883,0,271.362885,0,0,1.01E-05,5.12E-07,1.14,5.84,-2.8,-10.8,7.46875
216.49408,1.39E-10,0,273.500732,28.8931618,0,273.500732,0,0,1.17E-05,9.49E-07,1.74,7.74,-1.78,-8.92,7.390625
216.115372,1.10E-10,0,273.277832,23.4607563,0,273.277832,0,0,9.51E-06,7.49E-07,1.67,6.8,-1.98,-6.22,7.3125
215.901901,8.83E-11,0,274.545685,27.4656239,0,274.545685,0,0,1.11E-05,7.09E-07,1.82,7.5,-2.33,-3.96,7.25
215.306015,1.18E-10,0,272.895264,33.7846565,0,272.895264,0,0,1.37E-05,7.99E-07,0.52,5.88,-3.1,-9.42,7.1875
214.959808,5.18E-11,0,273.36908,24.2690582,0,273.36908,0,0,9.84E-06,7.76E-07,0.53,6.84,-3.32,-7.92,7.125
214.94487,2.59E-11,0,273.857758,17.1643124,0,273.857758,0,0,6.96E-06,4.52E-07,1.61,7.13,-2.01,-4.07,7.046875
214.793503,3.14E-11,0,275.917389,24.2936192,0,275.917389,0,0,9.85E-06,8.80E-07,2.59,8.71,-1.52,-3.89,6.984375
214.546249,1.57E-07,0,276.921112,22.4980373,0,276.921112,0,0,9.12E-06,9.76E-07,2.87,8.12,-1.36,-1.12,6.921875
214.611252,7.35E-07,5.41E-10,275.710236,22.6440182,0,275.710236,0,8.12E-08,9.18E-06,4.30E-07,1.33,7.3,-3.42,-1.74,6.859375
214.216003,9.11E-07,4.52E-07,272.055237,31.3679276,0,272.055237,0,6.78E-05,1.27E-05,7.64E-08,-0.82,1.5,-3.81,-9.07,6.796875
213.899933,8.60E-09,0,272.489197,23.5652161,0,272.489197,0,0,9.55E-06,5.59E-07,0.34,5.58,-3.32,-9.51,6.734375
213.664307,2.07E-09,0,272.976471,22.1295376,0,272.976471,0,0,8.97E-06,6.26E-07,1.53,5.94,-3.15,-6.41,6.671875
213.592773,6.83E-07,0,274.696869,23.1742649,0,274.696869,0,0,9.40E-06,5.81E-07,1.74,7.3,-1.87,-3.76,6.609375
214.050674,8.64E-07,0.005628047,271.828979,21.0458241,0,271.828979,1.41E-06,0.844209731,9.95E-06,1.40E-08,-1.4,0.26,-2.55,-6.07,6.546875
214.122284,3.42E-09,0.032940809,269.898041,11.5932751,0,269.898041,4.40E-06,4.94115543,9.10E-06,1.55E-14,-2.16,0.08,-4.32,-5.7,6.515625
214.253479,1.03E-09,0.051645313,269.479584,9.46237659,0,269.479584,5.17E-06,7.74687958,9.01E-06,2.77E-14,-4.14,-0.27,-7.72,-7.19,6.53125
214.422638,4.27E-10,0.054835744,269.775482,7.55897045,0,269.775482,5.23E-06,8.22547817,8.30E-06,2.24E-14,-3.97,-0.1,-7.74,-6.66,6.40625
214.542297,4.04E-10,0.0651685,268.037842,9.76136684,0,268.037842,8.44E-06,9.7754488,1.24E-05,2.71E-14,-6.38,-2.72,-9.84,-10.07,6.328125
214.495041,4.74E-10,0.058688842,265.549469,15.7650156,0,265.549469,2.17E-05,8.80350876,2.80E-05,4.53E-14,-7.5,-3.41,-10.28,-14.64,6.265625
214.295502,2.20E-10,0.051840279,265.463196,16.5659466,0,265.463196,6.41E-06,7.77622271,1.31E-05,4.75E-14,-5.42,-2.57,-9.31,-16.97,6.203125
214.046173,4.58E-07,0.047098089,267.546661,22.0618515,9.58E-07,267.546661,8.51E-06,7.06489611,1.75E-05,8.68E-08,-3.37,0.26,-6.77,-14.88,6.140625
213.888992,5.96E-07,0.041990213,268.080475,18.5810452,2.21E-06,268.080475,5.98E-06,6.29871273,1.35E-05,1.51E-07,-2.02,1.45,-5.49,-12.64,6.09375
214.634888,7.17E-07,0.033104841,269.799438,19.0908947,1.55E-05,269.799438,1.80E-06,4.96587658,9.54E-06,2.28E-07,-1.03,3.61,-5.39,-11.38,6.03125
214.630951,7.97E-07,0.027120011,272.3862,23.6885147,2.31E-06,272.3862,7.19E-06,4.0681324,1.68E-05,1.88E-07,-1.06,2.7,-4.49,-6.61,5.984375
215.180557,9.18E-07,0.019455222,273.211395,12.8229084,1.21E-05,273.211395,2.32E-06,2.91837835,7.52E-06,8.92E-08,-0.42,1.54,-2.72,-3.09,5.921875
215.975967,9.34E-07,0.012562532,273.880981,11.0654621,1.08E-05,273.880981,2.96E-07,1.88444042,4.78E-06,1.68E-07,0.56,4.06,-2.49,-2.2,5.859375
216.218887,1.05E-06,0.00870669,272.743927,21.9389629,3.60E-06,272.743927,1.12E-06,1.30604625,1.00E-05,1.00E-07,0.15,2.88,-2.21,-3.76,5.8125
215.589325,8.57E-07,0.005713563,273.602844,31.6810036,3.81E-06,273.602844,1.14E-06,0.857062995,1.40E-05,6.25E-07,1,6.86,-3.27,-7.3,5.765625
214.907257,3.93E-07,0.00437662,271.846283,28.2950478,3.91E-07,271.846283,1.09E-06,0.656515777,1.26E-05,2.46E-07,-1.23,4.33,-4.19,-9.39,5.78125
214.619003,8.00E-07,0.003499136,271.967224,14.62918,4.38E-07,271.967224,9.75E-08,0.524889231,6.03E-06,9.86E-08,-0.45,2.53,-3.88,-7.44,5.6875
214.471497,8.24E-07,0.002117904,273.563507,18.0034637,2.60E-06,273.563507,7.10E-08,0.31769681,7.37E-06,4.58E-07,1.73,7.32,-2.26,-5.48,5.625
214.341202,8.33E-07,0.001094585,274.28241,15.6642027,1.51E-06,274.28241,1.85E-08,0.164193332,6.37E-06,4.15E-07,2.46,8.48,-1.48,-3.38,6.21875
214.190979,1.11E-06,0.000512097,275.743011,18.1204033,8.59E-07,275.743011,1.37E-08,0.076817073,7.36E-06,5.77E-07,3.81,9.33,-1.05,-1.71,6.765625
214.600357,1.24E-06,0.000291094,274.310669,10.2461233,4.95E-12,274.310669,2.83E-09,0.04366554,4.16E-06,1.16E-07,1.45,5.82,-1.96,-1.91,7.546875
214.883514,1.09E-06,0.002447614,273.25412,15.9232769,0,273.25412,2.61E-07,0.367159188,6.72E-06,7.36E-08,-0.54,3.01,-3.08,-5.85,7.484375
214.762405,1.20E-08,0.021223934,268.999878,13.5715876,0,268.999878,3.17E-06,3.18374848,8.67E-06,5.15E-14,-4.46,-1.98,-7.23,-8.84,7.09375
214.448883,1.76E-09,0.034502175,268.033234,12.5856075,0,268.033234,4.09E-06,5.17559481,9.19E-06,4.71E-14,-6.03,-0.69,-10.13,-10.11,6.625
214.27446,6.83E-10,0.035685141,267.63501,10.3486109,0,267.63501,4.79E-06,5.3530612,8.99E-06,2.11E-14,-5.84,-3.12,-9.74,-9.46,6.21875
214.10585,4.87E-10,0.038415663,268.330414,13.562398,0,268.330414,8.12E-06,5.76267433,1.36E-05,2.66E-09,-5.26,-1.29,-9.03,-10.12,5.921875
213.858597,3.45E-10,0.039052252,263.645233,13.4783907,0,263.645233,7.77E-06,5.85817766,1.32E-05,3.73E-14,-10.49,-6.13,-15.59,-16.27,5.71875
213.653107,1.24E-07,0.036693163,267.838135,14.1578522,1.38E-07,267.838135,5.34E-06,5.50430441,1.11E-05,1.14E-08,-6.33,-1.13,-13.78,-12.66,5.578125
213.369461,8.37E-09,0.034338772,264.780365,17.1920795,0,264.780365,1.11E-05,5.15113354,1.80E-05,6.31E-14,-7.96,-4.44,-11.69,-14.88,5.46875
213.069519,1.82E-07,0.029805804,265.765686,15.8479118,2.20E-07,265.765686,6.17E-06,4.47115135,1.26E-05,3.57E-08,-5.51,-0.71,-12,-15.14,5.40625
212.765823,4.39E-07,0.025926068,268.436279,26.2391872,8.93E-07,268.436279,7.89E-06,3.88916087,1.85E-05,8.16E-08,-5.11,1.15,-12.92,-15.11,5.359375
212.286591,2.40E-09,0.021738121,265.100342,18.8515797,0,265.100342,4.75E-06,3.26093149,1.24E-05,3.12E-14,-8.16,-2.63,-14.7,-18.52,5.296875
212.093384,4.19E-07,0.019764837,267.507446,17.8690701,7.30E-07,267.507446,2.41E-06,2.9649241,9.65E-06,7.69E-08,-6.09,0.63,-12.59,-14.71,5.25
211.944214,4.21E-07,0.018096309,267.173798,14.6251841,6.18E-07,267.173798,2.07E-06,2.7146318,8.00E-06,7.26E-08,-4.19,0.46,-9.12,-12.67,5.203125
211.851425,5.45E-07,0.016126432,268.609985,16.3013306,1.30E-06,268.609985,2.31E-06,2.41913438,8.92E-06,1.76E-07,-2.13,1.88,-6.92,-10.56,5.15625
212.10144,6.15E-07,0.012605705,270.661621,16.6949291,6.16E-06,270.661621,9.71E-07,1.89099002,7.74E-06,1.53E-07,-1.01,3.63,-4.85,-7.69,5.09375
212.01152,5.64E-07,0.009929575,271.415131,21.7541122,2.89E-06,271.415131,1.09E-06,1.48954332,9.91E-06,1.88E-07,-1.15,3.79,-5.17,-11.81,5.046875
212.324417,9.41E-07,0.008486583,272.66922,20.5203991,9.04E-07,272.66922,1.55E-06,1.27308106,9.87E-06,1.22E-07,-0.73,2.52,-4.69,-4.68,5
211.87114,5.36E-08,0.00763732,270.005371,36.3624115,0,270.005371,4.52E-06,1.14568436,1.93E-05,5.11E-08,-3.86,0.36,-7.72,-13.06,4.984375
211.231934,3.51E-08,0.007072126,266.622986,19.0831394,4.36E-08,266.622986,1.33E-06,1.06090057,9.06E-06,3.57E-08,-3.67,-0.41,-9.15,-14.42,4.9375
210.998688,4.97E-07,0.005857822,268.984375,22.032217,1.80E-06,268.984375,6.57E-07,0.878742397,9.59E-06,2.82E-07,-0.72,4.13,-4.66,-14.17,4.875
210.676453,6.69E-07,0.004281077,273.365326,27.3899307,2.03E-06,273.365326,8.48E-07,0.642212987,1.20E-05,4.52E-07,1.13,6.04,-3.68,-9.12,4.828125
210.660431,6.49E-07,0.002837459,273.891968,13.8904438,2.93E-06,273.891968,1.35E-07,0.4256531,5.77E-06,2.60E-07,1.39,6.54,-2.15,-3.53,4.8125
210.798309,1.13E-06,0.001835507,276.228546,23.0338097,3.80E-06,276.228546,8.14E-08,0.275348693,9.42E-06,4.72E-07,3.72,10.83,-1.63,-3.11,5.40625
211.493851,1.47E-06,0.00062717,276.887451,21.9114418,1.35E-07,276.887451,3.06E-09,0.094083138,8.89E-06,5.04E-07,4.61,10.56,-0.6,-0.68,7.84375
211.396835,1.04E-06,0.000155565,278.61554,18.1675472,3.76E-07,278.61554,-5.71E-09,0.023336629,7.36E-06,6.35E-07,5.03,11.25,-0.52,0.93,10.53125
213.419128,1.66E-06,9.06E-06,273.815552,23.4631729,3.73E-08,273.815552,0,0.001359293,9.51E-06,6.16E-08,0.08,2.39,-2.38,-4.5,14.09375
213.31842,1.34E-06,0.001835445,273.59436,21.9846172,7.24E-09,273.59436,-2.56E-08,0.275316983,8.89E-06,2.30E-07,1.04,5.12,-2.71,-4.4,14.75
213.402069,9.20E-07,0.003516125,275.307373,19.4380627,5.83E-06,275.307373,9.30E-08,0.527420223,7.97E-06,5.02E-07,2.66,7.94,-3.19,-3.18,13.3125
213.567917,1.49E-06,0.002758325,272.987915,25.8623657,6.38E-07,272.987915,2.94E-07,0.413751841,1.08E-05,2.96E-07,-0.39,6.15,-4.35,-5.14,12.34375
212.936127,5.64E-07,0.003113439,272.695129,26.394453,2.02E-06,272.695129,4.85E-07,0.467021167,1.12E-05,4.40E-07,0.33,5.69,-4.48,-8.29,11.1875
