rzsm,sd,asst,lhnf,sm,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,FengRO,runoff
203.012375,0,293.989899,59.6490059,0,293.989899,0,0,2.42E-05,2.45E-06,19.71,24.77,15.74,17.86,23.875,57.46875
200.528671,0,295.024506,87.2366943,0,295.024506,0,0,3.54E-05,1.74E-05,20.2,24.8,15.6,13.8,30.859375,71.109375
196.073624,0,295.187714,71.3321304,0,295.187714,0,0,2.89E-05,1.42E-05,20.79,26.11,16.76,14.07,30.53125,70.078125
196.688339,0,291.323059,51.1991539,0,291.323059,0,0,2.08E-05,1.50E-06,17.87,21.51,15.28,13.62,27.484375,62.390625
199.851028,0,293.269562,33.5820541,0,293.269562,0,0,1.36E-05,1.01E-06,18.17,19.95,15.38,17.27,28.046875,61.265625
201.297012,0,294.051605,64.6431656,0,294.051605,0,0,2.62E-05,4.48E-06,20.03,24.31,15.97,17.55,28.015625,61.53125
204.577118,0,292.515198,59.1370926,0,292.515198,0,0,2.40E-05,3.43E-06,15.74,18.8,13.28,13.48,32.453125,68.328125
207.471375,0,291.424683,60.2357063,0,291.424683,0,0,2.44E-05,3.45E-06,13.34,14.62,12.51,12.8,38.203125,78.609375
210.460052,0,289.053314,27.3377304,0,289.053314,0,0,1.11E-05,7.81E-07,13.07,14.64,11.53,12.72,45.484375,94.21875
205.816635,0,293.51474,84.3490372,0,293.51474,0,0,3.42E-05,2.01E-05,16.79,22.99,12.11,13.45,51.3125,104.21875
203.471481,0,290.066681,23.0847263,0,290.066681,0,0,9.36E-06,1.76E-06,15.94,19.43,11.59,13.08,46.859375,96.3125
200.40567,0,294.303802,78.7860413,0,294.303802,0,0,3.19E-05,1.69E-05,18.54,24.36,12.63,12.98,42.4375,86.28125
201.694336,0,291.085663,18.3281345,0,291.085663,0,0,7.43E-06,8.02E-07,16.12,18.25,14.32,15.12,38.390625,77.515625
203.868927,0,290.380371,16.6942024,0,290.380371,0,0,6.77E-06,2.29E-07,16.25,18.71,13.73,14.71,37.390625,75.671875
210.405823,0,287.774933,32.2186432,0,287.774933,0,0,1.31E-05,1.40E-06,13.91,18.33,8.99,11.69,42.875,88.890625
206.424286,0,292.193024,74.4418716,0,292.193024,0,0,3.02E-05,1.91E-05,17.11,24,10.62,11.56,46.828125,98.546875
202.897385,0,294.129547,61.1948471,0,294.129547,0,0,2.48E-05,1.40E-05,18.93,23.28,13.97,14.1,43.328125,91.578125
202.142639,0,293.136322,35.874485,0,293.136322,0,0,1.45E-05,4.54E-06,18.5,21.87,15.47,15.55,39.796875,83.890625
204.936249,0,290.434113,26.8005199,0,290.434113,0,0,1.09E-05,4.27E-07,16.58,18.6,11.88,14.65,38.71875,80.859375
202.4039,0,290.282379,78.2989044,0,290.282379,0,0,3.17E-05,1.61E-05,16.69,23.34,9.6,9.48,40.921875,83.09375
199.304306,0,292.054199,70.0548019,0,292.054199,0,0,2.84E-05,1.62E-05,17.46,24.48,10.58,11.19,38.28125,77.9375
197.240799,0,293.329834,55.0407448,0,293.329834,0,0,2.23E-05,1.11E-05,17.35,23.33,12.01,12.27,34.421875,69.59375
196.537582,0,292.832916,32.0726089,0,292.832916,0,0,1.30E-05,3.93E-06,17.75,20.94,14.57,14.49,30.890625,61.953125
196.92746,0,293.306915,33.1500931,0,293.306915,0,0,1.34E-05,4.85E-06,18.47,21.43,15.93,14.87,28.59375,56.796875
198.80687,0,291.638977,16.6410046,0,291.638977,0,0,6.75E-06,4.82E-07,17.29,18.99,15.76,15.25,26.421875,52.148438
203.072311,0,290.506531,8.99263859,0,290.506531,0,0,3.65E-06,7.63E-08,16.52,18.68,14.34,15.51,28.46875,55.296875
202.628632,0,291.440094,33.7345047,0,291.440094,0,0,1.37E-05,3.19E-06,17.3,20.52,14.03,15.46,28.242188,55.851562
202.142731,0,294.171021,64.541893,0,294.171021,0,0,2.62E-05,1.01E-05,18.86,23.2,14.86,15.2,26.015625,52.25
202.84465,0,289.470428,21.4508362,0,289.470428,0,0,8.70E-06,1.54E-06,16.41,21.23,10.81,12.06,23.710938,47.835938
200.733322,0,291.953949,56.7823296,0,291.953949,0,0,2.30E-05,1.18E-05,17.52,23.31,12.18,11.71,21.359375,43.234375
198.993149,0,292.311859,47.1035042,0,292.311859,0,0,1.91E-05,9.19E-06,18.54,23.44,13.52,12.69,19.171875,39.125
198.515182,0,291.551727,26.5027313,0,291.551727,0,0,1.07E-05,3.09E-06,17.63,20.9,14.35,14.5,17.328125,35.820312
198.021774,0,293.078583,29.9019756,0,293.078583,0,0,1.21E-05,4.35E-06,17.9,20.48,15.08,15.09,15.8828125,33.570312
198.378372,0,293.072968,25.4744034,0,293.072968,0,0,1.03E-05,2.39E-06,18.37,20.63,16.06,16.02,14.921875,32.320312
200.975708,0,293.257904,40.7389526,0,293.257904,0,0,1.65E-05,2.82E-06,18.57,21.58,16.35,16.51,15.4296875,34.789062
206.146698,0,288.323853,37.5159378,0,288.323853,0,0,1.52E-05,4.44E-07,13.8,15.17,12.05,12.11,19.632812,44.148438
213.200638,0,285.727264,30.851593,0,285.727264,0,0,1.25E-05,1.77E-06,11.48,17.05,7.05,9.19,32.546875,71.796875
209.930923,0,291.371429,62.8775406,0,291.371429,0,0,2.55E-05,1.19E-05,16.3,21.37,9.43,10.17,42.234375,96.66406
210.517059,0,289.710846,16.6203403,0,289.710846,0,0,6.74E-06,6.34E-07,15.79,19.07,14.26,13.04,40.820312,94.21094
209.556076,0,289.849182,20.4216671,0,289.849182,0,0,8.28E-06,8.52E-07,15.42,18.59,12.04,13.14,37.1875,85.8125
208.293594,0,290.705444,35.9398956,0,290.705444,0,0,1.46E-05,4.77E-06,15.62,21.34,11.26,12.64,34.5625,80.49219
208.314911,0,288.494293,59.0282097,0,288.494293,0,0,2.39E-05,4.83E-06,13.53,19.27,8.59,10.2,32.726562,74.64844
223.323837,0,284.115204,24.4819183,0,284.115204,0,0,9.93E-06,5.02E-08,8.85,9.44,8.56,8.43,49.125,109.40625
226.036026,0,285.737762,35.623745,0,285.737762,0,0,1.44E-05,2.36E-06,10.46,14.25,6.98,7.84,71.71875,170.3125
221.661087,0,286.251373,24.1059532,0,286.251373,0,0,9.77E-06,1.44E-06,11.71,14.4,8.02,8.97,69.765625,168.03906
218.736206,0,288.610046,26.4099865,0,288.610046,0,0,1.07E-05,2.21E-06,13.91,16.57,9.41,11.7,61.382812,148.1875
219.643829,0,289.057251,15.3420582,0,289.057251,0,0,6.22E-06,3.58E-07,14.46,15.81,12.92,13.53,55.359375,137.05469
229.613403,0,287.325256,30.5494671,0,287.325256,0,0,1.24E-05,2.03E-07,13.12,16.03,8.86,12.57,62.773438,146.59375
243.011063,0,280.916229,40.6636848,0,280.916229,0,0,1.65E-05,6.81E-09,6.61,8.8,3.6,4.84,94.36719,206.39062
245.969177,0,281.005432,35.6589661,0,281.005432,0,0,1.45E-05,1.90E-06,6.6,12.21,2.99,3.56,118.19531,259.125
243.21228,0,281.420502,16.463007,0,281.420502,0,0,6.67E-06,1.66E-08,6.19,7.76,2.95,4.59,111.640625,247.94531
237.372299,0,286.151215,53.9804192,0,286.151215,0,0,2.19E-05,7.84E-06,10.31,15.58,3.69,6.07,106.71094,237.82031
234.786545,0,284.910004,11.6171579,0,284.910004,0,0,4.71E-06,1.05E-07,10.22,11.8,8.71,9.34,98.00781,221.21094
232.770294,0,285.007141,19.980587,0,285.007141,0,0,8.10E-06,3.24E-07,10.59,13.22,8.55,9.32,92.484375,212.55469
232.016953,0,284.075806,21.6952553,0,284.075806,0,0,8.80E-06,3.04E-07,9.06,12,6.94,7.99,88.984375,207.89844
229.984421,0,282.784149,25.0573444,0,282.784149,0,0,1.02E-05,1.04E-07,8.95,11.08,6.5,6.53,84.64844,198.71094
228.819244,0,282.695068,12.8209867,0,282.695068,0,0,5.20E-06,4.56E-08,8.38,9.58,6.79,6.33,78.9375,186.54688
226.498352,0,285.001343,31.2539196,0,285.001343,0,0,1.27E-05,3.93E-06,11.01,16.4,4.62,7.35,72.15625,170.60156
224.575989,0,286.99408,34.370182,0,286.99408,0,0,1.39E-05,4.22E-06,11.33,16.77,6.03,7.89,64.38281,152.36719
223.357651,0,286.732635,27.414753,0,286.732635,0,0,1.11E-05,2.83E-06,11.63,15.19,8.18,8.86,57.523438,136.30469
222.662704,0,285.521606,29.3823338,0,285.521606,0,0,1.19E-05,2.00E-06,10.73,14.76,7.61,8.19,51.476562,122.546875
223.387909,0,285.206482,21.1864548,0,285.206482,0,0,8.59E-06,1.02E-06,9.76,13.88,5.5,8.43,46.804688,111.0625
223.712326,0,285.549164,32.7289581,0,285.549164,0,0,1.33E-05,1.92E-06,10.54,13.31,6.23,7.52,45.085938,107.83594
225.157791,0,284.375336,20.4890842,0,284.375336,0,0,8.31E-06,9.42E-08,9.55,10.6,8.82,8.52,41.640625,101.453125
226.731934,0,283.770294,20.4587708,0,283.770294,0,0,8.29E-06,9.74E-07,10.14,14.28,6.7,7.61,40.382812,102.97656
224.978058,0,284.277283,38.9478378,0,284.277283,0,0,1.58E-05,5.11E-06,10.59,16.18,5.01,5.84,38.046875,98.42969
223.85556,0,286.112396,29.3418274,0,286.112396,0,0,1.19E-05,2.65E-06,11.36,15.21,7.43,7.79,34.515625,89.19531
222.859589,0,282.950256,42.3983536,0,282.950256,0,0,1.72E-05,2.21E-06,8.58,13.26,5.43,3.52,31.09375,80.5
224.076111,0,282.020111,16.4747162,0,282.020111,0,0,6.68E-06,3.28E-14,7.47,8.89,6.44,6.02,27.984375,72.265625
226.147751,0,283.151215,8.96318817,0,283.151215,0,0,3.63E-06,1.25E-08,8.44,9.35,7.13,7.55,29.007812,75.234375
227.803558,0,282.488098,10.7922344,0,282.488098,0,0,4.38E-06,1.32E-07,7.75,10.61,4.59,7.15,29.039062,76.609375
226.42897,0,283.619446,36.2449074,0,283.619446,0,0,1.47E-05,4.05E-06,10,15.39,3.58,6.48,28.507812,75.984375
224.70929,0,284.110687,43.0590439,0,284.110687,0,0,1.75E-05,5.64E-06,11.13,17.5,3.61,5.64,26.140625,69.765625
223.04129,0,284.208069,46.8287849,0,284.208069,0,0,1.90E-05,6.22E-06,10.18,17.24,3.92,4.41,23.5,62.445312
222.4384,0,285.025452,26.9295902,0,285.025452,0,0,1.09E-05,1.91E-06,10.53,14.98,4.88,6.7,21.101562,55.882812
222.837097,0,284.63089,23.5863152,0,284.63089,0,0,9.56E-06,9.93E-07,10.49,13.25,8.21,7.89,19,50.851562
222.794144,0,283.901764,23.9066334,0,283.901764,0,0,9.69E-06,9.59E-07,9.97,14.98,3.66,6.5,17.5,47.132812
221.792236,0,283.720703,39.4822884,0,283.720703,0,0,1.60E-05,4.87E-06,8.91,16.06,2.99,3.52,15.9140625,43.25
221.419174,0,286.031281,25.6602383,0,286.031281,0,0,1.04E-05,1.52E-06,10.47,13.95,3.85,7.55,14.3203125,39.257812
222.328629,0,281.725128,37.9612656,0,281.725128,0,0,1.54E-05,1.60E-07,8.25,12.12,5.66,2.8,13.0078125,36.304688
221.579651,0,279.160919,29.3089027,0,279.160919,0,0,1.19E-05,8.16E-09,5.41,7.34,3.95,-1.35,13.2890625,36.421875
221.365341,0,281.278809,13.288209,0,281.278809,0,0,5.39E-06,6.51E-08,6.28,8.96,4.65,3.68,12.828125,35.335938
221.578979,0,279.83017,20.4015827,0,279.83017,0,0,8.27E-06,7.55E-07,5.86,11.03,-0.16,2.47,12.3984375,34.195312
220.885834,0,282.278137,33.9618568,0,282.278137,0,0,1.38E-05,1.81E-06,6.97,12.03,-0.05,1.69,11.5,32.4375
220.585129,0,281.983887,12.7537775,0,281.983887,0,0,5.17E-06,3.49E-07,7.35,11.63,2.47,4.17,10.59375,30.59375
220.633209,0,283.517273,13.9388933,0,283.517273,0,0,5.65E-06,2.31E-07,7.96,10.73,3.1,5.47,9.9453125,29.148438
221.066803,0,283.536774,14.4830627,0,283.536774,0,0,5.87E-06,2.23E-07,8.74,11.59,4.91,6.91,9.703125,28.515625
221.196487,0,280.159698,41.7997017,0,280.159698,0,0,1.69E-05,2.19E-07,5.43,10.16,1.37,0,9.953125,29.726562
221.371231,0,278.672729,27.0554256,0,278.672729,0,0,1.10E-05,1.26E-10,3.58,7.17,0.92,-0.72,10.328125,29.695312
222.81604,0,275.887238,24.8714046,0,275.887238,0,0,1.01E-05,5.61E-14,1.77,5.68,-1.45,-2.17,11.546875,34.023438
222.072189,0,276.195587,20.053154,0,276.195587,0,0,8.13E-06,6.79E-08,3.11,6.31,-1.02,-3.8,11.21875,33.65625
221.308182,0,275.552948,32.1211777,0,275.552948,0,0,1.30E-05,8.33E-14,1.84,5.71,-1.65,-7.39,10.609375,31.46875
220.611343,0,274.293671,20.5512047,0,274.293671,0,0,8.33E-06,5.18E-14,1.1,4.44,-2.38,-8.66,10.078125,29.648438
220.197464,0,274.181122,18.9990711,0,274.181122,0,0,7.70E-06,4.18E-08,1.7,5.97,-3.19,-5.49,9.6484375,28.320312
219.846039,0,275.226593,18.9776936,0,275.226593,0,0,7.69E-06,2.75E-07,2.71,7.67,-2.95,-1.98,9.328125,27.398438
219.628738,0,275.026611,15.2609167,0,275.026611,0,0,6.19E-06,3.80E-07,3.23,8.84,-2.42,-2.33,9.125,26.914062
219.379608,0,279.348999,19.4056683,0,279.348999,0,0,7.87E-06,4.85E-07,4.45,9.4,-2.47,-0.05,9.03125,26.796875
219.679047,0,276.958221,9.30925655,0,276.958221,0,0,3.77E-06,-4.14E-09,3.17,6.27,-2.29,0.93,9.4765625,27.023438
219.374527,0,277.669617,34.28302,0,277.669617,0,0,1.39E-05,3.86E-07,3.16,8.29,-2.22,-3.77,9.4453125,26.960938
219.476105,0,275.971832,14.766799,0,275.971832,0,0,5.99E-06,8.63E-10,1.51,6.1,-3.34,-1.6,9.1015625,26.507812
219.122635,0,275.904694,20.9758129,0,275.904694,0,0,8.50E-06,3.29E-07,1.5,6.91,-3.57,-4.41,8.9140625,26.15625
219.12088,0,277.014526,9.72954178,0,277.014526,0,0,3.94E-06,-2.02E-10,2.47,5.36,-1.51,-0.68,8.8046875,25.882812
219.251923,0,277.009247,9.63317394,0,277.009247,0,0,3.91E-06,-8.19E-09,2.69,5.34,-1.73,0.17,8.71875,25.632812
218.916122,0,276.338928,25.4419575,0,276.338928,0,0,1.03E-05,8.90E-07,2.13,9.41,-3.23,-3.75,8.640625,25.390625
218.503464,0,274.908844,21.6538696,0,274.908844,0,0,8.78E-06,7.85E-08,0.96,6.87,-3.87,-6.15,8.5546875,25.15625
218.114334,0,277.353363,20.1224098,0,277.353363,0,0,8.16E-06,9.03E-08,1.54,6,-3.87,-3.84,8.46875,24.90625
217.798355,0,277.605042,27.512888,0,277.605042,0,0,1.12E-05,2.11E-07,1.9,7.26,-2.59,-3.75,8.390625,24.664062
217.013824,0,273.637268,34.8623314,0,273.637268,0,0,1.41E-05,6.47E-14,-0.13,4.42,-2.95,-13.36,8.3046875,24.421875
216.701508,0,272.819794,16.3961124,0,272.819794,0,0,6.65E-06,-7.06E-10,0.88,4.86,-2.19,-7.52,8.21875,24.179688
216.669403,8.96E-09,273.498779,19.3303452,0,273.498779,0,1.34E-06,7.84E-06,3.18E-08,0.99,6.37,-3.67,-7.13,8.1484375,23.953125
216.380249,0,273.479279,20.4844856,0,273.479279,0,0,8.31E-06,1.42E-07,0.67,6.23,-3.99,-8.79,8.0703125,23.734375
216.55481,0,275.754547,9.81995964,0,275.754547,0,0,3.98E-06,-3.27E-09,1.58,5.47,-3.88,-2.36,7.9921875,23.5
217.079529,0,277.110382,12.4822378,0,277.110382,0,0,5.06E-06,1.87E-14,1.81,5.14,-0.65,-0.72,7.921875,23.289062
218.248917,7.73E-06,275.273621,13.4120455,1.77E-08,275.273621,0,0.001159986,5.44E-06,2.97E-14,0.94,2.8,-0.56,-1.06,7.875,23.171875
218.415161,1.24E-07,274.16156,13.863122,1.72E-09,274.16156,0,1.87E-05,5.62E-06,1.31E-09,0.16,3.31,-3.45,-2.98,7.8984375,23.515625
217.908737,0,272.522095,28.3182297,0,272.522095,0,0,1.15E-05,8.27E-14,-1.23,3.44,-5.01,-10.56,7.78125,23.164062
217.304016,0,270.863098,21.6638718,0,270.863098,0,0,8.78E-06,1.24E-09,-1.91,2.17,-5.12,-13.73,7.6953125,22.742188
216.905762,0,271.909698,21.1422958,0,271.909698,0,0,8.57E-06,6.79E-10,-0.53,3.56,-4.1,-10.3,7.6171875,22.492188
216.525589,0,272.151611,21.0699139,0,272.151611,0,0,8.54E-06,5.42E-10,-0.66,5.63,-4.48,-11.92,7.5390625,22.273438
216.186935,0,272.179016,19.7093601,0,272.179016,0,0,7.99E-06,5.45E-10,0.76,5.67,-4.04,-10.44,7.46875,22.046875
215.944,0,273.11264,16.6852875,0,273.11264,0,0,6.76E-06,5.92E-08,1.9,7.68,-2.49,-8.3,7.390625,21.828125
215.850235,0,273.319794,13.578433,0,273.319794,0,0,5.51E-06,2.57E-08,1.68,7.14,-2.07,-5.37,7.3125,21.609375
215.744293,0,274.531036,17.4869957,0,274.531036,0,0,7.09E-06,9.00E-08,1.64,7.17,-2.72,-3.95,7.25,21.40625
215.34201,0,273.370941,24.2632885,0,273.370941,0,0,9.84E-06,8.10E-08,0.59,6.43,-2.81,-9.18,7.1875,21.21875
215.084244,0,273.44812,16.2308674,0,273.44812,0,0,6.58E-06,4.59E-08,0.51,6.97,-3.55,-7.42,7.125,21.015625
215.060883,0,274.725281,13.3652983,0,274.725281,0,0,5.42E-06,1.07E-08,1.48,6.93,-2.34,-3.96,7.046875,20.8125
214.923035,0,275.526337,16.2936573,0,275.526337,0,0,6.61E-06,1.78E-07,2.32,8.62,-2.29,-3.78,6.984375,20.609375
214.763702,0,277.590271,16.6430092,0,277.590271,0,0,6.75E-06,2.09E-07,3.57,8.51,-2.23,-0.43,6.921875,20.46875
214.83287,2.34E-10,276.220032,16.9401836,0,276.220032,0,3.51E-08,6.87E-06,5.11E-08,1.55,7.38,-3.38,-1.94,6.859375,20.296875
214.576447,2.18E-08,272.82373,20.6236668,0,272.82373,0,3.27E-06,8.36E-06,2.65E-14,-0.7,2.47,-3.7,-9.61,6.796875,20.09375
214.319443,0,272.77359,17.0981464,0,272.77359,0,0,6.93E-06,6.40E-09,0.02,5.55,-3.94,-9.08,6.734375,19.890625
214.188385,0,273.599426,15.0323982,0,273.599426,0,0,6.09E-06,-9.03E-09,0.99,5.77,-3.55,-5.95,6.671875,19.703125
214.092651,0,275.759949,18.0662212,0,275.759949,0,0,7.32E-06,5.74E-08,1.58,6.71,-2.51,-3.75,6.609375,19.515625
214.814117,0.002364678,273.479004,21.2572041,0,273.479004,1.26E-07,0.354702324,8.74E-06,6.39E-14,-0.76,0.98,-2.09,-5.44,6.546875,19.34375
214.897263,0.027077459,271.49939,12.2678413,0,271.49939,1.00E-06,4.06164122,5.98E-06,2.27E-14,-1.91,0.43,-4.43,-5.27,6.515625,19.375
214.94986,0.045082256,271.5047,10.9094963,1.02E-06,271.5047,1.97E-06,6.76240158,6.39E-06,2.10E-14,-2.98,0.23,-5.2,-6.41,6.53125,19.609375
215.068222,0.049568486,272.064362,9.71926975,0,272.064362,1.73E-06,7.43536949,5.67E-06,3.40E-14,-2.62,0.24,-5.52,-5.84,6.40625,19.171875
215.07103,0.060420565,270.070648,12.6091928,5.55E-07,270.070648,2.72E-06,9.06324196,7.83E-06,1.83E-14,-5.32,-1.57,-9.61,-9.6,6.328125,18.78125
214.876556,0.059698753,267.877228,18.1279964,1.03E-06,267.877228,5.74E-06,8.95499611,1.31E-05,5.69E-14,-7.03,-2.59,-10.83,-14.46,6.265625,18.578125
214.732208,0.056194998,266.906311,18.3021832,3.66E-06,266.906311,2.80E-06,8.42945194,1.02E-05,5.96E-14,-4.78,-2.17,-8.14,-16.67,6.203125,18.390625
215.289764,0.047833957,267.562286,17.835043,1.48E-05,267.562286,1.94E-06,7.17528772,9.18E-06,5.20E-14,-2.72,0.36,-5.57,-14.93,6.140625,18.21875
216.315994,0.036497183,268.746613,15.6636553,1.97E-05,268.746613,7.16E-07,5.47474051,7.07E-06,-2.51E-12,-1.5,1.69,-4.49,-12.13,6.09375,18.03125
217.309662,0.024987318,270.359863,14.07195,1.96E-05,270.359863,1.28E-07,3.74821663,5.83E-06,-9.09E-11,-0.54,3.15,-4,-10.48,6.03125,17.96875
217.706665,0.01659755,273.447662,18.3182011,1.28E-05,273.447662,6.63E-07,2.4897151,8.09E-06,-2.17E-10,-0.34,3.04,-3.27,-6.47,5.984375,17.75
217.989227,0.010774617,274.356262,9.43221569,7.95E-06,274.356262,7.34E-08,1.61624646,3.90E-06,-9.72E-09,0.56,2.32,-1.32,-2.64,5.921875,17.5625
218.199432,0.006858703,274.445831,8.0897541,4.97E-06,274.445831,-1.62E-08,1.02884054,3.26E-06,-2.02E-09,1.5,5.24,-1.07,-1.62,5.859375,17.46875
218.181534,0.004556468,273.039368,15.2857323,1.67E-06,273.039368,5.49E-08,0.68349421,6.25E-06,-1.54E-10,0.75,4.04,-2.09,-4.55,5.8125,17.78125
217.524582,0.002725199,273.795074,21.2323132,3.12E-06,273.795074,2.63E-08,0.408794492,8.63E-06,2.50E-08,1.79,7.6,-2.42,-6.87,5.765625,17.59375
216.882187,0.00179445,272.652496,22.5951366,1.09E-06,272.652496,1.12E-07,0.269177616,9.27E-06,6.65E-14,-0.48,5.36,-3.89,-8.58,5.78125,17.625
216.478973,0.001275599,272.901703,12.1958923,1.19E-07,272.901703,4.95E-09,0.191347301,4.95E-06,-5.94E-10,-0.26,2.85,-3.28,-7.4,5.6875,17.21875
216.065338,0.000728338,274.788635,17.4485455,9.88E-07,274.788635,5.14E-11,0.109255046,7.07E-06,8.54E-08,1.62,7.24,-2.49,-5.14,5.625,16.953125
215.696014,0.000364615,276.006409,16.5315971,5.41E-07,276.006409,-1.04E-09,0.054694451,6.70E-06,2.54E-07,2.61,8.37,-1.62,-3.1,6.21875,17.859375
215.336685,0.000165497,278.37854,21.2440701,2.94E-07,278.37854,-1.96E-10,0.024825594,8.61E-06,4.51E-07,3.75,9.46,-1.2,-1.47,6.765625,19.390625
215.739639,2.71E-05,276.553131,11.4103365,0,276.553131,-1.25E-10,0.004070587,4.63E-06,-4.99E-09,2.35,6.33,-1.32,-1.1,7.546875,21.5
216.043839,0.000320895,275.7742,22.3099346,0,275.7742,1.23E-08,0.048134361,9.06E-06,5.68E-14,0.67,4.43,-2.13,-4.3,7.484375,21.578125
216.065155,0.016727634,271.007446,15.8440418,0,271.007446,9.81E-07,2.50915527,7.40E-06,3.45E-14,-2.98,-0.68,-5.62,-7.98,7.09375,20.3125
215.69136,0.028791186,271.0047,16.8578835,9.04E-07,271.0047,1.80E-06,4.3187089,8.64E-06,3.14E-14,-3.94,0.89,-6.93,-9.67,6.625,18.9375
215.435822,0.030431168,271.308807,15.5042744,3.73E-07,271.308807,1.64E-06,4.56472778,7.92E-06,3.38E-14,-4.29,-2.21,-7.07,-9.25,6.21875,17.953125
215.536438,0.032024372,271.156067,17.474844,7.04E-06,271.156067,1.51E-06,4.80372763,8.60E-06,7.90E-10,-4.04,-0.55,-7.94,-9.97,5.921875,17.359375
215.209351,0.034331039,267.105652,19.1072884,0,267.105652,2.69E-06,5.14975309,1.04E-05,4.78E-14,-8.56,-4.62,-13.12,-15.38,5.71875,16.984375
215.023331,0.03167145,270.559509,20.0422134,5.35E-06,270.559509,2.12E-06,4.75082302,1.02E-05,5.41E-14,-4.54,-0.93,-9.41,-12.05,5.578125,16.703125
214.671997,0.032108489,267.171844,17.8423042,0,267.171844,3.25E-06,4.81639624,1.05E-05,4.84E-14,-6.98,-3.3,-12.13,-14.45,5.46875,16.484375
214.488922,0.029397065,268.319672,17.4842396,3.79E-06,268.319672,2.14E-06,4.40968657,9.23E-06,6.00E-14,-4.25,-0.63,-9.68,-14.36,5.40625,16.296875
214.904282,0.022085298,270.526154,26.7242622,1.35E-05,270.526154,1.08E-06,3.3128984,1.19E-05,8.39E-14,-4.11,1.66,-9.78,-15,5.359375,16.140625
214.494904,0.018706217,268.360535,23.1903172,1.56E-06,268.360535,1.78E-06,2.80602813,1.12E-05,6.30E-14,-5.71,-0.95,-10.62,-18.74,5.296875,15.984375
214.501419,0.01398817,270.839386,24.5318489,9.15E-06,270.839386,6.06E-07,2.09830093,1.06E-05,5.59E-14,-3.48,1.31,-8.07,-15.11,5.25,15.828125
214.522141,0.009456486,270.538483,19.5056343,6.87E-06,270.538483,2.64E-07,1.41852582,8.17E-06,3.39E-11,-2.79,1.35,-6.02,-13.34,5.203125,15.671875
214.498978,0.006031759,272.042114,17.6671295,5.35E-06,272.042114,1.78E-07,0.904798448,7.34E-06,2.62E-10,-1.08,3.03,-4.88,-10.36,5.15625,15.515625
214.478317,0.003820308,272.751434,16.5824223,3.24E-06,272.751434,5.00E-08,0.57306844,6.77E-06,-8.41E-10,-0.44,3.88,-4.62,-7.48,5.09375,15.359375
214.204208,0.002523907,272.953522,17.0580902,1.92E-06,272.953522,4.89E-08,0.378601164,6.96E-06,3.90E-10,-0.65,4.19,-4.65,-11.45,5.046875,15.28125
214.647751,0.001691177,273.759827,14.2392416,2.78E-08,273.759827,3.66E-08,0.253686816,5.81E-06,-1.04E-09,-0.76,2.31,-4.39,-4.31,5,15.15625
214.358307,0.001674578,272.557953,34.5184288,6.74E-08,272.557953,2.64E-07,0.251198202,1.43E-05,8.37E-14,-2.44,1.82,-6.33,-13.94,4.984375,15.265625
213.531509,0.0020451,270.445251,24.9288464,4.80E-07,270.445251,1.98E-07,0.306780905,1.03E-05,8.74E-14,-2.86,0.67,-7.04,-15.14,4.9375,14.984375
213.09256,0.001284329,272.246857,24.3905697,1.47E-06,272.246857,2.27E-08,0.192659646,9.91E-06,1.39E-08,-0.49,4.28,-4.23,-14.5,4.875,14.78125
212.66983,0.000716852,274.557159,21.0699406,8.69E-07,274.557159,1.37E-08,0.107533529,8.56E-06,7.51E-09,0.88,6.26,-3.42,-8.2,4.828125,14.625
212.630508,0.00055095,274.482147,11.1631775,5.01E-07,274.482147,-5.65E-10,0.082647212,4.53E-06,-1.23E-08,1.94,6.81,-1.44,-2.77,4.8125,15.1875
212.680588,0.000252959,277.623352,18.6995468,4.33E-07,277.623352,1.77E-09,0.037946034,7.58E-06,1.96E-07,4.02,10.86,-0.85,-2.49,5.40625,16.65625
213.082626,4.82E-05,278.872284,23.4658222,0,278.872284,1.48E-10,0.007234544,9.51E-06,4.50E-07,4.82,10.43,-0.54,-0.67,7.84375,22.25
212.949799,0,279.788055,15.444006,0,279.788055,0,0,6.26E-06,3.24E-07,5.7,11.41,0.27,1.49,10.53125,28.84375
214.943954,0,274.878204,16.904871,0,274.878204,0,0,6.85E-06,4.09E-14,0.7,3.71,-2.53,-3.95,14.09375,35.6875
214.984619,2.70E-06,275.903809,23.9364529,6.10E-08,275.903809,0,0.000405085,9.70E-06,-1.42E-09,1.34,5.68,-3.25,-4.41,14.75,38.03125
214.96077,0,278.459473,24.7976646,0,278.459473,0,0,1.01E-05,5.04E-07,2.86,8.27,-3.56,-3.05,13.3125,34.71875
214.766068,1.35E-05,275.6763,28.8138905,8.56E-08,275.6763,0,0.002024474,1.17E-05,1.19E-07,0.24,6.66,-4.02,-4.49,12.34375,31.375
214.001968,7.31E-07,275.796417,31.1448002,1.79E-08,275.796417,0,0.000109687,1.26E-05,3.72E-07,0.48,5.68,-4.03,-8.08,11.1875,28.625
213.183685,0,277.950165,28.0926208,0,277.950165,0,0,1.14E-05,5.72E-07,2.61,8.45,-2.29,-5,9.8125,25.34375
213.24086,0,276.767792,20.8246231,0,276.767792,0,0,8.44E-06,2.50E-08,2.47,5.44,-2.58,-1.91,9.25,24.15625
