rzsm,sd,asst,lhnf,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,runoff
201.473404,0,275.316376,7.44562387,275.316376,0,0,3.02E-06,1.26E-07,1.66,3.45,-1.27,-1.26,7.078125,19.03125,22.65625
201.469284,0,277.729156,10.5169191,277.729156,0,0,4.26E-06,3.37E-07,4.12,8.34,-1.29,0.22,7,18.84375,22.4375
201.843643,0,276.545746,14.3158216,276.545746,0,0,5.80E-06,1.66E-07,1.96,6.7,-2.9,-0.57,7.03125,18.828125,22.34375
201.572113,0,277.232422,11.4099264,277.232422,0,0,4.63E-06,5.13E-07,3.59,9.19,-2.52,-0.75,6.9375,18.6875,22.25
201.479324,0,277.624664,7.54190207,277.624664,0,0,3.06E-06,2.38E-07,4.12,8.58,-0.91,0.15,6.9375,18.59375,22.09375
201.391022,0,278.26059,9.64213657,278.26059,0,0,3.91E-06,4.46E-07,3.07,7.99,-3.04,0.28,6.890625,18.5,21.984375
201.552841,0,279.377258,10.7835054,279.377258,0,0,4.37E-06,2.85E-07,4.99,9.03,-3.16,2.19,6.828125,18.328125,21.796875
203.661575,2.91E-09,276.681641,15.2558098,276.681641,0,4.37E-07,6.19E-06,6.33E-08,2.36,5.69,-3.44,0.28,6.921875,18.640625,21.984375
203.122238,0,275.392548,21.5480824,275.392548,0,0,8.74E-06,4.98E-07,0.61,6.68,-3.69,-5.43,6.984375,18.9375,22.59375
202.435165,0,275.297546,19.7724514,275.297546,0,0,8.02E-06,4.73E-07,2.16,6.94,-2.7,-6.67,6.84375,18.4375,22.140625
201.927734,0.000774194,275.780609,23.3989105,275.780609,2.88E-07,0.116129301,9.77E-06,4.60E-07,-0.8,0.92,-2.12,-7.13,6.71875,18.09375,21.625
201.58226,0.004156951,272.715515,28.0593433,272.715515,2.12E-06,0.623544931,1.35E-05,8.05E-08,-1.77,0.45,-3.98,-8.6,6.640625,17.921875,21.421875
200.92067,0.004699796,272.536346,28.9427834,272.536346,2.17E-06,0.704974473,1.39E-05,1.83E-07,-0.85,2.72,-3.85,-10.7,6.578125,17.75,21.21875
200.342468,0.003127336,273.409271,26.2703209,273.409271,4.30E-07,0.469105035,1.11E-05,4.03E-07,1.02,5.53,-2.77,-11.86,6.515625,17.578125,21.015625
199.966995,0.001809988,273.901367,20.3087463,273.901367,1.29E-07,0.271501482,8.36E-06,3.80E-07,1.24,6.73,-2.74,-7.96,6.453125,17.421875,20.828125
199.918945,0.001082542,274.836456,13.4691401,274.836456,6.94E-08,0.162383586,5.53E-06,1.53E-07,1.14,5.15,-2.43,-3.86,6.390625,17.25,20.640625
200.456116,0.001170104,274.24646,10.592721,274.24646,4.98E-08,0.175519034,4.34E-06,7.76E-08,1.12,3.53,-0.77,-1.86,6.328125,17.109375,20.46875
200.641113,0.001054319,273.52182,21.5449715,273.52182,1.12E-07,0.158151478,8.85E-06,1.09E-07,0.18,3.72,-2.51,-5.66,6.28125,16.96875,20.3125
200.627228,0.000754824,274.348969,15.620224,274.348969,6.04E-08,0.113226578,6.39E-06,1.29E-07,0.38,3.48,-2.39,-4.03,6.21875,16.796875,20.125
200.794647,0.000540404,275.29953,20.5611801,275.29953,6.72E-08,0.081062943,8.40E-06,2.07E-07,1.07,4.53,-3.04,-4.1,6.15625,16.796875,20.125
200.175125,0.000380237,272.929291,28.3444843,272.929291,1.44E-07,0.057037283,1.16E-05,2.59E-07,-1.04,2.86,-3.13,-13.44,6.109375,16.59375,19.953125
199.79895,0.000269195,273.463043,18.4380856,273.463043,3.59E-08,0.040380646,7.51E-06,1.85E-07,0.44,4.38,-2.93,-6.89,6.046875,16.421875,19.71875
199.433807,0.000155639,274.552612,20.9107742,274.552612,8.64E-09,0.023346728,8.49E-06,5.00E-07,1.41,6.77,-2.86,-7.77,5.984375,16.265625,19.53125
199.152847,2.77E-05,275.695007,14.3912163,275.695007,1.03E-09,0.004148985,5.84E-06,4.24E-07,2.79,7.11,-1.74,-4.05,5.921875,16.109375,19.34375
199.022018,0,276.881165,13.3646173,276.881165,0,0,5.42E-06,3.54E-07,4.05,8.14,-1.89,-1.95,5.921875,16.015625,19.203125
199.121872,0,278.033752,11.8339109,278.033752,0,0,4.80E-06,2.72E-07,3.32,8.54,-0.5,-0.48,6.109375,16.203125,19.28125
199.795471,0,278.802216,14.5952835,278.802216,0,0,5.92E-06,1.61E-07,4.67,6.89,1.62,1.81,6.109375,16.21875,19.375
200.34024,1.64E-11,275.905884,36.0587959,275.905884,0,2.46E-09,1.46E-05,4.85E-07,2.35,7.46,-2.77,-7,6.484375,17.03125,19.96875
199.810806,0,277.255432,24.4611053,277.255432,0,0,9.92E-06,4.37E-07,3.44,7.38,-1.74,-2.59,6.28125,16.703125,20.125
200.402145,1.55E-08,276.835052,35.2690849,276.835052,0,2.33E-06,1.43E-05,1.88E-07,2.43,6.16,-1.75,-2.65,6.21875,16.46875,19.6875
199.476318,0,276.481598,27.2136536,276.481598,0,0,1.10E-05,4.94E-07,1.05,6.97,-2.71,-6.4,6.09375,16.3125,19.53125
199.934296,0.000370445,274.293152,13.3105612,274.293152,4.90E-09,0.055566881,5.40E-06,4.96E-08,0.81,2.79,-1.9,-2.5,5.90625,15.96875,19.21875
200.584503,0.001944655,273.486572,8.73075294,273.486572,4.25E-09,0.29169935,3.54E-06,9.69E-08,1.39,5.26,-2.29,-2.9,5.875,15.875,19.09375
200.585114,0.001565483,274.782837,15.8880701,274.782837,1.01E-07,0.23482424,6.54E-06,1.47E-07,1.63,6.44,-2.05,-3.06,5.75,15.65625,18.875
200.599274,0.003160892,274.20462,10.1737623,274.20462,2.22E-07,0.474139601,4.35E-06,8.00E-08,1.27,3.59,-1.08,-2.75,5.6875,15.5,18.65625
200.518707,0.00176608,275.458191,11.2530079,275.458191,1.25E-08,0.264915764,4.57E-06,2.13E-07,2.58,6.96,-0.99,-1.31,5.625,15.34375,18.5
200.299377,0.000679781,277.115112,14.4475813,277.115112,-9.10E-09,0.101968817,5.85E-06,4.25E-07,3.41,9.42,-2.18,-0.27,5.59375,15.28125,18.34375
200.040665,0.000177856,279.095215,16.4965801,279.095215,-3.76E-09,0.026678896,6.68E-06,4.03E-07,5.03,10.45,-2.24,0.22,5.78125,15.4375,18.40625
201.943695,0,277.321869,13.6439247,277.321869,0,0,5.53E-06,5.94E-08,3.74,6.64,0.65,1.68,6.34375,16.375,19.09375
203.574478,3.75E-06,273.572723,30.7033844,273.572723,0,0.000562946,1.24E-05,6.94E-08,-0.08,1.88,-3.05,-5.72,6.9375,18.5,21.6875
202.34404,0,273.161957,33.4000053,273.161957,0,0,1.35E-05,4.06E-07,-0.05,5.36,-3.43,-10.47,6.5625,17.96875,22.375
201.341949,0,274.775299,22.3125038,274.775299,0,0,9.05E-06,4.35E-07,0.75,5.42,-3.45,-9.07,6.15625,16.75,20.90625
200.79451,9.87E-08,274.752502,18.1239834,274.752502,0,1.48E-05,7.35E-06,2.65E-07,1.36,5.5,-2.81,-6.33,5.875,15.84375,19.53125
200.342178,0,275.081177,17.4260063,275.081177,0,0,7.07E-06,4.36E-07,2.05,7.3,-1.72,-3.84,5.71875,15.4375,18.71875
200.042816,1.08E-08,276.368408,10.6532898,276.368408,0,1.61E-06,4.32E-06,2.64E-07,3.36,8.7,-0.77,-1.39,5.6875,15.34375,18.4375
199.831924,0,278.314117,17.7744389,278.314117,0,0,7.21E-06,3.46E-07,3.93,8.68,0.4,0.11,5.71875,15.34375,18.375
199.485825,0,280.460938,19.3094521,280.460938,0,0,7.83E-06,6.40E-07,5.62,11.02,0.35,1.19,6.5,16.15625,18.84375
199.438843,0,280.185242,15.3448486,280.185242,0,0,6.22E-06,2.77E-07,5.37,9.49,2.59,2.14,7.5,17.625,20.25
199.374802,0,281.3573,38.299881,281.3573,0,0,1.55E-05,6.36E-07,6.37,13.46,-0.11,-2.34,8.65625,19.5,22.21875
198.242325,0,280.163574,26.857542,280.163574,0,0,1.09E-05,1.08E-06,6.4,13.72,-0.37,-2.38,10.1875,22.53125,25.3125
198.160843,0,278.718445,7.59105635,278.718445,0,0,3.08E-06,1.56E-07,6.04,10.67,0.09,2.33,10.5625,24.3125,27.90625
198.211426,0,280.4823,12.0751495,280.4823,0,0,4.90E-06,4.32E-07,6.62,11.49,0.51,3.36,10.4375,23.90625,27.8125
203.639313,1.07E-05,277.704071,19.2780418,277.704071,0,0.001600452,7.82E-06,7.28E-08,3.22,6.38,-0.15,1.69,10.65625,23.8125,27.625
209.707489,0.001288771,274.5737,40.4939919,274.5737,7.92E-07,0.193316057,1.72E-05,2.22E-07,-0.92,2.33,-3.39,-5.87,12.84375,32.6875,37.34375
207.437302,0.000637213,275.24353,45.4156456,275.24353,3.71E-07,0.095582359,1.88E-05,7.68E-07,0.18,3.93,-2.99,-8.14,11.96875,31.96875,40.34375
205.508575,0.000301656,274.471527,24.1605587,274.471527,2.22E-08,0.045248739,9.82E-06,4.91E-07,0.79,3.46,-2.28,-7.49,10.53125,28.3125,36
204.104935,0.000127616,276.899536,28.894989,276.899536,8.57E-09,0.019142535,1.17E-05,7.04E-07,2.2,7.08,-2.26,-6.85,9.28125,24.90625,31.625
202.814636,9.28E-06,277.282562,26.6762657,277.282562,7.56E-10,0.001392701,1.08E-05,8.62E-07,3.99,9.1,-0.97,-5.82,8.25,22.46875,28.15625
202.039154,0,278.356567,20.6278324,278.356567,0,0,8.36E-06,6.64E-07,4.36,9.32,-1.57,-1.39,8.0625,21.40625,26.1875
201.292603,0,278.589905,24.6334629,278.589905,0,0,9.99E-06,7.54E-07,4.98,10.01,-1.18,-1.35,8.28125,21.53125,25.625
200.569153,0,279.423553,38.731842,279.423553,0,0,1.57E-05,8.03E-07,4.4,10.53,-1.32,-3.41,8.65625,22.65625,26.40625
199.117538,0,278.198364,47.5036659,278.198364,0,0,1.93E-05,1.29E-06,2.88,9.65,-2.36,-10.7,8.875,23.5,27.375
198.041672,0,279.14212,33.5597,279.14212,0,0,1.36E-05,9.66E-07,5.75,10.23,-1.8,-3.49,8.28125,22.15625,26.46875
197.505829,0,281.846466,27.9566002,281.846466,0,0,1.13E-05,1.06E-06,8,13.29,1.46,0.16,8.71875,21.34375,25.0625
197.773895,0,282.139648,37.2961273,282.139648,0,0,1.51E-05,6.11E-07,6.3,10.53,2.93,0.71,10.75,22.90625,26
197.526825,0,281.773834,43.9196053,281.773834,0,0,1.78E-05,7.83E-07,4.93,10.54,0.28,-6.59,11.84375,24.53125,27.96875
197.224396,0,279.792145,33.2510223,279.792145,0,0,1.35E-05,7.21E-07,4.88,9.54,-1.99,-5.1,11.21875,23.78125,27.78125
196.626373,0,279.352386,30.5764694,279.352386,0,0,1.24E-05,9.78E-07,5.67,11.23,-1.28,-6.25,10.1875,22.03125,26
196.24678,0,279.999603,24.9546967,279.999603,0,0,1.01E-05,8.55E-07,5.22,10.9,-0.51,-0.98,9.34375,20.5625,24.3125
196.903549,0,280.244141,17.6243629,280.244141,0,0,7.15E-06,3.35E-07,6.23,8.92,2.06,1.97,8.65625,19.5625,23.09375
197.786591,0,281.350403,23.2994328,281.350403,0,0,9.45E-06,4.57E-07,6.17,9.89,2.99,2.92,10.5,21.625,24.03125
199.05838,0,281.215179,19.5976067,281.215179,0,0,7.95E-06,3.25E-07,5.95,9.74,2.24,3.77,12.25,25.1875,27.875
201.42067,0,279.653473,24.1244431,279.653473,0,0,9.78E-06,3.31E-07,2.03,4.11,0.52,1.34,14.0625,30.65625,34.21875
205.018417,0,276.708649,22.6274395,276.708649,0,0,9.17E-06,2.93E-07,1.79,6.13,-1.57,-2.14,14.65625,35.125,41.84375
204.086517,0,277.414337,23.6046638,277.414337,0,0,9.57E-06,4.79E-07,3.32,7.49,-1.29,-0.77,13.53125,33.375,41.625
203.954056,0,277.083221,15.3102884,277.083221,0,0,6.21E-06,3.42E-07,3.44,8.42,-2.85,-0.49,12.59375,31.34375,38.8125
203.159805,0,279.000916,15.7547474,279.000916,0,0,6.39E-06,3.76E-07,5.1,8.17,-1.4,1.93,11.5,29.3125,36.40625
202.419662,0,279.926758,24.3466053,279.926758,0,0,9.87E-06,8.78E-07,6.36,11.01,1.31,1.21,11.65625,29.9375,35.875
202.228027,0,279.382629,14.9423256,279.382629,0,0,6.06E-06,2.97E-07,5.45,8.38,2.61,2.8,12.5625,32,37.5625
204.011642,0,279.441711,12.0725737,279.441711,0,0,4.89E-06,1.53E-07,5.17,9.16,0.04,2.61,13.6875,34.375,40.09375
203.135529,0,282.597046,23.9020596,282.597046,0,0,9.69E-06,1.31E-06,7.53,15.22,0.86,2.88,14.5,34.9375,41
202.993912,0,280.627075,22.6950378,280.627075,0,0,9.20E-06,4.97E-07,7.19,11.81,3.31,3.65,15.34375,34.34375,40.15625
203.564713,0,280.919983,16.0382938,280.919983,0,0,6.50E-06,2.96E-07,7.82,10.34,4.86,4.31,16.875,37,42.0625
204.119827,0,280.190918,31.0852165,280.190918,0,0,1.26E-05,3.30E-07,6,10.66,0.81,1.19,17.125,37.875,43.875
202.213165,0,281.118622,56.3081741,281.118622,0,0,2.28E-05,2.36E-06,6.52,12.93,-0.13,-5.69,16.46875,36.8125,43.09375
200.441101,0,281.571869,44.2469826,281.571869,0,0,1.79E-05,2.24E-06,6.92,12.68,0.15,-5.63,15.0625,33.75,40.03125
199.109161,0,282.581177,37.1551743,282.581177,0,0,1.51E-05,2.18E-06,7.87,14.72,1.62,-0.5,13.625,30.75,36.53125
198.233429,0,284.320709,31.4344749,284.320709,0,0,1.27E-05,1.85E-06,9.88,15.05,4.13,4.65,12.40625,28.40625,33.78125
197.109192,0,287.037354,46.0378151,287.037354,0,0,1.87E-05,3.17E-06,12.39,18.93,6.07,3.16,11.5625,27.21875,32.375
197.748703,0,283.945923,25.5330906,283.945923,0,0,1.04E-05,4.56E-07,10.05,13.27,4.98,7.17,11.0625,27.09375,32.1875
197.601288,0,283.609283,56.9636612,283.609283,0,0,2.31E-05,3.26E-06,9.83,16.1,2.76,-1.18,14.90625,34.96875,39.53125
197.178497,0,284.431396,42.9049492,284.431396,0,0,1.74E-05,2.32E-06,10.17,16.7,2.76,-0.33,15.59375,36.8125,44.03125
196.286179,0,285.888123,47.7893944,285.888123,0,0,1.94E-05,3.23E-06,11.5,16.84,5.04,3.36,14.8125,35.03125,42.09375
196.268265,0,285.147919,26.1936531,285.147919,0,0,1.06E-05,9.35E-07,10.94,14.32,7.8,6.48,13.53125,32.625,39.59375
197.346573,0,283.552185,14.0767918,283.552185,0,0,5.71E-06,4.24E-07,9.44,12.34,5.24,6.92,13.53125,32.625,39.21875
196.947174,0,287.331696,31.0419025,287.331696,0,0,1.26E-05,2.24E-06,12.56,19.12,6.41,6.97,12.875,31.4375,38.40625
196.715759,0,287.571747,31.767128,287.571747,0,0,1.29E-05,1.99E-06,12.79,18.4,7.67,7.94,11.65625,28.96875,35.625
196.651566,0,287.446747,28.3812313,287.446747,0,0,1.15E-05,1.46E-06,14.02,17.07,9.15,9.44,10.59375,27,33.125
197.853775,0,287.69989,29.7640648,287.69989,0,0,1.21E-05,7.67E-07,14.13,16.15,10.49,11.46,9.96875,26.3125,31.8125
199.33815,0,286.318207,51.9747009,286.318207,0,0,2.11E-05,1.75E-06,12.6,17.42,8.56,7.11,11.03125,28.9375,33.78125
203.686661,0,283.717133,32.2446785,283.717133,0,0,1.31E-05,5.99E-07,8.58,10.36,5.8,6.34,14.1875,34.875,39.5625
204.227539,0,285.761566,62.9096489,285.761566,0,0,2.55E-05,3.69E-06,10.6,15.08,6.56,3.87,18.625,44.65625,50.625
202.32843,0,283.660004,42.6183357,283.660004,0,0,1.73E-05,2.58E-06,10.04,14.52,3.89,2.33,19.125,46.3125,54.84375
200.832092,0,285.999023,43.659626,285.999023,0,0,1.77E-05,3.39E-06,11.92,17.48,6.36,4.23,17.4375,42.25,50.8125
199.366959,0,288.129028,49.2459145,288.129028,0,0,2.00E-05,3.91E-06,14.07,19.31,9.19,7.23,15.78125,37.8125,45.4375
198.159851,0,289.612915,40.3839722,289.612915,0,0,1.64E-05,2.97E-06,16.39,21.55,10.8,8.55,14.34375,34.4375,41.09375
199.603683,0,286.950928,69.959549,286.950928,0,0,2.84E-05,2.19E-06,13.75,19.95,7.1,5.85,12.96875,31.34375,37.4375
203.625763,0,285.647339,58.970871,285.647339,0,0,2.39E-05,3.87E-06,12.52,18.02,7.67,3.45,20.5625,45.75,49.15625
201.200912,0,289.323303,58.9270325,289.323303,0,0,2.39E-05,6.23E-06,15.29,22.17,9.81,5.8,23.65625,53.4375,61.21875
199.296661,0,290.554382,52.9551849,290.554382,0,0,2.15E-05,5.56E-06,16.07,22.68,9.25,9.45,21.90625,49.28125,58.0625
198.613693,0,283.745453,62.0314713,283.745453,0,0,2.51E-05,2.91E-06,8.82,15.63,2.84,3.63,19.59375,43.8125,51.78125
197.26593,0,286.17218,74.1569061,286.17218,0,0,3.01E-05,5.24E-06,12.1,19.22,3.61,-1.42,18.28125,40.6875,47.6875
195.336807,0,285.130402,51.0983887,285.130402,0,0,2.07E-05,4.46E-06,11.55,17.65,4.43,-3.55,16.59375,37.1875,43.9375
194.051651,0,286.489685,48.8805008,286.489685,0,0,1.98E-05,4.75E-06,12.89,18.75,7.12,4.3,14.78125,33.34375,39.5625
193.074722,0,289.349609,49.3979721,289.349609,0,0,2.00E-05,5.15E-06,15.31,21.55,9.4,7.38,13.28125,30.125,35.84375
193.168701,0,290.805878,51.5302773,290.805878,0,0,2.09E-05,3.75E-06,16.25,21.85,11.08,9.91,12,27.5625,32.875
192.882812,0,288.180481,44.2007484,288.180481,0,0,1.79E-05,3.41E-06,14.89,19.39,10.01,4.57,11.25,26.375,31.5625
196.348328,0,285.170258,28.2830544,285.170258,0,0,1.15E-05,1.17E-06,11.14,16.09,5.2,6.97,10.4375,25.3125,30.5625
196.909744,0,286.838989,47.2513657,286.838989,0,0,1.92E-05,4.68E-06,12.51,18.58,6.64,4.1,10.625,25.75,30.53125
195.438873,0,288.614594,53.2085876,288.614594,0,0,2.16E-05,5.91E-06,14.85,21.23,8.04,4.71,10.1875,25.09375,30.375
193.863708,0,290.100464,59.5284195,290.100464,0,0,2.41E-05,6.81E-06,16.26,22.74,9.71,6.13,9.5,23.90625,29
192.463699,0,290.675934,53.9538078,290.675934,0,0,2.19E-05,6.16E-06,17.17,23.15,10.43,7.43,8.84375,22.84375,27.75
191.047653,0,293.307678,74.0519485,293.307678,0,0,3.00E-05,7.75E-06,18.65,24.65,13.01,10.7,8.3125,22,26.6875
198.821014,0,287.707764,53.8347511,287.707764,0,0,2.18E-05,6.89E-07,13.67,18.37,8.03,11.37,18.21875,35.78125,35.65625
204.458603,0,287.663422,87.5311661,287.663422,0,0,3.55E-05,7.59E-06,12.9,18.55,8.26,4.16,32.09375,72.5625,75.625
201.447342,0,289.456482,77.7765503,289.456482,0,0,3.15E-05,8.17E-06,14.87,19.88,10.21,6.87,32.59375,78.3125,91.5
199.726791,0,284.86673,62.9648514,284.86673,0,0,2.55E-05,4.18E-06,11.29,14.25,7.8,-1.8,28.75,69.25,82.09375
197.707657,0,287.57193,53.0025711,287.57193,0,0,2.15E-05,6.68E-06,13.04,19.02,7.81,4.62,25.21875,60.53125,72
198.102448,0,284.65863,33.0104713,284.65863,0,0,1.34E-05,1.67E-06,10.69,13.9,5.35,5.16,22.15625,52.96875,63.0625
196.743622,0,290.381775,60.6592255,290.381775,0,0,2.46E-05,7.78E-06,14.85,21.16,8.93,6.41,21.0625,49.90625,58.5
195.733154,0,290.819916,54.4622841,290.819916,0,0,2.21E-05,6.29E-06,16.87,22.82,10.43,9.92,19.34375,45.6875,54.1875
195.950851,0,290.992889,69.2188797,290.992889,0,0,2.81E-05,5.92E-06,17.22,23.45,11.48,9.6,17.4375,41.03125,48.6875
194.233459,0,291.977875,107.82415,291.977875,0,0,4.37E-05,1.42E-05,19.93,25.39,13.42,1.31,15.875,37.5,44.3125
191.762985,0,293.633057,69.9840851,293.633057,0,0,2.84E-05,1.00E-05,18.99,26.19,12.29,9.72,14.25,34.15625,40.4375
190.448486,0,294.14267,78.7082443,294.14267,0,0,3.19E-05,8.30E-06,19.83,26.02,12.7,10.47,12.71875,30.6875,36.5
189.567123,0,291.182617,81.6979218,291.182617,0,0,3.31E-05,8.12E-06,17.65,23.59,9.68,6.99,11.875,28.6875,33.96875
188.05368,0,290.167877,79.3266296,290.167877,0,0,3.22E-05,8.71E-06,16.1,22.53,9.09,6.02,11.0625,27.03125,32.21875
186.629456,0,291.909698,74.5642853,291.909698,0,0,3.02E-05,9.27E-06,17.35,24.48,9.97,4.27,10.28125,25.6875,30.5
185.261353,0,292.495789,74.0144653,292.495789,0,0,3.00E-05,8.64E-06,18.13,24.29,11.65,8.34,9.53125,24.40625,29.125
185.840134,0,290.569305,47.7531853,290.569305,0,0,1.94E-05,4.20E-06,17.57,22.33,13.47,11.6,9.09375,23.5,28
185.902878,0,293.179443,46.9547615,293.179443,0,0,1.90E-05,5.43E-06,18.3,23.62,13.6,12.36,9.34375,23.40625,27.65625
186.372116,0,293.091461,47.1123199,293.091461,0,0,1.91E-05,3.99E-06,18.73,22.8,13.62,14.52,9.15625,23.09375,27.4375
187.985413,0,293.473053,48.4363441,293.473053,0,0,1.96E-05,2.86E-06,18.62,23.93,14.34,15.65,9.1875,23.0625,27.34375
196.692841,0,286.705322,55.6366539,286.705322,0,0,2.26E-05,1.77E-06,11.07,15.99,4.66,9.2,12.9375,29.625,32.84375
194.914871,0,291.265442,91.5346146,291.265442,0,0,3.71E-05,1.35E-05,16.53,22.24,10.6,5.84,17.40625,39,43.875
192.61647,0,290.890747,60.8777618,290.890747,0,0,2.47E-05,8.97E-06,18.1,22.67,12.97,5.65,17.21875,38.84375,46
190.382446,0,292.451874,80.2459564,292.451874,0,0,3.25E-05,1.31E-05,19.08,24.91,13.78,4.19,15.5,34.71875,41.5
188.311249,0,292.915161,80.1428528,292.915161,0,0,3.25E-05,1.18E-05,19.61,25.34,14.4,6.56,13.9375,31.28125,37.375
186.417953,0,294.577881,76.772644,294.577881,0,0,3.11E-05,1.24E-05,20.19,27.5,11.63,7.73,12.65625,28.875,34.4375
184.498672,0,295.944824,85.0953217,295.944824,0,0,3.45E-05,1.30E-05,21.26,26.77,16.67,11.37,11.5,26.8125,32.0625
186.095459,0,290.68808,32.7722168,290.68808,0,0,1.33E-05,1.62E-06,17.52,21.91,12.42,13.6,11.125,25.5,30.25
185.689682,0,296.955383,62.7900124,296.955383,0,0,2.55E-05,1.10E-05,22.14,29.54,14.81,12.34,11.96875,26.25,30.4375
185.153992,0,294.145569,45.7835884,294.145569,0,0,1.86E-05,5.74E-06,20.72,25.37,16.79,12.72,11.65625,26.03125,30.6875
184.215652,0,295.461456,67.8137512,295.461456,0,0,2.75E-05,1.04E-05,21.03,28.52,13.45,11.87,10.78125,24.75,29.375
183.156876,0,295.759674,73.0859604,295.759674,0,0,2.96E-05,9.91E-06,22.96,26.86,19.59,12.22,9.9375,23.6875,28.15625
186.891998,0,292.297913,37.5356827,292.297913,0,0,1.52E-05,1.50E-06,18.02,21.56,15.61,14.74,9.4375,22.96875,27.25
202.4935,0,289.749084,53.8193016,289.749084,0,0,2.18E-05,1.55E-06,15.32,17.86,12.93,14.36,15.65625,37.15625,40.0625
203.019394,0,292.725464,95.04245,292.725464,0,0,3.85E-05,1.82E-05,19.21,23.66,15.08,9.77,26.625,64.25,71.90625
198.763489,0,294.167694,95.9139175,294.167694,0,0,3.89E-05,1.92E-05,19.58,25.47,13.18,10.9,27.8125,68.0625,81.8125
198.609604,0,293.686981,82.7360077,293.686981,0,0,3.35E-05,7.93E-06,19.46,23.67,15.67,15.1,25.59375,61.5625,74.53125
199.598969,0,294.03006,71.7013245,294.03006,0,0,2.91E-05,7.34E-06,19.54,24.02,16.16,16.11,25.9375,62.84375,74.65625
206.792511,0,291.58374,51.8072319,291.58374,0,0,2.10E-05,3.81E-06,15.92,18.84,10.95,13.76,26.5625,66.40625,79.625
202.484436,0,295.105316,108.139099,295.105316,0,0,4.38E-05,2.33E-05,20.99,26.19,15.75,12.47,33.09375,77.09375,89.84375
199.925278,0,293.040771,56.9105721,293.040771,0,0,2.31E-05,8.54E-06,19.26,23.43,14.35,14.04,32.53125,75.03125,90.03125
197.514084,0,293.775146,68.5033646,293.775146,0,0,2.78E-05,1.32E-05,19.93,24.81,13.56,14.26,29.59375,67.40625,81.125
196.37532,0,293.51535,59.7266693,293.51535,0,0,2.42E-05,8.82E-06,20.21,23.94,17.3,15.01,26.9375,60.4375,72.6875
200.228745,0,290.229645,37.3252182,290.229645,0,0,1.51E-05,2.12E-06,16.49,19.26,14.43,14.05,24.34375,54.1875,65.25
198.906418,0,292.865509,52.8981133,292.865509,0,0,2.14E-05,1.00E-05,18.34,23.45,14.14,13.76,22.28125,49.71875,60.09375
196.612259,0,295.528625,77.0447006,295.528625,0,0,3.12E-05,1.58E-05,20.41,25.38,16.1,14.99,20.1875,44.96875,54.625
194.963409,0,294.408234,57.2476082,294.408234,0,0,2.32E-05,9.85E-06,20.06,24.38,14.96,15.4,18.125,40.375,49.125
193.460953,0,295.801239,66.8410568,295.801239,0,0,2.71E-05,1.28E-05,21.59,26.33,16.97,15.3,16.34375,36.625,44.59375
193.475433,0,295.702332,71.8013992,295.702332,0,0,2.91E-05,1.20E-05,21.85,27.86,16.47,16.48,14.875,33.8125,41.125
193.25502,0,295.809113,82.6101151,295.809113,0,0,3.35E-05,1.44E-05,20.78,26.68,15.87,16.26,14.90625,36.125,42.28125
194.224869,0,294.715302,60.6190262,294.715302,0,0,2.46E-05,7.38E-06,20.79,25.8,15.6,16.53,16,38.375,45.375
192.90419,0,297.519012,85.6769409,297.519012,0,0,3.47E-05,1.85E-05,23.05,29.26,18.11,15.34,18.03125,41.03125,48.03125
192.490921,0,296.4216,131.089767,296.4216,0,0,5.31E-05,1.74E-05,22.37,27.65,15.42,12.08,17.34375,39.3125,47.21875
189.034256,0,296.336731,123.237663,296.336731,0,0,5.00E-05,2.38E-05,22.76,28.16,15.71,9.53,15.96875,35.96875,43.5
186.351944,0,296.699493,83.7367325,296.699493,0,0,3.39E-05,1.72E-05,22.23,28.57,16.37,9.63,14.53125,33.1875,40.1875
185.028442,0,295.860168,69.0033951,295.860168,0,0,2.80E-05,1.22E-05,21.85,27.04,16.12,13.06,13.125,30.65625,37.21875
184.01239,0,295.287292,60.8381882,295.287292,0,0,2.47E-05,1.13E-05,20.9,25.61,14.97,12.87,11.90625,28.53125,34.71875
183.178192,0,296.588196,73.2369995,296.588196,0,0,2.97E-05,1.18E-05,22.04,27.01,17.35,14.8,10.875,26.8125,32.71875
185.369614,0,294.815216,76.6869812,294.815216,0,0,3.11E-05,7.28E-06,21.75,26.4,16.91,14.05,10.03125,25.65625,31.375
187.535919,0,294.364685,56.7089005,294.364685,0,0,2.30E-05,6.66E-06,21.26,26.81,15.07,15.14,10.15625,25.53125,30.9375
186.789322,0,296.344635,63.6059914,296.344635,0,0,2.58E-05,1.27E-05,22.56,28.41,16.59,14.56,11.84375,27.8125,32.875
185.276505,0,298.375,77.4793777,298.375,0,0,3.14E-05,1.45E-05,24.59,29.62,18.35,15.16,12.0625,28.375,34.21875
183.991684,0,299.184265,78.868988,299.184265,0,0,3.20E-05,1.42E-05,25.47,30.36,19.36,14.67,11.3125,27.03125,32.875
184.842422,0,297.482269,72.5486908,297.482269,0,0,2.94E-05,7.79E-06,24.73,30.37,19.65,16.25,10.5,26.09375,31.9375
198.945267,0,294.140472,63.7649879,294.140472,0,0,2.59E-05,1.76E-06,19.94,21.77,17.92,18.77,10.84375,27.6875,33.21875
