asst,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
293.762573,293.762573,8.09E-06,6.80E-07,21.02,22.41,19.8,19.53,28.015625,67.296875,80.734375,423.28125,627.9844,1862.3906,1880.2812,2433.0625
295.412964,295.412964,4.67E-05,1.22E-05,21.16,25.01,16.81,15.03,27.765625,68.125,82.921875,450,655.2344,1864.4219,1876.9688,2402.375
289.117676,289.117676,3.99E-05,1.51E-05,18.07,23.22,12.03,9.26,29.53125,72.734375,87.609375,460.9375,678.34375,1849.25,1864.7031,2402.2656
290.944366,290.944366,2.23E-05,3.87E-06,19.69,22.53,14.2,13.29,27.703125,68.515625,84.34375,453.48438,681.59375,1813.0469,1833.3125,2378.2656
289.698792,289.698792,8.51E-06,4.48E-07,16.7,17.68,15.39,14.48,25.4375,62.640625,76.984375,425.70312,667.0781,1753.1875,1778.5,2312.5156
289.697479,289.697479,4.76E-06,2.75E-07,16.5,17.17,15.51,14.73,25.296875,62.78125,76.71875,405.3125,661.1953,1706.3672,1725.7031,2238.2344
293.038422,293.038422,2.06E-05,6.75E-06,19.03,22.12,16.36,15.59,23.445312,58.5,72.72656,389.20312,647.08594,1696.1797,1707.6719,2194.086
291.47699,291.47699,9.92E-06,2.28E-06,18.79,20.96,15.72,16.1,21.5625,53.945312,67.03125,360.28125,611.75,1654.375,1677.4609,2159.7266
293.979156,293.979156,2.43E-05,1.04E-05,20.12,24.98,16.46,17.15,19.703125,49.390625,61.46875,330.33594,568.2969,1562.8359,1597.7734,2084.7344
291.640472,291.640472,1.75E-05,3.38E-06,19.84,24.48,15.62,14.44,17.835938,44.8125,55.84375,302.82812,521.6094,1449.3203,1489.1016,1964.8984
292.288391,292.288391,2.89E-05,1.09E-05,18.89,23.53,14.3,13.38,16.734375,41.5625,51.367188,278.67188,478.60156,1337.6641,1376.1094,1823.9453
291.663116,291.663116,2.93E-05,1.23E-05,19.07,24.78,13.16,13.98,15.328125,38.34375,47.382812,259.97656,439.875,1243.2344,1276.4219,1684.7969
292.257904,292.257904,2.90E-05,1.23E-05,19.21,24.45,13.91,14.84,13.84375,35.210938,43.390625,243.09375,404.51562,1166.2734,1194.4609,1560.7734
293.123474,293.123474,3.22E-05,1.31E-05,19.94,25.87,14.92,14.42,12.4765625,32.648438,40.140625,225.94531,373.5078,1101.1797,1125.9141,1453.8672
292.330933,292.330933,3.42E-05,1.42E-05,20.27,26.25,13.34,13.64,11.2578125,30.515625,37.585938,209.77344,346.40625,1041.4453,1064.8516,1361.3672
292.693359,292.693359,3.00E-05,1.30E-05,20.29,25.74,14.02,14.48,10.421875,28.992188,35.664062,196.53125,322.4453,980.9531,1004.8594,1278.3828
293.678223,293.678223,2.91E-05,1.23E-05,20.43,26.23,15.39,15.23,9.7578125,27.84375,34.21875,185.85938,300.3125,919.5625,943.6797,1199.3281
295.235046,295.235046,3.29E-05,1.26E-05,22.07,27.19,16.29,15.94,9.265625,26.898438,33,177.03125,280.6875,861.22656,884.3047,1122.7109
293.856842,293.856842,2.41E-05,8.79E-06,21.05,24.56,17.3,16.38,11.484375,29.828125,35.445312,173.33594,265.45312,809.2344,830.2422,1050.6641
293.522034,293.522034,1.97E-05,6.51E-06,20.14,23.3,16.79,16.96,12.1015625,31.53125,39.039062,184.0625,257.10156,767.0078,784.71875,986.84375
293.31778,293.31778,2.00E-05,7.49E-06,19.94,24.42,15.52,17.01,12.2734375,31.367188,38.867188,194.63281,256.27344,741.9453,752.6875,935
293.719788,293.719788,2.17E-05,8.50E-06,20.52,25.94,16.06,16.76,11.765625,30.5625,37.867188,193.46094,259.875,741.7969,743.21094,900.21094
295.140533,295.140533,3.46E-05,1.23E-05,22.5,27.79,16.81,16.11,10.8359375,29.21875,36.257812,186.29688,263.83594,751.6406,750.46875,887.21094
292.669464,292.669464,1.94E-05,3.35E-06,21.23,24.56,18.61,15.87,10.296875,29.34375,36.421875,187.04688,266.85156,755.7344,756.97656,889.2969
291.760406,291.760406,1.40E-05,1.61E-06,19.02,21.1,18.09,16.31,13.4921875,38.015625,45.101562,219.61719,278.5625,774.8281,769.7969,902.6875
292.352173,292.352173,7.66E-06,6.40E-07,19.67,21.41,18.27,17.73,17.53125,43.804688,53.125,271.32812,309.71875,833.35156,816.4531,954.5
292.920044,292.920044,1.17E-05,1.52E-06,19.38,20.79,18.11,18.04,21.59375,49.265625,59.796875,307.3047,363.79688,917.02344,894.22656,1068.3516
286.6073,286.6073,2.60E-05,1.61E-06,14.72,18.21,12.47,7,23.890625,53.625,64.94531,329.95312,416.97656,997.09375,978.4297,1222.5
287.390381,287.390381,1.49E-05,1.13E-06,13.17,14.1,12.24,9.54,24.023438,53.578125,65.32031,338.54688,448.0703,1048.75,1040.0781,1354.8984
288.083191,288.083191,8.11E-06,3.99E-07,15.5,17.88,13.68,11.79,23.71875,52.445312,63.898438,332.9453,457.42188,1079.7734,1076.625,1421.7656
288.256897,288.256897,1.54E-05,1.19E-06,15.1,17.09,13.47,10.83,22.09375,48.859375,60.007812,318.79688,450.59375,1092.6953,1095.8672,1441.5156
287.117432,287.117432,1.20E-05,5.49E-07,13.9,15.95,12.68,11.4,19.960938,44.171875,54.382812,297.5703,434.875,1077.2656,1089.75,1441.7031
283.374756,283.374756,8.00E-06,4.53E-07,11.55,14.11,7.45,8.42,22,49.929688,59.28125,284.6875,422.28906,1048.0078,1064.4766,1430.6562
286.399536,286.399536,1.99E-05,4.41E-06,13.86,17.69,7.5,9.05,21.242188,49.09375,60.460938,293.98438,412.66406,1027.1328,1040.1719,1414.7891
288.105438,288.105438,1.75E-05,2.59E-06,15.47,18.53,11.13,10.22,19.59375,44.898438,55.46875,289.27344,402.0703,1011.9297,1022.9844,1382.2109
287.556732,287.556732,9.54E-06,5.46E-07,15.37,16.95,14.13,10.64,18.1875,42.0625,51.882812,272.9453,395.5547,994.4297,1006.08594,1340.1719
287.784943,287.784943,6.23E-06,2.70E-07,14.6,15.28,13.94,12.36,17.226562,40.664062,50.015625,260.4375,386,968.9453,983.375,1297.0625
288.520752,288.520752,4.94E-06,2.41E-07,15.08,15.99,14.23,13.63,19.320312,45.4375,54.257812,259.39062,379.375,937.9453,953.9375,1259.8828
289.908081,289.908081,8.45E-06,6.42E-07,17.19,19.04,15.08,15.02,21.789062,51.789062,62.164062,282.8047,387.5703,917.8828,929.4844,1233.0078
287.37384,287.37384,1.42E-05,9.77E-07,14.99,16.92,12.33,11.79,23.929688,56.132812,67.578125,319.14844,408.04688,916.71875,921.9453,1217.1016
289.635742,289.635742,1.95E-05,4.23E-06,16.32,20,12.08,11.66,24.984375,57.921875,69.72656,348.09375,438.92188,932.10156,931.28125,1214.7969
288.94458,288.94458,7.13E-06,5.26E-07,16.06,17.55,14.96,13.73,24.648438,55.601562,67.234375,352.33594,467.0625,963.8594,957.52344,1219.5156
287.627289,287.627289,7.24E-06,1.85E-07,15.2,16.45,14.17,12.2,24.726562,55.101562,65.96875,338.52344,481.9453,998.66406,992.2969,1236.9688
286.96875,286.96875,1.37E-05,7.16E-07,14.46,16.67,12.25,9.92,24.398438,54.921875,65.890625,326.10938,482.34375,1023.6172,1020.6719,1266.125
286.842224,286.842224,1.44E-05,1.37E-06,13.07,14.84,10.92,8.8,23.867188,54.671875,66.46875,322.8047,477.60156,1035.3984,1035.5703,1287.8281
287.450745,287.450745,1.11E-05,1.44E-06,14.07,17.22,10.86,10.27,22.273438,51.492188,63.65625,331.92188,473.4453,1048.9531,1048.3594,1294.1406
289.157166,289.157166,1.52E-05,1.72E-06,16.07,19.05,11.51,11.43,20.28125,47.414062,59,328.16406,467.45312,1051.1719,1054.9375,1291.5391
288.615509,288.615509,1.01E-05,1.32E-06,15.78,18.38,13.57,12.53,18.578125,44.109375,54.960938,314.52344,460.79688,1038.75,1046.8281,1279.4688
289.287384,289.287384,1.16E-05,1.26E-06,16.39,18.72,13.65,12.38,16.796875,40.429688,50.4375,297.89062,446.4922,1011.6953,1024.5547,1257.3438
287.68924,287.68924,7.43E-06,2.89E-07,14.42,16.53,11.81,12.05,17.226562,41.875,50.65625,282.46094,427.47656,971.9453,988.4531,1224.0781
288.5,288.5,7.61E-06,6.10E-07,14.33,16.18,12.27,11.97,18.125,43.28125,52.25,282.89062,409.10938,933.9375,949.2344,1180.0078
288.850006,288.850006,1.09E-05,1.91E-06,15.72,19.64,11.12,12.71,17.289062,41.46875,50.679688,285.03906,396.85938,903.8906,916.47656,1135.2656
290.367676,290.367676,1.43E-05,2.57E-06,16.53,20.01,11.62,13.31,15.859375,38.820312,47.6875,276.7578,391.01562,880.83594,891.375,1097.8203
290.136505,290.136505,1.52E-05,1.31E-06,17.06,20.17,15.24,13.53,14.7265625,36.960938,45.390625,264.6797,387.90625,860.5547,870.03125,1066.2266
290.157257,290.157257,1.54E-05,1.62E-06,17.08,19.52,15.23,13.25,14.6015625,37.539062,45.554688,256.32812,383.40625,844.9531,852.72656,1037.2891
288.088501,288.088501,1.23E-05,3.47E-07,15.17,18.77,11.69,12.55,14.796875,39.1875,47.960938,260.48438,380.5703,836.4297,841.3203,1014.3047
282.930542,282.930542,2.00E-05,2.09E-07,10.65,12.34,8.4,2.25,19.257812,48.890625,57.554688,289.84375,394.85156,850.58594,846.3672,1007.1875
284.809418,284.809418,1.54E-05,2.31E-06,11.77,15.75,7.81,6.56,19.195312,48.9375,60.335938,324.57812,422.39062,894.1328,881,1024.1328
284.72229,284.72229,6.43E-06,1.88E-07,11.71,13.19,9.59,8.57,17.367188,44.117188,54.726562,320.78906,441.4297,930.4297,922.3906,1061.6406
283.88269,283.88269,8.35E-06,2.69E-07,10.97,12.85,9.42,6.57,15.7109375,39.898438,49.304688,299.89062,441.03906,939.0156,940.35156,1095.3906
282.277069,282.277069,6.94E-06,4.00E-07,9.63,12.53,5.42,6.98,14.28125,36.671875,45.09375,275.5,427.09375,927.96094,934.8125,1106.3828
283.423065,283.423065,9.00E-06,5.97E-07,9.24,13.09,5.1,6.69,12.9453125,33.90625,41.59375,253.66406,404.875,908.15625,918.4375,1100.3906
285.281158,285.281158,1.26E-05,1.07E-06,11.27,13.76,5.07,6.94,11.765625,31.625,38.703125,234.5625,376.8828,874.3906,889.96094,1083.5391
285.137878,285.137878,8.40E-06,7.94E-07,13,16.46,8.35,8.88,10.8984375,29.851562,36.460938,218.32031,348.5703,827.6797,847.5,1050.375
286.79895,286.79895,1.22E-05,1.29E-06,13.08,16.59,8.11,9.67,10.21875,28.414062,34.671875,204.35938,322.90625,776.7578,797.96094,1001.4375
285.132294,285.132294,7.12E-06,2.58E-07,12.17,14.2,9.75,9.18,9.7578125,27.460938,33.484375,192.47656,300.48438,728.21875,749.1406,946.02344
284.662781,284.662781,1.08E-05,6.05E-07,10.65,13.09,9.19,6.96,9.4609375,26.8125,32.695312,182.88281,281.75,686.1328,705.4922,894.64844
282.922852,282.922852,8.09E-06,6.23E-07,10.25,13,6.13,6.7,9.3125,26.4375,32.203125,175.53906,268.7422,653.8594,669.8281,854.6406
283.276398,283.276398,1.02E-05,8.98E-07,10.26,13.7,6.51,5.87,9.15625,26.117188,31.84375,170.03125,257.9375,632.3906,644.4922,822.3672
283.96579,283.96579,1.08E-05,9.06E-07,10.65,14.52,6.37,5.71,9.015625,25.835938,31.515625,165.53125,247.04688,611.5469,623.4922,794.2656
283.799286,283.799286,5.86E-06,1.03E-07,10.71,12.73,7.26,7.97,8.8828125,25.570312,31.21875,161.92188,238.41406,589.8203,601.96094,767.6172
285.128052,285.128052,9.82E-06,9.89E-07,11.54,15.01,8.41,7.94,8.8125,25.40625,31,159.10156,231.03906,570.14844,581.4375,741.89844
285.855988,285.855988,1.34E-05,1.04E-06,12.46,15.8,8.31,7.68,8.734375,25.203125,30.789062,156.99219,224.625,552.89844,563.0156,715.4844
283.908356,283.908356,9.85E-06,1.34E-07,10.41,11.45,9.04,7.34,8.671875,25.117188,30.664062,156.19531,221.30469,538.90625,547.5625,689.83594
282.240234,282.240234,6.21E-06,1.89E-08,9.13,10.22,7.54,7.34,9.6328125,28.125,33.25,162.15625,234.625,541.8047,542.8047,674.28125
279.927368,279.927368,7.07E-06,5.63E-08,7.29,11.15,3.26,4.22,10.8046875,32.390625,39.421875,183.4375,262.92188,584.3203,569.2969,685.03906
278.960693,278.960693,8.35E-06,3.56E-14,5.83,7.25,3.57,2.23,10.578125,31.515625,39.734375,207.11719,280.73438,641.27344,623.5078,729.0469
278.898926,278.898926,1.61E-05,5.08E-07,6.62,11.25,2.9,-3.54,10.0625,29.46875,37.164062,208.50781,292.60156,669.46875,663.7578,788.53906
277.232086,277.232086,1.39E-05,6.84E-07,5.27,10.49,-1.04,-3.46,9.59375,27.679688,34.703125,197.00781,298.34375,672.3906,675.65625,827.85156
279.78006,279.78006,1.38E-05,5.77E-07,6.95,10.54,-1.15,-0.66,9.1640625,26.296875,32.742188,183.625,290.8125,660.0625,669.02344,834.21875
280.951019,280.951019,1.01E-05,4.38E-07,7.19,10.14,5.41,3.09,8.7890625,25.304688,31.273438,172.25781,274.47656,634.60156,648.4219,817.9297
277.493164,277.493164,6.24E-06,2.22E-08,5.88,8.46,1.1,2.67,8.5078125,24.734375,30.445312,164.01562,257.3203,602.6094,618.6172,788.9922
279.847137,279.847137,1.08E-05,2.64E-07,6.26,9.12,1.01,1.24,8.328125,24.203125,29.804688,158.46875,243.01562,573.22656,588.08594,753.7969
277.115601,277.115601,3.67E-06,3.11E-09,5.18,7.82,1.36,3.01,8.1875,23.859375,29.359375,154.5,232.36719,549.58594,562.125,718.4922
281.552338,281.552338,8.57E-06,5.68E-07,6.95,10.6,1.74,4.15,8.171875,23.71875,29.109375,151.89844,224.63281,531.6719,541.7969,686.58594
281.424774,281.424774,9.33E-06,1.96E-07,7.87,10.38,4.89,4.39,8.09375,23.539062,28.914062,149.35156,218.04688,516.1719,525.41406,659.9219
278.243286,278.243286,8.53E-06,1.67E-07,7.16,11.17,3.06,2.03,7.96875,23.289062,28.632812,146.8125,213.48438,502.35156,510.72656,638.4219
279.448029,279.448029,9.41E-06,8.95E-07,6.44,11.97,0.17,2.59,7.875,23.039062,28.328125,144.64844,209.0625,490.9297,498.39062,620.3125
278.674072,278.674072,8.62E-06,7.49E-07,5.99,11.91,-0.01,2.06,7.8046875,22.828125,28.0625,142.64844,204.42188,479.8203,487.2422,605.21875
278.568176,278.568176,7.51E-06,4.96E-07,6.09,11.79,0.03,2.62,7.7421875,22.625,27.804688,140.94531,200.38281,468.76562,476.125,591.9453
281.601471,281.601471,6.65E-06,3.05E-07,7.48,10.78,0.22,4.92,7.671875,22.40625,27.539062,139.5,197.02344,458.8203,465.64844,579.28906
281.052826,281.052826,7.55E-06,4.94E-07,8.18,11.78,5.03,5.82,7.6015625,22.195312,27.273438,138.08594,194.14062,450.46094,456.57812,567.40625
281.724396,281.724396,7.23E-06,6.01E-07,7.79,12.97,3.95,5.48,7.5390625,21.992188,27.023438,136.71875,191.72656,443.53906,448.98438,556.7031
282.150818,282.150818,6.52E-06,2.92E-07,8.46,11.71,3.55,5.46,7.5234375,21.90625,26.90625,135.6875,189.84375,438.03906,442.82812,547.53125
283.255188,283.255188,1.14E-05,9.20E-07,10.49,14.42,6.55,5.58,7.7421875,22.0625,27.023438,135.84375,188.50781,433.79688,437.96875,539.9922
283.023224,283.023224,1.03E-05,1.01E-06,9.47,13.11,5.64,5.29,7.78125,22.296875,27.226562,136.05469,187.55469,430.46875,434.1953,533.8672
283.243408,283.243408,9.31E-06,7.01E-07,9.48,12.52,5.1,5.49,7.796875,22.40625,27.320312,135.35938,186.75781,427.45312,431.0703,529.02344
283.195404,283.195404,1.05E-05,1.12E-06,10.64,14.89,6.37,6.35,7.7421875,22.289062,27.210938,134.05469,186.05469,424.60938,428.08594,524.7578
284.237793,284.237793,1.06E-05,7.98E-07,10.66,14.39,6.34,6.86,7.578125,22.109375,27.015625,132.89844,185.4375,422.02344,425.34375,520.6328
282.202515,282.202515,6.46E-06,1.09E-08,9.3,10.34,7.43,6.91,7.4765625,21.757812,26.6875,133.11719,185.13281,419.78906,423.0625,517.78125
280.252075,280.252075,5.90E-06,5.36E-14,7.24,9.16,4.86,4.59,7.46875,21.617188,26.484375,134.10938,186.36719,419.76562,422.57812,521.3828
280.750275,280.750275,4.13E-06,2.01E-14,7.43,8.72,5.33,5.68,7.3828125,21.34375,26.210938,134.08594,188.03906,421.53125,423.8672,531.65625
281.925415,281.925415,5.68E-06,6.56E-08,8.23,10.09,6.65,6.34,7.3125,21.125,25.914062,132.24219,187.19531,421.54688,424.7422,538.3828
279.743195,279.743195,4.84E-06,9.32E-08,6.83,10.29,1.87,5.39,7.2421875,20.945312,25.695312,129.94531,185.71094,419.1172,423.8047,543.08594
282.542908,282.542908,1.08E-05,5.57E-07,8.18,11.43,2.16,5.13,7.1875,20.789062,25.5,128.40625,184.47656,415.6953,421.03125,546.72656
280.453033,280.453033,1.01E-05,1.13E-08,8.22,10.86,5.83,2.71,7.25,21.015625,25.726562,129.19531,186.54688,414.7422,418.5547,546.1953
280.669464,280.669464,1.08E-05,8.76E-08,7.84,10.49,5.69,2.24,7.109375,20.65625,25.453125,131.75,189.92969,421.95312,422.0078,544.8125
281.848999,281.848999,1.20E-05,7.72E-07,7.08,11.41,2.31,2.91,7.015625,20.335938,25.015625,130.89844,189.64844,429.54688,429.8828,548.6719
280.730774,280.730774,8.16E-06,7.19E-08,7.78,10.33,2.35,3.35,6.953125,20.125,24.742188,127.86719,187.22656,428.46875,432.4297,553.4453
278.594208,278.594208,5.32E-06,3.94E-08,6.34,9.89,1.4,3.63,6.8828125,19.945312,24.515625,125.046875,183.98438,421.21094,427.5547,551.6953
280.92749,280.92749,1.17E-05,1.06E-06,7.58,12.48,1.19,2.95,6.8203125,19.765625,24.296875,123.109375,180.4375,412.01562,419.0078,542.41406
282.581177,282.581177,1.09E-05,6.57E-07,8.6,12.91,3.68,4.22,6.7578125,19.578125,24.070312,121.82031,176.98438,402.70312,409.46875,528.8047
281.354675,281.354675,1.03E-05,8.97E-08,8.16,9.63,6.64,4.37,6.6953125,19.382812,23.835938,120.71094,174.89844,395.67188,401.33594,514.71094
277.738708,277.738708,8.99E-06,6.76E-14,4.57,6.3,2.39,1.23,6.6328125,19.460938,24.09375,120.046875,178.44531,396.4453,398.48438,504.5078
280.160339,280.160339,1.01E-05,1.83E-07,6.34,8.64,2.05,2.85,6.5703125,19.125,23.734375,119.86719,182.02344,409.125,406.14062,505.27344
276.248566,276.248566,1.91E-05,1.11E-13,3.74,6.5,0.47,-6.58,6.5078125,18.929688,23.4375,118.97656,179.23438,417.51562,416.89844,515.375
273.615295,273.615295,1.36E-05,6.57E-10,1.56,4.42,-1.65,-10.45,6.4453125,18.742188,23.148438,117.88281,175.39844,413.0547,417.83594,523.21875
272.961853,272.961853,1.19E-05,4.64E-08,0.4,5.19,-3.74,-10.13,6.3828125,18.554688,22.90625,116.44531,171.30469,402.4453,409.78125,521.85156
274.882294,274.882294,1.02E-05,3.06E-07,1.83,6.27,-2.42,-5.95,6.3203125,18.375,22.679688,115.05469,167.69531,390.8828,398.64844,512
277.72522,277.72522,1.18E-05,5.92E-07,3.08,7.24,-1.41,-3.49,6.2578125,18.195312,22.453125,113.78125,164.85156,380.5547,387.71875,498.17188
276.936035,276.936035,6.60E-06,2.57E-14,3.7,6.55,1.66,-0.95,6.1953125,18.015625,22.234375,112.63281,162.625,372.41406,378.53906,484.40625
277.47995,277.47995,4.59E-06,5.07E-10,4.34,6.98,0.74,1.32,6.1328125,17.835938,22.023438,111.55469,160.73438,366.5,371.57812,472.60156
278.061859,278.061859,4.73E-06,2.02E-09,4.87,8.26,0.06,1.88,6.078125,17.671875,21.8125,110.46875,159,361.9375,366.35938,463.125
281.704346,281.704346,1.53E-05,9.17E-07,7.35,11.1,-0.05,2.84,6.015625,17.515625,21.625,109.515625,157.5625,357.98438,362.01562,455.64062
277.460419,277.460419,1.26E-05,6.63E-14,4.88,7.34,2.91,-1.66,5.96875,17.359375,21.53125,108.84375,156.90625,354.875,358.48438,450.875
278.203033,278.203033,7.89E-06,4.81E-14,5.39,8.24,3.19,1.33,5.90625,17.203125,21.296875,108.390625,156.42188,352.84375,355.90625,447.60938
278.529572,278.529572,5.85E-06,3.45E-08,5.22,8.7,2.02,2.27,5.84375,17.03125,21.0625,107.328125,155,350.71875,353.84375,444.03125
279.809998,279.809998,1.04E-05,5.09E-07,5.77,10.15,1.01,1.18,5.796875,16.859375,20.875,106.140625,153.67188,348,351.375,440.75
280.269012,280.269012,1.19E-05,8.68E-07,6.74,11.1,1.32,2.24,5.734375,16.703125,20.6875,105.015625,152.46875,345.625,348.78125,437.34375
280.004578,280.004578,1.28E-05,1.27E-06,7.16,12.69,2.77,1.11,5.6875,16.640625,20.546875,104.171875,151.15625,343.14062,346.3125,433.64062
278.891968,278.891968,1.22E-05,1.20E-06,6.24,12.97,-0.38,-1.84,5.640625,16.46875,20.390625,103.625,150.46875,340.59375,343.70312,430
280.120178,280.120178,1.37E-05,1.78E-06,6.78,13.68,-1.02,-0.64,5.578125,16.3125,20.1875,102.703125,149.03125,338.39062,341.42188,426.53125
283.445618,283.445618,1.75E-05,2.18E-06,9.31,14.95,0.9,1.91,6.640625,18.46875,21.625,102.140625,147.5625,335.07812,338.60938,423.1875
283.296478,283.296478,1.02E-05,8.53E-07,10.22,15.35,6.05,5.38,8.09375,22.65625,25.578125,105.25,147.40625,331.42188,335.09375,419.875
282.76828,282.76828,5.75E-06,3.86E-07,10.04,15.24,6.34,6.25,10.28125,26,29.578125,113.75,150.07812,329.46875,332.21875,416.64062
284.812531,284.812531,7.74E-06,4.47E-07,11.97,16.25,6.16,8.54,11.359375,27,31.421875,126.125,155.20312,331.29688,332,414.85938
282.831451,282.831451,1.91E-05,2.04E-07,9.65,13.39,6.57,1.2,14.65625,34.34375,37.75,143.17188,166.09375,338.3125,336.23438,419.03125
278.217712,278.217712,1.98E-05,1.24E-13,5.11,6.32,2.87,-5.4,14.5625,35.28125,41.640625,173.9375,185.375,353.65625,347.1875,430.35938
275.738739,275.738739,8.17E-06,3.06E-11,3.29,6.31,0.43,-2.07,12.9375,31.046875,37.359375,192.71875,205.32812,378.32812,367.51562,448.20312
277.610382,277.610382,1.08E-05,6.20E-07,3.9,8.29,-0.4,-0.51,11.359375,27.25,32.78125,187.21875,225.98438,405.35938,393.8125,471.09375
280.825195,280.825195,1.33E-05,1.63E-06,5.76,10.98,0.66,0.41,9.921875,24.078125,29.140625,171.9375,237.15625,428.04688,419.0625,493.8125
280.096893,280.096893,1.19E-05,1.09E-06,6.94,11.72,1.73,1.71,9.046875,22.546875,27.125,156.79688,233.17188,438.42188,435.76562,513.7344
282.585083,282.585083,1.61E-05,1.99E-06,8.47,12.75,2.82,2.61,8.625,22.453125,26.5,145.75,220.5625,432.53125,437.375,527.8125
282.539459,282.539459,2.37E-05,1.90E-06,10.41,15.86,5.84,-2.24,8.328125,22.453125,26.4375,137.51562,206.5,415.625,425.28125,530.6875
284.01236,284.01236,1.81E-05,1.80E-06,10.51,14.04,6.07,3.61,7.625,21.078125,25.484375,131.3125,194.75,395.875,406.82812,521.1406
280.259247,280.259247,8.65E-06,7.70E-08,7.5,10.23,4,3.46,7.234375,19.890625,24.09375,126.34375,188.20312,380.1875,389.35938,504.90625
283.666321,283.666321,1.33E-05,1.63E-06,9.24,12.9,4.22,4.77,6.9375,20.453125,25.203125,124.6875,188.78125,373.23438,378.14062,488.04688
281.673279,281.673279,8.43E-06,3.57E-07,8.37,11.14,4.87,5.2,6.734375,20.359375,25.859375,126.984375,188.71875,374.76562,375.73438,475.39062
282.773773,282.773773,1.22E-05,1.41E-06,8.89,13.25,4.4,3.9,7.25,21.390625,26.453125,128.46875,186.25,376,377.39062,470.32812
283.894745,283.894745,1.73E-05,2.71E-06,9.2,14.52,2.91,4.12,7.953125,22.6875,27.65625,129.09375,184.125,372.21875,375.84375,469.90625
282.679749,282.679749,1.41E-05,2.15E-06,9.12,14.66,2.66,4.57,8.578125,23.71875,28.484375,129.57812,182,366.34375,370.89062,468.57812
284.696411,284.696411,1.87E-05,4.03E-06,11.07,17.42,2.67,5.36,9.953125,24.765625,29.15625,128.70312,179.45312,360,364.8125,463.5
285.905518,285.905518,2.12E-05,5.46E-06,12.47,19.72,3.83,6.78,11.625,26.890625,31.09375,128.5,177.07812,353.32812,358.21875,455.89062
287.975677,287.975677,2.44E-05,5.80E-06,14.43,20.73,6.1,7.95,12.453125,28,32.953125,133.53125,175.54688,347.8125,351.98438,447.40625
288.913849,288.913849,2.87E-05,5.16E-06,16.03,21.53,11.46,7.64,12.765625,27.828125,33,145.32812,176.59375,345.54688,347.98438,440.0625
287.705078,287.705078,2.17E-05,5.31E-06,15.01,21.4,8.01,8.68,12.90625,27.78125,33.109375,159.09375,182.34375,348.71875,348.28125,436.5625
289.916138,289.916138,2.44E-05,6.68E-06,15.99,21.71,8.16,10.56,12.5625,27.515625,32.90625,171.79688,192.6875,358.48438,354.70312,438.35938
289.259827,289.259827,2.45E-05,4.44E-06,16.61,21.3,11.02,9.15,12.078125,27.171875,32.484375,181.54688,205.09375,373.57812,367.21875,444.98438
290.93689,290.93689,2.71E-05,7.51E-06,16.88,22.04,10.6,10.47,11.625,26.78125,32.09375,185.01562,216.82812,391.07812,383.59375,455.6875
292.508545,292.508545,3.08E-05,7.29E-06,19.34,22.87,13.72,12.12,10.890625,25.828125,31.21875,182.89062,225.375,408.25,401.10938,469.98438
290.293671,290.293671,1.95E-05,2.85E-06,18.35,23.05,14.86,12.47,10.9375,26.21875,31.453125,178.25,230.5,423.90625,417.625,487.4375
286.331696,286.331696,1.98E-05,1.62E-06,14.48,19.58,10.48,8.13,11.078125,26.625,32.25,182.59375,232.73438,440.17188,433.65625,506.04688
279.781311,279.781311,1.25E-05,8.84E-14,6.97,9.85,5.3,2.77,11.03125,26.953125,32.734375,194.625,232.85938,461.04688,452.85938,525.6406
282.010284,282.010284,1.48E-05,1.29E-06,8.62,11.86,5.71,1.61,10.1875,25.375,31.5,204.95312,236.59375,490.09375,478.25,548.125
284.260162,284.260162,1.59E-05,1.61E-06,10.3,12.19,6.75,4,9.203125,23.5,29.171875,205.54688,244.40625,526.8125,511.84375,572.6094
284.666992,284.666992,1.59E-05,1.73E-06,11.53,14.76,8.66,4.73,8.96875,22.6875,27.828125,194.78125,249.96875,558.2656,546.3281,599.1875
284.695801,284.695801,1.60E-05,1.77E-06,12,17.18,6.53,6.36,8.515625,21.984375,27.078125,182.23438,249.32812,571.7031,567.875,627
285.216461,285.216461,1.62E-05,1.78E-06,12.99,17.04,8.14,5.75,7.890625,21.03125,25.96875,171.34375,240.96875,564.7656,569.6719,648.0469
285.659912,285.659912,1.45E-05,1.72E-06,13.39,17.39,10.23,5.31,8.109375,21.328125,25.78125,162.15625,231.51562,543.6719,554.2031,654.2031
286.806854,286.806854,1.43E-05,2.02E-06,14.38,19.25,10.25,8.04,8.21875,22.046875,26.875,158.17188,225.15625,521.5156,532.1719,643.90625
286.371765,286.371765,1.59E-05,3.16E-06,13.7,19.18,7.61,7.88,8.375,22.21875,27.140625,160.71875,218.54688,502.76562,512.4219,625.3281
289.325775,289.325775,2.67E-05,8.28E-06,15.17,21.84,8.81,9.38,8.171875,21.921875,26.890625,164.20312,215.07812,484.98438,494.07812,605.9375
289.271606,289.271606,1.27E-05,1.71E-06,16.52,19.77,11.39,12.03,7.5625,20.859375,25.890625,162.0625,213.64062,472.71875,479.34375,588.5
290.510101,290.510101,1.90E-05,2.33E-06,17.54,20.51,14.84,14.72,7.0625,20.140625,24.890625,156.0625,216.14062,473.76562,474.67188,577.7031
