time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,runoff
20150223,5.50589609,-0.345114827,645.744873,112.862991,265.473267,1.14E-06,0,911.231445,7.86E-06,279.639679,911.218323,24.5491657,0,42.0398941,279.639679,0,0,-46.6191444,9.95E-06,9.58E-07,0.013290091,889.96,5.46,11.31,0.29,0.51,1.12,1.25,-0.03,-0.55,8922616,10132356,11.96875,30,35.125,182.53125
20150224,5.52937889,-2.43792319,645.979065,48.8579483,265.482239,1.45E-06,0,911.46936,7.36E-06,279.163147,911.461365,22.4755154,0,-10.169507,279.163147,0,0,-38.9951286,9.11E-06,2.99E-07,0.008054453,888.66,4.19,8.34,-0.23,2.02,1.41,1.67,-0.89,0.04,5383792,6114678,11.25,28.96875,34.46875,175.75
20150225,5.45140409,0.367269307,646.117249,161.227402,264.228485,9.96E-08,0,910.348145,1.21E-05,280.000244,910.345825,33.9519844,0,66.6049652,280.000244,0,0,-60.3022385,1.38E-05,1.52E-06,0.00235725,890.24,5.89,10.5,-0.41,0.63,0.02,1.05,0.33,-0.47,12218704,13880110,10.5625,27.875,33.21875,167.71875
20150226,5.5692811,3.93902445,646.089355,55.4038811,264.321533,1.55E-06,0,910.425171,6.62E-06,279.797729,910.41095,21.0349503,0,29.3905048,279.797729,0,0,-1.03271234,8.53E-06,3.65E-07,0.014280858,886.65,4.12,6.6,2.69,6.84,2.16,1.64,1.02,-1.26,4206164,4778844,9.5,25.59375,30.9375,159.9375
20150227,5.62448883,-13.3428602,646.320496,27.9928226,266.631744,2.10E-06,0,912.978088,3.03E-06,277.082764,912.952332,12.8581457,0,25.5417652,277.082764,0,0,-2.94361377,5.21E-06,8.31E-08,0.025812851,891.77,2.58,5.12,0.52,3.4,1.48,1.15,0.43,-0.39,4218430,4793998,9.40625,25.65625,30.15625,155.15625
20150228,5.50993824,-22.4958973,646.766235,105.58989,266.230652,1.08E-06,0,912.999207,1.15E-05,274.287048,912.996826,32.7657051,0,34.5203743,274.287048,0,0,-60.8100281,1.33E-05,7.07E-07,0.002324392,899.97,2.04,5.63,-0.2,0.29,-6.81,2.3,-2.1,0.44,10118200,11699388,9.53125,27.5625,33.03125,163.9375
20150301,5.48639727,3.38999939,647.032532,139.559052,265.150574,1.93E-07,0,912.185669,8.77E-06,276.982452,912.183167,23.9770699,0,59.5118828,276.982452,0,0,-52.6695442,9.72E-06,7.55E-07,0.002580997,894.41,3.06,7.31,-0.13,2.36,-3.31,1.13,0.88,-0.58,11166606,13655236,8.8125,26.1875,32.625,178.375
20150302,5.43748236,7.75133181,647.174255,120.359337,264.150635,6.48E-07,0,911.327332,2.10E-05,279.929169,911.324951,56.0714951,0,3.97245145,279.929169,0,0,-52.5648766,2.27E-05,1.13E-06,0.002412557,891.29,4.66,9.11,0.23,1.37,-4.77,2.03,-1.79,0.85,9918618,11976572,8.0625,24.125,30.0625,180.1875
20150303,5.42558432,-0.729801476,647.113953,138.150314,262.504974,7.88E-07,0,909.623474,1.60E-05,278.582977,909.618958,44.0819397,0,55.7155113,278.582977,0,0,-39.0801277,1.79E-05,1.10E-06,0.004567144,891.26,2.94,6.9,-0.24,2.01,-5.02,1.46,0.71,-0.45,10784094,12706554,7.75,22.875,28.0625,172.375
20150304,5.62580776,-14.0557137,647.039429,27.1590405,264.552673,1.54E-06,0,911.611267,4.23E-06,275.216187,911.592102,14.3840523,0,25.0229511,275.216187,0,0,-1.81085241,5.83E-06,6.50E-08,0.019173421,891.46,0.61,1.83,-0.49,6,-1.73,1.01,0.62,-0.72,2771302.2,3762470,7.65625,22.75,27.46875,162.96875
20150305,5.48871326,-13.8000507,647.244629,118.005234,265.101776,9.50E-07,0,912.351929,6.06E-06,275.157654,912.346741,18.5784817,0,66.5443726,275.157654,0,0,-46.6888733,7.53E-06,5.24E-07,0.005491087,893.48,2.02,6.22,-0.65,0.17,-2.11,0.86,0.38,-0.71,7743098,12348877,7.59375,23.40625,29.125,158.34375
20150306,5.46238565,2.9973743,647.373108,183.959076,264.253876,8.33E-08,0,911.62793,8.62E-06,277.513794,911.627075,24.1052608,0,86.6112976,277.513794,0,0,-70.2399521,9.77E-06,1.07E-06,0.000900662,892,4.79,9.92,-0.53,0.01,-0.29,1.21,1.08,-0.23,12074033,16708881,7.28125,22.375,28.4375,156.625
20150307,5.44711351,11.4045773,647.376038,144.488327,263.505371,5.46E-07,0,910.885864,9.55E-06,279.797943,910.881348,27.3460979,0,56.3019028,279.797943,0,0,-49.426693,1.11E-05,9.86E-07,0.004470942,891.14,5.34,9.41,0.45,0.09,0.99,1.33,0.08,0.33,8903059,11148807,7.75,23.8125,28.75,152.71875
20150308,5.41036272,13.9310102,647.266479,183.336517,262.451202,6.20E-08,0,909.719299,1.27E-05,282.587067,909.717712,36.8020782,0,64.8017426,282.587067,0,0,-67.7960815,1.49E-05,2.16E-06,0.001610919,894.4,9.81,15.49,-0.27,0.01,1.39,1.04,-0.44,0.04,15542218,18419336,9.9375,26.8125,31.09375,150.15625
20150309,5.52337313,9.63817501,647.059387,130.912903,262.659637,1.98E-06,0,909.729126,1.36E-05,283.14917,909.719177,42.2856903,0,55.1112442,283.14917,0,0,-23.879921,1.71E-05,1.59E-06,0.010043748,898.16,7.13,13.28,2.07,6.6,3.44,1.28,-0.39,0.03,11214627,12952979,11.40625,29.03125,33.84375,151.875
20150310,5.55395174,-6.99336624,647.018127,45.4442673,264.55896,1.45E-06,0,911.600464,3.74E-06,279.361023,911.577026,13.3700294,0,31.6144047,279.361023,0,0,-7.45818424,5.42E-06,2.24E-07,0.023367103,898.56,3.2,5.22,-0.64,5.42,2.29,0.98,0.07,-0.3,3816545,4526650,11.6875,30.125,35.34375,167.78125
20150311,5.45240736,8.13035488,647.136597,175.817856,264.131104,5.42E-07,0,911.272217,1.14E-05,282.331421,911.267517,33.9637909,0,63.8074303,282.331421,0,0,-69.9109879,1.38E-05,1.81E-06,0.004530455,896.1,6.72,12.89,0.14,0.02,1.22,1.29,0.51,-0.61,17322778,20120260,11.84375,31.46875,37.34375,203.25
20150312,5.46395588,-0.56116271,647.139343,74.8432007,263.611542,1.02E-06,0,910.75592,5.41E-06,280.797089,910.751099,17.2421112,0,20.7562885,280.797089,0,0,-37.4070053,6.99E-06,5.61E-07,0.005037768,891.66,6.73,11.73,1.04,0.01,3.44,1.29,0.45,0.18,11566813,13261007,11.46875,30.65625,36.71875,227.28125
20150313,5.39656734,23.3524818,647.060974,184.576126,262.479553,5.48E-07,0,909.542908,1.95E-05,286.431122,909.540588,56.4543076,0,47.4430313,286.431122,0,0,-57.3191109,2.29E-05,2.89E-06,0.002355919,892.07,11.47,16.71,1.44,0,5.57,0.9,-0.21,0.12,16456111,18782720,10.71875,28.90625,34.8125,225.53125
20150314,5.40085697,12.3588877,646.824646,170.065033,260.960754,2.21E-07,0,907.800171,1.73E-05,286.214539,907.785461,50.5419044,0,58.2659874,286.214539,0,0,-48.8938217,2.05E-05,3.02E-06,0.014751946,892.09,11.08,16.15,4.67,3.34,4.24,1.22,0.3,-0.36,16243126,18513656,10.0625,27.625,33.09375,212.71875
20150315,5.40544176,7.13239527,646.533569,75.8538895,261.129395,2.31E-06,0,907.675781,9.38E-06,285.376892,907.663025,31.2650719,0,20.4995651,285.376892,0,0,-16.9563656,1.27E-05,9.94E-07,0.012838647,890.51,10.15,13.39,7.88,0.57,7.26,1.49,0.96,-1.09,8393976,9565579,9.78125,27.71875,33.125,202.3125
20150316,5.45005178,7.62514591,646.250671,73.4777985,261.426697,2.33E-06,0,907.693176,7.59E-06,285.813171,907.677429,26.4619541,0,22.7135563,285.813171,0,0,-16.6770325,1.07E-05,8.11E-07,0.015781803,886.6,10.97,13.76,7.72,1.08,8.83,1.54,0.3,-0.39,5679473,6474503,9.3125,27.4375,33.125,197.34375
20150317,5.4995718,8.0754509,646.015137,82.9419098,262.171906,2.46E-06,0,908.195801,1.00E-05,286.605255,908.187012,33.7580795,0,30.4389687,286.605255,0,0,-10.6713305,1.37E-05,1.21E-06,0.008818576,886.22,11.03,14.71,7.97,5,8.97,1.45,-1.19,0.73,4889641.5,5577086.5,8.90625,26.96875,33,195.03125
20150318,5.50443268,4.582623,645.884644,117.785805,262.747101,2.03E-06,0,908.64624,1.26E-05,285.872009,908.631775,40.5360184,0,56.0475807,285.872009,0,0,-16.6200542,1.64E-05,1.83E-06,0.014514806,888.59,11.12,16.09,6.96,5.36,6.48,1.42,-1.13,-0.03,10025479,11440676,13.09375,36.0625,41.1875,203.8125
20150319,5.67269611,-13.252676,646.118896,25.0682869,266.867401,2.35E-06,0,912.997498,6.57E-06,281.515259,912.986328,22.7176876,0,-11.3483276,281.515259,0,0,-26.95784,9.21E-06,2.87E-07,0.011234397,894.12,6.94,9.79,3.45,5.9,5.04,1.78,-1.68,0.52,4269416,4873987,16.03125,44.59375,52.625,238.5625
20150320,5.48867941,-3.51207805,646.66449,150.766327,265.763092,7.67E-07,0,912.430054,1.20E-05,282.853729,912.42749,37.5165825,0,56.1494293,282.853729,0,0,-60.6155357,1.52E-05,2.48E-06,0.002532345,897.37,9.1,13.99,3.97,0,3.86,0.94,0.13,-0.53,13562489,15491535,17.65625,48.8125,58.5625,278.6875
20150321,5.44632673,7.34341955,646.883972,177.503159,264.232605,1.15E-07,0,911.117493,1.40E-05,284.34964,911.116516,41.7850952,0,67.7464981,284.34964,0,0,-60.6223488,1.69E-05,2.80E-06,0.000907657,894.47,11.02,16.08,5.07,0,4.81,1.76,1.5,-0.41,16744746,19134864,16.6875,45.96875,56.75,302.375
20150322,5.63579369,3.71272612,646.962585,149.526337,265.291077,2.22E-06,0,912.262634,1.14E-05,284.410828,912.253784,38.1806641,0,69.4833832,284.410828,0,0,-38.1522255,1.55E-05,1.84E-06,0.008980991,895.58,9.59,15.45,3.96,7.86,6.75,1.63,-0.43,0.17,11431780,13069286,14.96875,41.09375,50.96875,294.78125
20150323,5.61004162,8.96545887,647.300049,156.75885,265.96048,1.19E-06,0,913.275574,1.30E-05,285.389313,913.26062,41.3467751,0,67.4210434,285.389313,0,0,-39.0206337,1.68E-05,2.62E-06,0.014995622,898.77,10.04,14.47,4.45,2.67,5.82,1.11,0.46,-0.6,13296310,15209068,21.96875,58.1875,67.375,292.28125
20150324,5.71057463,1.99832165,647.97821,82.7722092,269.011261,2.78E-06,0,917.00647,8.24E-06,284.402527,916.989563,30.3378849,0,41.967617,284.402527,0,0,-8.46842384,1.23E-05,1.27E-06,0.01701251,897.93,9.3,11.88,7.38,6.36,6.67,1.3,0.54,-0.8,7026276,8040466,27.125,72.9375,87.65625,349.40625
20150325,5.70701981,0.316591859,649.147095,39.6499634,270.798462,2.09E-06,0,919.978699,3.10E-06,283.693726,919.945679,13.6235933,0,23.6019287,283.693726,0,0,-2.10761642,5.52E-06,3.29E-07,0.033135507,896.3,8.78,10.72,6.86,4.01,7.95,1.45,0.92,-1.11,3676562,4209466,28.4375,76.84375,93.75,407.84375
20150326,5.6082201,6.74992037,650.333252,103.092651,269.661255,2.95E-06,0,920.009033,1.07E-05,285.371277,919.99469,38.0174789,0,45.4394875,285.371277,0,0,-12.8845663,1.54E-05,1.81E-06,0.01453694,898.43,9.85,13.66,7.27,1.29,7.32,1.42,0.84,-1.14,7193052,8239370,27.84375,75.96875,93.3125,423.15625
20150327,5.6148448,-3.81675482,651.233032,46.6013298,269.360168,1.19E-06,0,920.607971,3.43E-06,283.627228,920.59314,12.8318796,0,7.08149958,283.627228,0,0,-30.5078793,5.20E-06,5.83E-07,0.014784842,896.71,8.18,11,3.91,0.75,7.07,0.85,-0.25,-0.04,2865092,3283646,25.59375,70.40625,87.375,413.96875
20150328,5.60334921,15.3911324,651.878845,182.93515,268.196899,1.04E-06,0,920.097778,1.54E-05,287.593872,920.075745,50.8708267,0,70.5693817,287.593872,0,0,-46.0981445,2.06E-05,4.17E-06,0.022036344,891.43,12.49,18.42,5.17,7.08,8.26,1.28,0.46,-0.73,18364398,21056062,23.125,63.96875,79.46875,391.46875
20150329,5.5139122,20.9556026,652.316589,174.663422,267.323944,2.14E-06,0,919.646729,1.90E-05,289.820587,919.640503,62.8543396,0,45.8276939,289.820587,0,0,-45.0177078,2.55E-05,4.39E-06,0.006145393,886,14.23,19.65,9.07,1.08,10.07,2.31,1.94,-0.95,16333890,18737114,22.34375,63.6875,79.125,374.125
20150330,5.59907055,15.2222767,652.508911,72.8583755,266.845459,2.23E-06,0,919.378235,1.01E-05,290.142395,919.35437,34.917057,0,20.3425179,290.142395,0,0,-2.37216043,1.42E-05,1.85E-06,0.02384229,881.21,15.19,17.75,11.91,4.97,12.42,1.97,1.52,-0.95,7852514,9011674,20.375,58.6875,74.5,372.46875
20150331,5.91995811,11.5128717,652.878601,40.9937057,269.935394,3.55E-06,0,922.838928,4.60E-06,290.314484,922.814026,21.7276363,0,6.24582481,290.314484,0,0,-1.5073806,8.81E-06,6.56E-07,0.024940433,879.78,15.14,18.04,12.91,11.55,14.2,1.11,0.7,-0.74,4506312,5174046,19.125,55.71875,70.59375,362.5
20150401,6.11450815,-5.29912758,654.736389,42.9852829,281.068329,2.26E-06,0,935.819397,4.60E-06,287.888123,935.804688,18.6716251,0,7.53802729,287.888123,0,0,-22.0861359,7.57E-06,7.07E-07,0.014721268,877.96,12.2,15.31,6.24,15.23,11.67,1.06,-0.49,-0.03,2796088,3211950,24.96875,64.6875,78.375,376.25
20150402,5.72343397,13.2962322,657.373596,206.860138,277.859436,9.19E-08,0,935.233704,2.25E-05,290.513855,935.233093,77.2403183,0,34.5304565,290.513855,0,0,-81.7870712,3.13E-05,8.73E-06,0.000681709,877.43,14.85,22.23,8.23,0,9.81,1.68,1.11,-0.89,20059590,23054870,43.5,111.4375,127.375,466.15625
20150403,5.82287121,-6.47020149,659.023621,134.264359,275.890564,2.88E-06,0,934.924377,1.39E-05,286.882233,934.914062,50.2833214,0,55.7027969,286.882233,0,0,-34.7567444,2.04E-05,3.62E-06,0.010204256,879.55,12.85,18.38,8.36,6.58,9.64,1.61,0.06,-0.23,12443592,14308528,43.59375,114.78125,140.28125,574.40625
20150404,5.96942997,-9.58667755,660.478821,96.5763779,276.85379,3.85E-06,0,937.342041,1.23E-05,284.569,937.332642,45.4633293,0,44.5620079,284.569,0,0,-16.1428452,1.84E-05,2.31E-06,0.009480434,886.76,9.62,14.05,4.79,14.67,7.66,2.29,-1.69,0.73,6450452,7420632,46.6875,124.21875,148.03125,598.34375
20150405,5.90777826,-2.23358631,662.280273,168.649704,278.559174,2.40E-06,0,940.85376,1.57E-05,284.685852,940.839722,56.3131981,0,92.5357819,284.685852,0,0,-22.0361958,2.28E-05,4.72E-06,0.014292009,891.24,9.56,14.67,5.04,9.2,5.43,1.7,-0.44,-0.07,12298222,14155496,50.90625,134.75,161.5,661.28125
20150406,5.91701984,-13.4480267,664.288818,44.8510742,280.402496,2.96E-06,0,944.718567,6.50E-06,281.242493,944.691345,25.5009556,0,25.1694355,281.242493,0,0,-7.63071251,1.03E-05,8.78E-07,0.027241273,897.06,6.43,9.24,4.54,6.04,3.96,1.23,-0.43,0.01,5942974,6843860,52.28125,138.84375,167.53125,731.4375
20150407,5.76918602,-7.99440813,666.194641,113.667793,278.5625,2.87E-06,0,944.76593,1.40E-05,281.478943,944.757141,47.8332787,0,52.8752174,281.478943,0,0,-20.9537678,1.94E-05,2.47E-06,0.008762593,898.01,6.84,10.03,4.52,0.28,2.51,1.87,1.27,-1.34,11800650,13594930,50.5625,134.59375,163.28125,764.03125
20150408,5.72256851,-2.61650681,667.431274,101.172943,276.034363,1.82E-06,0,943.474915,9.33E-06,282.054016,943.465576,32.4986382,0,40.7074356,282.054016,0,0,-30.5789623,1.32E-05,2.02E-06,0.009286385,894.74,7.92,10.52,4.3,0.12,4.19,1.16,0.75,-0.06,7779914,8967126,46.59375,123.625,150.65625,720.09375
20150409,5.65384436,9.02120876,668.032654,194.965607,273.639374,5.52E-07,0,941.67511,1.51E-05,285.610504,941.671997,52.8515778,0,70.3037491,285.610504,0,0,-62.7844772,2.14E-05,5.75E-06,0.00308743,895.14,11.87,16.34,5.87,0.03,5.94,0.93,0.05,-0.17,15398094,17756984,42.03125,111.375,136.1875,651.09375
20150410,5.67202616,9.51459122,668.107178,198.603806,272.2612,1.79E-06,0,940.389038,1.52E-05,286.400848,940.368408,54.8261948,0,80.9018326,286.400848,0,0,-53.3595123,2.22E-05,5.20E-06,0.02065476,895.51,12.07,16.52,8.5,0.58,7.37,1.61,1.33,-0.48,18002048,20769990,37.65625,99.9375,122.46875,596.09375
20150411,5.67233229,-4.86113739,668.073914,121.733253,272.314331,2.07E-06,0,940.393555,1.75E-05,284.184143,940.388367,57.6762848,0,-1.03948271,284.184143,0,0,-69.9629288,2.34E-05,3.80E-06,0.005322142,899.53,9.67,15.32,1.68,4.51,3.73,1.62,-1.23,0.92,11616200,13408304,38.65625,97.5625,117.25,552.59375
20150412,5.52747154,-1.91844368,667.879211,232.114288,269.680115,7.60E-09,0,937.559509,2.85E-05,284.267395,937.559448,89.1860886,0,45.0746498,284.267395,0,0,-99.77491,3.62E-05,7.63E-06,0.000153372,900.94,8.79,15.39,0.77,0,-0.8,2.12,-1.99,0.59,22067678,25484772,36.71875,93.40625,114.0625,549.09375
20150413,5.48399734,2.35965347,667.347046,237.598877,267.007446,2.98E-10,0,934.354553,2.22E-05,285.044281,934.354553,72.455658,0,65.1316299,285.044281,0,0,-97.6463394,2.94E-05,7.21E-06,5.43E-05,896.41,11.41,16.98,3.68,0,0.54,1.27,-0.04,-0.35,22852528,26403868,33.03125,84.09375,103.53125,542.625
20150414,5.46822119,9.91870117,666.622986,193.143219,265.37674,1.91E-07,0,932.009216,1.55E-05,286.724243,931.999756,51.845623,0,67.675972,286.724243,0,0,-63.6995544,2.10E-05,5.37E-06,0.00949013,889.06,12.84,17.57,7.65,0,7.02,1.19,0.57,0.1,16586634,19173756,29.5,74.875,92.28125,499.59375
20150415,5.42580986,20.7422009,665.775513,231.864304,263.896484,1.70E-07,0,929.67218,1.83E-05,290.336792,929.672058,63.3157959,0,62.1557617,290.336792,0,0,-85.6426849,2.57E-05,7.25E-06,0.000178153,888.51,15.92,22.14,8.98,0,10.2,1.18,0.57,0.18,22200122,25674850,26.40625,66.625,82.125,450.75
20150416,5.37011433,22.6343651,664.804199,218.307419,262.137451,7.85E-07,0,926.945007,2.70E-05,292.552612,926.941589,87.8931427,0,55.1444321,292.552612,0,0,-52.6342049,3.56E-05,7.89E-06,0.003341138,884.16,16.73,22.87,11.7,0.39,12.05,1.94,1.45,-1.13,20511692,23739238,23.5625,59.15625,73.0625,405.4375
20150417,5.63189411,0.407561928,663.721313,63.0491562,262.669434,3.91E-06,0,926.412659,1.02E-05,288.961884,926.390869,39.6020088,0,18.7361698,288.961884,0,0,-4.31249619,1.61E-05,1.95E-06,0.021888051,881.64,13.78,15.86,11.8,13.08,10.87,1.01,0.07,-0.22,5298614,6137076,21.03125,52.5625,65,365.875
20150418,5.80896282,-10.2046795,662.98938,55.2846718,268.988739,4.69E-06,0,931.986572,1.75E-05,285.398193,931.978271,61.0113487,0,-10.7620554,285.398193,0,0,-15.2391768,2.47E-05,2.56E-06,0.008416232,887.37,10.8,14.57,7.81,13.77,6.62,3.25,-3.03,1.09,7156230,8294026,25.90625,62.6875,73.71875,359.125
20150419,5.5706234,-1.73940945,662.933533,182.477737,270.552582,2.25E-07,0,933.488037,2.11E-05,286.434021,933.486206,74.5451889,0,44.4467468,286.434021,0,0,-65.2248993,3.02E-05,8.88E-06,0.001882771,890.03,13.64,18.49,8.59,0,5.75,1.87,-1.79,0.19,16591132,19244564,35.96875,86.75,100.5625,436.59375
20150420,5.68521833,3.70621347,662.779907,181.925385,270.015259,3.27E-06,0,932.805054,1.55E-05,286.865265,932.795227,58.6367989,0,70.1527405,286.865265,0,0,-49.4313431,2.38E-05,4.98E-06,0.009888287,891.7,12.1,16.33,6.3,3.41,8,1.86,0.45,-0.15,14973644,17382166,35.65625,86.6875,105.03125,507.46875
20150421,5.52567768,5.35814905,662.641907,234.326416,268.849945,7.09E-08,0,931.49353,2.21E-05,287.595245,931.49176,78.3213806,0,83.3758621,287.595245,0,0,-67.2675476,3.18E-05,9.56E-06,0.001636465,895.08,14.62,18.76,8.71,0.05,5.4,1.31,-1.03,0.23,21402232,24862694,38.5,93.90625,109.84375,509.875
20150422,5.4812007,-2.75036526,662.245178,127.669678,266.623047,1.32E-06,0,928.870178,2.09E-05,286.389893,928.868347,70.436615,0,4.34720421,286.389893,0,0,-55.6384811,2.86E-05,6.30E-06,0.001978352,895.89,12.58,17.26,8.6,0.04,6.14,1.51,1.16,-0.8,14707272,17098148,36.40625,90.59375,108.21875,509.03125
20150423,5.45614958,13.5353489,661.65741,193.024078,264.828522,2.78E-07,0,926.489929,1.52E-05,289.147614,926.486084,54.7212486,0,67.9699783,289.147614,0,0,-56.7927055,2.22E-05,6.76E-06,0.003965808,895.7,13.43,18.25,9.07,0,8.75,0.82,0.7,0.09,15099636,17567830,32.71875,81.4375,97.75,482.21875
20150424,5.45550823,9.97872829,660.949463,210.796112,263.718323,1.22E-06,0,924.675415,1.52E-05,290.137451,924.667847,58.2044754,0,77.954895,290.137451,0,0,-64.656189,2.36E-05,7.14E-06,0.007617399,896.11,15.07,20.98,9.37,1.46,10.56,0.93,0.7,-0.1,19229968,22389722,29.25,72.625,87.25,438.8125
20150425,5.50466776,8.02086926,660.169067,178.275864,263.697784,2.18E-06,0,923.879944,1.40E-05,289.876495,923.866882,53.4667206,0,69.1111526,289.876495,0,0,-47.6762543,2.17E-05,5.49E-06,0.01303643,894.13,14.84,20.07,10.79,0.16,11.13,1.46,1.21,-0.46,18152092,21150640,26.21875,65.3125,78.65625,395.9375
20150426,5.42436218,6.92372608,659.420837,153.778412,263.069611,1.53E-06,0,922.494202,1.48E-05,290.161621,922.49054,54.8534584,0,37.0215912,290.161621,0,0,-54.9786873,2.22E-05,5.91E-06,0.0037303,890.75,15.55,20.52,9.95,0.17,11.12,1.57,1.15,-0.09,15773254,18392224,25.0625,61.5625,73.6875,359.25
20150427,5.37439871,17.3021965,658.61438,222.665482,261.497406,2.02E-07,0,920.113647,1.75E-05,293.026794,920.111877,65.2104263,0,63.7863464,293.026794,0,0,-76.3633423,2.64E-05,8.71E-06,0.00184981,888.58,18.57,24.73,12.02,0,12.98,1.09,0.64,0.11,21754704,25385958,22.96875,56.34375,68.03125,330.5
20150428,5.31984758,12.742754,657.668457,234.402451,259.623444,3.88E-08,0,917.292358,2.13E-05,293.484955,917.291931,77.5727386,0,58.8315315,293.484955,0,0,-85.2525864,3.15E-05,1.01E-05,0.000483438,888.45,19.63,25.36,13.45,0,11.97,1.09,0.84,-0.27,22754874,26573070,20.5625,50.40625,61.03125,306.25
20150429,5.24899292,19.0361519,656.554749,237.682434,257.402191,1.59E-06,0,913.96228,2.87E-05,294.744324,913.95697,102.152519,0,42.4569092,294.744324,0,0,-74.0336456,4.14E-05,1.11E-05,0.005318483,887.52,18.27,24.39,13.12,0,12.78,1.98,1.48,-1.16,21336918,24935902,18.34375,45.0625,54.59375,281.4375
20150430,5.83594084,-8.87308502,655.288635,150.406006,261.90979,6.35E-06,0,917.207336,1.99E-05,290.524597,917.198425,76.3830338,0,56.7588577,290.524597,0,0,-26.1545658,3.10E-05,4.74E-06,0.008912485,886.88,16,21.83,9.69,16.93,13.12,2.83,-0.75,0.45,14802354,17311974,16.96875,41.40625,49.75,261.0625
20150501,5.51679897,-7.33553267,654.871948,113.780823,266.49231,1.35E-06,0,921.366577,1.46E-05,287.623627,921.364258,52.974247,0,0.117799647,287.623627,0,0,-68.0197754,2.15E-05,5.57E-06,0.002296193,887.76,14.01,20.29,8.1,0.37,7.53,1.85,-1.77,0.28,15336246,17950144,23.375,66.5625,74,287.59375
20150502,5.43135548,12.5676765,654.715515,225.746994,264.101074,1.71E-06,0,918.820374,2.56E-05,291.448547,918.816528,96.4740982,0,55.2184715,291.448547,0,0,-61.4876366,3.91E-05,1.18E-05,0.003782043,888.05,17.02,22.32,11.74,1.44,9.71,1.51,0.57,-0.65,22050894,25828352,24.21875,73.375,88.375,381.1875
20150503,5.38967323,-1.8134377,654.327942,151.462204,262.254883,2.18E-06,0,916.588318,1.97E-05,289.022034,916.582825,72.3823929,0,33.0841064,289.022034,0,0,-47.8048058,2.93E-05,7.50E-06,0.005485647,892.47,15.71,19.35,12.36,0.2,8.51,1.59,-1.36,0.63,12486426,14636608,23.0625,68.8125,83.15625,415.84375
20150504,5.36188078,-0.08557532,653.807556,191.302887,260.68161,1.60E-06,0,914.492676,1.74E-05,289.095978,914.489258,63.9236336,0,66.492569,289.095978,0,0,-60.9750252,2.59E-05,6.88E-06,0.003468813,890.96,14.02,18.65,9.51,0.11,8.68,1.43,1.03,-0.96,17720502,20787620,21.28125,62.875,76.34375,437
20150505,5.39229918,-0.985599458,653.189514,128.749969,260.133148,2.47E-06,0,913.328308,1.37E-05,288.611023,913.322693,51.0416603,0,27.2074757,288.611023,0,0,-51.4863739,2.07E-05,4.57E-06,0.005663271,886.09,13.81,18.46,9.82,0.95,9.44,1.32,0.23,0.54,12166758,14282960,19.15625,56.5,68.875,434.25
20150506,5.32882738,12.7822504,652.535583,244.723129,259.031097,5.16E-07,0,911.570496,1.68E-05,291.338226,911.56665,64.003479,0,88.1598434,291.338226,0,0,-79.7699356,2.59E-05,8.63E-06,0.00381727,885.93,17.39,22.28,12.16,0,11.88,1.63,1.47,-0.31,22724866,26698132,17.65625,51.84375,63.03125,405.75
20150507,5.59915876,-4.75532103,651.902344,139.074066,261.826691,4.88E-06,0,913.736572,1.48E-05,288.913635,913.728943,59.7446136,0,31.2594986,288.913635,0,0,-52.8366852,2.42E-05,4.53E-06,0.007551366,888.39,14.1,21.23,6.25,12.4,10.42,2.06,-0.56,0.38,13730918,16143772,16.46875,47.78125,58,379
20150508,5.34626627,12.5351505,651.526428,252.879944,261.237915,5.83E-08,0,912.765808,2.51E-05,291.492157,912.764465,94.3164825,0,52.0428352,291.492157,0,0,-93.975975,3.82E-05,1.31E-05,0.001472827,886.76,16.61,22.77,10.87,0,8.2,1.32,0.49,-0.5,23869598,28085396,17.96875,51.84375,61.59375,369.5625
20150509,5.2710433,18.3351288,650.951904,246.155075,258.455292,1.71E-07,0,909.408691,2.87E-05,293.762177,909.407104,101.90847,0,38.1022682,293.762177,0,0,-87.8029709,4.13E-05,1.25E-05,0.001439167,884.16,17.51,23.52,11.34,0,11.14,2.16,1.78,-0.68,23249562,27376568,17.09375,49.3125,60.59375,378.71875
20150510,5.38617945,-24.8671093,650.209351,146.532715,258.177582,4.43E-06,0,908.392517,2.11E-05,285.715393,908.386841,75.6673355,0,30.3667259,285.715393,0,0,-65.3851471,3.07E-05,5.19E-06,0.005587325,892,10.8,18.67,3.78,2.52,5.55,3.12,-2.87,1.08,15356266,18095288,15.34375,44.03125,54.375,363.125
20150511,5.24805593,0.913575053,649.455994,258.591949,256.607025,5.99E-09,0,906.063232,2.21E-05,287.910736,906.062988,78.906044,0,82.3235092,287.910736,0,0,-96.4413376,3.20E-05,9.90E-06,0.000169975,891.51,14.64,19.52,8.89,0,3.05,1.58,-0.4,0.1,24423518,28802436,14.34375,42.15625,51.53125,335.34375
