time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,runoff
20160617,7.51146841,16.6391563,934.413635,242.296432,371.833679,3.86E-09,0,1306.24768,3.59E-05,300.224487,1306.24719,183.267365,0,-16.2978516,300.224487,0,0,-58.6802673,7.43E-05,3.84E-05,0.000366497,960.82,27.39,31.98,23.36,0,20.85,2.46,1.15,-1.95,23838504,28239160,11.84375,29.65625,36.125,186.375,264.5,901.71875,913.03125,1078.0312,1209.25,3010.625
20160618,7.76628637,15.6999683,932.04071,199.576996,370.330994,2.76E-07,0,1302.44299,2.56E-05,301.954041,1302.37158,149.465591,0,1.83496404,301.954041,0,0,-32.5781479,6.06E-05,3.47E-05,0.071267687,962.09,28.46,32.55,24.19,6.53,23.66,1.89,0.94,-1.45,19776878,23429768,10.84375,27.84375,33.90625,175.875,250.3125,872.75,885.40625,1041.9062,1165.9688,2893.2188
20160619,7.92322254,1.61069536,932.750793,123.529503,380.347382,4.23E-06,0,1313.2041,1.33E-05,299.507599,1313.09814,77.3004074,0,14.8007574,299.507599,0,0,-29.8173332,3.13E-05,1.38E-05,0.105882846,962.68,25.72,28.36,22.56,1.99,23.53,1.68,1.46,-0.39,12053018,14285696,10.03125,26.4375,32.1875,166.9375,237.4375,835.125,850.25,1006.125,1126.2188,2784.875
20160620,7.6038065,13.8432808,933.839905,169.20871,376.385681,3.10E-06,0,1310.24695,2.20E-05,301.988281,1310.22559,126.736221,0,-10.3068609,301.988281,0,0,-38.9306641,5.14E-05,2.63E-05,0.021347703,962.06,28.25,31.85,24.83,0.49,23.99,1.03,0.43,-0.83,20714826,24545844,9.34375,25.28125,30.78125,159.875,225.625,797.1875,811.90625,965.65625,1086.9688,2664.4688
20160621,7.74303436,13.5302668,932.929382,192.410797,374.229919,1.29E-06,0,1307.25488,2.62E-05,303.311279,1307.1593,143.215622,0,-3.05938888,303.311279,0,0,-38.730648,5.81E-05,3.06E-05,0.095595948,963.58,27.82,31.94,24.75,4.58,24.56,1.14,0.53,-0.58,14498710,17179316,8.8125,24.8125,30.53125,155.59375,215.8125,769.59375,780.59375,924.59375,1046.1875,2527.125
20160622,7.8550272,9.18623734,932.965759,153.178421,378.290314,6.12E-06,0,1311.29712,1.89E-05,302.477051,1311.25598,115.886925,0,-7.23895931,302.477051,0,0,-35.3386574,4.70E-05,2.20E-05,0.041053195,961.69,28.11,30.74,26.07,4.51,24.81,1.68,0.48,-1.39,14166098,16787196,8.53125,24.53125,30.375,154.875,208.875,755.59375,762.5625,892.3125,1006.8125,2418.5
20160623,8.11091614,2.19554257,933.420044,140.689896,380.246307,2.98E-06,0,1313.77026,2.30E-05,301.512177,1313.66626,142.863953,0,-28.2752552,301.512177,0,0,-23.9200916,5.79E-05,3.19E-05,0.103894696,960.34,28.07,32.88,23.98,19.01,24.3,2.45,-0.83,-0.16,14202236,16828188,11.0625,29.0625,34.40625,160.75,208.90625,760.5,761.3125,883.5,993.34375,2399.7812
20160624,8.028018,-15.3540697,937.698059,31.0881062,388.731995,5.71E-06,0,1326.55249,6.73E-06,296.21759,1326.43018,38.4481506,0,-2.0858562,296.21759,0,0,-10.0828667,1.56E-05,3.16E-06,0.122420013,966.73,22.03,23.65,20.26,16.37,20.77,1.91,-0.05,1.84,1805796,2139108,17.59375,41,46.34375,176,222.4375,797.65625,787.5,905.1875,1034.4688,2546.3438
20160625,7.77407885,-9.84223461,943.127258,44.0766678,384.684174,3.14E-06,0,1327.8728,4.91E-06,294.788849,1327.81152,26.3286324,0,7.79734421,294.788849,0,0,-19.7900143,1.07E-05,2.62E-06,0.061329823,970.65,21.32,23.06,20.17,1.31,19.27,1.22,-0.45,0.88,4936638,5853864,18.4375,42.625,51.0625,192.28125,237.78125,840.84375,830.84375,955.625,1077.6562,2688.5938
20160626,7.8801322,-1.87471819,946.068604,52.9751587,382.318054,5.99E-07,0,1328.53259,5.76E-06,295.640625,1328.38647,23.8150253,0,10.5055742,295.640625,0,0,-20.5284882,9.66E-06,3.30E-06,0.145905122,969.89,21.88,24.13,19.81,9.51,19.99,0.89,-0.64,0.29,6311190,7479948,17.09375,38.9375,47.25,194.21875,248,861.28125,859.375,1015,1121.8438,2915.8438
20160627,7.86923122,-0.879192472,948.708923,76.897644,383.315002,4.98E-06,0,1332.1499,6.53E-06,296.027832,1332.0238,40.7393379,0,10.6444912,296.027832,0,0,-26.3926792,1.65E-05,5.01E-06,0.125996292,968.45,22.37,24.75,20.26,14.2,20.32,0.52,0.13,0.12,8226624,9752892,15.5625,35.5625,43.34375,185.71875,253.40625,860.125,865.125,1046.0938,1166.5625,3366.5312
20160628,7.72750664,4.09066105,950.395325,128.253906,381.290802,4.35E-06,0,1331.7229,1.36E-05,297.359192,1331.68604,76.938179,0,9.24821854,297.359192,0,0,-37.9707298,3.12E-05,1.33E-05,0.036798459,968.23,24.15,27.29,21.03,0.56,20.63,1,0.77,-0.22,12980332,15387684,14.03125,32.625,39.875,174.875,249.92188,840.90625,851.9375,1043.5312,1199.0625,3744.9062
20160629,7.86414576,16.7074165,949.744263,191.528717,378.710236,4.24E-07,0,1328.49353,2.14E-05,300.700531,1328.45447,124.180206,0,13.1083708,300.700531,0,0,-37.5331383,5.03E-05,2.85E-05,0.039085168,965.74,26.43,29.7,23.57,9.42,21.9,1.28,-0.06,-0.53,17265226,20467840,12.6875,30.28125,37.0625,165.3125,239.5,806.78125,822.59375,1017.71875,1201.0781,3776.1719
20160630,8.376647,-1.250687,953.20874,32.8250008,393.521881,2.31E-06,0,1346.95728,1.52E-06,297.772369,1346.73047,17.5895004,0,-2.04518938,297.772369,0,0,-18.5305233,7.13E-06,3.31E-06,0.226702556,962.5,23.75,24.95,21.69,17.73,22.95,1.5,0.41,0.84,3283402,3892292,11.6875,28.671875,35.09375,158.59375,227.26562,770.1406,787,984.7969,1239.8906,3745.1719
20160701,7.81092119,12.9303913,958.585266,197.924469,388.045837,4.04E-06,0,1346.65112,2.36E-05,300.993073,1346.63123,143.709137,0,-0.827459216,300.993073,0,0,-42.1077499,5.83E-05,3.06E-05,0.020041812,962.75,26.9,30.67,23.67,0.18,23,1.1,0.19,-0.28,18323498,21726272,11.3125,28.15625,34.375,155.625,216.625,746.8594,758.5469,955.8594,1322.4531,4054.3281
20160702,7.78843975,13.0054722,959.414673,187.326645,382.59082,1.53E-06,0,1342.03137,2.71E-05,302.096588,1342.00562,148.025208,0,-11.4548807,302.096588,0,0,-37.7506332,6.00E-05,3.14E-05,0.025866069,962.46,28.15,31.78,25.05,0.9,24.21,1.22,-0.2,-0.84,18547428,21992220,10.5625,27.25,33.515625,155.96875,209.1875,758.46875,756.9844,934.6875,1317.7656,4706.7344
20160703,7.8905797,4.33468103,959.239502,188.525787,382.878723,3.69E-06,0,1342.16174,2.20E-05,301.133423,1342.11829,133.902481,0,3.11343241,301.133423,0,0,-47.1751862,5.43E-05,2.86E-05,0.043523751,961.92,27.29,31.09,22.63,0.58,23.78,1.3,-0.37,-1.08,17862150,21183136,10.203125,26.3125,32.203125,155.26562,205.89062,788.28125,781.21875,927.1719,1256.7344,5102.6094
20160704,7.71447325,7.58320093,959.048828,188.62851,380.312408,1.91E-06,0,1339.37256,2.12E-05,301.164795,1339.36133,129.838623,0,4.21880102,301.164795,0,0,-46.988224,5.26E-05,2.95E-05,0.01132246,962.3,27.63,31.27,24.09,0.12,23.11,1.37,-0.58,-1.04,19975060,23688388,9.734375,25.53125,31.296875,152.45312,205.79688,802.9375,800.84375,935.7969,1211.3438,4940.578
20160705,7.67178011,3.7729187,956.358093,175.056351,378.026886,1.23E-06,0,1334.39539,3.37E-05,300.634918,1334.38477,162.595459,0,-26.6840992,300.634918,0,0,-35.3751945,6.59E-05,3.10E-05,0.010416359,964.52,28.24,31.23,24.8,0.45,22.4,2.58,0.81,-2.37,17558960,20822984,9.125,24.53125,30.109375,148.96875,204.04688,799.0781,803.40625,946.75,1184.4531,4563.2812
20160706,7.6961174,5.25343895,953.404114,146.14682,377.273376,4.33E-06,0,1330.70312,2.25E-05,300.342987,1330.67749,117.262527,0,-6.36474609,300.342987,0,0,-29.9923611,4.75E-05,2.07E-05,0.025663141,966.22,27.28,30,24.91,3.09,22.72,2.8,1.66,-2.07,13852888,16427936,8.71875,23.765625,29.09375,145.42188,201.3125,783.6719,791.8906,947.53125,1164.8281,4190.8594
20160707,7.62190962,10.7189989,949.546509,199.440308,375.720612,1.20E-06,0,1325.27271,4.29E-05,302.025909,1325.26685,206.362289,0,-57.6305275,302.025909,0,0,-39.9872475,8.37E-05,3.95E-05,0.005593703,962.86,29.84,33.33,26.81,0.08,22.66,3.45,2.16,-2.51,19483816,23107688,8.4375,23.234375,28.34375,143.04688,202.9375,782.1875,783.7344,937.78125,1148.9688,3898.4531
20160708,7.56896114,10.6906929,944.470032,217.813126,373.210388,7.58E-08,0,1317.68298,3.88E-05,302.738403,1317.6803,208.482437,0,-40.2990723,302.738403,0,0,-38.9352989,8.45E-05,4.56E-05,0.002554817,959.85,30.76,34.01,27.11,0,23.56,2.86,1.66,-2.03,20710358,24564580,8.375,23.328125,28.3125,142.57812,214.10938,816.6406,804.8594,933.625,1127.875,3695.6406
20160709,7.65024567,13.0314312,939.998169,206.43222,371.47168,7.81E-07,0,1311.52698,2.77E-05,304.164978,1311.46997,186.623322,0,-30.9977627,304.164978,0,0,-37.7778358,7.57E-05,4.72E-05,0.057105981,959.77,30.33,33.93,25.88,3.1,25.66,1.74,0.66,0.25,19903306,23609860,8.734375,23.734375,28.8125,144.79688,226.20312,881.875,860.1094,956.5,1105.3594,3560.0781
20160710,7.69676304,13.6806021,937.067932,177.177765,372.454773,3.28E-06,0,1309.57434,2.57E-05,304.822449,1309.52283,158.54689,0,-32.6970749,304.822449,0,0,-37.6446228,6.43E-05,3.53E-05,0.051613379,959.63,29.92,34.13,26.09,12.49,26.2,1.11,-0.35,0.32,17548756,20817908,9.171875,24.953125,29.96875,147.14062,227.82812,946.8125,929.3906,1015.8594,1100.875,3528.0781
20160711,7.62846804,12.5142221,934.574219,190.235077,372.565094,2.97E-06,0,1307.17981,3.46E-05,305.507233,1307.13904,183.341522,0,-44.6487808,305.507233,0,0,-39.0293427,7.43E-05,3.68E-05,0.040505424,959.69,30.78,34.65,26.79,4.52,26.44,1.26,-0.49,-0.39,17344732,20576596,9.421875,25.734375,31.125,148.35938,224.625,973.15625,968.90625,1089.6094,1137.7031,3653.4688
20160712,8.07422829,2.64022851,933.443909,141.454422,378.55661,3.40E-06,0,1312.14612,1.91E-05,303.360992,1312.00024,131.265717,0,-21.3961868,303.360992,0,0,-28.9500637,5.32E-05,3.07E-05,0.145555228,961.13,28.83,32.08,25.5,15.22,26.5,1.77,0.14,0.84,11669948,13845108,11.4375,30.109375,35.390625,150.42188,221.1875,968,973.7656,1136.8594,1201.6875,3816.8125
20160713,8.22402382,0.745129287,936.252686,115.807503,385.046753,5.05E-06,0,1321.43945,1.47E-05,302.141876,1321.29932,106.224739,0,-16.7885952,302.141876,0,0,-25.6284542,4.31E-05,2.33E-05,0.14001514,961.84,27.26,31.85,24.64,31.07,25.25,1.3,0.11,0.61,8861160,10512734,11.90625,31.328125,38.21875,161.04688,226.32812,954.8594,961.7969,1166.3906,1271.3594,3896.2969
20160714,8.16911888,-19.5353718,943.859985,33.9459953,395.049774,6.86E-06,0,1339.05945,3.30E-06,296.690308,1338.90979,30.654686,0,-4.43021631,296.690308,0,0,-27.2631378,1.24E-05,2.27E-06,0.14964661,964.97,22.53,24.56,20.45,17.19,21.17,2.02,-0.08,1.21,2238450,2655630,18.171875,42.75,47.765625,173.35938,245.65625,964.75,963.25,1184.4375,1383.5312,4074.4688
20160715,7.76561499,1.28357375,949.841553,227.769806,386.300262,1.50E-06,0,1336.146,2.66E-05,299.141998,1336.1416,156.938797,0,-7.6357131,299.141998,0,0,-77.1779404,6.36E-05,3.55E-05,0.00415971,963.33,24.78,30.03,19.73,0,20.11,1.74,0.52,-1.3,21528778,25549722,20.484375,47.640625,56.046875,194.82812,267.92188,995.7969,988.5625,1216.0781,1528.4688,4542.7656
20160716,7.64619207,17.013298,949.658752,232.877213,379.382812,8.45E-08,0,1329.0481,4.61E-05,303.108551,1329.0415,198.875458,0,-43.5363884,303.108551,0,0,-60.5180016,8.06E-05,3.44E-05,0.006502534,963.74,28.57,32.56,24.38,0,23.57,1.13,-0.42,-0.15,22845824,27105186,18.96875,43.625,52.484375,211.59375,275.6875,1019.6875,1014.71875,1259.0312,1577.9844,5036.2656
20160717,7.64541531,12.7782259,947.294861,188.478607,375.78952,2.75E-06,0,1323.10718,3.31E-05,303.806274,1323.08411,183.100937,0,-51.0586472,303.806274,0,0,-43.6576881,7.42E-05,3.84E-05,0.022770772,961.58,29.78,32.99,27.1,1.5,25.38,1.34,0.45,-0.97,19851870,23547222,17.03125,38.96875,47.265625,207.20312,282.90625,1034.625,1032.6406,1280.75,1565.8125,5270.2188
20160718,8.20287609,1.73116112,945.275757,130.684631,379.979919,1.27E-06,0,1325.40759,1.80E-05,301.810272,1325.25586,101.78772,0,0.503088832,301.810272,0,0,-26.6719227,4.13E-05,2.20E-05,0.151893511,957.75,28.24,32.34,24.64,23.05,25.21,2.28,-0.21,-1.22,14822966,17576218,18.28125,37.734375,44.59375,200.15625,305.125,1043.8438,1044.4844,1291.3281,1558.125,5235.328
20160719,8.14263058,-1.7919693,950.614258,41.1423569,392.879822,2.04E-06,0,1343.67737,4.43E-06,299.892029,1343.4939,26.5443439,0,-10.1571608,299.892029,0,0,-26.5371208,1.08E-05,4.29E-06,0.183281854,958.68,26.99,30.74,23.63,2.79,24.6,1.72,0.07,-0.14,10074322,11946676,29.171875,63.296875,68.90625,208.39062,361.26562,1085.2656,1075.6562,1323.9688,1587.2188,5121.375
20160720,7.76195383,10.2275333,954.593811,203.442474,385.486786,3.32E-06,0,1340.09143,3.45E-05,302.888794,1340.08057,197.231247,0,-52.8558502,302.888794,0,0,-48.8406982,8.00E-05,4.22E-05,0.010818367,959.72,29.52,33.91,26,0.03,24.54,2.05,0.88,-1.55,21376038,25337496,29.8125,68.34375,81.421875,251.5,383.40625,1139.4688,1129.9062,1389.25,1621.1875,5026.922
20160721,7.66674232,6.41908836,952.349487,223.795456,379.563812,1.57E-08,0,1331.91565,5.32E-05,302.852173,1331.91321,261.362793,0,-85.1356049,302.852173,0,0,-41.1485786,0.000105965,5.27E-05,0.002318887,960.61,31,34.54,27.97,0,23.65,3.26,2.21,-2.16,21697860,25712744,26.578125,60.859375,73.28125,265.60938,383.46875,1142.9062,1148.4844,1447.2812,1641.8594,4922.9375
20160722,7.61628962,6.15368652,947.749756,208.439117,375.574982,6.06E-07,0,1323.34937,3.23E-05,302.659973,1323.32471,195.818375,0,-30.2085705,302.659973,0,0,-36.6753769,7.94E-05,4.65E-05,0.024665507,962.02,29.65,33.21,25.24,0.04,24.58,2.27,1.47,-0.84,18543034,21968756,26.453125,57.921875,68.609375,254.03125,395.35938,1127.375,1134.8281,1449.125,1668.6094,4880.8438
20160723,7.63512897,6.62313557,944.393799,196.813446,374.022217,2.44E-06,0,1318.43054,2.65E-05,302.949615,1318.41602,171.52597,0,-22.0558147,302.949615,0,0,-40.7189903,6.95E-05,4.06E-05,0.014551384,961.83,29.79,33.47,26.17,0.33,24.27,1.88,1.1,-1.15,19921282,23595432,26.46875,57.59375,68.171875,253.28125,401.375,1150.5938,1144.7344,1463.7188,1676.2344,4823.8594
20160724,7.54490757,7.41673899,940.33606,208.480499,371.794647,1.07E-06,0,1312.14514,3.15E-05,303.230164,1312.13062,193.573669,0,-31.9417133,303.230164,0,0,-39.431675,7.85E-05,4.60E-05,0.014397677,963.83,30.15,33.76,25.84,0.06,24.52,2.23,1.14,-0.04,18399122,21786952,24.8125,54.984375,65.875,260.23438,400.42188,1246.5312,1221.0938,1550.7812,1693.875,4758.0938
20160725,7.47318602,11.7867117,936.466675,213.042526,368.938995,9.31E-07,0,1305.41846,3.53E-05,304.927612,1305.40576,190.464508,0,-36.1713715,304.927612,0,0,-46.9621239,7.72E-05,4.10E-05,0.012810994,965.89,30.33,34.82,26.48,0.05,25.77,1.65,0.27,0.77,19456424,23032056,29.1875,64.859375,74.734375,271.20312,408.20312,1379.6562,1349.8125,1664.3438,1758.0938,4844.922
20160726,7.53116369,2.01444364,932.849121,206.237167,366.423584,2.36E-06,0,1299.30664,4.15E-05,304.022644,1299.27271,209.389206,0,-45.4693146,304.022644,0,0,-40.3150902,8.49E-05,4.10E-05,0.033959132,965.94,29.29,34.05,23.28,3.25,25.14,2.01,-0.5,1.28,17919266,21207568,29.3125,68,82.40625,304.32812,429.6875,1505.4375,1481.6406,1804.0781,1856.2344,5092.0312
20160727,7.48058796,-0.773474336,930.822388,172.691849,367.483917,2.74E-06,0,1298.35815,2.06E-05,301.224457,1298.30615,129.853958,0,11.6792707,301.224457,0,0,-31.9262924,5.26E-05,2.93E-05,0.051853906,967.6,26.99,29.76,24.06,1.87,23.24,1.05,0.55,0.34,11060312,13087500,31.65625,72.390625,85.40625,330.34375,456.71875,1620.2188,1599.2812,1956.5,1990.8438,5362.297
20160728,7.56883383,2.62869573,929.38678,168.906891,367.604553,1.43E-06,0,1297.03516,1.59E-05,301.767273,1296.99146,109.14537,0,13.781868,301.767273,0,0,-43.3486633,4.43E-05,2.69E-05,0.043818057,966.79,28.43,32.09,24.64,0.72,24.76,0.95,0.46,-0.72,15616504,18474492,29.9375,68.359375,82.296875,337.53125,478.51562,1729.2188,1713.3438,2086.5469,2146.8125,5599.0625
20160729,7.34750175,2.52213502,927.827271,216.919785,363.933075,2.11E-06,0,1291.77283,3.04E-05,301.843536,1291.76038,212.02388,0,-42.8006821,301.843536,0,0,-45.1745911,8.60E-05,5.34E-05,0.012466736,966.02,29.4,33.57,25.84,0.18,22.18,2.26,1.59,-1.36,21669164,25629712,27.75,62.046875,74.484375,324.8125,481.64062,1767.7188,1771.4688,2172.6562,2283.4219,5713.8594
20160730,7.48313475,4.78842115,925.617126,198.233978,362.020203,1.71E-06,0,1287.66614,2.63E-05,302.263885,1287.63733,172.438507,0,-21.6979904,302.263885,0,0,-42.7058678,6.99E-05,4.19E-05,0.028806424,966.02,29.14,33.05,24.92,3.62,23.44,1.57,0.4,-0.66,19525516,23088256,25.703125,57.03125,68.78125,302.09375,471.71875,1737.2188,1755.0781,2189.5781,2370.9219,5714.0625
20160731,7.806355,4.998487,923.808472,160.843796,366.298889,1.35E-06,0,1290.19336,1.90E-05,302.568329,1290.10742,114.364265,0,2.94232368,302.568329,0,0,-38.541687,4.64E-05,2.60E-05,0.086006209,966.43,27.61,31.91,24.54,2.95,24.8,1.01,-0.54,-0.15,14826734,17526944,24.296875,55.328125,66.90625,281.23438,455.34375,1689.7656,1711.3594,2178.8125,2398.6719,5667.875
20160801,7.61228371,4.56580067,923.263916,138.998398,370.218445,3.65E-06,0,1293.53394,1.58E-05,302.32608,1293.48218,112.301346,0,-15.5020161,302.32608,0,0,-37.6287575,4.55E-05,2.61E-05,0.051601917,965.59,28.45,32.3,24.19,9.99,24.94,1.29,-0.49,0.44,16965228,20050690,25.421875,57.171875,69.515625,268.3125,437.29688,1631.5312,1659.5,2178.1875,2405.75,5683.5938
20160802,7.76692724,6.02228975,923.565186,173.008392,371.62735,2.88E-06,0,1295.2594,1.97E-05,303.059326,1295.1925,127.633842,0,-2.87588477,303.059326,0,0,-42.2290497,5.17E-05,2.92E-05,0.066894628,964.75,28.14,33.48,24.71,4.62,24.95,0.93,-0.16,0.54,16647380,19670914,25.546875,55.890625,68.46875,259.29688,418.04688,1543.0938,1578.2344,2151.8281,2411.375,5758.0312
20160803,7.72068405,3.34427595,924.562317,177.198898,373.912659,5.68E-06,0,1298.51294,2.23E-05,302.575104,1298.47473,143.545715,0,-10.0014267,302.575104,0,0,-40.3106995,5.82E-05,3.02E-05,0.037993278,965.46,28.09,32.03,25.85,12.48,25.07,1.06,-0.42,-0.52,17526508,20705210,23.765625,52.109375,64.28125,246.14062,397.89062,1444.3438,1480.125,2067.3125,2381.8125,5800.0156
20160804,7.69725847,0.612498581,925.543091,180.249023,372.8909,3.88E-06,0,1298.48767,2.25E-05,301.65451,1298.43396,143.259613,0,-2.90840983,301.65451,0,0,-39.2863503,5.81E-05,3.17E-05,0.053702757,966.53,27.82,30.96,25.67,2.37,23.64,1.71,0.6,-1.49,14281236,16866618,23,49.484375,60.78125,232.82812,379.375,1364.7344,1393.8125,1950.125,2301.7969,5742.047
20160805,7.71748161,-3.74953723,926.546875,105.606224,374.408661,4.99E-06,0,1301.00793,1.27E-05,300.066528,1300.95557,82.5675354,0,-6.67107248,300.066528,0,0,-33.4593048,3.35E-05,1.58E-05,0.052344792,967.2,25.99,27.69,24.34,6.53,23.6,0.85,0.44,-0.57,4818528,5691158,22.015625,47.328125,58.25,221.14062,361.5625,1303.4844,1328.625,1847.5781,2185.0469,5540.672
20160806,7.72789335,1.7474798,927.464355,134.780991,373.233673,1.39E-06,0,1300.76453,1.26E-05,300.768127,1300.698,79.3517532,0,14.3271713,300.768127,0,0,-39.3584709,3.22E-05,1.82E-05,0.066527717,965.13,26.81,30.17,22.66,5.3,23.84,1.12,-0.36,-0.23,12889898,15215660,21.234375,46.03125,56.5,211.34375,343.07812,1240.9688,1267.5625,1768.0938,2072.2188,5284.2188
20160807,7.76060295,-0.275848389,928.791443,163.668915,376.276123,5.02E-06,0,1305.12085,1.80E-05,300.576111,1305.06763,116.839455,0,3.06137633,300.576111,0,0,-44.043541,4.74E-05,2.43E-05,0.053286236,964.79,26.02,30.54,22.72,8.84,23.37,1.39,-0.25,0.05,13206910,15587300,20.0625,44.640625,54.8125,205.875,328.82812,1174.8125,1201.25,1686.0938,1982.2344,5048.5625
20160808,7.69867086,2.22230315,930.186584,154.728195,375.093079,3.60E-06,0,1305.34082,1.67E-05,300.555511,1305.27966,106.762993,0,5.59405184,300.555511,0,0,-40.1469498,4.33E-05,2.29E-05,0.061136104,965.18,26.61,30.3,23.82,4.6,23.57,1.02,0.58,0.07,15879400,18737176,18.359375,41.78125,51.703125,207.90625,320.75,1128.5938,1147.5,1599.5469,1901.3594,4847.8125
20160809,7.5875411,4.526052,930.72876,173.495178,373.238708,4.35E-06,0,1304.01135,1.72E-05,301.181305,1303.96741,112.985397,0,16.2262459,301.181305,0,0,-39.7549591,4.58E-05,2.43E-05,0.04390195,964.57,27.89,30.99,24.91,0.53,24.26,0.84,-0.27,-0.23,17965674,21193268,18.609375,41.15625,50.53125,209.03125,317.14062,1118.4062,1126.3438,1540.625,1815.9219,4669.0938
20160810,7.66914988,9.05831337,930.600098,171.029861,372.250946,4.04E-06,0,1302.91028,1.86E-05,302.665741,1302.85107,126.080582,0,-3.31200099,302.665741,0,0,-39.2027855,5.11E-05,2.84E-05,0.059197743,965.42,28.84,32.82,25.51,8.63,24.99,0.82,0.12,-0.12,18829706,22208182,17.984375,40.515625,50.390625,205.04688,314.67188,1127.9062,1131.9531,1526.8594,1745.7656,4539.7188
20160811,7.81908655,6.61585665,930.611694,158.154587,373.690826,2.83E-06,0,1304.37732,1.81E-05,302.573608,1304.30249,112.192856,0,3.30772686,302.573608,0,0,-36.0381165,4.55E-05,2.46E-05,0.074858531,966.01,28.37,31.3,25.37,4.98,25.01,1.05,0.39,-0.19,14403218,16984046,21.234375,43.953125,53.265625,198.54688,308.42188,1110.2656,1124.0469,1523.9219,1707.0938,4481.672
20160812,7.61626577,6.36895704,931.377075,183.426239,374.636353,5.63E-06,0,1306.0332,2.21E-05,303.170471,1306.01367,143.018661,0,-8.44705963,303.170471,0,0,-42.4809418,5.80E-05,3.02E-05,0.019787742,964.36,29.31,32.52,26.15,0.43,25.54,0.92,-0.47,-0.18,17091070,20146406,21.453125,44.390625,54.515625,193.75,299.70312,1062.6562,1083.2188,1498.0469,1687.0312,4450.328
20160813,7.63932514,8.42052746,931.212036,179.282639,372.269043,2.22E-06,0,1303.52466,2.56E-05,303.818726,1303.48108,137.610336,0,-7.74346066,303.818726,0,0,-40.9980354,5.58E-05,2.80E-05,0.043607235,963.27,29.46,34.56,25.94,6.34,25.73,0.99,0.24,-0.01,18498460,21802252,19.875,41.890625,51.828125,187.79688,288.89062,1011.9844,1032.2188,1447.8125,1660.625,4375.297
20160814,7.49456739,8.01296425,930.668457,195.307526,370.028076,2.37E-06,0,1300.71411,3.07E-05,304.385406,1300.69653,167.209763,0,-25.6086369,304.385406,0,0,-45.6924515,6.78E-05,3.48E-05,0.017557498,962.45,30.36,34.24,25.92,0.23,25.85,1.17,0.01,-0.08,18821012,22176896,18.21875,39.296875,48.8125,180.5625,276.76562,964.9531,984.21875,1379.6562,1614.4531,4236.547
20160815,7.40475082,3.63099575,929.678955,189.05365,366.550049,1.70E-06,0,1296.24768,2.90E-05,303.349945,1296.22925,157.849258,0,-18.4836864,303.349945,0,0,-46.0564957,6.40E-05,3.33E-05,0.018701743,962.85,29.84,33.2,26.05,0.33,25.11,1.01,0.4,-0.08,19200192,22617918,16.703125,37,46.125,172.79688,265.98438,917.1094,936.9844,1301.0781,1547.9219,4053.8906
20160816,7.29924154,6.88878155,928.210205,200.297028,362.623871,9.76E-07,0,1290.83862,3.61E-05,304.051514,1290.83398,184.831985,0,-40.3586388,304.051514,0,0,-48.9355774,7.49E-05,3.79E-05,0.004499102,961.27,30.23,34.31,25.78,0.09,24.56,1.19,0.68,-0.82,19421386,22864556,15.578125,35.15625,43.75,165.5625,255.71875,869.4375,889.53125,1231.8281,1467.4062,3846.7188
20160817,7.22974491,1.62869954,925.907043,216.046738,358.530823,2.28E-08,0,1284.4386,3.31E-05,302.86731,1284.43787,200.860428,0,-39.3436127,302.86731,0,0,-52.9023209,8.14E-05,4.83E-05,0.000747062,959.02,30.61,35.14,26.07,0,23.78,2.27,1.13,-1.79,21377542,25153588,14.484375,33.59375,41.84375,159.375,244.79688,820.8906,841.2656,1166.8594,1386.2969,3619.3438
20160818,7.15071392,4.94777012,922.867493,215.241364,354.684479,2.30E-09,0,1277.55225,3.34E-05,303.422546,1277.55188,199.884903,0,-40.0744743,303.422546,0,0,-50.4810028,8.10E-05,4.76E-05,0.000302993,960.74,31.65,35.62,28.25,0,24.25,1.33,-0.11,-0.9,21069450,24777034,13.359375,31.984375,39.890625,154.42188,234.76562,773.3125,793.3594,1099.25,1312.1562,3393.0156
20160819,7.09351921,10.5034828,919.274414,196.937485,351.771667,1.51E-07,0,1271.05029,3.34E-05,304.784668,1271.04614,185.323151,0,-40.4991837,304.784668,0,0,-41.609314,7.51E-05,4.16E-05,0.004234806,963.43,32.08,35.62,27.98,0.22,24.74,0.96,0.5,-0.06,18971158,22295784,13.25,31.328125,38.6875,150.21875,226,728.6875,747.6875,1031.7656,1239.5469,3172.75
20160820,7.07807255,5.58395147,915.494202,190.697556,349.45462,1.06E-06,0,1264.95728,2.70E-05,304.147034,1264.94885,184.618698,0,-32.7654076,304.147034,0,0,-33.2596092,7.49E-05,4.68E-05,0.008489294,964.88,31.97,35.32,28.09,0,25.32,1.25,1.05,-0.28,18624566,21875882,12.8125,30.640625,37.84375,147.25,217.53125,688.1719,705.75,967.03125,1166.125,2958.7969
