time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,runoff
20170827,6.07740068,-0.411709964,1644.70898,143.389252,297.011139,1.25E-05,0,1941.74744,1.33E-05,298.548767,1941.72034,103.814682,0,-1.26331341,298.548767,0,0,-41.2568207,4.21E-05,1.62E-05,0.027295208,931.48,24.45,28.75,20.07,3.52,21.6,1.88,0.16,-0.46,12880142,14970222,28.015625,61.53125,73.09375,230.39062,352.85938
20170828,6.02186394,-0.060300011,1645.53699,159.126694,295.348846,9.22E-06,0,1940.90942,1.49E-05,297.915619,1940.88611,109.051651,0,6.49435902,297.915619,0,0,-43.6410217,4.42E-05,2.01E-05,0.023502393,934.39,21.84,26.03,17.66,10.77,16.73,2.69,-2.68,-0.07,13944408,16200796,32.453125,68.328125,78.875,239.17188,368.04688
20170829,6.29157925,-7.81742048,1646.17407,157.269089,294.94455,7.85E-06,0,1941.1825,1.32E-05,296.422333,1941.11865,99.4592285,0,32.0966911,296.422333,0,0,-33.5356598,4.03E-05,1.93E-05,0.063846365,935.75,18.02,19.49,17.11,16.27,17.19,1.94,-1.94,0.06,3346560,3886542,38.203125,78.609375,89.75,272.67188,381.04688
20170830,6.25709534,-10.5718136,1647.18799,51.8653793,301.060669,9.80E-06,0,1948.27393,9.08E-06,293.727142,1948.24866,60.7846565,0,-26.8202267,293.727142,0,0,-28.4725647,2.46E-05,5.76E-06,0.02522199,935.57,19.2,21.62,17.54,13.91,16.99,1.75,-1.74,-0.04,4666572,5417716,45.484375,94.21875,108.21875,315.95312,425.875
20170831,6.35105848,-6.51739931,1648.5824,31.1327648,302.734619,4.09E-06,0,1951.49805,3.81E-07,293.591461,1951.31689,11.7336245,0,-5.00787067,293.591461,0,0,-30.9227734,4.76E-06,2.85E-07,0.181055948,933.7,18.77,20.33,17.59,9.24,18.32,1.04,-0.95,0.15,3828420,4442870,51.3125,104.21875,120.09375,365.29688,485.09375
20170901,6.50180721,-8.78192806,1650.25415,24.7653465,306.476196,9.66E-06,0,1956.82556,1.29E-06,292.82428,1956.73022,28.3886051,0,-20.5649567,292.82428,0,0,-25.7240067,1.15E-05,5.66E-07,0.095238693,931.76,18.31,20.53,16.29,6.15,17.37,1.42,-1.41,-0.06,3441692,3993182,46.859375,96.3125,113.21875,393.60938,530.3125
20170902,6.12267494,6.5544405,1652.11865,198.831406,303.793182,1.90E-06,0,1955.95569,1.65E-05,296.383759,1955.91199,108.125114,0,32.4415512,296.383759,0,0,-51.7097092,4.38E-05,2.55E-05,0.043810606,931.18,22.38,27.51,17.64,3.47,18.22,1.18,-0.58,-0.4,17003450,19717566,42.4375,86.28125,101.140625,374.73438,554.84375
20170903,6.29576302,-6.08040047,1653.7417,39.5858841,304.830322,5.99E-06,0,1958.6427,5.01E-06,294.049316,1958.57202,35.7554131,0,-20.1762753,294.049316,0,0,-30.0885353,1.45E-05,3.49E-06,0.070719995,933.1,19.18,21.2,17.57,5.77,18.46,1,-0.98,-0.01,2847412,3300480,38.390625,77.515625,91.0625,341.85938,542.8594
20170904,6.24227047,-4.95602226,1655.38904,23.0684776,304.030273,1.06E-05,0,1959.4585,4.41E-06,293.416229,1959.41919,41.5009956,0,-33.9280739,293.416229,0,0,-20.4524136,1.68E-05,1.80E-06,0.039161187,933.59,19.3,20.75,18.3,3.54,17.5,1.49,-1.48,0.03,2412120,2794860,37.390625,75.671875,87.78125,320.98438,518.7344
20170905,6.31772089,-7.66049051,1657.08472,24.5532589,305.898315,4.59E-06,0,1962.99377,1.04E-05,292.718811,1962.98303,47.3837051,0,-66.0704956,292.718811,0,0,-50.9005737,1.92E-05,4.23E-06,0.010715811,935.41,18.12,22.28,14.44,9.25,15.68,1.69,-1.68,-0.09,6257792,7248228,42.875,88.890625,101.21875,329.75,503.65625
20170906,5.95221901,8.99756718,1658.63269,218.948746,300.778259,-2.00E-08,0,1959.4115,2.14E-05,296.581207,1959.41089,130.671432,0,-5.43077517,296.581207,0,0,-84.7059479,5.30E-05,3.16E-05,0.000638556,934.98,21.94,27.97,16.91,0,16.56,1.06,0.24,-0.33,20440614,23662846,46.828125,98.546875,113.96875,378.95312,506.8125
20170907,5.91903591,5.41319084,1659.54712,158.785278,296.536774,3.16E-06,0,1956.09338,1.60E-05,296.635101,1956.08374,94.9944153,0,6.28564787,296.635101,0,0,-52.0901909,3.85E-05,1.94E-05,0.009471839,933.18,21.82,25.88,17.58,0.62,18.14,1.41,0.87,-0.3,12889402,14914724,43.328125,91.578125,108.171875,399.79688,530.40625
20170908,5.95320559,3.29352045,1660.08643,62.0864296,294.905243,6.09E-06,0,1955.02844,5.05E-06,296.488098,1954.9917,41.5253563,0,-8.09761429,296.488098,0,0,-25.3653183,1.68E-05,5.69E-06,0.036728248,931.16,22.58,25.54,18.82,1.71,19.54,0.81,-0.48,-0.22,7682100,8887560,39.796875,83.890625,98.734375,377.59375,545.5
20170909,5.92773485,0.936771095,1660.50684,44.3143539,294.513794,6.72E-06,0,1955.03369,2.23E-05,296.00528,1955.02051,96.6410217,0,-86.5428162,296.00528,0,0,-33.2799873,3.92E-05,1.01E-05,0.013088251,932.06,22.07,24.12,19.96,0.64,16.24,2.43,-2.43,-0.04,5775420,6677312,38.71875,80.859375,94.3125,355.875,532.5781
20170910,5.6666441,-10.1923199,1660.65686,148.85083,289.079346,1.97E-09,0,1949.73633,2.56E-05,294.625519,1949.73621,144.922806,0,-72.7697983,294.625519,0,0,-86.8959274,5.88E-05,3.32E-05,0.000118749,935.92,22.9,28.55,16.38,0,13.48,1.48,-1.24,-0.38,18597916,21495244,40.921875,83.09375,95.609375,344.4375,505.375
20170911,5.61308956,7.39701366,1660.47119,207.64444,284.764801,1.41E-08,0,1945.23669,2.18E-05,296.597595,1945.23584,124.877815,0,-0.223232165,296.597595,0,0,-75.5880127,5.06E-05,2.88E-05,0.000786613,936.59,22.65,28.05,17.73,0.01,17.51,1.2,0.93,-0.36,17742026,20496858,38.28125,77.9375,91.21875,339.01562,479.32812
20170912,5.54928017,6.96651459,1660.13794,139.126251,281.392761,1.21E-06,0,1941.53589,2.06E-05,297.251099,1941.53076,105.228745,0,-35.2264404,297.251099,0,0,-62.1547661,4.27E-05,2.08E-05,0.005110947,937.09,22.64,27.34,18.57,0.29,17.16,1.17,0.79,-0.65,13208474,15252030,34.421875,69.59375,81.640625,319.5625,457.34375
20170913,5.65645981,-0.340736002,1659.69885,94.339859,280.139435,5.49E-06,0,1939.86035,7.68E-06,296.283447,1939.83813,51.0071335,0,8.31790066,296.283447,0,0,-35.3566933,2.07E-05,7.52E-06,0.022039749,937.63,21.2,24.09,18.33,0.71,19.17,0.81,-0.55,-0.29,5121472,5911848,30.890625,61.953125,72.6875,291.26562,433.46875
20170914,5.76257324,0.011309731,1659.24231,84.6087494,280.395386,-1.22E-07,0,1939.7666,6.03E-06,295.983368,1939.63757,31.8453503,0,23.1482201,295.983368,0,0,-29.6044464,1.29E-05,7.00E-06,0.128856778,937.36,21.67,25.25,19.41,5.88,18.96,0.75,-0.57,0.03,6499578,7499030,28.59375,56.796875,66.16406,264.52344,405.04688
20170915,5.94170761,-1.05290163,1658.82446,31.3817577,282.536407,8.84E-06,0,1941.48303,1.32E-06,295.362152,1941.36072,27.3923588,0,-16.8727837,295.362152,0,0,-21.9149494,1.11E-05,9.44E-07,0.122182839,937.02,20.57,21.56,19.54,3.86,19.66,0.52,-0.45,-0.1,2341420,2700568,26.421875,52.148438,60.90625,244.375,380.0547
20170916,5.98162413,-3.53715754,1658.54492,27.9891605,287.006348,4.92E-06,0,1945.75281,1.83E-07,294.772003,1945.55127,13.1234961,0,-2.63166738,294.772003,0,0,-21.0362358,5.32E-06,2.23E-07,0.201569989,936.62,20.02,22.63,17.86,2.67,19.24,1,-0.99,-0.05,3021536,3481506,28.46875,55.296875,62.617188,231.08594,360.09375
20170917,5.9087472,-1.03217697,1658.42468,41.7516594,288.687256,5.75E-06,0,1947.16821,1.59E-06,294.950836,1947.11182,20.9489365,0,-3.30266643,294.950836,0,0,-25.1368904,8.49E-06,1.15E-06,0.056258589,934.6,20.47,23.17,17.61,3.44,19.06,0.94,-0.91,-0.03,5151630,5930442,28.242188,55.851562,64.61719,228.66406,341.1172
20170918,5.82884073,4.25600243,1658.30627,61.008831,288.513519,8.68E-06,0,1946.83752,1.06E-05,296.135895,1946.81921,63.5154762,0,-33.7384872,296.135895,0,0,-26.9743385,2.58E-05,6.50E-06,0.017756362,932.58,22.08,25.98,19.06,0.03,18.92,1.31,-1.26,-0.22,9714552,11173430,26.015625,52.25,61.640625,227.14844,326.33594
20170919,5.73841238,-7.43766165,1658.177,29.7639084,287.593475,2.78E-06,0,1945.77515,1.84E-05,294.264709,1945.77051,73.0225677,0,-84.2405548,294.264709,0,0,-48.4251213,2.96E-05,8.42E-06,0.004607778,935.27,20.45,24.11,15.65,0.04,15.96,1.71,-1.7,-0.01,6153896,7070810,23.710938,47.835938,56.578125,223.875,316.4297
20170920,5.61722946,3.36918116,1657.974,180.970444,284.080566,1.88E-07,0,1942.06348,1.80E-05,296.135101,1942.05408,103.455231,0,11.5453911,296.135101,0,0,-62.5975838,4.19E-05,2.37E-05,0.008951492,935.79,22.06,27.95,17.42,0.19,16.44,0.96,0.43,-0.32,15674802,17994552,21.359375,43.234375,51.351562,222.40625,306.77344
20170921,5.63915396,2.1454196,1657.65308,140.169388,282.044708,1.03E-06,0,1939.71802,1.01E-05,295.996887,1939.698,58.3025894,0,32.9402275,295.996887,0,0,-46.7812653,2.36E-05,1.25E-05,0.020297684,935.19,21.25,25.42,18.29,0.14,17.63,0.91,0.72,-0.14,12155326,13940782,19.171875,39.125,46.617188,222.96875,297.8672
20170922,5.71608448,-2.98572826,1657.28394,76.2661133,281.885986,-5.63E-06,0,1939.31384,4.16E-06,294.721985,1939.17029,5.77942085,0,35.9045792,294.721985,0,0,-37.5689163,2.34E-06,3.81E-06,0.143920228,935.04,19.81,22.58,17.62,3.06,18.27,0.6,0.3,-0.06,5714283,6547469,17.328125,35.820312,42.742188,214.83594,291.32812
20170923,5.71585703,1.1837616,1656.9342,85.2490158,282.347046,5.12E-06,0,1939.30933,4.29E-06,295.154999,1939.28125,35.356678,0,16.8210869,295.154999,0,0,-31.8855553,1.43E-05,4.93E-06,0.028049402,933.3,20.38,22.69,18.09,0.28,17.98,0.67,0.03,-0.1,4883391.5,5590187,15.8828125,33.570312,39.984375,203.24219,285.03906
20170924,5.73417568,1.42959118,1656.60034,51.2693062,282.773743,4.82E-06,0,1939.41345,3.69E-06,295.444275,1939.37451,27.8744106,0,2.28204155,295.444275,0,0,-19.6835499,1.13E-05,2.78E-06,0.039259009,930.74,21.45,23.51,19.32,0.64,18.95,0.69,-0.29,-0.01,5276889,6035359,14.921875,32.320312,38.546875,198.75,275.79688
20170925,5.88067627,2.97814465,1656.28906,38.4508553,283.672333,7.72E-07,0,1940.09229,2.23E-06,295.814453,1939.96167,11.6573668,0,5.55290794,295.814453,0,0,-18.261507,4.73E-06,1.72E-06,0.130813226,931.26,21.94,24.12,20.04,4.04,19.74,0.71,-0.33,-0.03,3882588.2,4436394,15.4296875,34.789062,40.890625,199.17969,267.8203
20170926,5.95087147,-14.4707241,1656.05066,28.0906696,286.585724,9.38E-06,0,1942.65076,1.16E-05,292.379608,1942.63611,62.6445961,0,-34.3022308,292.379608,0,0,-14.2284336,2.54E-05,4.42E-06,0.014408495,934.65,19.07,20.46,17.13,3.58,13.62,2.79,-2.77,-0.23,3137616.2,3581309,19.632812,44.148438,50.5625,213.8125,270.97656
20170927,5.89378977,-13.8648081,1655.91052,26.5839272,288.315155,3.96E-06,0,1944.23132,1.02E-05,290.858704,1944.22559,44.3712387,0,-61.1413345,290.858704,0,0,-57.2217674,1.80E-05,3.83E-06,0.005650166,938.21,15.79,19.75,11.98,2.1,12.67,2.39,-2.38,-0.18,3329663,3797595,32.546875,71.796875,78.234375,260.8203,289.20312
20170928,5.85962534,10.0751667,1655.77332,171.986984,286.727417,-3.44E-06,0,1942.5918,1.42E-05,294.852264,1942.50049,69.418045,0,41.9794312,294.852264,0,0,-50.5053482,2.81E-05,1.74E-05,0.091029264,936.62,20.49,25.49,13.47,5,15.81,1.36,0.99,-0.44,16355215,18634138,42.234375,96.66406,109.74219,364.9922,330.60938
20170929,5.89390039,-6.77917004,1655.64856,36.2832184,288.736328,6.28E-06,0,1944.44666,3.56E-06,292.700714,1944.3844,29.406683,0,-19.1315575,292.700714,0,0,-32.7902794,1.19E-05,2.08E-06,0.061814975,936.64,18.73,21.13,16.47,0.55,16.9,0.57,0.48,-0.21,4422665.5,5033747,40.820312,94.21094,111.36719,454.7422,415.8672
20170930,5.94786453,-2.92655826,1655.56018,46.8293228,288.715424,-6.13E-07,0,1944.33398,4.57E-06,292.665771,1944.27551,17.49753,0,3.26240635,292.665771,0,0,-28.9956913,7.09E-06,3.14E-06,0.058358826,933.43,18.19,20.74,16.27,0.52,15.87,1.14,0.06,-0.15,4267320,4852488,37.1875,85.8125,101.75,458.53906,518.0625
20171001,5.84982586,3.33560848,1655.51184,103.150467,289.882477,4.27E-06,0,1945.42334,9.50E-06,294.384979,1945.39429,57.6954269,0,-11.2048826,294.384979,0,0,-53.3227386,2.34E-05,9.63E-06,0.029034102,934.06,20.28,26.11,15.65,1.33,17.1,1.09,-0.66,-0.41,10946243,12438474,34.5625,80.49219,94.92969,429.03125,556.875
20171002,6.04408073,-8.64385796,1655.44348,107.39994,289.04776,6.42E-06,0,1944.50183,1.74E-05,293.035248,1944.49121,87.8443909,0,-4.16368961,293.035248,0,0,-32.3750648,3.56E-05,1.18E-05,0.010649746,937.27,19.71,24.66,13.53,7.13,14.62,2.45,-2.39,-0.25,9561416,10853313,32.726562,74.64844,88.10156,403.48438,540.6328
20171003,6.33216429,-19.1099892,1655.58496,17.055727,294.700531,7.69E-06,0,1950.3042,8.08E-06,287.941284,1950.28564,43.5002861,0,-23.1142502,287.941284,0,0,-15.7801867,1.76E-05,1.86E-06,0.018666072,941.56,13.8,14.69,12.53,9.3,11.08,3.15,-3.14,-0.06,1485408.2,1684489.5,49.125,109.40625,121.00781,422.45312,527.84375
20171004,5.96482468,-9.00820065,1656.24414,121.73008,296.713318,1.63E-06,0,1952.9635,1.18E-05,289.297516,1952.95752,54.9402466,0,34.6489372,289.297516,0,0,-41.1489143,2.23E-05,8.87E-06,0.006042634,941.49,15.38,19.69,12.63,0.44,11.13,1.31,-1.07,-0.51,9490852,10753399,71.71875,170.3125,194.07031,603.1797,575.90625
20171005,5.93032837,-4.36441708,1656.87244,55.4830742,295.0625,2.22E-06,0,1951.95886,4.78E-06,289.462585,1951.93445,25.588562,0,8.50488091,289.462585,0,0,-25.7505703,1.04E-05,3.38E-06,0.0239188,938.75,15.31,17.86,12.53,0.01,12.29,0.78,-0.04,-0.01,6414777,7259218,69.765625,168.03906,201.34375,801.72656,746.2656
20171006,6.05458546,4.68953276,1657.31665,72.2587433,294.332428,-3.98E-06,0,1951.74011,6.01E-06,291.700714,1951.64905,16.1667271,0,31.7841244,291.700714,0,0,-19.6132698,6.55E-06,4.53E-06,0.091113925,937.32,17,19.85,13.34,4.28,14.47,1.07,0.37,-0.2,6879917,7781610,61.382812,148.1875,176.73438,754.41406,932.78906
20171007,6.57051229,0.646276414,1657.92175,25.5158978,299.42334,-1.25E-05,0,1957.60083,9.62E-08,291.742523,1957.34521,-30.2939758,0,43.7678223,291.742523,0,0,-11.3931713,-1.23E-05,8.39E-08,0.255784124,936.41,16.93,17.45,15.86,20.41,16.62,0.61,-0.57,0.13,1553155,1754938,55.359375,137.05469,164.27344,676.7656,925.41406
20171008,7.28537655,-5.97397614,1659.64014,16.7257347,314.34613,-4.27E-07,0,1974.1991,6.50E-07,291.31134,1973.98621,0.791843593,0,13.8404427,291.31134,0,0,-8.0766573,3.21E-07,9.81E-08,0.212944448,936.86,16.8,19.06,13.21,60.77,16.34,1.32,-1.28,-0.12,1570320.9,1772384,62.773438,146.59375,173.39062,683.3203,944.8594
20171009,7.65350914,-31.5511456,1663.61145,25.0175896,336.25766,8.45E-06,0,1999.88489,1.17E-05,284.640167,1999.86902,52.0816536,0,2.78850198,284.640167,0,0,-1.71123767,2.11E-05,9.61E-07,0.015751604,941.21,9.51,12.3,7.36,58.63,8.3,3.92,-3.9,-0.36,2336867.2,2635124.5,94.36719,206.39062,236.40625,819.2422,1176.1406
20171010,6.94286966,-8.35319138,1669.88623,32.3032417,347.170654,3.58E-06,0,2017.06799,1.29E-05,285.920105,2017.0564,46.1252365,0,-31.708025,285.920105,0,0,-26.231987,1.87E-05,2.18E-06,0.011112126,943.65,11.2,13.91,7.45,2.57,7.95,1.9,-1.88,-0.25,4300024,4845766,118.19531,259.125,298.10156,1015.89844,1443.3906
20171011,6.90035868,-9.34651756,1676.24902,21.1994419,342.100586,6.33E-06,0,2018.37585,4.65E-06,286.189453,2018.34961,28.8827686,0,-21.8788261,286.189453,0,0,-23.5416756,1.17E-05,7.27E-07,0.026222656,943.05,12.29,14.73,10.59,5.14,9.76,1.7,-1.67,-0.21,3216512,3621408,111.640625,247.94531,292.14062,1073.9531,1608.0078
20171012,6.71819687,3.80712008,1682.021,116.493996,336.295135,2.47E-07,0,2018.33447,1.28E-05,289.281342,2018.31604,50.5546188,0,26.0106583,289.281342,0,0,-36.11726,2.05E-05,7.46E-06,0.01837093,941.93,15.37,19.5,11.45,3.99,11.28,1.05,-0.17,-0.23,10287374,11569184,106.71094,237.82031,278.76562,1010.75,1601.0469
20171013,6.89365339,-6.5103159,1687.24194,10.4358854,335.193359,-7.71E-06,0,2022.67126,3.94E-08,287.829346,2022.43579,-18.8896408,0,21.5159798,287.829346,0,0,-14.3214197,-7.66E-06,9.87E-09,0.235929474,940.08,13.81,14.51,12.97,4.76,13.58,0.75,-0.72,0,855026,960614,98.00781,221.21094,260.625,940.0781,1495.0312
20171014,6.70357132,-4.51932859,1692.35046,28.292429,332.999664,4.87E-06,0,2025.43799,2.54E-06,288.247131,2025.34998,20.5247822,0,-5.21957111,288.247131,0,0,-17.508215,8.32E-06,9.18E-07,0.087859161,941.68,14.34,17.42,12.07,4.69,12.99,0.8,-0.69,-0.02,3053312,3427482,92.484375,212.55469,250.66406,888.09375,1389.5
20171015,6.52648783,-8.35703373,1696.99548,27.8183002,328.623352,2.30E-06,0,2025.63635,1.17E-05,287.15863,2025.61902,39.8683205,0,-30.1800251,287.15863,0,0,-26.4876995,1.62E-05,2.20E-06,0.017430166,944.66,12.52,16.23,10.31,0.12,9.01,1.64,-1.61,-0.19,3632098,4073752,88.984375,207.89844,246.46094,875.16406,1312.5547
20171016,6.46798325,-6.07355833,1700.95349,46.4349899,323.390778,1.05E-06,0,2024.37036,9.41E-06,287.382965,2024.34399,33.9586983,0,-2.71096206,287.382965,0,0,-21.2623978,1.38E-05,3.30E-06,0.026172729,944.6,13.37,16.4,10.75,0.57,9.16,1.14,-1.11,-0.12,4288760,4808478,84.64844,198.71094,236.79688,907.125,1270.8281
20171017,6.45710516,-13.1821413,1704.33997,21.0498066,320.64917,2.91E-06,0,2025.01855,1.75E-06,285.442413,2024.98938,12.4230251,0,-3.9498601,285.442413,0,0,-25.7603931,5.04E-06,3.78E-07,0.029381871,943.9,12.12,13.58,9.58,0.26,10.24,0.87,-0.81,-0.1,2041982,2288754,78.9375,186.54688,224.90625,904.09375,1266.5078
20171018,6.32764053,1.68784642,1707.28198,119.192497,316.83551,-5.09E-07,0,2024.13477,7.85E-06,288.513794,2024.11682,32.092247,0,40.0474892,288.513794,0,0,-45.3616028,1.30E-05,5.67E-06,0.017368086,943.01,14.5,19.19,10.15,0.01,11.21,0.82,0.24,-0.17,11006900,12335456,72.15625,170.60156,206.14844,844.09375,1228.2578
20171019,6.29532766,5.92539406,1709.69421,72.5274811,313.689789,4.64E-07,0,2023.4469,5.05E-06,289.610626,2023.38403,21.6968155,0,14.7245598,289.610626,0,0,-30.1745052,8.80E-06,3.29E-06,0.062915191,940.6,14.91,17.78,10.98,0.04,12.5,0.66,0.09,-0.09,5838414,6540668,64.38281,152.36719,183.85938,749.8594,1130.8906
20171020,6.36331987,4.80229092,1711.69031,82.8085861,311.41333,3.44E-06,0,2023.15613,8.73E-06,290.83432,2023.10376,41.7907486,0,7.75444841,290.83432,0,0,-28.4612408,1.69E-05,4.77E-06,0.052535523,941.02,15.81,19.47,13.1,3.3,13.5,0.94,-0.9,0.07,7529998,8435048,57.523438,136.30469,164.08594,675.47656,1002.5469
20171021,6.44839239,-3.93882084,1713.59277,17.2184792,312.733826,3.51E-06,0,2026.42444,1.12E-06,289.238251,2026.32654,11.9611979,0,-14.9542303,289.238251,0,0,-24.152338,4.85E-06,2.23E-07,0.097889908,941.89,14.81,16.83,13.23,4.41,14.11,1.02,-1,-0.13,1917348,2147400,51.476562,122.546875,148.21094,624.16406,918.85156
20171022,6.57884312,-7.35012054,1715.67688,25.5819435,314.874969,-2.54E-07,0,2030.724,4.74E-07,288.098907,2030.55176,0.963919401,0,7.55767488,288.098907,0,0,-24.4117069,3.91E-07,1.71E-07,0.172090262,943.29,13.49,15.31,10.17,6.43,12.82,0.53,-0.15,0.05,2248062,2517112,46.804688,111.0625,134.59375,580.0781,876.8594
20171023,6.33480263,-5.15139484,1717.91321,68.3998337,313.868591,5.28E-06,0,2031.81458,7.55E-06,288.032104,2031.78174,38.4042854,0,10.5247116,288.032104,0,0,-24.6232681,1.56E-05,2.74E-06,0.032820944,943.39,14.27,16.77,10.77,2.97,11.01,0.92,0.85,-0.3,7221738,8083704,45.085938,107.83594,129.95312,551.1328,846.3281
20171024,6.63350248,-6.00264931,1720.05615,11.2677755,315.799927,8.36E-07,0,2035.97107,5.27E-07,287.265656,2035.85608,3.52788782,0,-0.659304261,287.265656,0,0,-14.4013157,1.43E-06,6.80E-08,0.114980102,941.89,12.36,13.15,11.47,6.31,11.88,1.25,0.38,-0.55,1060952,1187176,41.640625,101.453125,123.59375,542.60156,819.0156
20171025,6.32181263,-8.3718996,1722.39392,55.4742241,314.959412,2.26E-06,0,2037.40515,4.67E-06,287.186035,2037.35291,23.009985,0,-11.1167421,287.186035,0,0,-51.9557838,9.33E-06,2.40E-06,0.051936682,944.51,14.12,18.22,11.24,0.1,11.59,0.64,-0.32,0.01,6253128,6996136,40.382812,102.97656,124.859375,536.2578,810.75
20171026,6.23204374,4.0615449,1724.36841,103.316635,311.853577,3.37E-07,0,2036.22986,9.26E-06,289.439087,2036.22217,38.0148659,0,-0.204162776,289.439087,0,0,-61.4404297,1.54E-05,5.82E-06,0.007809372,942.72,15.43,20.62,11.79,0.02,12.03,0.91,0.71,-0.24,12463762,13941400,38.046875,98.42969,120.5625,534.6719,802.8672
20171027,6.24641132,-1.65859568,1725.92578,65.5322189,309.898926,-8.99E-07,0,2035.89539,3.99E-06,288.799591,2035.82471,12.1122179,0,19.7468109,288.799591,0,0,-35.3332405,4.91E-06,1.82E-06,0.070707388,941.8,14.72,18.37,11.41,0.63,12.17,1.2,0.49,-0.08,6684780,7474400,34.515625,89.19531,109.8125,501.82812,776.65625
20171028,6.07085323,0.03678463,1727.17578,97.7864151,307.178223,3.26E-06,0,2034.36365,2.51E-05,289.334198,2034.35388,89.8116379,0,-30.0977859,289.334198,0,0,-38.0365105,3.64E-05,8.06E-06,0.009670949,946.2,15.04,18.62,11.66,0,8.14,2.17,-2.16,-0.08,10004462,11184116,31.09375,80.5,99.4375,459.08594,731.85156
20171029,6.6011982,-13.9973173,1728.10876,13.790164,308.319733,-1.30E-06,0,2036.53784,1.81E-06,285.88858,2036.42847,2.17166734,0,15.2746115,285.88858,0,0,-10.3432407,8.80E-07,3.72E-07,0.109403364,949.95,11.73,13.11,11.04,14.86,10.09,1.56,-1.55,0.15,1489470,1664680,27.984375,72.265625,89.421875,421.21875,678.16406
20171030,6.57285213,-3.74800467,1729.69055,8.80349255,314.260773,-3.41E-06,0,2044.18213,2.46E-09,286.809448,2043.95117,-8.40058041,0,7.07690096,286.809448,0,0,-13.8733053,-3.41E-06,5.47E-10,0.23089081,946.98,12.04,12.72,11.2,9.44,11.65,0.68,-0.56,-0.27,889074,993516,29.007812,75.234375,91.03125,398.1328,647.35156
20171031,6.52435398,-6.09045887,1731.79236,17.4536381,316.023041,-1.00E-05,0,2048.04395,2.34E-10,286.873566,2047.81531,-24.6828995,0,18.7653713,286.873566,0,0,-29.4644604,-1.00E-05,2.05E-10,0.228575841,943.33,11.86,13.87,9.76,3.74,11.39,0.88,-0.86,-0.02,2357070,2633528,29.039062,76.609375,94.546875,403.39844,639.1406
20171101,6.29068518,-3.00532007,1733.92725,121.488182,314.56134,2.43E-06,0,2048.50342,8.22E-06,288.030212,2048.48828,40.6304779,0,11.4261208,288.030212,0,0,-72.4385071,1.65E-05,5.83E-06,0.014866762,942.04,13.73,18.62,7.92,0,10.48,0.65,-0.07,-0.11,10408854,11626332,28.507812,75.984375,94.734375,408.10156,635.8828
20171102,6.23294115,1.33757234,1735.67651,141.952621,311.606049,6.58E-08,0,2047.29285,8.06E-06,288.754578,2047.28308,34.3871231,0,22.7600002,288.754578,0,0,-83.4661102,1.39E-05,5.81E-06,0.010302694,944.31,14.54,20.47,8.37,0,11.49,0.72,-0.23,-0.06,13324748,14878880,26.140625,69.765625,88.046875,399.29688,626.3203
20171103,6.18089533,6.80891132,1736.98511,135.789459,308.960022,1.30E-07,0,2045.95386,9.41E-06,290.290985,2045.94507,40.8885155,0,10.8733101,290.290985,0,0,-77.2133484,1.66E-05,7.03E-06,0.008800169,948.27,15.54,21.33,9.36,0.28,12.21,0.81,0.32,-0.31,12705194,14183964,23.5,62.445312,78.921875,371.0078,601.2969
20171104,6.21174812,-1.55868173,1737.94507,96.1524963,307.486572,3.08E-06,0,2045.45715,9.49E-06,289.342804,2045.43152,41.1242256,0,-2.50462008,289.342804,0,0,-59.0933838,1.67E-05,4.11E-06,0.025459759,946.53,14.65,18.59,12.11,2.12,12.09,1.43,1.34,-0.34,8031694,8964156,21.101562,55.882812,70.625,337.60938,563.65625
20171105,6.19111586,-4.04154253,1738.72632,75.7464066,306.679657,2.33E-06,0,2045.42944,5.58E-06,288.537537,2045.40613,25.901123,0,8.20470905,288.537537,0,0,-45.6824036,1.05E-05,2.59E-06,0.023455828,942.35,14.61,18.4,11.1,1.39,12.79,1.01,0.37,-0.38,7855126,8764696,19,50.851562,64.28906,309.54688,524.4531
20171106,6.14178419,-1.5540961,1739.33472,77.4375763,305.569733,2.30E-06,0,2044.91504,6.66E-06,288.98465,2044.90442,29.9758835,0,-10.6624012,288.98465,0,0,-59.6813431,1.22E-05,3.19E-06,0.01063636,942.4,13.67,18.35,8.07,0.23,11.57,1.03,-0.59,0.24,6525986,7279124,17.5,47.132812,59.726562,289.2578,489.6797
20171107,6.05930424,0.726337433,1739.67749,140.008209,303.606476,-7.84E-08,0,2043.28516,1.18E-05,289.484283,2043.2843,50.3544464,0,5.03970814,289.484283,0,0,-83.8845749,2.04E-05,8.68E-06,0.001247847,943.71,15.09,20.71,8.18,0.02,10.5,0.9,-0.06,-0.31,13259008,14788120,15.9140625,43.25,54.960938,270.72656,456.03125
20171108,6.10810328,3.26851749,1739.78809,81.6131516,302.815521,2.79E-06,0,2042.62671,7.85E-06,289.859375,2042.60388,34.5497894,0,6.24964857,289.859375,0,0,-37.5404816,1.40E-05,3.36E-06,0.023079136,939.85,15.17,18.84,11.22,0.6,12.65,1.05,0.35,-0.43,6326418,7052792,14.3203125,39.257812,49.820312,251.91406,423.42188
