time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,runoff
20160821,6.22520781,7.04392624,1916.74744,184.062225,304.261353,3.06E-06,0,2221.06274,1.99E-05,303.072723,2221.00903,178.964417,0,-37.5160484,303.072723,0,0,-35.5742874,7.26E-05,4.96E-05,0.05391996,939.49,31.09,35.21,26.9,0.92,22.87,2.05,1.11,-1.21,16797040,19713076,11.9375,29.375,36.34375,145.1875,209.75,651.96875
20160822,6.51923132,1.09571528,1913.28918,154.801605,307.776917,7.19E-06,0,2221.15991,1.63E-05,301.615082,2221.06641,128.949905,0,-7.74470043,301.615082,0,0,-32.5003777,5.23E-05,2.88E-05,0.09382464,940.71,28.67,32.93,24.76,13.03,23.73,2.26,-0.23,-1.31,14215984,16675184,11.140625,28.1875,34.828125,142.98438,205.29688,622.21875
20160823,6.21572113,5.16775894,1910.45703,172.952606,309.117096,5.24E-06,0,2219.59839,1.75E-05,302.215515,2219.57397,154.831467,0,-24.2003345,302.215515,0,0,-37.1509895,6.28E-05,4.00E-05,0.02425318,939.43,29.31,34.13,25.73,0.28,23.16,1.99,0.06,-1.32,16827236,19727818,10.34375,27.03125,33.390625,140.6875,205.98438,606.0156
20160824,6.12265205,6.87548113,1907.49158,177.799057,306.786438,1.98E-06,0,2214.28711,2.69E-05,303.036774,2214.27783,179.738174,0,-51.0019531,303.036774,0,0,-42.1871033,7.29E-05,4.40E-05,0.009182435,938.45,30.64,36.02,25.48,0.02,22.71,1.85,0.31,-1.03,18078410,21182984,9.734375,26.078125,32.140625,139.625,207.25,605.5469
20160825,6.0607996,-8.95570564,1902.82483,197.711151,304.629028,1.08E-06,0,2207.45923,5.14E-05,299.774658,2207.4541,263.00354,0,-99.9229355,299.774658,0,0,-43.5999527,0.00010663,5.42E-05,0.005327832,942.19,29.13,33.59,25.35,0.2,16.76,5.1,-5.09,-0.31,18266990,21391778,11.96875,31.984375,36.296875,161.35938,204.75,601.4219
20160826,6.07035542,-9.85793209,1897.62183,132.993912,303.285797,8.64E-07,0,2200.92139,2.70E-05,297.378265,2200.90771,149.361038,0,-33.9078598,297.378265,0,0,-27.3984489,6.06E-05,3.27E-05,0.013735766,946.32,25.32,29.05,21.66,0.35,16.85,2.52,-2.09,-1.23,10202610,11940678,16.515625,41.4375,46.1875,222.4375,213.23438,591.4531
20160827,6.07683611,-10.2339001,1894.24463,127.255592,302.924316,2.43E-07,0,2197.17456,1.72E-05,296.314819,2197.16968,103.46122,0,-8.0912981,296.314819,0,0,-42.1194725,4.19E-05,2.45E-05,0.005613459,947.65,25.16,30.56,20.37,0,16.88,1.86,0.12,-1.5,15438232,18060298,16.890625,41.71875,48.75,252.4375,239.67188,591.9375
20160828,6.02786827,1.27287042,1890.79565,187.499664,301.698639,9.17E-08,0,2192.49707,2.37E-05,297.769897,2192.49463,154.925186,0,-11.644537,297.769897,0,0,-42.9472275,6.28E-05,3.90E-05,0.002833217,945.32,25.46,29.79,22.16,0,16.51,1.96,1.36,-1.16,15898580,18588474,15.421875,37.890625,44.796875,237.59375,269.20312,604.3594
20160829,6.68657541,-13.884409,1888.22913,21.1792488,307.48938,3.05E-06,0,2195.89917,2.47E-06,294.166748,2195.71875,16.2083149,0,-0.687570572,294.166748,0,0,-19.5490074,6.57E-06,1.06E-06,0.180704668,945.04,20.36,23.87,17.83,23.36,17.34,1.65,-0.72,-1.41,1916946,2240064,14,34.375,40.734375,211.65625,283.125,621.0156
20160830,6.36208868,-14.0601254,1887.0155,35.6517754,313.369232,3.89E-06,0,2200.48047,2.82E-06,292.777374,2200.38501,21.3849564,0,-2.26290202,292.777374,0,0,-30.5886745,8.67E-06,1.96E-06,0.095721655,944.68,19.29,21.91,18.12,2.59,16.43,0.91,0.65,-0.43,4270212,4987146,13.015625,31.78125,37.609375,191.875,277.96875,632.3594
20160831,6.30426741,-5.50046015,1886.06677,74.9812164,313.583374,7.87E-07,0,2199.67188,7.90E-06,293.985443,2199.65039,41.2283783,0,2.39658022,293.985443,0,0,-36.8534966,1.67E-05,8.03E-06,0.021784168,941.56,20.88,24.56,18.33,0.05,16.97,1.18,0.82,0.48,7310724,8533626,12,29.4375,35.015625,179.20312,262.89062,634.3906
20160901,6.25291252,5.93061781,1884.63635,159.095428,312.108704,5.86E-07,0,2196.76196,1.51E-05,296.866699,2196.74536,109.673996,0,-9.09738922,296.866699,0,0,-52.5848389,4.45E-05,2.87E-05,0.016931385,940.21,23.64,28.83,19.29,0,18.42,1.57,1.27,0.34,17770662,20731706,10.984375,27.21875,32.453125,168.45312,245.0625,622.0625
20160902,6.25234461,9.20186043,1882.92725,150.309021,311.052551,1.51E-06,0,2193.9978,1.32E-05,298.049988,2193.98022,88.6483765,0,13.5709715,298.049988,0,0,-38.8834343,3.59E-05,2.13E-05,0.018050812,939.99,25.14,28.27,20.57,0.39,19.16,1.18,0.27,0.25,14560954,16978232,10.078125,25.484375,30.375,158.46875,230.1875,601.5156
20160903,6.20508766,4.35347843,1881.10352,117.824593,309.30188,3.97E-06,0,2190.43384,1.83E-05,298.504883,2190.40576,128.528656,0,-50.5991936,298.504883,0,0,-35.5480537,5.21E-05,2.99E-05,0.028476743,941.98,25.1,28.64,21.64,0,19.16,1.34,-0.32,0.3,8144964,9491372,9.34375,24.3125,28.984375,150.34375,217.96875,580.09375
20160904,6.16191864,-2.80419135,1878.83618,119.380653,308.11618,1.60E-06,0,2186.98267,1.94E-05,296.925385,2186.95288,106.975319,0,-17.4702911,296.925385,0,0,-32.682518,4.34E-05,2.24E-05,0.030292237,945.32,23.59,27.64,20.59,0.51,16.94,2.06,-0.03,1.71,6119556,7127084,8.828125,24.09375,29.046875,143.84375,207.59375,559.3281
20160905,6.37073088,-14.2901783,1877.04028,38.1989746,310.355072,3.31E-06,0,2187.47095,3.47E-06,293.275391,2187.39551,21.7856693,0,-5.29236174,293.275391,0,0,-35.9956665,8.83E-06,2.05E-06,0.075507224,946.61,20.1,22.38,17.73,2.05,17.53,0.86,-0.44,0.44,4210616,4901706,8.515625,23.84375,28.9375,139.71875,198.98438,539.9531
20160906,6.20525932,-3.09907794,1875.45496,133.907745,309.91684,5.63E-07,0,2185.38135,1.34E-05,294.860504,2185.37256,82.2667465,0,1.68557441,294.860504,0,0,-53.0526352,3.34E-05,1.94E-05,0.009479439,945.41,22.91,28.28,17.4,0,16.43,1.49,1.07,0.08,16189206,18836256,8.5,23.75,28.6875,137.125,192.34375,525.6406
20160907,6.18432331,7.67671537,1873.43469,166.863068,308.662262,7.40E-07,0,2182.1062,1.64E-05,296.947998,2182.09595,102.730621,0,16.2075844,296.947998,0,0,-40.2457619,4.17E-05,2.45E-05,0.009240599,944.34,23.96,27.85,19.33,0.23,17.93,1.59,1.19,0.67,15817936,18394356,8.46875,23.65625,28.515625,136.85938,187.04688,521.34375
20160908,6.20656729,-1.10922134,1871.33997,105.910805,307.849487,4.42E-07,0,2179.21338,1.35E-05,296.174103,2179.1897,84.1598511,0,-17.9300404,296.174103,0,0,-40.79245,3.41E-05,2.02E-05,0.023935638,944.53,23.17,26.11,20.53,1.56,18.65,1.23,1.03,0.23,6615720,7688966,8.328125,23.203125,27.96875,138.25,183.82812,527.0469
20160909,6.18173361,-5.02661991,1869.29175,106.722702,307.704468,1.79E-06,0,2177.00464,1.42E-05,295.429749,2176.99609,94.4541626,0,-39.6332817,295.429749,0,0,-56.9321213,3.83E-05,2.23E-05,0.008439386,945.79,23.29,28.96,18.59,0,15.86,1.83,-0.65,-0.01,15143456,17591198,9.0625,23.546875,27.84375,137.84375,182.71875,535.875
20160910,6.09244251,-1.2962395,1866.93689,206.851105,305.609833,1.91E-08,0,2172.54834,2.06E-05,295.689423,2172.54688,137.107925,0,-4.35302591,295.689423,0,0,-75.3898163,5.56E-05,3.49E-05,0.001599655,946.39,24.99,30.8,18.46,0,14.2,1.59,-0.2,-0.73,19718076,22892922,9.96875,24.484375,28.609375,135.57812,182.20312,543.5
20160911,6.02541637,9.92772102,1863.96436,193.120331,302.944763,1.48E-07,0,2166.91602,2.62E-05,298.095123,2166.90918,168.592331,0,-41.0441132,298.095123,0,0,-55.6441803,6.84E-05,4.20E-05,0.006806041,945.84,25.78,31.34,20.97,0.3,16.55,1.74,1.18,-0.57,17658532,20490750,9.734375,24.265625,28.65625,133.375,180.70312,548.53125
20160912,6.15635633,-3.43045497,1861.41956,66.287529,303.698944,3.35E-06,0,2165.15063,8.16E-06,295.390198,2165.11865,45.4359474,0,-11.6720505,295.390198,0,0,-35.9541054,1.84E-05,6.91E-06,0.032063406,948.35,22.64,26.26,18.9,2.55,18.82,1.49,-1.28,-0.3,6801960,7888724,10.40625,24.34375,28.28125,131.53125,178.89062,548.96875
20160913,6.13687706,1.01996243,1859.3241,92.4650726,304.343811,1.46E-06,0,2163.69946,1.04E-05,296.048035,2163.66797,60.1519165,0,1.20525753,296.048035,0,0,-30.0891495,2.44E-05,1.25E-05,0.031617824,948.28,23.57,27.46,20.51,3.79,17.09,1.26,-0.16,0.02,8562870,9925090,12.03125,26.15625,29.734375,130.10938,177.09375,544.96875
20160914,6.95268965,-9.63138962,1857.97998,17.9049282,315.908844,4.61E-06,0,2174.03735,2.35E-06,293.177338,2173.8894,17.9788361,0,-8.5853138,293.177338,0,0,-18.1440887,7.29E-06,3.29E-07,0.148502037,947.86,19.78,21.58,18.76,25.54,17.29,2.76,-2.65,-0.52,3203838,3711916,12.1875,26.46875,30.65625,133.59375,177.375,540.8906
20160915,6.38740683,-9.73514175,1857.62268,75.0091476,318.427277,2.35E-06,0,2176.08398,6.95E-06,293.104919,2176.05005,39.7561302,0,0.83882165,293.104919,0,0,-44.1479149,1.61E-05,6.82E-06,0.034018088,947.59,20.4,24.85,16.73,0.17,16.6,1.15,-0.24,0.18,7368518,8532008,15.046875,32.71875,36.375,141.73438,184,546.7031
20160916,6.31859159,3.37809634,1856.89514,162.905884,316.502747,6.39E-07,0,2173.41162,1.58E-05,295.19809,2173.39795,91.6205978,0,18.0393677,295.19809,0,0,-49.8672867,3.71E-05,2.07E-05,0.013769702,945.88,22.32,26.34,18.01,0.06,17.23,1.27,0.37,0.15,13796430,15961914,15.296875,34.078125,40.109375,159.8125,194.67188,565.5625
20160917,6.48929977,5.98983192,1856.29614,44.0792809,316.912872,3.27E-06,0,2173.31543,4.14E-06,295.540863,2173.20898,24.9209633,0,-7.00912333,295.540863,0,0,-20.1767254,1.01E-05,2.69E-06,0.106454514,946.53,23.11,25.94,20.59,1.3,18.53,1.17,-0.88,0.23,7504230,8675100,14.015625,30.921875,36.8125,172.67188,200.76562,582.5
20160918,7.27135944,-9.21912861,1856.92761,19.4455204,327.741333,3.82E-06,0,2184.8645,9.22E-07,293.258667,2184.66895,12.5771141,0,-2.78481865,293.258667,0,0,-18.8783073,5.10E-06,3.55E-07,0.195595101,948.43,20.25,22.3,17.97,25.81,18.37,2.06,-1.89,-0.68,1971398,2277134,13.90625,30.578125,35.671875,173.53125,212.84375,597.9531
20160919,6.91786098,-6.71974945,1860.34387,34.0017738,333.589417,4.47E-06,0,2194.08447,3.32E-06,292.54303,2193.93335,22.1382809,0,-0.569391489,292.54303,0,0,-19.152647,8.98E-06,1.18E-06,0.151202857,951.24,19.41,22.03,17.94,6.26,16.54,1.59,-0.31,-1.32,5991998,6915286,15.96875,34.828125,39.75,181.14062,232.32812,631.71875
20160920,6.89607954,-11.4839468,1864.73755,27.6120396,335.855591,-6.03E-07,0,2200.82153,1.29E-06,291.181366,2200.59351,2.73550558,0,8.97148037,291.181366,0,0,-27.3929653,1.11E-06,4.20E-07,0.228409186,953.43,17.37,19.42,14.69,8.08,16.06,0.85,-0.49,-0.23,2715080,3130902,16.828125,37.3125,43.609375,210.04688,251.23438,695.4219
20160921,6.588974,-4.13941479,1868.69324,124.671333,331.344147,3.97E-06,0,2200.06689,1.20E-05,292.469238,2200.03833,67.5372772,0,18.0076485,292.469238,0,0,-43.2632065,2.74E-05,1.14E-05,0.029585544,952.3,19.81,23.57,15.35,0.17,15.96,1.14,0.27,-0.26,11392146,13126620,16.703125,37.828125,44.90625,244.21875,271.51562,776.8125
20160922,6.54041624,6.51951838,1871.04712,106.409012,327.258484,1.25E-06,0,2198.36987,1.22E-05,294.283997,2198.30542,58.4739265,0,8.28182697,294.283997,0,0,-33.1312561,2.37E-05,1.03E-05,0.064223617,949.01,20.98,24.29,17.47,0.09,16.24,1.67,-0.64,-0.56,9185240,10575351,15.359375,34.9375,42.421875,260.04688,298.26562,867.1406
20160923,6.62560034,3.83134389,1872.28821,85.1183624,324.448242,1.72E-06,0,2196.79346,1.23E-05,294.967712,2196.73657,75.5769501,0,-30.1022224,294.967712,0,0,-35.8124008,3.06E-05,1.66E-05,0.05696157,946.29,21.95,25.92,18.98,3.88,16.52,1.16,0.63,-0.15,12931714,14876056,14.359375,32.15625,38.75,251.35938,318.35938,936.90625
20160924,6.61878681,-14.4976015,1873.67688,25.7713699,326.720734,3.01E-06,0,2200.46875,2.45E-06,291.08194,2200.39697,16.3902073,0,-5.84518433,291.08194,0,0,-29.7240181,6.65E-06,1.18E-06,0.071219631,944.77,18.77,22.33,15.78,0.74,16.08,1.35,-0.61,-0.66,5241818.5,6025067,14.4921875,31.84375,37.726562,234.63281,323.17188,968.2969
20160925,6.5202651,8.23421288,1874.89331,86.3782272,323.98526,6.73E-07,0,2198.91138,1.23E-05,294.852814,2198.87891,69.691124,0,-26.3948002,294.852814,0,0,-34.8458633,2.83E-05,1.53E-05,0.032784116,944.2,20.42,23.61,17.37,3.11,16.85,1.55,-0.14,-0.66,9579765,11002376,15.3984375,32.945312,38.609375,222.50781,312.91406,968.625
20160926,6.59478188,-1.53169584,1875.68323,39.7907295,324.133636,3.18E-06,0,2199.88843,3.13E-06,293.530914,2199.81738,19.0344658,0,-3.20785213,293.530914,0,0,-25.4978886,7.72E-06,1.41E-06,0.071564704,945.74,20.63,22.93,18.72,4.74,18.34,1.7,-1.67,0.19,4804384.5,5513497.5,14.7734375,32.070312,38.28125,213.86719,297.3047,952.1328
20160927,6.4767437,0.060818285,1876.18445,75.7382126,323.545105,2.23E-06,0,2199.74731,1.59E-05,293.965485,2199.72925,64.7063065,0,-27.0320187,293.965485,0,0,-38.0023766,2.62E-05,8.12E-06,0.017695114,948.88,22.12,26.45,19.47,0.38,15.83,2.17,-1.8,-0.61,9421628,10803351,13.546875,30.15625,36.273438,202.6875,286.14844,933.59375
20160928,6.39628983,3.34288526,1875.57446,145.334137,320.919617,6.09E-07,0,2196.51074,1.96E-05,295.118744,2196.49463,93.6770935,0,10.2384186,295.118744,0,0,-38.0760231,3.80E-05,1.78E-05,0.016560152,948.8,22.32,26.2,19.27,0.06,16.63,1.89,-0.8,-1.21,9863661,11300943,12.5078125,28.546875,34.359375,189.13281,277.09375,916.09375
20160929,6.39949369,-7.39156818,1875.02966,70.8129959,319.719818,1.32E-06,0,2194.76074,1.16E-05,292.911804,2194.74976,47.6387711,0,-10.0038147,292.911804,0,0,-40.5710754,1.93E-05,6.42E-06,0.011237316,947.38,21.05,24.65,16.76,0.01,15.86,1.47,-1,-0.49,9256675,10596874,11.5234375,27.1875,32.734375,176.24219,262.23438,890.6797
20160930,6.33407164,7.24064112,1874.31482,168.489502,317.568939,-2.72E-10,0,2191.89209,1.60E-05,295.523163,2191.88452,88.5632248,0,17.9796391,295.523163,0,0,-54.702652,3.59E-05,1.99E-05,0.00827997,945.87,22.26,27.25,17.77,0.34,16.32,1.22,-0.31,-0.34,15629809,17878500,10.640625,26.007812,31.320312,165.16406,246.00781,850.90625
20161001,6.23770475,6.68546963,1873.10522,160.4534,314.219482,3.80E-07,0,2187.33203,2.40E-05,297.219269,2187.32544,141.827362,0,-55.4344711,297.219269,0,0,-67.3727036,5.75E-05,3.31E-05,0.007321412,947.07,23.62,28.68,17.62,0.02,17.35,1.07,0.06,-0.06,15014931,17161178,9.8046875,24.914062,30.046875,156.83594,230.74219,806.72656
20161002,6.21044827,7.56687212,1871.41968,166.827057,311.584351,2.56E-08,0,2183.0083,2.02E-05,297.433105,2183.00366,118.118034,0,-15.463232,297.433105,0,0,-56.603054,4.79E-05,2.76E-05,0.004265294,946.36,24.61,29.64,18.95,0,18.54,1.41,1.06,-0.03,15160222,17313400,9.1015625,23.898438,28.8125,151.14062,217.42969,771.1875
20161003,6.21786213,4.79804754,1869.16064,158.709305,310.411987,3.28E-07,0,2179.58472,1.82E-05,296.86261,2179.57275,98.9429932,0,-3.58983994,296.86261,0,0,-58.5569038,4.01E-05,2.16E-05,0.01212156,943.38,23.95,29.11,19.21,0.01,18.67,2.27,1.01,-1.03,14617233,16679916,8.578125,23.0625,27.734375,146.20312,206.69531,752.1328
20161004,6.1873579,-11.4955378,1865.75293,160.270096,309.821167,1.45E-06,0,2175.57812,3.99E-05,293.37619,2175.57446,150.965805,0,-32.0853348,293.37619,0,0,-52.8961792,6.12E-05,1.98E-05,0.004025764,947.68,21.2,24.95,19.16,0,9.38,5.91,-5.89,-0.19,15367798,17522264,8.3828125,23.21875,27.484375,142.01562,198.98438,742.5625
20161005,6.27285147,-6.92349529,1862.80225,60.4014626,310.141968,2.17E-06,0,2172.96582,1.67E-05,292.130463,2172.94458,60.5958176,0,-14.1283131,292.130463,0,0,-20.8560333,2.46E-05,5.66E-06,0.021555997,947.83,20.31,23.91,18.68,0.12,12.3,3.06,-3.01,-0.28,8440606,9616184,9.765625,25.664062,29.375,144.0625,194.75781,734.1797
20161006,6.41484499,-1.74151587,1861.20044,29.4227962,311.387604,2.45E-06,0,2172.63428,7.78E-06,292.945221,2172.58789,30.683445,0,-16.289217,292.945221,0,0,-16.7694607,1.24E-05,2.21E-06,0.046284474,947.55,21.35,24.61,17.81,1.35,14.89,2.12,-0.59,-0.9,4251746.5,4839984.5,13.75,32.742188,35.914062,159.6875,195.1875,736.1719
20161007,6.47187471,-4.72962856,1860.05566,71.4954147,315.196411,3.73E-06,0,2175.28418,1.18E-05,292.814972,2175.2522,50.973465,0,-2.13134766,292.814972,0,0,-27.3873539,2.07E-05,5.18E-06,0.032079723,951.08,19.21,23.26,15.64,2.47,14.65,2.02,-1.47,-0.17,3739648.2,4253622,19.398438,45.085938,49.171875,202.40625,206.61719,771.60156
20161008,6.59935713,-14.3753843,1859.27222,29.7943592,318.282776,3.74E-06,0,2177.6167,8.23E-06,289.604156,2177.55493,33.4922943,0,-1.83371389,289.604156,0,0,-12.5128508,1.36E-05,1.61E-06,0.061814033,951.35,16.2,18.14,15.04,5.12,11.98,2.01,-1.21,-1.34,2768379.5,3146407.5,19.59375,46.242188,53.679688,270.10938,231.48438,847.0547
20161009,6.77679873,-18.2138882,1859.57324,10.3365259,323.557281,2.55E-06,0,2183.2627,1.50E-06,287.661865,2183.13062,10.2127686,0,5.66267776,287.661865,0,0,-12.6810188,4.14E-06,9.04E-08,0.132252887,951.42,15.04,16.01,13.39,10.33,13.57,1.74,-1.32,-1.04,895252.2,1016660.6,20.414062,47.335938,53.945312,307.04688,281.51562,952.7969
20161010,6.73061895,-13.1713419,1861.15405,13.8391123,326.467163,2.64E-06,0,2187.7561,1.68E-06,286.926178,2187.62109,10.9448137,0,4.61996651,286.926178,0,0,-11.4452209,4.44E-06,1.16E-07,0.134899765,951.28,14.01,14.49,13.38,4.63,12.15,1.08,-0.87,-0.6,1159944,1316202,20.242188,47.289062,54.742188,312.82812,348.64062,1084.5703
20161011,6.65320063,-7.29113626,1863.24939,12.8272114,326.943237,1.12E-06,0,2190.33984,1.07E-06,287.589233,2190.19287,5.68686199,0,1.89011073,287.589233,0,0,-12.5387363,2.31E-06,1.09E-07,0.147217184,952.84,14.69,15.5,13.96,1.12,12.29,0.6,-0.13,-0.29,1540726,1746882,19.445312,45.507812,53.085938,305.77344,390.95312,1216.8438
20161012,6.67563725,-9.34252739,1865.39038,19.5985374,327.26297,2.03E-06,0,2192.78711,1.30E-06,287.537781,2192.65332,8.70389271,0,0.621433854,287.537781,0,0,-19.6175919,3.53E-06,1.95E-07,0.133784071,954.42,14.7,16.58,12.55,1.02,11.71,0.81,0.07,-0.52,2882962,3266078,19.289062,45.132812,52.507812,298.57812,399.5625,1291.3359
20161013,6.61281586,1.44906044,1867.14221,102.536514,326.373047,2.14E-06,0,2193.56787,1.18E-05,289.919281,2193.51562,48.8432465,0,18.224638,289.919281,0,0,-34.0158958,1.98E-05,5.88E-06,0.052635785,952.47,15.73,19.21,13.05,2.94,11.48,1.23,0.4,-0.86,8287992,9381832,19.171875,45.3125,52.914062,301.92188,397.75,1311.8984
20161014,6.65541029,-3.49041796,1869.01257,17.8813515,327.221313,8.08E-07,0,2196.39746,9.56E-07,288.962982,2196.23413,4.70343065,0,5.29310131,288.962982,0,0,-11.3737221,1.91E-06,1.43E-07,0.163586318,950.28,15.15,15.95,14.26,1.57,13.59,1.09,-0.66,-0.67,1721608,1947316,17.78125,42.1875,50.109375,303.875,394.35156,1330.6562
20161015,6.51941252,-7.0719862,1870.81262,45.9249916,325.630402,2.49E-06,0,2196.49341,5.15E-06,289.195648,2196.44263,22.9531422,0,2.73383617,289.195648,0,0,-27.3135986,9.31E-06,1.67E-06,0.050436217,951.81,16.18,19.35,11.52,0.07,13.21,1.35,-0.09,-0.79,5413036,6117708,17.070312,40.273438,47.289062,291.8125,389.52344,1332.1172
20161016,6.47717905,3.72192144,1871.73645,128.832123,323.443695,9.09E-07,0,2195.20166,1.28E-05,291.310059,2195.18018,55.057972,0,15.0785561,291.310059,0,0,-54.9715996,2.23E-05,8.66E-06,0.021440048,953.4,17.79,22.98,12.67,0.21,13.07,1.17,-0.25,0.31,11552240,13051426,15.71875,37.101562,44.054688,275.1172,378.2422,1294.6172
20161017,6.42639303,-6.83708763,1871.80713,118.909142,321.690613,2.42E-07,0,2193.50757,1.33E-05,290.00531,2193.49829,54.059391,0,12.9032803,290.00531,0,0,-58.7869186,2.19E-05,8.35E-06,0.009750863,951.61,17.41,23.41,12.39,0.01,13.39,1.54,0.45,-0.75,11786100,13310906,14.1171875,33.148438,39.515625,255.375,358.22656,1228.4688
20161018,6.40732813,6.33475494,1871.53711,115.997002,320.315674,4.13E-07,0,2191.86694,1.17E-05,291.740448,2191.85352,48.8969612,0,18.2842064,291.740448,0,0,-42.4758797,1.98E-05,7.76E-06,0.014100464,950.06,18.35,23.29,13.88,0,13.59,1.01,-0.36,-0.32,12442492,14047066,12.65625,29.820312,35.59375,233.5,334.90625,1154.1484
20161019,6.41439915,7.28546286,1871.01892,109.179092,319.497284,6.78E-07,0,2190.55347,1.17E-05,292.759674,2190.5166,48.9673309,0,14.9465885,292.759674,0,0,-37.9741325,1.99E-05,7.51E-06,0.037239507,946.24,19.45,23.76,15.13,0.24,15.3,1.2,0.06,-0.3,9592630,10825852,11.390625,27.390625,32.703125,212.98438,310.52344,1086.6562
20161020,6.52961779,9.79712582,1870.67273,75.7060318,319.967224,6.48E-07,0,2190.75146,6.42E-06,294.142426,2190.64014,27.2752743,0,11.1255913,294.142426,0,0,-27.5055008,1.11E-05,3.99E-06,0.111441702,943.68,20.26,24.18,17.62,2.51,17.56,1.21,-0.22,-0.24,9259504,10446124,10.703125,26.226562,31.15625,195.90625,287.8047,1024.8438
20161021,6.48480988,1.60443306,1870.48914,79.0360031,320.847229,3.99E-06,0,2191.40479,8.21E-06,293.70105,2191.33618,40.6615944,0,7.61962986,293.70105,0,0,-29.1528759,1.65E-05,4.29E-06,0.068538994,944.63,20.23,24.14,16.61,1.39,16.4,1.8,-1.46,-0.3,8198204,9245592,12.046875,28.523438,33.34375,184.58594,270.4375,965.9375
20161022,6.63903809,-9.7832222,1870.22925,57.3993607,321.885864,4.97E-06,0,2192.146,1.48E-05,290.905548,2192.11523,55.2696571,0,-6.62661123,290.905548,0,0,-18.5469189,2.24E-05,2.61E-06,0.030861378,945.16,17.85,21.46,14.53,4.58,12.42,3.71,-3.7,-0.23,5835554,6578702,14.3515625,33.265625,38.3125,184.59375,259.97656,914.71875
20161023,7.14041328,-8.00448227,1871.54968,12.4680157,331.655609,2.81E-06,0,2203.29346,3.20E-06,289.43576,2203.20508,15.1252031,0,0.682114065,289.43576,0,0,-4.66807699,6.13E-06,1.32E-07,0.088145711,943.63,15.83,16.62,14.35,19.39,13.78,2.73,-2.64,-0.53,1083426,1220968,21.5,46.867188,51.21875,200.97656,261.78125,888.96094
20161024,6.75021505,-12.4383316,1875.08984,38.4394341,333.663086,2.22E-06,0,2208.77612,8.43E-06,288.035828,2208.75317,29.7863655,0,-10.0761652,288.035828,0,0,-31.1671257,1.21E-05,1.42E-06,0.023250345,944.64,15.61,19.43,12.92,5.45,12,2.4,-2.04,-0.89,3430752,3864912,24.351562,54.492188,62.929688,243.35938,286.4453,919.1328
20161025,6.76315594,-6.91231823,1878.27307,23.1204224,331.346222,3.34E-06,0,2209.66626,6.17E-06,288.020111,2209.61938,24.7861004,0,-0.37064147,288.020111,0,0,-5.61703968,1.00E-05,5.39E-07,0.047051061,943.81,15.39,17.31,14.39,5,11.95,3.05,-2.95,-0.48,2664900,3001100,23.585938,52.40625,61.84375,282.6172,325.08594,994.52344
20161026,6.70164061,-4.9950881,1881.10791,19.4046364,330.456177,2.00E-06,0,2211.60229,6.15E-06,288.29599,2211.56494,21.327177,0,-7.8131609,288.29599,0,0,-10.8856077,8.65E-06,4.97E-07,0.038241584,947.46,15.56,17.3,14.5,3.79,11.28,2.13,-2.04,-0.43,2190898,2466412,23.585938,50.671875,59.15625,291.76562,363.53125,1053.0938
20161027,6.6312952,-16.6919765,1883.25281,19.7044506,329.500244,3.67E-06,0,2212.78247,2.26E-05,286.324432,2212.75317,65.9925156,0,-40.3428688,286.324432,0,0,-10.7577391,2.68E-05,4.49E-07,0.029400654,951.89,13.79,16.32,10.69,1.35,5.24,5.54,-5.5,-0.59,2240494,2521336,22.953125,48.695312,56.820312,285.0703,389.8047,1083.0156
20161028,6.68111277,-24.722002,1884.2041,13.6651239,328.156464,3.41E-06,0,2212.38794,1.25E-05,282.142853,2212.3606,39.3648643,0,-15.9111271,282.142853,0,0,-14.9350424,1.60E-05,6.34E-09,0.027292639,959.74,9.66,10.57,7.99,2.6,1.53,4.1,-4.07,-0.43,1809620,2035712,24.929688,51.15625,57.929688,278.1328,394.15625,1089.375
20161029,6.55028582,-7.30707884,1885.73975,35.2058907,326.752502,3.44E-07,0,2212.51099,8.15E-06,284.143097,2212.49194,22.1445141,0,5.4999218,284.143097,0,0,-14.8647823,8.98E-06,4.87E-07,0.018825023,960.78,10.83,12.58,9.76,0.16,4.77,1.51,0.22,-1.11,4318878,4856776,23.929688,49.539062,57.3125,276.21875,384.92188,1072.3906
20161030,6.5358839,-8.69434547,1887.05481,21.8180714,325.448792,1.77E-06,0,2212.57275,2.84E-06,284.439941,2212.50342,11.7487907,0,0.623518705,284.439941,0,0,-18.1392288,4.76E-06,1.56E-07,0.069206215,958.17,10.31,11.9,8.01,0.16,7.78,1.39,-0.34,-0.22,2496210,2806120,22.398438,45.875,53.101562,267.02344,371.8047,1040.9453
20161031,6.46622849,6.12248755,1887.3822,125.065613,323.607727,5.99E-07,0,2211.00098,1.57E-05,288.24411,2210.99023,55.4726334,0,16.2860508,288.24411,0,0,-47.1798935,2.25E-05,6.16E-06,0.011121572,959.84,14.27,18.71,8.32,0.15,8.41,1.8,0.68,-0.95,12262174,13779496,20.632812,42.359375,49.195312,249.5625,357.2422,1000.9375
