time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,runoff
20110312,4.08261299,2.53391767,505.348114,152.633392,195.584488,8.45E-09,0,700.934448,8.44E-06,280.574066,700.932434,23.3743477,0,64.5768051,280.574066,0,0,-62.1447716,9.48E-06,1.03E-06,0.001854581,871.52,7.51,13.41,1.46,0.01,2.36,1.99,1.91,-0.05,17320952,19984950,10.65625,26.53125,31.53125
20110313,3.96356606,1.13825035,504.719025,130.501877,194.86615,1.08E-06,0,699.587158,2.35E-05,281.144867,699.585083,63.7048645,0,10.0526075,281.144867,0,0,-55.6119537,2.58E-05,1.21E-06,0.001992713,876.63,6.64,12.91,-0.77,0.13,-3.38,3.14,-2.71,1,11438455,13202636,10.09375,25.78125,30.6875
20110314,3.87737775,-21.0961838,503.999481,118.737793,193.202209,2.38E-07,0,697.202332,2.25E-05,274.916443,697.201721,57.4832039,0,13.2481089,274.916443,0,0,-69.1101685,2.33E-05,6.03E-07,0.00063567,889.56,-0.21,2.58,-4.65,0.39,-12.67,3.39,-3.27,-0.44,8293697,9609151,9.53125,24.90625,29.9375
20110315,3.96897244,-13.3896093,503.153717,206.778168,192.315384,-5.75E-09,0,695.469482,1.09E-05,274.952759,695.469055,28.670866,0,92.6944656,274.952759,0,0,-98.800827,1.16E-05,6.81E-07,0.000397238,887.11,2.44,7.22,-3.81,0,-12.39,1.27,-0.83,-0.26,19580250,22762076,8.71875,23.3125,28.34375
20110316,3.93266106,12.4157362,502.272461,198.294388,191.838821,6.06E-09,0,694.11145,1.50E-05,279.111084,694.111328,39.4905586,0,51.6072044,279.111084,0,0,-94.7726974,1.60E-05,1.01E-06,0.000170589,880.44,3.7,9.81,-1.59,0,-5.95,2.31,2.13,-0.16,18641816,21614412,7.90625,21.65625,26.46875
20110317,3.92438889,10.1872568,501.367859,194.877899,191.200165,2.07E-07,0,692.570068,1.45E-05,280.584351,692.568054,39.0084114,0,87.6463165,280.584351,0,0,-58.0287781,1.58E-05,1.14E-06,0.00204797,875.65,6.17,11.3,-1.02,0,-1.78,2.28,1.33,0.12,17006080,19688460,7.3125,20.34375,24.90625
20110318,3.99268937,7.96078396,500.430359,144.492691,190.818039,1.19E-06,0,691.252991,1.35E-05,281.629822,691.248413,38.5065994,0,64.2642059,281.629822,0,0,-33.7618523,1.56E-05,9.56E-07,0.00457244,873.94,5.45,10.3,1.18,2.09,-2.65,1.51,-1.39,-0.11,14158295,16385375,7,19.59375,23.90625
20110319,4.19902229,-13.0522966,499.556763,43.6885872,192.422195,1.95E-06,0,691.989685,4.69E-06,277.217896,691.978882,16.8185787,0,10.7870922,277.217896,0,0,-29.1386814,6.82E-06,1.81E-07,0.010743585,870.51,1.42,4.57,-2.25,2.03,-1.84,1.23,-0.79,-0.56,4544040,5414764,7,19.8125,24
20110320,4.40876865,-9.42185688,498.898132,23.8331585,195.329727,2.80E-06,0,694.235413,8.87E-06,275.983215,694.227722,28.9795647,0,-11.0791922,275.983215,0,0,-15.35783,1.17E-05,8.01E-08,0.007572219,875.16,-0.26,1.43,-2.97,12.59,-2.46,2.23,-2.21,-0.15,2534560,4554764,6.96875,20.1875,24.53125
20110321,4.19491816,-20.3736725,498.472565,86.6466751,196.12291,1.80E-06,1.18E-06,694.600159,1.43E-05,273.571686,694.595398,40.2143402,1.67E-08,22.392355,273.571686,0,0.000177206,-44.4210663,1.63E-05,2.05E-07,0.004496521,884.45,-2.13,-0.39,-4.35,2.99,-7.21,2.51,-2.42,-0.31,3829418,9080694,7.09375,21.34375,26.8125
20110322,4.07690096,-2.46145105,498.083832,202.198166,195.48172,3.82E-07,4.68E-06,693.580322,8.70E-06,275.796783,693.565613,24.2490921,0,113.510643,275.796783,0,0.000702342,-66.8881149,9.83E-06,7.55E-07,0.01407137,883.25,1.12,3.56,-3.27,0.06,-4.55,0.92,0.53,-0.11,8276826,18286064,6.6875,20.375,26.4375
20110323,4.05150747,3.3647151,497.655273,128.804001,194.991119,1.66E-06,0,692.651245,1.30E-05,277.403809,692.646423,37.7521591,0,33.5570717,277.403809,0,0,-54.1292305,1.53E-05,6.19E-07,0.004863835,883.45,0.44,4.27,-4.35,0.4,-5.58,1.65,-1.55,0,6216234,10841226,6.375,20.09375,26.15625
20110324,3.98778439,-5.32939434,497.174225,174.396393,193.913635,3.09E-09,0,691.088013,1.35E-05,276.476196,691.087891,35.3346176,0,61.6023293,276.476196,0,0,-82.7883682,1.43E-05,8.47E-07,0.00015501,885.53,1.21,6.39,-3.3,0.07,-9.46,1.23,-1.03,-0.47,10798174,16584758,6.09375,19.625,25.65625
20110325,4.00228071,3.56997609,496.628265,186.401031,193.120026,4.91E-07,0,689.750549,1.05E-05,278.174347,689.748169,29.7080097,0,84.1700668,278.174347,0,0,-68.9500198,1.20E-05,1.06E-06,0.002247098,883.89,4.74,9.58,-0.94,0,-4.14,1.37,1.08,-0.09,14501102,20004554,5.90625,19.03125,24.65625
20110326,3.98817229,8.30013943,496.042694,187.129242,192.517456,5.00E-07,0,688.561768,1.15E-05,280.097015,688.56012,32.6405754,0,71.3984299,280.097015,0,0,-74.7862701,1.32E-05,1.25E-06,0.001606734,882.51,5.26,11.31,-0.49,0,-2.65,1.34,0.98,-0.07,15573572,19592100,6.8125,22.875,26.96875
20110327,4.04952478,0.669256449,495.416809,134.502701,192.292755,1.24E-06,0,687.715942,7.91E-06,278.859192,687.709473,24.3116627,0,45.7967339,278.859192,0,0,-63.7275429,9.86E-06,7.12E-07,0.006366495,882.47,4.65,9.74,-2.42,0.28,-1.1,1.73,0.36,-0.17,13178506,15842940,8.875,28.875,32.6875
20110328,3.93276954,14.4550629,494.788025,223.485733,191.652878,1.10E-08,0,686.441162,1.43E-05,282.350739,686.440918,39.8984032,0,70.1658554,282.350739,0,0,-98.9581375,1.62E-05,1.86E-06,0.000256906,882.93,6.58,13.66,-1.15,0,-3.52,1.17,0.32,-0.4,20686728,24343112,10.5,32.03125,36.875
20110329,3.86036181,19.2513618,494.110199,183.967865,190.474335,3.76E-07,0,684.586792,1.83E-05,284.129272,684.584534,51.8105125,0,65.9448853,284.129272,0,0,-46.952755,2.10E-05,2.37E-06,0.002261929,879.26,8.28,13.44,1.43,0.01,0.43,2.54,2.24,-0.46,15298352,17853280,12.0625,33,37.9375
20110330,3.96741295,13.9673767,493.347778,90.1859589,189.841187,1.55E-06,0,683.195374,1.08E-05,285.016541,683.189026,33.9697571,0,29.2795963,285.016541,0,0,-12.9677944,1.38E-05,1.41E-06,0.006396693,875.11,10.15,14.7,5.84,0.03,5.11,2,1.88,-0.34,9412762,10950232,13.65625,34.15625,39.375
20110331,4.0890708,8.61094189,492.592346,67.4712982,190.490952,2.40E-06,0,683.091614,8.20E-06,284.651825,683.083191,28.2813683,0,21.0561333,284.651825,0,0,-9.52283001,1.15E-05,8.68E-07,0.008294053,874.14,9.76,11.71,7.69,0.82,6.66,0.92,0.64,-0.12,3659774,4255286,13.6875,33.84375,39.625
20110401,4.20227671,3.31045914,492.067657,62.1711159,191.912186,2.47E-06,0,683.988892,4.59E-06,284.099335,683.979736,19.4168987,0,10.5750151,284.099335,0,0,-28.8726044,7.87E-06,8.18E-07,0.00905306,876.48,9.2,15.05,3.89,0.56,5.68,1.36,-0.93,-0.2,10389116,12083714,13.3125,33.1875,39
20110402,4.04120779,7.86255503,491.784515,175.029266,191.852982,1.85E-06,0,683.648376,1.12E-05,284.963654,683.637451,37.0917587,0,91.3141556,284.963654,0,0,-38.7609863,1.50E-05,1.94E-06,0.010895216,877.48,10.09,16.14,5.18,5.57,4.62,1.18,-0.55,-0.75,13779052,16033124,13.84375,34.375,39.75
20110403,4.13496304,-9.47520638,491.535156,71.2145386,192.667297,2.88E-06,0,684.223999,5.61E-06,281.253204,684.202454,22.2703819,0,32.5191154,281.253204,0,0,-25.9059067,9.03E-06,5.41E-07,0.021537125,877.84,7.83,13.43,3.17,0.9,3.63,1.46,0.99,-0.36,10317838,12009428,13.3125,34.125,40.5625
20110404,4.26064825,-3.18559718,491.325867,82.7850266,193.378418,3.20E-06,0,684.715942,6.29E-06,280.407013,684.704163,24.7232704,0,56.2740288,280.407013,0,0,-4.97153664,1.00E-05,5.31E-07,0.011671021,874.67,6.04,7.89,4.55,2.44,2.75,1.81,1.55,-0.91,3845654,4477702,11.9375,31.3125,38.03125
20110405,4.3155489,1.3119092,491.270599,51.2709885,195.587692,3.04E-06,0,686.873779,4.50E-06,281.041992,686.858215,19.3440876,0,16.779274,281.041992,0,0,-13.8332548,7.84E-06,3.00E-07,0.015465069,874.76,6.85,8.84,2.25,1.66,4.33,1.11,0.21,-0.14,3645648,4246428,11.03125,29.90625,36.09375
20110406,4.02943134,12.7700024,491.368256,159.552734,195.074768,1.55E-06,0,686.44751,1.64E-05,284.875336,686.442993,49.7041092,0,58.4589462,284.875336,0,0,-38.62146,2.02E-05,2.25E-06,0.004490228,877.66,9.97,14.54,4.27,1.48,2.51,1.76,-1.56,-0.28,12961986,15104946,10.84375,30.5,36.53125
20110407,3.97551608,-4.81600571,491.366669,132.738831,193.764694,6.28E-07,0,685.134216,1.51E-05,282.003021,685.131287,43.6129112,0,40.1464043,282.003021,0,0,-53.795578,1.77E-05,1.94E-06,0.002827678,881.23,8.07,12.36,4.16,0.65,-1.15,1.61,-1.17,-0.36,11618734,13545208,10.53125,30.28125,36.71875
20110408,3.97940564,1.58921039,491.24173,179.843781,192.71315,5.57E-08,0,683.956238,1.16E-05,282.881775,683.954895,33.972271,0,73.1453018,282.881775,0,0,-71.1359253,1.38E-05,2.12E-06,0.001386108,880.1,8.51,14.24,2.21,0,0.67,1.32,0.9,-0.12,16591072,19349896,9.9375,28.75,35.09375
20110409,3.93735576,15.1341276,491.036285,224.172638,191.740662,3.00E-08,0,682.777527,1.38E-05,285.378174,682.776917,41.5570068,0,85.10186,285.378174,0,0,-82.3722534,1.68E-05,3.02E-06,0.000578875,877.99,10.75,16.98,5.07,0.01,4.43,2.22,1.86,-0.15,21091542,24607326,9,26.34375,32.5625
20110410,3.82196236,14.1072931,490.752167,209.979263,190.287384,2.17E-07,0,681.042114,2.27E-05,286.947021,681.039368,66.8456345,0,49.4121895,286.947021,0,0,-79.6106186,2.71E-05,4.20E-06,0.002572711,879.63,11.03,17.87,4.95,0.08,-0.02,2.12,-1.46,-1.21,20273774,23662564,8.09375,24.25,30.375
20110411,4.10086155,-1.780689,490.356598,50.0796432,190.339066,2.63E-06,0,680.717834,5.36E-06,283.604828,680.695679,21.2514267,0,21.269928,283.604828,0,0,-9.34400463,8.62E-06,6.25E-07,0.022171579,877.09,10.32,14.28,7.28,0.22,5.22,1.4,1.16,-0.68,7189520,8395514,7.40625,22.84375,28.90625
20110412,3.96127915,10.6506481,490.001495,153.226593,190.399323,9.22E-07,0,680.40509,9.04E-06,286.358459,680.400818,29.4406452,0,60.3248787,286.358459,0,0,-52.8068085,1.19E-05,1.97E-06,0.004286295,875.14,11.98,16.32,7.99,0.03,7.52,1.46,1.21,-0.01,11711512,13679670,7.15625,22.1875,27.8125
20110413,3.92893767,13.3981171,489.645874,182.908356,189.84494,2.25E-07,0,679.491699,1.01E-05,287.808472,679.490845,32.1910858,0,65.7228241,287.808472,0,0,-71.5932617,1.31E-05,2.68E-06,0.000878282,872.95,14.19,20.19,8.28,0.01,8.74,1.61,1.29,-0.03,18715526,21869852,6.8125,21.46875,26.9375
20110414,3.86032534,29.8061504,489.239929,205.966782,189.081299,1.12E-06,0,678.324951,1.89E-05,292.175018,678.321228,58.7990112,0,57.2089272,292.175018,0,0,-60.1445618,2.38E-05,3.83E-06,0.00371363,871.1,15.98,22.7,8.93,0,7.11,1.12,-0.95,0.15,19510532,22807984,6.4375,20.46875,25.75
20110415,3.80916572,5.76752377,488.747864,132.414581,187.816238,1.37E-06,0,676.566467,1.67E-05,289.875275,676.564026,52.6382256,0,30.5867062,289.875275,0,0,-43.4287491,2.13E-05,3.24E-06,0.002394839,873.67,15.72,20.98,10.33,0.17,5.37,1.1,-0.42,0.08,10648246,12453396,6.21875,19.75,24.71875
20110416,3.8241663,9.60937023,488.174469,187.828995,187.003128,1.62E-06,0,675.182617,1.50E-05,289.913239,675.177612,50.3601608,0,65.374321,289.913239,0,0,-62.4843712,2.04E-05,3.79E-06,0.005033931,874.36,15.41,21.4,10.17,0.02,7.31,1.51,1.22,0.09,16629418,19453470,6.09375,19.25,24
20110417,3.61688876,10.4819202,487.543579,224.829132,185.545456,7.32E-08,0,673.089355,3.00E-05,290.833282,673.088989,89.0695953,0,14.9758539,290.833282,0,0,-110.305534,3.61E-05,6.01E-06,0.000306687,876.8,15.02,22.95,5.78,0,0.16,2.12,-1.73,-0.91,21867834,25585796,6.15625,19,23.5
20110418,3.67062807,3.79893708,486.771912,241.035736,183.881012,2.07E-07,0,670.653381,1.74E-05,289.305542,670.652954,54.7289543,0,82.9861755,289.305542,0,0,-99.5172958,2.22E-05,4.55E-06,0.000460702,875.36,14.79,22.34,6.63,0,2.38,1.48,0.76,-0.25,22993044,26908402,6.0625,18.71875,23.125
20110419,3.81325555,11.6999397,485.900604,193.966949,183.410339,2.86E-06,0,669.315918,1.74E-05,289.712738,669.310974,59.7445145,0,85.1979446,289.712738,0,0,-37.3266869,2.42E-05,3.98E-06,0.004960212,871.59,15.7,20.55,10.51,2.01,8.48,3.28,3.22,-0.24,17523034,20511318,5.96875,18.34375,22.59375
20110420,4.11979294,2.08042383,485.128906,71.7959442,186.198196,2.12E-06,0,671.333313,7.43E-06,288.004822,671.327087,26.3061047,0,11.59484,288.004822,0,0,-31.8105488,1.07E-05,1.12E-06,0.006218229,870.66,14.32,19.6,9.22,0.94,9.78,1.19,0.76,-0.17,9213622,10788082,6.0625,18.90625,23.15625
