time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
20100313,6.25039816,30.6881161,1700.5061,159.837219,312.812347,2.11E-07,0,2013.32654,2.03E-05,291.048767,2013.31873,68.0926285,0,24.4121704,291.048767,0,0,-36.6276703,2.76E-05,7.06E-06,0.00803118,958.33,17.3,21.57,7.27,0.69,10.56,1.78,-0.21,-0.43,15401376,17886200,17.8125,42.40625,48.5625,231.96875,316.875,654.21875,678
20100314,6.39406013,-16.0753841,1699.6012,27.3631954,314.749176,1.88E-06,0,2014.36096,1.49E-05,284.066711,2014.35046,42.6047134,0,-31.8222332,284.066711,0,0,-32.6727791,1.73E-05,4.67E-07,0.01065731,965.37,11.67,15.32,9.38,2.03,4.13,4.66,-4.64,-0.15,2385013,2771045,23.0625,57.78125,63.84375,257.59375,309.0625,613.125,630.1875
20100315,6.23932791,-14.2721987,1698.3446,107.352409,314.38324,5.45E-10,0,2012.72852,1.91E-05,282.609619,2012.72827,54.7313499,0,10.3211184,282.609619,0,0,-56.5798073,2.22E-05,3.10E-06,0.000549537,974.91,9.51,15.11,2.31,0,0.3,2.82,-1.14,-1.5,6603470,7674228,23.71875,60.9375,71.1875,295.8125,319.53125,601.15625,606.25
20100316,6.2260232,5.39543867,1697.58594,157.240005,313.526428,8.81E-10,0,2011.11328,1.61E-05,284.791504,2011.11267,49.1131439,0,35.080574,284.791504,0,0,-67.6448288,1.99E-05,3.86E-06,0.000938179,970.96,11.05,16.33,3.35,0,4.98,2.46,0.19,-0.76,17256350,20064172,21.5625,55.09375,65.28125,304.40625,342.4375,623.4375,614.40625
20100317,6.16529512,11.4692345,1697.20203,187.133392,311.700806,-1.14E-08,0,2008.90381,2.14E-05,287.707947,2008.90283,72.9192276,0,16.7459888,287.707947,0,0,-85.9949417,2.96E-05,8.15E-06,0.000950341,971.28,14.26,21.88,6.23,0,7.4,2.51,0.65,-0.05,18885072,21964178,19.34375,49.34375,58.53125,285.0625,359.59375,668.15625,651.375
20100318,6.13356113,12.3327875,1696.75269,187.129486,309.765564,1.59E-08,0,2006.51917,1.92E-05,289.042206,2006.51868,69.8714371,0,23.6848316,289.042206,0,0,-81.2362442,2.83E-05,9.15E-06,0.000919238,964.76,15.79,22.82,8.25,0,9.44,1.8,-0.05,-0.96,18851580,21932198,17.25,44.75,53.3125,261.71875,354.625,702.46875,691.71875
20100319,6.06494331,22.9943333,1696.09839,187.860092,307.816895,1.88E-08,0,2003.91589,2.84E-05,292.091034,2003.91516,98.005661,0,-15.2010727,292.091034,0,0,-82.0540085,3.97E-05,1.13E-05,0.000581256,957.02,19.06,25.44,10.27,0,9.49,2.35,-2.08,0.07,18808138,21888560,15.3125,40.71875,49.1875,244.8125,334.71875,707.0625,707.71875
20100320,5.96274137,1.84034538,1694.97107,191.887115,304.913269,1.62E-09,0,1999.8844,3.41E-05,289.712494,1999.8844,116.252449,0,-6.38043928,289.712494,0,0,-80.1781845,4.71E-05,1.31E-05,0.000124535,961.06,17.45,25.58,11.59,0,3.01,4.07,-3.75,-1.08,19300440,22468624,13.5625,36.84375,45.3125,235.65625,313.03125,694.53125,700.6875
20100321,5.93396425,26.9183617,1693.8031,168.03447,302.587585,3.21E-07,0,1996.39221,3.59E-05,294.163391,1996.39062,120.391144,0,-26.8203773,294.163391,0,0,-47.5340004,4.88E-05,1.26E-05,0.001625192,952.12,21.91,27.01,12.56,0.01,10.94,4.04,-1.17,-1.92,16172218,18833574,12.0625,33.375,41.375,226.96875,297.15625,685.0625,689.75
20100322,6.20586061,-18.7442474,1692.50403,77.6903305,302.332825,1.27E-06,0,1994.85205,2.24E-05,286.551788,1994.83691,71.1708603,0,5.68514824,286.551788,0,0,-19.5954952,2.89E-05,5.18E-06,0.015221559,959.4,12.27,18.75,8.46,8.42,4.01,6.54,-6.51,-0.47,2944162,3429950,11.34375,32.0625,39.28125,213.0625,288.21875,687.6875,688.4375
20100323,6.20579529,-10.8977547,1691.61963,77.1951218,305.899963,1.83E-06,0,1997.53809,1.20E-05,284.419006,1997.51929,37.2711525,0,29.3681583,284.419006,0,0,-21.4554901,1.51E-05,1.24E-06,0.018596536,963.34,10.19,11.55,8.86,1.57,5.38,2.48,-1.76,-1.68,2720812,3170736,15.875,43.46875,48.8125,208.53125,291.5625,705.4375,700.4375
20100324,6.23176908,-22.5837574,1691.07959,60.3423119,307.908112,1.14E-06,0,1998.99426,1.02E-05,281.08902,1998.98804,30.0591125,0,3.00930691,281.08902,0,0,-49.864006,1.22E-05,8.16E-07,0.006607217,973.61,9.13,14.5,5.79,2.8,4.16,2.76,-1.37,-0.28,6902978,8045720,16.84375,45.9375,54.71875,223.25,299.1875,745.1875,731.6875
20100325,6.08955145,-3.5655086,1690.61414,137.819244,307.077911,1.10E-08,0,1997.69287,1.61E-05,283.743652,1997.69226,50.3919029,0,23.9878044,283.743652,0,0,-67.0040283,2.04E-05,4.32E-06,0.000865514,976.18,10.45,16.05,3.31,0,3.14,1.75,0.78,0.84,12273940,14311840,15.71875,43.21875,52.15625,232.53125,301.15625,784.0625,772.40625
20100326,6.14796829,0.366000623,1690.03333,113.372658,306.789948,3.77E-07,0,1996.8291,1.42E-05,284.266266,1996.82349,43.1105919,0,14.9318829,284.266266,0,0,-54.9623756,1.75E-05,2.88E-06,0.005810379,970.67,11.03,15.78,4.82,0.22,2.87,2.06,-1.31,0.03,13495890,15741312,14.125,39,47.5,228.75,305.125,801.15625,797.28125
20100327,6.03714323,15.2696609,1689.42993,194.797577,305.535675,6.39E-08,0,1994.96692,2.01E-05,287.978638,1994.96521,70.9801407,0,37.0519409,287.978638,0,0,-71.4859314,2.88E-05,8.58E-06,0.001318799,971.09,13.66,19.5,6.16,0.01,5.41,1.95,0.69,-0.44,18836604,21977274,13.78125,37.15625,44.5625,214.625,302.9375,796.03125,800.1875
20100328,6.32774591,7.46416712,1688.77161,60.9323692,305.984741,-1.23E-06,0,1994.79797,8.71E-06,287.324066,1994.75623,22.8719883,0,13.5689535,287.324066,0,0,-17.0245457,9.27E-06,1.79E-06,0.041670963,965.85,14.48,18.48,10.49,4.81,8.87,1.98,-0.74,-1.4,7721748,9011984,13.59375,36.03125,43.125,199.96875,292.1875,769.5625,781.6875
20100329,6.45214891,-10.1742287,1688.52112,29.8770924,312.267822,4.34E-07,0,2000.85449,1.44E-06,284.34079,2000.78894,4.87634325,0,11.021059,284.34079,0,0,-24.1576366,1.98E-06,1.07E-07,0.065603882,964.74,11.66,14.21,8.59,1.22,9.4,2.36,-1.14,-1.56,3648408,4259564,15.03125,40.59375,47.375,192.6875,283.71875,733.125,748.8125
20100330,6.22518587,8.35521221,1688.56689,130.192444,311.934998,1.23E-06,0,2000.51501,1.49E-05,287.870361,2000.50232,51.8836365,0,26.492466,287.870361,0,0,-43.4600067,2.10E-05,4.89E-06,0.013144453,963.95,13.94,18.72,9.5,0.11,8.83,1.77,0.76,-1.04,11332762,13235142,14.875,41.5625,50.4375,197.375,280.5625,704.15625,716.9375
20100331,6.32817316,-3.31374454,1688.48169,48.8351212,312.369415,2.86E-06,0,2000.86633,1.47E-05,285.72467,2000.85107,45.2722359,0,-18.2027359,285.72467,0,0,-25.0834827,1.84E-05,7.99E-07,0.015224091,962.94,12.18,14.14,9.62,2.03,6.08,4.23,-4,-0.65,2882370,3367318,13.46875,38.3125,47.53125,201.78125,275.9375,679.875,691.375
20100401,6.12212944,3.84180045,1688.29163,174.970505,310.744476,2.30E-08,0,1999.0387,2.44E-05,287.184082,1999.03625,79.2475204,0,37.20261,287.184082,0,0,-54.6755791,3.21E-05,7.66E-06,0.002544078,969.59,13.06,17.4,8.56,0.58,3.6,2.38,-0.1,-1.31,13959444,16312242,17.9375,49.59375,57.6875,206.90625,281.40625,662,670.09375
20100402,6.22968626,-1.82857883,1688.1814,56.7744522,310.272797,1.13E-06,0,1998.47046,8.00E-06,285.358948,1998.45435,24.9487095,0,15.0870218,285.358948,0,0,-18.5662022,1.01E-05,9.85E-07,0.016182264,969.39,11.12,13.57,8.46,0.34,8.01,1.47,0.62,-1.13,4325570,5055918,17.8125,50.25,62.125,230.1875,293.5625,664.875,664.59375
20100403,6.24701023,-7.44320011,1688.06238,84.4569931,310.627167,1.22E-06,0,1998.70374,9.91E-06,284.958008,1998.68909,32.4223938,0,19.453228,284.958008,0,0,-40.0261307,1.31E-05,2.01E-06,0.014160121,965.21,12.06,15.73,6.5,0.33,7.79,1.7,0.42,-0.43,7126522,8333764,17.03125,46.46875,57.3125,234.71875,301.6875,677.65625,674.8125
20100404,6.13203716,5.90782881,1687.91907,150.54657,309.344604,2.28E-07,0,1997.26611,1.69E-05,287.371521,1997.26367,59.1284218,0,25.9620609,287.371521,0,0,-59.5459061,2.40E-05,6.80E-06,0.002469616,962.72,14.71,19.74,8.71,0,8.4,1.62,0.63,-0.22,17396484,20348156,15.9375,43.09375,53.15625,220.75,308.28125,681.21875,682.03125
20100405,6.16320419,22.9563046,1687.6217,159.554932,307.848175,1.14E-06,0,1995.48047,2.37E-05,291.281067,1995.46985,84.6946564,0,13.6393843,291.281067,0,0,-38.2602043,3.43E-05,9.50E-06,0.010612364,962.14,17.49,22.38,11.42,0.89,8.27,3.54,-2.81,-0.07,13991572,16371244,14.25,38.75,48.0625,203.15625,302.65625,671.1875,677.34375
20100406,6.38827801,-3.7891295,1687.28394,44.9081497,309.276794,4.41E-07,0,1996.60229,8.89E-06,287.075256,1996.56091,26.4827366,0,6.90429926,287.075256,0,0,-15.3122702,1.07E-05,1.41E-06,0.04150939,970.3,13.21,15.06,11.83,16.82,10.12,3.15,-2.18,-2.08,2823248,3304356,13.78125,37.6875,46,188.90625,289.46875,649.40625,660.53125
20100407,6.4541955,-14.907877,1687.35425,23.9279976,314.139618,5.31E-07,0,2001.58472,8.08E-07,283.77774,2001.49377,3.41384125,0,14.8844213,283.77774,0,0,-20.5433025,1.38E-06,4.46E-08,0.090800293,971.01,10.3,12.69,5.8,3.73,8.98,1.94,-0.74,-1.31,2325558,2722630,12.78125,35.8125,44.28125,185.71875,285.375,636.53125,644.09375
20100408,6.30247641,-2.57744336,1687.72034,77.8451385,314.279022,1.77E-06,0,2002.02588,7.96E-06,285.235901,2001.99939,28.1135216,0,14.9648981,285.235901,0,0,-37.3410759,1.14E-05,1.66E-06,0.026472278,962.21,11.7,15.61,7.55,0.06,8.81,2.03,-0.84,-1.4,6137470,7188638,14.6875,42.15625,50.5,194.59375,292.71875,657.1875,651.3125
20100409,6.21904659,18.0869522,1687.86572,136.68808,312.913177,4.76E-07,0,2000.79321,1.55E-05,290.043518,2000.77905,55.3426819,0,25.9685402,290.043518,0,0,-37.2822609,2.24E-05,6.44E-06,0.014260211,956.95,15.57,20.82,10.71,0,10.39,1.72,-0.82,0.1,15351586,17985822,14.21875,41.78125,52.59375,219.40625,301,705.625,689.875
20100410,6.2810955,18.2524605,1687.87415,104.689018,312.133179,6.54E-07,0,2000.04663,1.17E-05,291.818176,2000.0072,42.7208862,0,20.7419949,291.818176,0,0,-22.970396,1.73E-05,4.96E-06,0.039363336,956.28,18.03,22.28,13.44,0.26,13.16,1,-0.43,-0.35,12387598,14518116,12.6875,37.40625,47.53125,229.40625,306.53125,743.75,733.6875
20100411,6.33061218,10.311367,1687.89709,66.0104446,312.896332,1.12E-06,0,2000.84888,8.03E-06,291.431549,2000.79333,28.6341305,0,13.9759636,291.431549,0,0,-13.0870762,1.16E-05,2.46E-06,0.055452261,955.46,17.25,20.24,15.29,0.91,14.37,1.4,-0.14,-1.09,5365868,6290342,12.125,35.46875,44.375,221.4375,315.125,756.4375,755.3125
20100412,6.31860781,-17.5581684,1687.99133,50.8259811,313.662506,3.65E-06,0,2001.67285,1.89E-05,286.010956,2001.65369,58.4835892,0,0.513536453,286.010956,0,0,-9.40382195,2.37E-05,1.16E-06,0.019044971,964.69,12.6,16.35,8.58,3.55,4.58,5.36,-4.98,-1.39,3624368,4250328,13.5625,40.3125,49.21875,214.4375,318.34375,757.59375,760.09375
20100413,6.92895794,-21.9433193,1688.49939,24.0467873,319.096405,8.77E-07,0,2007.65869,2.49E-06,281.690338,2007.59583,8.32570744,0,26.6768608,281.690338,0,0,-10.9918365,3.38E-06,7.32E-09,0.062862143,967.79,7.54,8.4,6.51,14.22,5.39,3.95,-2.9,-2.59,1478472,1734310,13.15625,39.6875,50.1875,217.125,315.78125,756.71875,760.4375
20100414,6.37808752,-8.31417179,1690.35376,135.595261,321.481903,1.11E-06,0,2011.84741,1.69E-05,283.792145,2011.83557,53.5121117,0,33.4875908,283.792145,0,0,-56.9087067,2.17E-05,3.71E-06,0.011767577,971.71,9.52,13.52,6.19,0.01,4.02,1.66,-0.53,-1.19,12003286,14084876,12.75,40.46875,51.5625,218.5,320.3125,764.96875,765.53125
20100415,6.30666161,3.01848221,1691.78076,162.177429,318.329926,2.69E-07,0,2010.12012,1.75E-05,285.72287,2010.1106,58.4567108,0,44.8139458,285.72287,0,0,-55.8834343,2.37E-05,5.95E-06,0.009458337,970.69,11.95,16.29,6.64,0,6.14,1.49,0.76,-0.38,16736582,19645656,13.03125,40.90625,51.875,219.9375,326.1875,789.53125,784.9375
20100416,6.27863741,8.65789795,1692.47925,142.202744,316.093079,3.51E-07,0,2008.58264,1.60E-05,287.498138,2008.57227,54.0322227,0,34.3916664,287.498138,0,0,-45.1175652,2.19E-05,5.55E-06,0.010271592,966.09,14.66,17.89,9.64,0,8.53,1.21,-0.4,-0.05,15556806,18266368,15.46875,44.90625,54.625,216.71875,323.71875,802.03125,802.78125
20100417,6.37024832,14.0223227,1692.79883,76.998085,315.28186,4.66E-07,0,2008.10254,1.05E-05,289.228149,2008.08081,33.9199944,0,10.5456457,289.228149,0,0,-18.5041809,1.38E-05,2.80E-06,0.021822333,964.57,15.12,17.57,12.81,0.9,10.88,1.46,-0.79,0.65,5425940,6372386,15.46875,44.53125,55.28125,218.6875,317.1875,793.1875,800.96875
20100418,6.32464838,7.25430059,1693.11182,98.7951508,315.658295,1.07E-06,0,2008.79407,1.12E-05,289.655701,2008.77051,39.8984337,0,20.1590481,289.655701,0,0,-31.4794178,1.62E-05,3.95E-06,0.023875842,960.84,16.11,21.62,10.44,0.01,12,1.74,0.79,-0.31,13576702,15949962,14.09375,40.625,50.8125,215.625,308.125,773.21875,784.28125
20100419,6.59889317,18.5472889,1693.34326,102.719315,316.170319,-4.93E-07,0,2009.55347,1.30E-05,292.316132,2009.51392,43.4951439,0,22.0438919,292.316132,0,0,-18.6305771,1.76E-05,5.09E-06,0.039940126,956.17,18.51,21.62,13.77,7.38,13.8,1.81,-1.12,-0.26,10693808,12566590,12.625,36.78125,46.03125,204.96875,300.375,752.6875,763.25
20100420,6.79558039,-0.431701422,1694.75598,37.1825104,323.719299,2.58E-06,0,2018.56067,5.84E-06,290.063446,2018.47522,21.8706284,0,0.600637078,290.063446,0,0,-15.1491184,8.87E-06,4.47E-07,0.085331574,955.11,17.05,18.82,14.87,3.66,12.76,3.48,-3.27,-0.37,2683022,3154162,16.34375,46.34375,54.625,202.40625,301.78125,745.71875,750.8125
20100421,6.30352879,6.41727448,1696.56116,199.68692,321.286682,9.99E-07,0,2017.85254,4.19E-05,291.110321,2017.84778,138.308624,0,6.41469288,291.110321,0,0,-48.5475388,5.61E-05,1.32E-05,0.004715015,963.93,18.22,22.82,14.63,0.03,5.42,5.16,-5.09,-0.66,17706558,20818852,27.8125,74.40625,86.59375,246.65625,320.0625,771.46875,763.28125
20100422,6.31191492,-13.1510344,1697.67285,72.905632,317.80014,1.84E-07,0,2015.47461,1.56E-05,286.712128,2015.47314,47.7396698,0,-5.11242533,286.712128,0,0,-43.4331169,1.94E-05,3.61E-06,0.001643304,972.29,13.74,16.85,8.14,0.04,6.72,2.33,-0.86,-0.56,6779702,7973326,29.78125,78.90625,97.3125,336,351.21875,838.96875,815.96875
20100423,6.2493763,10.3967562,1697.67285,208.494263,315.428741,1.73E-08,0,2013.10522,2.35E-05,290.137451,2013.10181,86.5732193,0,53.0774918,290.137451,0,0,-58.4425812,3.51E-05,1.16E-05,0.003638386,967.94,15.81,20.72,11.19,0,8.96,2.38,1.16,-1.24,19383014,22802682,27.15625,71.375,88.8125,370.21875,403.78125,932.25,901.8125
20100424,6.46260405,3.40509343,1697.69092,59.6064949,315.549622,5.05E-07,0,2013.29773,8.65E-06,289.149658,2013.2406,27.857708,0,8.60149956,289.149658,0,0,-19.7407608,1.13E-05,2.14E-06,0.057072807,963.33,15.45,17.96,12.49,1.29,10.63,2.04,-0.42,-1.65,4024862,4736166,24.28125,63.5625,79.25,353.96875,452.84375,1021.03125,995.34375
20100425,6.29823446,-4.9465785,1697.74719,119.108467,316.436523,2.41E-06,0,2014.19446,1.98E-05,288.313293,2014.18396,68.4853668,0,11.6465645,288.313293,0,0,-43.9274178,2.78E-05,5.51E-06,0.010765424,968.46,16.09,21.42,10.97,0.61,8.58,2.58,-2,-0.44,13609558,16019086,24.53125,64.125,78.25,332.4375,464.46875,1061.9062,1054.0625
20100426,6.1910243,3.87337327,1697.50488,199.818039,313.651855,1.44E-08,0,2011.15723,2.47E-05,289.450653,2011.15674,94.4719391,0,26.0457268,289.450653,0,0,-75.4209671,3.83E-05,1.36E-05,0.000548215,968.91,16.62,22.41,10.01,0,8.56,2.15,1.14,-0.27,19244912,22658866,22.71875,59.78125,74.34375,325.625,450.8125,1057.7188,1062.5312
20100427,6.15713978,8.45921135,1697.2052,186.303497,311.125854,-2.27E-08,0,2008.33154,2.07E-05,290.918884,2008.33118,84.2241669,0,24.8184776,290.918884,0,0,-68.7995224,3.41E-05,1.35E-05,0.000475429,963.79,17.78,23.87,10.32,0,10.58,1.79,0.25,0.07,18962138,22332450,20.34375,53.25,66.40625,308,429.3125,1038.0312,1046.9375
20100428,6.10028648,22.2137527,1696.68726,227.933945,308.438934,5.90E-08,0,2005.13403,2.41E-05,294.578278,2005.12598,108.664291,0,25.2768478,294.578278,0,0,-71.7726135,4.41E-05,1.99E-05,0.00787189,963.33,21.38,26.82,15.18,0.19,12.66,1.35,0.69,-0.25,22397948,26386008,18.21875,47.6875,59.4375,281.28125,406.25,1012.96875,1023.875
20100429,6.18358994,12.2289925,1695.99988,168.75914,307.43692,3.68E-07,0,2003.4563,1.91E-05,294.329712,2003.43665,80.9925537,0,22.684761,294.329712,0,0,-52.8506203,3.28E-05,1.34E-05,0.019551337,962.75,20.9,26.58,15.6,4.38,14.76,2.38,-0.93,-0.77,16324250,19236434,16.25,42.78125,53.40625,254.90625,377.875,974.09375,990.28125
20100430,6.11952114,11.6613522,1695.2561,195.98053,306.450531,1.54E-06,0,2001.72266,2.21E-05,294.97702,2001.70618,99.6291733,0,26.1572227,294.97702,0,0,-58.5309296,4.04E-05,1.67E-05,0.016042635,963.7,21.9,27.94,16.01,0.44,16.06,1.63,-0.59,-0.78,18516324,21825096,15.65625,39.90625,49.03125,231.71875,349.28125,922.5,942.6875
20100501,6.05940485,13.1825066,1694.53357,202.409958,304.751312,7.58E-07,0,1999.29675,2.18E-05,295.71698,1999.28503,100.050682,0,31.0075092,295.71698,0,0,-58.1663628,4.06E-05,1.80E-05,0.011780129,961.76,22.91,28.42,16.77,0.17,16.85,1.79,1.04,-0.6,19604948,23114986,14.46875,36.9375,45.5,213.3125,323.09375,874.90625,893.3125
20100502,6.11327028,19.5746956,1693.74512,182.565414,303.17514,8.31E-07,0,1996.93298,2.26E-05,297.434265,1996.92004,103.229652,0,19.5785542,297.434265,0,0,-40.1834717,4.19E-05,1.84E-05,0.012670463,956.15,24.71,28.97,20.49,3.81,17.41,2.45,0.81,-1.5,17557992,20707334,13.03125,33.625,41.4375,197.46875,298.8125,836.40625,851.78125
20100503,7.1441164,-2.91580296,1694.20117,26.0847588,319.12439,-4.27E-06,0,2013.46387,1.34E-07,293.126831,2013.32581,-10.0462255,0,12.9569778,293.126831,0,0,-26.0924683,-4.07E-06,5.92E-08,0.138337746,951.4,21.18,23.21,18.27,14.37,19.02,2.53,-1.95,-1.07,6355468,7497880,11.78125,31.28125,38.5625,185.125,283.90625,809.9375,821.65625
20100504,6.30090141,14.6844139,1696.09314,196.130951,319.029938,1.42E-06,0,2015.13367,2.17E-05,296.790894,2015.12329,102.175095,0,21.589777,296.790894,0,0,-57.6750145,4.14E-05,1.83E-05,0.010643455,948.89,23.69,29.35,18.7,0,17.92,1.55,-0.14,-0.41,18889920,22290428,17.3125,53.875,59.9375,185.25,282.71875,804.375,809.0625
20100505,6.15766954,7.03446341,1696.32019,193.458344,314.75354,1.37E-06,0,2011.07776,5.26E-05,296.090912,2011.07373,188.73262,0,-42.3391953,296.090912,0,0,-40.0422363,7.65E-05,2.25E-05,0.003980471,954.88,23.02,28.11,18.01,1.52,10.32,6.02,-5.9,-0.93,14469084,17078864,17.71875,58.6875,71.9375,211.65625,280.75,824.78125,820.34375
20100506,6.35438251,-13.4592371,1696.4447,69.2865524,313.112274,1.48E-06,0,2009.57532,1.50E-05,290.301086,2009.55737,51.3588219,0,8.71828461,290.301086,0,0,-22.6726971,2.08E-05,4.38E-06,0.018264355,961.82,17,19.12,15.61,3.19,11.82,2.18,-1.57,-1.21,3797772,4483952,19.71875,62.875,76,234.71875,282.03125,872.125,859.03125
20100507,6.49231815,-5.65465307,1696.94604,42.3849411,315.07251,5.65E-07,0,2012.10864,3.49E-06,289.756531,2012.01868,11.8846626,0,16.6665363,289.756531,0,0,-19.4858398,4.82E-06,7.65E-07,0.090027034,958.33,16.32,17.64,15.39,0.46,13.25,1.34,-0.53,-0.96,3205456,3785722,18.90625,59.6875,74.15625,254.5625,297.09375,955.90625,935.34375
20100508,6.39730883,10.4089317,1697.53247,135.301956,316.327698,2.53E-06,0,2013.88464,1.49E-05,293.369263,2013.86047,63.9373779,0,23.4741669,293.369263,0,0,-37.4785004,2.59E-05,8.46E-06,0.024414696,956.11,19.43,23.18,16.22,1.32,14.13,1.31,-0.21,-0.24,13053064,15419848,17,53.34375,66.59375,256.1875,317.625,1029.0938,1016.46875
20100509,6.25376177,-5.96867037,1697.61633,101.620636,315.005676,1.23E-06,0,2012.63843,2.44E-05,290.884277,2012.62207,86.1127014,0,-10.2454119,290.884277,0,0,-31.7270699,3.49E-05,9.31E-06,0.016516049,962.35,18.2,23.77,13.97,2.2,9.23,4.11,-4.03,-0.15,10865968,12839772,15.15625,47.5,59.40625,245.8125,333.9375,1061.8125,1057.2188
20100510,6.24831676,1.76279283,1697.62329,135.989334,313.481293,1.06E-06,0,2011.11365,1.56E-05,291.644623,2011.10474,62.8210106,0,25.8557281,291.644623,0,0,-45.5440559,2.55E-05,8.82E-06,0.009005277,962.28,16.75,20.45,12.41,0.11,12.88,1.57,0.78,-0.24,9690910,11454224,13.5,42.34375,53.03125,230.84375,335.625,1102.5,1092.9375
20100511,6.31373596,11.2424822,1697.52673,137.221054,312.509308,4.49E-10,0,2010.0658,1.63E-05,293.601501,2010.03601,64.6099472,0,32.2834663,293.601501,0,0,-29.0885181,2.62E-05,9.89E-06,0.02976286,960.27,19.79,23.11,16.77,1.86,14.45,1.59,0.47,-0.37,11037942,13050230,12.03125,37.84375,47.4375,214.625,323.53125,1144.5625,1138.4375
20100512,6.40976334,-0.953611434,1697.66406,44.493,314.757019,2.48E-06,0,2012.49622,3.74E-06,291.291077,2012.42126,18.2565212,0,13.342947,291.291077,0,0,-13.8463001,7.40E-06,1.19E-06,0.075154796,957.36,18.19,20.27,16.87,1.78,14.92,2.18,-1.29,-1.63,4278282,5059810,11.0625,34.625,43.15625,200.03125,305.0625,1135.875,1144.3438
20100513,6.39015436,-2.60328889,1697.91138,49.212059,315.463531,3.42E-06,0,2013.41528,6.20E-06,290.799164,2013.37463,27.0820255,0,9.43862247,290.799164,0,0,-15.2969723,1.10E-05,1.36E-06,0.040380031,960.37,18.06,20.16,15.8,1.3,14.35,1.94,-1.43,-1.1,3273196,3872220,11.25,35.4375,43.125,189.09375,287.5625,1090.125,1105.3438
20100514,6.3596139,3.19443059,1697.97168,84.3223038,315.894653,8.41E-07,0,2013.90552,1.21E-05,291.615631,2013.86621,43.7541885,0,21.9905605,291.615631,0,0,-15.3829908,1.77E-05,4.83E-06,0.039187126,961.06,17.69,20.39,16.05,0.52,12.68,2.11,-0.4,-1.96,7993030,9458522,11.65625,36.375,44.6875,184.6875,272.3125,1044.75,1059.0312
20100515,6.58978891,3.69422197,1698.14868,47.8468361,318.190002,7.54E-07,0,2016.43982,4.14E-06,291.662537,2016.3385,15.1733685,0,16.6667309,291.662537,0,0,-12.3102207,6.15E-06,1.25E-06,0.10105671,956.81,17.22,18.2,16.24,3.36,15.11,2.01,-1.09,-1.14,2859944,3385248,11.28125,35.03125,43.4375,189.09375,264.03125,1024.3125,1030.6562
20100516,6.51090002,-1.57627439,1699.02344,56.2721825,320.699707,2.37E-06,0,2019.77478,5.43E-06,291.041138,2019.72351,23.7403049,0,9.44885349,291.041138,0,0,-24.6577244,9.63E-06,1.83E-06,0.051604327,957.74,18.03,20.49,15.25,1.86,15.66,1.75,-1.25,-0.73,4005582,4742308,11.4375,35.875,43.8125,195.09375,268.65625,1050.125,1045.5312
20100517,6.37628222,5.98471975,1699.78271,128.277313,319.927185,1.96E-06,0,2019.71887,2.93E-05,293.070526,2019.70947,100.530342,0,-14.37572,293.070526,0,0,-36.1424255,4.08E-05,9.53E-06,0.009009965,958.31,19.82,23.94,16.27,0.06,11.69,3.54,-2.63,-0.99,11702146,13857516,11.46875,36.1875,44.5,199.90625,277.90625,1085.75,1079.1875
20100518,6.47351122,4.38177919,1698.88208,184.636261,317.807556,4.35E-07,0,2016.71411,2.92E-05,292.83255,2016.68958,119.200203,0,18.6382179,292.83255,0,0,-42.416069,4.83E-05,1.87E-05,0.024418306,960.09,18.71,23.05,14.74,5.76,8.87,3.3,-3.22,0.25,9750892,11549310,12.78125,40.125,48.09375,203.25,280.6875,1119.8125,1113.4375
20100519,6.50134516,4.91041231,1698.85767,93.5302887,320.165039,1.84E-06,0,2019.07141,1.08E-05,292.498627,2019.02246,44.5133057,0,24.8112221,292.498627,0,0,-19.2926617,1.80E-05,5.45E-06,0.048697982,960.11,16.63,18.2,15.7,8.78,13.31,1.01,-0.45,-0.48,3247128,3847054,12.53125,39.25,48.375,208.5,284.5625,1155.25,1148.9062
