time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,runoff
20100322,4.63435173,-19.3335686,502.257629,100.382683,198.050095,1.76E-06,0,700.331116,1.52E-05,280.392181,700.307739,42.6399574,0,45.8169975,280.392181,0,0,-31.2694855,1.73E-05,3.63E-07,0.023371609,862.66,3.8,8.67,0.75,10.87,-0.56,1.94,-1.67,-0.75,9501460,10991128,11.34375,32.0625
20100323,4.27091408,-0.909586549,502.167145,118.727715,200.208008,2.32E-06,0,702.405762,8.83E-06,281.577362,702.375061,29.1722889,0,51.0981102,281.577362,0,0,-39.3667107,1.18E-05,6.71E-07,0.030619327,861.89,4.72,7.37,1.67,0.97,1.17,1.27,0.34,-0.63,8124548,10352734,15.875,43.46875
20100324,4.33038473,-26.6168976,502.301361,111.223289,201.043289,1.34E-06,0,703.350159,1.21E-05,276.290314,703.344604,33.604023,0,40.287117,276.290314,0,0,-63.9587669,1.36E-05,1.46E-07,0.005517205,871.03,2.19,6.82,-2.62,1.95,-4.52,1.97,-1.41,-0.87,9016236,11229990,16.84375,45.9375
20100325,4.13019562,12.1413984,502.410309,188.938278,199.618591,1.03E-07,0,702.040283,1.40E-05,281.536102,702.028748,39.3030663,0,58.8607559,281.536102,0,0,-78.6220398,1.59E-05,1.82E-06,0.011377941,870.74,3.47,8.59,-1.21,0,-4.96,1.44,0.94,-0.41,14146400,17165818,15.71875,43.21875
20100326,4.23469687,-8.39412689,502.34375,103.248093,199.142883,1.78E-06,0,701.515076,7.13E-06,279.572449,701.486572,23.1732197,0,35.0164795,279.572449,0,0,-53.4565392,9.40E-06,4.92E-07,0.02844213,868.08,2.66,6.75,-3.99,1.61,-0.79,1.12,0.18,-0.2,8382032,9937338,14.125,39
20100327,4.09306097,12.9058475,502.21991,210.021576,198.068695,4.35E-07,0,700.291077,1.35E-05,283.449982,700.288513,41.5075226,0,61.7918358,283.449982,0,0,-93.8088608,1.68E-05,2.93E-06,0.00247685,867.75,7.31,14.3,-0.92,0,0.21,1.4,0.76,-0.07,20292786,23590804,13.78125,37.15625
20100328,4.33589363,21.1041451,501.98053,155.11792,197.718872,8.16E-07,0,699.722168,1.36E-05,285.668701,699.699402,40.2679901,0,62.3429451,285.668701,0,0,-31.3950691,1.63E-05,1.88E-06,0.022767229,863.16,9.28,13.41,2.35,3.96,3.33,1.88,1.71,-0.57,12633028,14509686,13.59375,36.03125
20100329,4.46397066,-0.156521305,501.931061,65.1195679,200.790207,2.57E-06,0,702.769897,6.20E-06,283.655823,702.721252,22.5491867,0,16.7227173,283.655823,0,0,-26.0088863,9.14E-06,3.75E-07,0.04859994,862.95,8.15,11.85,3.5,1.96,5.65,0.97,0.38,0.28,6716454,7681510,15.03125,40.59375
20100330,4.15171432,9.77722454,502.074615,187.886078,199.92485,9.62E-07,0,702.020203,1.41E-05,285.700226,701.99939,46.0281143,0,63.3498268,285.700226,0,0,-68.7274628,1.87E-05,3.58E-06,0.020730492,861.56,9.01,14.15,4.68,0.22,3.12,1.19,0.7,0.02,17444670,19919994,14.875,41.5625
20100331,4.5965271,-19.8442421,502.216644,41.7566757,202.208649,2.89E-06,0,704.446289,9.58E-06,279.298828,704.425354,30.8299255,0,1.29484677,279.298828,0,0,-29.4898205,1.25E-05,3.56E-08,0.020983655,864.11,4.52,9.24,-0.67,11.6,2.1,1.71,-1.48,-0.21,3693792,4220440,13.46875,38.3125
20100401,4.14098215,-4.03897047,502.563751,206.631866,201.137939,4.83E-08,0,703.702454,1.58E-05,280.78772,703.70166,45.021347,0,72.6423645,280.78772,0,0,-93.0033493,1.83E-05,2.42E-06,0.00077463,866.88,5.01,11.27,-0.23,0,-4,1.42,-0.8,-1,19834792,22826976,17.9375,49.59375
20100402,4.19996977,10.2345562,502.58493,140.153702,199.920944,4.50E-07,0,702.52948,1.16E-05,282.835114,702.505798,33.2743263,0,51.9122314,282.835114,0,0,-44.725029,1.35E-05,1.45E-06,0.023590272,864.96,7.53,12.08,2.2,0.03,1.27,1.74,1.62,0.28,14471478,16570874,17.8125,50.25
20100403,4.20939922,-4.8947506,502.481506,98.9639206,199.385452,1.91E-06,0,701.895203,7.34E-06,281.328278,701.866943,24.4945679,0,34.0532036,281.328278,0,0,-45.3127403,9.93E-06,6.85E-07,0.028270185,862.16,6.7,10.38,0.38,0.21,3.15,1.57,1.27,0.26,8404994,9598942,17.03125,46.46875
20100404,4.09314251,15.6351099,502.290955,211.66832,198.063019,6.13E-07,0,700.360291,1.34E-05,285.860748,700.354065,45.1488419,0,60.9820061,285.860748,0,0,-89.896843,1.83E-05,4.25E-06,0.006326319,860.54,10.06,17.14,2.73,0,4.4,1.34,0.78,-0.08,19931546,22743162,15.9375,43.09375
20100405,3.97593069,13.7551975,501.948975,189.888596,196.326935,7.43E-07,0,698.281372,2.38E-05,287.068512,698.275879,71.7454071,0,34.1169624,287.068512,0,0,-70.2736511,2.91E-05,4.58E-06,0.00545998,864.31,10.34,17.39,2.66,3.02,0.58,2.03,-1.74,-0.76,15289258,17442470,14.25,38.75
20100406,3.98192143,9.87561321,501.446136,190.289093,194.574631,2.30E-07,0,696.025696,1.56E-05,286.591431,696.020691,48.5484924,0,64.7880554,286.591431,0,0,-67.0732422,1.97E-05,3.81E-06,0.004907462,868.74,9.34,14.36,4.54,1.29,3.41,1.03,0.23,-0.75,14959152,17106318,13.78125,37.6875
20100407,4.43381453,-7.58698368,500.902008,63.8197365,196.57341,1.94E-06,0,697.51886,6.26E-06,282.401337,697.475342,20.7264328,0,22.4746857,282.401337,0,0,-28.2093868,8.40E-06,2.01E-07,0.043415014,867.52,6.11,9.14,3,8.83,5.04,0.88,0.65,-0.35,4033642,4603156,12.78125,35.8125
20100408,4.10580158,-2.69331408,500.517395,166.886261,196.604553,1.40E-06,0,697.128357,1.01E-05,283.308594,697.12207,33.7580414,0,62.5117531,283.308594,0,0,-73.3091202,1.37E-05,2.20E-06,0.006416785,859.33,8.36,14.13,3.93,0.23,4.46,1.54,1.22,0.21,15954674,18203458,14.6875,42.15625
20100409,4.00622463,21.078619,500.093597,199.403046,195.294495,1.33E-07,0,695.390137,1.66E-05,288.55011,695.387939,53.7420654,0,39.5611191,288.55011,0,0,-85.0206833,2.18E-05,5.11E-06,0.002051699,857.56,12.02,18.29,5.35,0.12,5.35,1.27,-0.18,-0.1,19087352,21771704,14.21875,41.78125
20100410,4.1006031,13.1944017,499.567902,130.579666,194.409912,1.15E-06,0,694.007935,1.02E-05,287.259613,693.977783,32.7703133,0,55.0285873,287.259613,0,0,-29.5781517,1.33E-05,1.93E-06,0.030117823,857.51,9.86,12.84,6.05,1.54,4.46,1.35,0.15,-0.75,10189628,11627202,12.6875,37.40625
20100411,4.37611818,-0.07267949,499.046143,75.5926361,195.665894,3.68E-06,0,694.749695,7.83E-06,286.344299,694.711975,30.9296627,0,26.7770672,286.344299,0,0,-17.9750957,1.25E-05,1.04E-06,0.037649125,856.39,11.1,15.26,3.48,7.18,8.11,1.59,-0.21,-0.68,8797848,10038770,12.125,35.46875
20100412,4.18631554,-30.762289,498.728668,84.9993286,197.448776,1.26E-06,0,696.183105,1.34E-05,277.590515,696.17749,36.1466293,0,35.036129,277.590515,0,0,-44.5814552,1.47E-05,1.33E-13,0.00564049,867.51,2.21,3.88,0.01,0.56,-5.9,2.66,-2.24,-1.38,8058988,9271078,13.5625,40.3125
20100413,4.67019701,-19.0565109,498.500916,54.9940529,199.361664,2.84E-06,0,697.8974,7.61E-06,276.792236,697.86261,25.782341,0,33.0960808,276.792236,0,0,-15.1764555,1.05E-05,4.02E-14,0.034817804,866,0.97,3.89,-4.05,10.31,-2.96,1.55,-0.5,-1.14,4238342,5048462,13.15625,39.6875
20100414,4.2441926,-0.364034027,498.82959,189.329544,201.537476,5.87E-07,0,700.383606,1.08E-05,280.432648,700.367065,32.7833138,0,80.1608047,280.432648,0,0,-76.7419739,1.33E-05,1.92E-06,0.016527655,867.58,3.57,9.18,-3.23,0.54,-1.18,1.03,0.52,-0.32,13730604,20425844,12.75,40.46875
20100415,4.14144278,9.46328449,499.110046,221.362289,199.887894,3.84E-07,0,699.000305,1.31E-05,283.455414,698.997864,43.2960587,0,75.215332,283.455414,0,0,-93.3822861,1.76E-05,4.06E-06,0.00238343,866.09,7.82,14.01,2.38,0.34,2.39,1.41,1.12,0.22,19506954,24964366,13.03125,40.90625
20100416,4.11172581,10.4222727,499.103119,206.610138,198.285141,4.12E-09,0,697.390625,1.20E-05,284.703888,697.388367,39.2583427,0,74.4143066,284.703888,0,0,-82.5087357,1.59E-05,3.88E-06,0.00235269,863.43,9.33,14.5,3.99,0.07,5.06,1.41,1.06,0.23,17937098,21116092,15.46875,44.90625
20100417,4.1318593,20.5450726,498.907776,139.776718,197.218552,5.07E-07,0,696.142151,9.93E-06,287.606506,696.126282,33.4253387,0,40.9865112,287.606506,0,0,-44.8135681,1.36E-05,3.11E-06,0.015806207,863.84,10.59,14.29,5.93,0.53,7.22,0.85,-0.05,0.18,10269600,11826310,15.46875,44.53125
20100418,4.06940603,24.1263275,498.596283,183.481369,195.929565,8.98E-07,0,694.558472,1.41E-05,290.51532,694.525757,51.3326645,0,55.8630943,290.51532,0,0,-52.1570091,2.08E-05,5.78E-06,0.032609008,859.43,14.21,19.85,8.63,0.17,9.13,1.53,1.28,-0.04,18553926,21268214,14.09375,40.625
20100419,4.4690671,14.8097496,498.19458,109.752045,196.65358,3.09E-06,0,694.900879,1.00E-05,290.074982,694.848022,39.0939369,0,31.0724964,290.074982,0,0,-24.7766781,1.58E-05,2.76E-06,0.05274361,857.36,13.43,16.81,10.33,10.57,10.33,0.76,-0.06,-0.05,9135148,10465240,12.625,36.78125
20100420,5.09015942,-11.1177044,498.405243,26.4077797,205.333984,4.75E-06,0,703.793518,6.34E-06,285.073029,703.739075,27.6039963,0,-4.26926661,285.073029,0,0,-14.2014933,1.12E-05,1.07E-07,0.05429396,858.6,9.98,13.09,5.83,17.33,8.9,1.89,-1.23,0.36,2449846,2810142,16.34375,46.34375
20100421,4.29235077,-5.71267605,499.755249,173.051178,205.924713,1.13E-06,0,705.685974,1.95E-05,284.177856,705.679932,59.0626183,0,66.9209976,284.177856,0,0,-52.7800369,2.39E-05,3.32E-06,0.006014741,866.71,7.88,12.38,3.47,0.45,1.15,2.67,-2.53,-0.63,15764460,18099964,27.8125,74.40625
20100422,4.17355919,-9.46149349,500.682281,181.379379,202.921097,5.28E-08,0,703.604492,1.71E-05,283.065063,703.603333,54.8377151,0,55.3467026,283.065063,0,0,-80.6571579,2.22E-05,5.10E-06,0.001119484,869.52,8.8,14.67,1.27,0,-2.44,1.59,-0.81,-0.32,17678344,20326718,29.78125,78.90625
20100423,4.12369823,13.7085114,501.032654,227.172546,200.441284,1.01E-08,0,701.475525,1.65E-05,286.419495,701.473938,55.4914322,0,76.2520523,286.419495,0,0,-81.7125549,2.25E-05,6.01E-06,0.001595144,865.33,10.91,15.78,5.67,0.16,2.94,1.98,1.69,-0.08,21639758,24906224,27.15625,71.375
20100424,4.4083147,7.6914134,501.026886,127.277527,199.903778,2.93E-06,0,700.982971,1.12E-05,286.434509,700.930603,41.2250366,0,51.7673492,286.434509,0,0,-26.60145,1.67E-05,2.57E-06,0.052293219,862.11,10,13.65,6.59,5.89,5.92,1.97,1.28,-0.11,9887046,11394586,24.28125,63.5625
20100425,4.17665434,-22.5642509,501.093384,141.509842,200.231079,1.50E-06,0,701.329102,1.67E-05,281.136597,701.324402,51.3254128,0,35.1823349,281.136597,0,0,-77.5694809,2.08E-05,2.58E-06,0.004625823,868.87,8.18,13.29,2.76,0.03,-3.37,2.33,-1.9,-0.63,17496052,20183768,24.53125,64.125
20100426,4.05976486,7.54879093,501.021149,238.078995,198.067963,2.21E-09,0,699.089539,1.68E-05,284.750916,699.089172,57.476944,0,68.6998444,284.750916,0,0,-104.34584,2.33E-05,6.52E-06,0.000422821,866.93,10.26,15.19,4.31,0,1.02,1.48,0.87,0.72,23463710,27100602,22.71875,59.78125
20100427,4.01763535,13.2943659,500.707916,237.366348,196.156128,3.98E-09,0,696.86438,1.71E-05,287.435638,696.863892,61.4732971,0,57.4111099,287.435638,0,0,-105.186913,2.49E-05,7.87E-06,0.000339721,863.51,12.26,18.44,3.11,0.02,5.07,1.65,0.28,0.49,22953980,26542852,20.34375,53.25
20100428,3.94317031,15.426158,500.209167,241.357346,193.976624,1.50E-09,0,694.18634,1.78E-05,288.983521,694.185852,69.7796631,0,52.8383751,288.983521,0,0,-103.304352,2.83E-05,1.05E-05,0.000552695,864.16,13.75,20.69,6.37,0,3.52,1.35,-0.07,-0.32,23643084,27372126,18.21875,47.6875
20100429,4.08467293,15.0245943,499.549011,210.174164,192.994904,9.80E-07,0,692.56488,1.50E-05,290.292542,692.543884,58.7621727,0,53.4250565,290.292542,0,0,-82.9622803,2.38E-05,7.83E-06,0.020959374,864.02,14.17,21.35,6.69,0.15,8.62,1.45,0.3,-0.07,21268042,24652162,16.25,42.78125
20100430,3.93778777,16.417181,498.819641,233.150864,191.736389,9.93E-07,0,690.568237,1.74E-05,291.575928,690.555908,73.7408905,0,46.1791382,291.575928,0,0,-96.8086319,2.99E-05,1.15E-05,0.012212721,864.75,15.47,22.55,7.51,0.01,6.89,1.15,0.12,-0.29,22776256,26431912,15.65625,39.90625
20100501,3.92295766,19.7635746,498.134491,215.242599,190.478287,1.14E-06,0,688.638916,1.50E-05,292.780701,688.61261,62.4097824,0,58.423996,292.780701,0,0,-74.6422729,2.53E-05,9.18E-06,0.026156526,862.5,16.18,23.03,9.51,0.03,9.98,1.93,1.38,0.04,21108568,24525068,14.46875,36.9375
20100502,3.96093249,18.8296318,497.524597,147.594406,189.937408,3.22E-06,0,687.493835,1.14E-05,293.443237,687.462036,50.7916489,0,33.7091522,293.443237,0,0,-44.2628326,2.06E-05,6.00E-06,0.031816363,858.22,17.83,22.87,12.6,1.57,13.02,2.16,1.75,-0.29,17048620,19828900,13.03125,33.625
20100503,4.65420771,0.182827115,497.049042,44.5848846,195.370468,3.45E-06,0,692.518921,3.72E-06,289.980621,692.419556,18.6127644,0,8.31796169,289.980621,0,0,-17.473526,7.55E-06,3.79E-07,0.099402063,854.79,14.12,17.04,10.63,20.85,13.61,0.8,0.14,-0.76,3396906,3955276,11.78125,31.28125
20100504,3.98840094,20.2850819,496.950317,193.593674,194.988388,2.31E-06,0,691.949036,2.01E-05,294.897705,691.938782,84.2232513,0,26.7315845,294.897705,0,0,-62.3582764,3.41E-05,1.18E-05,0.010302436,852.88,18.17,24.26,12.23,0.01,12.05,1.17,-0.72,-0.09,20250930,23610288,17.3125,53.875
20100505,4.19078207,-11.026948,496.764008,73.1099091,194.193207,1.67E-06,0,690.971436,1.69E-05,288.044983,690.957092,52.9899139,0,-2.33634686,288.044983,0,0,-33.487751,2.15E-05,2.90E-06,0.014233216,861.22,12.18,15.45,8.95,9.68,5.95,1.34,-0.88,-0.4,7434912,8681728,17.71875,58.6875
20100506,3.98895073,1.2846185,496.576111,189.958832,193.842758,5.18E-07,0,690.422302,1.54E-05,289.480682,690.418823,60.932888,0,50.8623505,289.480682,0,0,-76.8769684,2.47E-05,8.81E-06,0.003422491,861.99,13.24,19.2,8.74,0.23,7.39,1.11,0.36,-0.22,18523924,21651216,19.71875,62.875
20100507,4.03982306,7.90856457,496.311646,145.753815,192.874435,1.59E-06,0,689.213196,1.13E-05,290.107117,689.185913,45.6790504,0,47.3897667,290.107117,0,0,-44.7734261,1.85E-05,5.68E-06,0.027112925,858.21,13.07,15.5,10.3,0.3,8.62,0.57,0.27,0.18,7662188,8964734,18.90625,59.6875
20100508,3.96549106,7.79673815,495.984283,146.763885,192.086838,1.18E-06,0,688.079773,1.55E-05,291.190765,688.071106,58.0437202,0,24.1698055,291.190765,0,0,-56.7586365,2.35E-05,6.86E-06,0.008647946,857.32,15.59,21.32,10.2,0.17,9.48,1.16,-0.07,0.14,16416766,19231286,17,53.34375
20100509,3.89727068,-7.79170752,495.585632,118.261398,190.827469,6.25E-08,0,686.414612,1.38E-05,287.483124,686.413086,46.1607208,0,21.2106724,287.483124,0,0,-58.6802673,1.87E-05,4.82E-06,0.001521962,863.94,10.6,13.54,7.38,0.13,1.33,1.29,-0.17,-0.14,9863942,11569602,15.15625,47.5
20100510,3.86426473,7.62928772,495.084229,233.122482,189.522049,1.53E-07,0,684.61438,1.51E-05,290.009125,684.60614,59.9713554,0,75.3642044,290.009125,0,0,-90.1557007,2.43E-05,9.09E-06,0.00812701,860.84,14.24,19.67,8.78,0.01,7.88,1.62,1.31,0.25,22069650,25915942,13.5,42.34375
20100511,3.98629761,13.278739,494.482025,158.62764,188.932251,2.51E-06,0,683.461304,1.20E-05,291.184875,683.414062,50.3316994,0,56.1100807,291.184875,0,0,-38.9088173,2.04E-05,5.92E-06,0.047014091,859.9,15.26,19.37,12.01,0.38,10.11,1.76,1.45,-0.03,15074808,17720402,12.03125,37.84375
20100512,4.34949636,-4.7381568,493.95047,53.8247871,191.87413,6.24E-06,0,685.909119,4.82E-06,287.708801,685.824707,28.8587227,0,11.9755812,287.708801,0,0,-17.7287407,1.17E-05,6.46E-07,0.084491707,858.33,12.92,15.31,10.69,3.57,10.79,1.13,0.78,-0.56,4592824,5406450,11.0625,34.625
20100513,4.34888124,-1.58388245,493.652069,76.8863525,193.997803,6.09E-06,0,687.729309,5.98E-06,287.671997,687.649719,33.0120735,0,24.2429428,287.671997,0,0,-21.2157555,1.34E-05,1.31E-06,0.079425596,862.12,12.9,16.31,9.66,3.81,10.39,1.15,-0.62,-0.75,7316138,8622666,11.25,35.4375
20100514,4.10892963,6.68299723,493.538788,118.425713,194.448898,3.43E-06,0,688.021912,1.00E-05,289.548553,687.987488,44.3813248,0,36.7458076,289.548553,0,0,-30.6178188,1.80E-05,4.57E-06,0.034223806,860.93,13.42,17.11,10.37,1.07,9.48,1.12,0.78,-0.5,11025860,13009870,11.65625,36.375
20100515,4.45032978,1.12682998,493.488464,47.9700508,196.047592,5.03E-06,0,689.629395,4.63E-06,287.786255,689.536072,25.5818348,0,13.3203239,287.786255,0,0,-7.93883324,1.04E-05,7.06E-07,0.09330935,857.51,12.24,13.75,10.98,2.93,10.08,1.55,1.05,-0.99,4398056,5195384,11.28125,35.03125
20100516,4.52379656,-5.5267539,493.818481,40.9592705,199.70575,4.50E-06,0,693.641235,2.63E-06,286.577148,693.524109,18.5211105,0,-1.50389171,286.577148,0,0,-29.4667244,7.51E-06,3.81E-07,0.117013328,859.6,11.69,14.48,8.55,1.68,10.69,0.83,-0.41,-0.28,3583360,4232380,11.4375,35.875
20100517,4.40514326,-4.33132505,494.482697,107.07943,199.97348,7.36E-06,0,694.49054,1.17E-05,287.128845,694.456299,56.2974205,0,22.1964951,287.128845,0,0,-32.9261246,2.28E-05,3.81E-06,0.034365568,861.82,10.93,17.34,5,7.18,7.72,1.54,-1.38,0.14,10632808,12557926,11.46875,36.1875
20100518,4.11944342,3.81224585,495.090027,188.645538,198.742355,6.48E-07,0,693.839661,1.39E-05,287.65686,693.832336,59.2127762,0,45.0877419,287.65686,0,0,-80.5195923,2.40E-05,9.43E-06,0.007248523,861.86,12.35,16.75,7.73,0.23,4.64,1.01,-0.45,-0.29,16543824,19537378,12.78125,40.125
20100519,4.03715277,15.0003805,495.348877,230.35408,196.08223,2.73E-07,0,691.438904,1.76E-05,291.062836,691.43103,82.9093323,0,52.5739861,291.062836,0,0,-79.8756943,3.36E-05,1.57E-05,0.007812306,859.69,15.35,20.41,9.88,0,7.03,1.04,0.66,-0.19,19271176,22754736,12.53125,39.25
20100520,4.45989132,3.13939214,495.380676,61.2914124,197.112061,6.30E-06,0,692.601135,5.17E-06,288.479767,692.492615,31.6128693,0,12.1702051,288.479767,0,0,-14.3694868,1.28E-05,1.35E-06,0.108413056,859.58,12.72,14.32,11.02,5.73,10.19,0.64,-0.3,-0.31,3519390,4154988,11.4375,35.875
20100521,4.09722281,-1.19596505,495.577911,151.241257,197.157242,2.30E-06,0,692.744019,1.34E-05,288.539307,692.735168,57.2820015,0,42.8547363,288.539307,0,0,-52.2961159,2.32E-05,7.55E-06,0.008875834,860.35,14.59,18.16,10.53,0.02,8.16,1.4,-1.17,-0.12,11891064,14039124,13.1875,40.09375
20100522,3.98480082,14.0947256,495.627014,239.106125,194.596725,1.61E-07,0,690.227295,1.57E-05,291.885925,690.223816,83.8794022,0,47.1600609,291.885925,0,0,-93.9671021,3.40E-05,1.81E-05,0.003539484,857.43,16.51,22.58,8.97,0,9.18,1.09,0.26,-0.05,23064558,27225308,13.03125,40.1875
20100523,3.93360209,17.8891773,495.418304,242.128922,192.208923,1.51E-08,0,687.628845,1.50E-05,293.607239,687.627136,79.0679779,0,56.1114616,293.607239,0,0,-89.0555191,3.21E-05,1.70E-05,0.001611509,856.66,18.16,24.26,11.75,0.11,12.26,1.63,1.09,-0.17,23867864,28169972,11.75,36.28125
20100524,3.86972499,21.5139484,495.013733,213.340836,190.056076,2.87E-07,0,685.07489,1.67E-05,295.38147,685.069824,82.3707275,0,48.5794296,295.38147,0,0,-60.8742523,3.34E-05,1.64E-05,0.005054682,855.64,18.85,24.42,13.21,0.08,13.32,1.99,1.28,-0.88,18658614,22018064,10.625,32.8125
20100525,4.53502226,6.33554268,494.428986,133.913239,190.904175,5.90E-06,0,685.407532,1.51E-05,294.038422,685.33313,75.7256775,0,22.6305256,294.038422,0,0,-29.2378349,3.07E-05,9.70E-06,0.074360229,855.18,19.2,24.88,11.79,23.94,14.63,1.6,0.6,-0.32,13496908,15925228,9.75,30.09375
20100526,4.62071514,-10.641655,494.412842,53.4549751,199.230957,7.48E-06,0,693.730347,8.18E-06,288.316833,693.643677,41.8745232,0,4.42387915,288.316833,0,0,-17.7962494,1.70E-05,1.32E-06,0.086542569,860.64,12.89,14.63,11.04,5.75,10.86,1.18,-0.9,-0.25,4863562,5738636,12.71875,45.84375
20100527,4.13111877,3.8838048,494.95639,173.544525,198.640854,2.22E-06,0,693.606445,1.35E-05,290.920105,693.597351,70.2761765,0,30.6662769,290.920105,0,0,-68.7118378,2.85E-05,1.28E-05,0.009200859,861.13,16.01,22.1,10.14,0,10.43,1.2,-0.69,-0.79,20314768,23966244,15.09375,55.15625
20100528,4.03477383,14.7007399,495.194153,212.112762,195.89975,6.22E-08,0,691.09613,1.41E-05,293.508911,691.09375,79.7519989,0,48.0236511,293.508911,0,0,-69.6312637,3.23E-05,1.82E-05,0.002237829,861.7,17.35,22.54,12.84,0.01,12.48,1.17,0.74,-0.09,17104114,20175548,14.5,52.0625
20100529,3.99529099,12.0566187,495.117676,206.134918,193.548279,7.75E-07,0,688.68042,1.37E-05,294.133331,688.66571,78.28228,0,43.9855423,294.133331,0,0,-71.8083038,3.17E-05,1.73E-05,0.014473029,860.26,18.55,23.57,12.21,0.02,12.82,1.25,0.61,0.06,18951104,22350256,13.03125,46.40625
20100530,4.58591843,6.92821312,494.795746,177.676987,195.110748,9.94E-06,0,689.967468,1.95E-05,293.458069,689.906433,99.6066132,0,32.9561234,293.458069,0,0,-38.1987839,4.04E-05,1.10E-05,0.060982492,860.14,17.4,22.92,12.57,29.52,14.96,1.05,-0.44,-0.57,13843410,16325204,11.65625,41.34375
20100531,5.10175037,-15.1006622,495.133728,29.8406582,203.503769,6.86E-06,0,698.778809,4.86E-06,287.346161,698.637451,29.9013443,0,1.88872087,287.346161,0,0,-13.1555243,1.21E-05,4.00E-07,0.141287938,863.65,12.23,14.22,10.82,21.92,11.67,1.23,-1.18,-0.27,2480790,2925224,15.6875,57.375
20100601,4.52689314,-6.41837597,496.745453,61.9706039,206.693695,7.24E-06,0,703.547302,4.78E-06,287.31134,703.439209,33.4493675,0,5.33860016,287.31134,0,0,-29.5950928,1.36E-05,1.54E-06,0.108152635,865.1,12.51,16.06,8.77,3.22,10.43,1.02,-0.32,-0.77,7693822,9071752,23.1875,82.625
20100602,4.24233437,9.13878155,498.23703,183.486313,203.572906,1.84E-06,0,701.823853,1.27E-05,291.132202,701.809692,75.0918427,0,37.7130051,291.132202,0,0,-61.5384254,3.04E-05,1.59E-05,0.013918723,864.65,16.29,20.65,11.06,0.19,10.06,0.8,0.54,-0.23,18967196,22360364,24.46875,85.75
20100603,4.10688972,9.27169514,499.005981,237.43895,199.772049,1.85E-07,0,698.787476,1.66E-05,292.209106,698.777893,98.3741837,0,44.6828461,292.209106,0,0,-85.1086502,3.99E-05,2.31E-05,0.009455614,864.06,16.2,21.51,9.14,0.02,10.2,1.4,0.92,-0.3,21333254,25146808,22.625,78.25
20100604,4.11661196,10.897912,499.158752,197.945847,197.148773,2.21E-06,0,696.36377,1.42E-05,292.857391,696.307434,81.8274994,0,46.7458496,292.857391,0,0,-58.4764824,3.32E-05,1.68E-05,0.056243945,862.58,16.55,21.5,11.05,0.97,11.58,1.57,1.1,-0.41,19385134,22847332,20.375,70.09375
20100605,4.46107054,1.10977387,499.166443,154.073593,198.459534,8.40E-06,0,697.73407,1.34E-05,291.107635,697.625977,70.5045853,0,34.680172,291.107635,0,0,-47.782444,2.86E-05,6.74E-06,0.108098648,860.23,15.82,19.75,12.54,6.26,13.13,1.52,1.09,-0.78,16188614,19079380,18.40625,63.28125
20100606,4.9863205,-1.78976202,499.47403,56.7524681,202.303833,8.59E-06,0,701.965759,5.26E-06,289.233093,701.777771,36.9961624,0,8.99871254,289.233093,0,0,-12.5492077,1.50E-05,1.15E-06,0.187902778,857.5,14.75,17.14,13.35,12.22,13.3,1.17,0.76,-0.57,7047938,8305264,17.15625,61
20100607,4.94781208,-2.35443997,501.083405,39.1600075,211.738037,9.38E-06,0,713.089966,2.11E-06,288.75766,712.82135,29.9557381,0,-6.11209393,288.75766,0,0,-17.6695404,1.21E-05,6.50E-07,0.268525362,858,14.3,16.2,12.69,6.04,13.24,0.87,-0.66,-0.32,3520532,4148068,17.875,65.46875
