time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
20100311,5.91805744,11.5898619,742.815186,176.741547,290.977417,2.24E-09,0,1033.79285,1.91E-05,286.124847,1033.7926,58.2253761,0,34.1336746,286.124847,0,0,-72.7843323,2.36E-05,4.50E-06,0.000229841,981.98,12.62,18.38,4.6,0,6.22,1.83,-1.47,-0.76,18507716,21106056,12.6875,32.40625,38.6875,246.9375,374.125,777.4375,802.71875,1015.625,1153.25
20100312,5.87588453,17.1600647,742.218384,174.761032,289.199005,7.00E-10,0,1031.41748,1.94E-05,289.0354,1031.41748,62.4696541,0,32.0179901,289.0354,0,0,-63.1062927,2.53E-05,5.97E-06,0.000139331,978.63,14.52,20.55,7.79,0,8.47,1.41,-1.17,-0.32,18190718,20754704,16,38.03125,42.5,229.0625,341.03125,712.46875,738.4375,946.84375,1099.75
20100313,5.84963083,23.6928596,741.441956,148.445404,287.621735,1.45E-07,0,1029.06714,1.98E-05,291.957214,1029.0636,64.4498138,0,28.0993729,291.957214,0,0,-32.1929169,2.61E-05,6.14E-06,0.003498119,973.8,17.99,22.59,10.15,0.05,11.96,1.21,-0.4,-0.61,14588582,16653479,17.8125,42.40625,48.5625,231.96875,316.875,654.21875,678,876.75,1036.7188
20100314,6.41430521,-10.9031143,740.62384,26.2711601,290.886169,1.46E-06,0,1031.5304,6.07E-06,286.249084,1031.51001,19.2214012,0,16.6008205,286.249084,0,0,-1.36365736,7.79E-06,2.65E-07,0.020384049,980.13,13.39,17.31,10.55,8.29,10.33,3.48,-3.44,0.29,2164407,2471893,23.0625,57.78125,63.84375,257.59375,309.0625,613.125,630.1875,814.90625,969.5625
20100315,6.10638094,-18.8136425,740.380005,41.7605553,292.79892,8.45E-07,0,1033.203,8.06E-06,282.784851,1033.17896,23.0919781,0,11.6878386,282.784851,0,0,-25.8032227,9.36E-06,4.55E-07,0.024043616,991.19,9.96,13.18,4.01,1.01,6.68,1.98,-1.32,-0.69,3163606,3615506,23.71875,60.9375,71.1875,295.8125,319.53125,601.15625,606.25,773.1875,908.96875
20100316,5.95565128,2.71312571,740.249756,138.332413,291.662109,7.26E-07,0,1031.9165,1.60E-05,285.68869,1031.91174,49.2231522,0,28.2036648,285.68869,0,0,-58.1874695,2.00E-05,3.28E-06,0.004659089,986.89,12.73,18.35,5.82,0,6.95,2.57,-0.22,-1.4,18480476,21126356,21.5625,55.09375,65.28125,304.40625,342.4375,623.4375,614.40625,758.125,858.625
20100317,5.88080359,8.64650822,739.863464,185.23172,289.686493,-4.96E-09,0,1029.55029,2.00E-05,288.084564,1029.54993,65.0529022,0,29.0263176,288.084564,0,0,-82.5036545,2.64E-05,6.42E-06,0.000332157,987.74,14.66,21.47,7.43,0,8.11,2.34,0.82,-0.19,19226310,21988636,19.34375,49.34375,58.53125,285.0625,359.59375,668.15625,651.375,765.21875,822.59375
20100318,5.83672571,18.0048542,739.223694,187.775665,287.726074,9.53E-09,0,1026.9502,2.04E-05,291.171051,1026.94983,70.6932526,0,19.70961,291.171051,0,0,-79.3609314,2.87E-05,8.29E-06,0.000420172,980.29,17.06,24.23,8.95,0,10.42,1.4,-0.74,-0.95,19634862,22466106,17.25,44.75,53.3125,261.71875,354.625,702.46875,691.71875,790,806.5625
20100319,5.78228998,18.0653553,738.374817,184.719574,285.7146,-4.28E-09,0,1024.0896,2.12E-05,293.128754,1024.08923,76.0975647,0,22.3229733,293.128754,0,0,-68.2291794,3.09E-05,9.65E-06,0.000203401,972.05,19.24,26.62,12.11,0,13.13,1.65,-1.55,-0.06,19142096,21912376,15.3125,40.71875,49.1875,244.8125,334.71875,707.0625,707.71875,820.3125,811.25
20100320,5.7021265,18.5632515,737.302124,186.481949,283.701538,5.51E-09,0,1021.00391,2.66E-05,294.303009,1021.00366,91.3424225,0,16.9569817,294.303009,0,0,-59.614254,3.70E-05,1.04E-05,0.000262768,975.69,20.15,27.28,14.08,0,11.47,2.66,-1.69,-0.79,19491786,22323000,13.5625,36.84375,45.3125,235.65625,313.03125,694.53125,700.6875,836.6875,831.15625
20100321,5.56989431,18.8564453,735.992249,185.79599,281.109924,1.26E-09,0,1017.10229,3.56E-05,295.810089,1017.10223,117.97538,0,-13.4768295,295.810089,0,0,-62.4391708,4.78E-05,1.23E-05,9.73E-05,965.79,23.18,29.54,17.25,0,13.16,3.93,0.16,-2.92,19089604,21872166,12.0625,33.375,41.375,226.96875,297.15625,685.0625,689.75,835.0625,853.125
20100322,5.99263239,-15.9730616,734.435425,137.634308,280.637604,1.05E-06,0,1015.08228,2.92E-05,289.728455,1015.07269,93.8380356,0,39.1880722,289.728455,0,0,-20.5992165,3.80E-05,7.79E-06,0.009285358,972.82,16.53,22.6,10.4,5.23,8.05,5.54,-5.34,-0.86,9853968,11294680,11.34375,32.0625,39.28125,213.0625,288.21875,687.6875,688.4375,828.34375,865.46875
20100323,6.39082098,-13.9663963,733.281677,51.3683319,287.303131,1.52E-06,0,1020.61139,8.16E-06,285.409241,1020.58478,25.4995651,0,35.6833229,285.409241,0,0,-4.15281916,1.03E-05,6.54E-07,0.02657653,978.92,11.64,14.52,9.66,5.46,7.7,1.99,-1.72,-0.25,5438052,6237398,15.875,43.46875,48.8125,208.53125,291.5625,705.4375,700.4375,830.25,870.75
20100324,6.30114222,-23.612524,733.229187,26.4383297,293.084229,1.35E-06,0,1026.33215,5.33E-06,281.523224,1026.31348,16.494669,0,14.1979113,281.523224,0,0,-19.3608513,6.69E-06,1.51E-08,0.018742872,989.84,9.15,11.06,6.89,5.29,5.7,2.65,-2.13,-0.5,3070360,3523338,16.84375,45.9375,54.71875,223.25,299.1875,745.1875,731.6875,855.125,878.3125
20100325,5.93683624,-7.34761238,733.637207,141.917282,291.368561,1.25E-07,0,1025.00708,1.75E-05,284.699921,1025.00562,53.8806839,0,33.5066948,284.699921,0,0,-61.8803825,2.18E-05,4.20E-06,0.001370697,993.3,10.52,15.49,4.28,0.17,5.24,1.32,0.69,0.29,10328860,11856284,15.71875,43.21875,52.15625,232.53125,301.15625,784.0625,772.40625,904.46875,895.5
20100326,5.9601593,11.4636326,733.547485,172.726334,289.572418,3.16E-07,0,1023.13385,2.09E-05,287.764099,1023.12006,66.1941986,0,48.635334,287.764099,0,0,-46.4266891,2.68E-05,5.63E-06,0.013905636,986.52,13.37,18.02,6.13,0.38,6.26,2.24,-1.03,-0.13,15302770,17573666,14.125,39,47.5,228.75,305.125,801.15625,797.28125,947.21875,927.6875
20100327,5.85530758,5.76754141,733.213379,166.486008,288.095337,5.01E-07,0,1021.31134,1.96E-05,288.173615,1021.30878,63.5692863,0,45.1265945,288.173615,0,0,-52.0174675,2.58E-05,5.63E-06,0.002643156,987.57,14.79,19.67,9.77,0,7.23,1.79,0.64,-0.26,18222560,20937336,13.78125,37.15625,44.5625,214.625,302.9375,796.03125,800.1875,963.65625,966.4375
20100328,5.99672031,8.660676,732.689087,76.8084641,287.216705,8.02E-07,0,1019.91614,1.56E-05,289.152374,1019.90588,46.7540512,0,7.37381411,289.152374,0,0,-14.0170708,1.90E-05,2.51E-06,0.010361105,980.79,16.78,19.99,11.91,0.05,9.76,1.67,-1.24,-0.71,9633058,11072290,13.59375,36.03125,43.125,199.96875,292.1875,769.5625,781.6875,956.34375,993.25
20100329,6.2306385,-8.78749371,732.301819,27.1145153,289.878235,1.19E-06,0,1022.21478,3.79E-06,285.930084,1022.18018,12.8115082,0,15.5726423,285.930084,0,0,-7.52216911,5.19E-06,2.11E-07,0.034709174,980.1,14.02,15.66,11.92,2.13,11.18,1.66,-0.93,-0.98,2997324,3447478,15.03125,40.59375,47.375,192.6875,283.71875,733.125,748.8125,933.46875,999.78125
20100330,6.0222683,2.16466212,732.250793,82.3863297,290.258179,1.24E-06,0,1022.52075,1.08E-05,287.887146,1022.50903,35.5124779,0,20.4700336,287.887146,0,0,-24.2384815,1.44E-05,2.36E-06,0.011787534,980.25,14.46,17.96,11.01,0.19,10.17,1.41,0.6,-0.8,8182614,9415786,14.875,41.5625,50.4375,197.375,280.5625,704.15625,716.9375,903.78125,989.65625
20100331,6.40780926,-3.89444804,732.252747,43.9163704,291.952606,1.85E-06,0,1024.22949,7.07E-06,286.34613,1024.20557,23.6700153,0,17.8330345,286.34613,0,0,-6.30995655,9.60E-06,6.74E-07,0.024112754,977.77,12.95,14.77,10.82,5.69,10.11,3.58,-3.38,-0.2,3146784,3622150,13.46875,38.3125,47.53125,201.78125,275.9375,679.875,691.375,874.3125,969.125
20100401,6.19470119,-3.14509916,732.952454,61.0494423,293.818695,1.04E-06,0,1026.80139,9.37E-06,285.8638,1026.77124,28.7082825,0,21.4144764,285.8638,0,0,-14.0705595,1.16E-05,1.24E-06,0.030237241,986.05,11.8,14.19,10.65,7.58,8.17,1.71,-0.92,-0.3,4151716,4781904,17.9375,49.59375,57.6875,206.90625,281.40625,662,670.09375,846.03125,945.21875
20100402,6.17215061,-5.00573301,733.802856,55.2103233,294.160858,1.48E-06,0,1028.00342,7.05E-06,285.524658,1027.96375,23.0534344,0,17.2074032,285.524658,0,0,-19.9548264,9.35E-06,8.17E-07,0.039692577,985.67,12.44,15.27,9.17,0.93,8.99,1.15,0.94,-0.18,5842888,6731174,17.8125,50.25,62.125,230.1875,293.5625,664.875,664.59375,824.5625,923.78125
20100403,6.03106308,-0.643826365,734.452759,99.9537582,292.764771,1.20E-06,0,1027.22668,1.38E-05,286.616974,1027.21729,44.141655,0,21.5835743,286.616974,0,0,-34.8714371,1.79E-05,2.88E-06,0.009134649,981.17,14.17,17.33,10.52,0.1,8.82,1.43,-0.57,-0.68,9934278,11450024,17.03125,46.46875,57.3125,234.71875,301.6875,677.65625,674.8125,819.0625,904
20100404,5.9288435,8.49425125,734.605225,149.597504,290.578705,1.27E-07,0,1025.18591,1.64E-05,289.193817,1025.18408,57.1474991,0,32.067791,289.193817,0,0,-51.8866081,2.32E-05,6.63E-06,0.001932718,978.88,15.09,20.01,9.18,0,9.18,1.01,-0.44,-0.56,15759038,18173514,15.9375,43.09375,53.15625,220.75,308.28125,681.21875,682.03125,821.90625,887.75
20100405,6.14094543,18.5368824,734.34436,169.030365,289.317596,4.00E-07,0,1023.67682,2.12E-05,291.873138,1023.66187,74.0606766,0,45.8858185,291.873138,0,0,-30.5442162,3.00E-05,8.45E-06,0.014908286,977.55,17.73,22.12,11.51,5.55,11.48,1.75,-1.38,0.41,14783336,17056310,14.25,38.75,48.0625,203.15625,302.65625,671.1875,677.34375,820.25,878.75
20100406,6.80959129,-4.11442947,734.558472,31.4748783,296.108246,1.08E-06,0,1030.71338,3.82E-06,287.71701,1030.66663,12.9794121,0,20.5198421,287.71701,0,0,-2.09029698,5.26E-06,3.70E-07,0.046638116,985.54,14.17,14.98,13.04,15.34,11.76,1.81,-1.15,-0.35,4012914,4632938,13.78125,37.6875,46,188.90625,289.46875,649.40625,660.53125,811.9375,877.09375
20100407,6.30761147,-4.07880449,736.628906,56.6336098,300.409729,2.00E-06,0,1037.06934,8.88E-06,287.315033,1037.0387,29.884531,0,18.8629761,287.315033,0,0,-11.9663944,1.21E-05,1.23E-06,0.030726744,986.92,13.5,14.68,11.43,2.48,11.92,1.36,0.36,-0.81,2410686,2783556,12.78125,35.8125,44.28125,185.71875,285.375,636.53125,644.09375,805.5,884.96875
20100408,6.12358141,-3.6980958,738.560303,101.470322,297.586975,1.03E-06,0,1036.15466,1.42E-05,287.466339,1036.14746,46.1135635,0,14.7234745,287.466339,0,0,-44.3319664,1.87E-05,3.43E-06,0.007379217,977.35,14.97,19.8,9.98,0,10.41,2.42,-1.1,-1.24,13623686,15738814,14.6875,42.15625,50.5,194.59375,292.71875,657.1875,651.3125,813.0625,896.65625
20100409,6.02650404,17.8134384,739.545715,137.106049,294.755493,3.26E-07,0,1034.30505,1.71E-05,291.349854,1034.30127,57.2414284,0,36.9545479,291.349854,0,0,-25.0883732,2.32E-05,5.74E-06,0.00384656,972.63,17.25,21.91,11.91,0.08,12.48,1.5,-1,0.12,17157684,19831564,14.21875,41.78125,52.59375,219.40625,301,705.625,689.875,835.34375,904.3125
20100410,6.42621469,9.39984989,739.81543,103.32943,294.477325,3.70E-07,0,1034.31812,1.36E-05,291.768036,1034.29272,46.2988815,0,33.5709229,291.768036,0,0,-14.0611324,1.88E-05,4.77E-06,0.025391521,972.39,17.59,21.93,15.12,4.42,13.93,1.09,0.49,0.41,8637446,9990132,12.6875,37.40625,47.53125,229.40625,306.53125,743.75,733.6875,869.96875,913.0625
20100411,6.25757837,3.97191167,740.85144,44.7196159,298.275574,1.31E-06,0,1039.1521,6.45E-06,290.482941,1039.12695,22.3975201,0,8.49452877,290.482941,0,0,-9.85221481,9.08E-06,1.31E-06,0.025073426,971.39,16.57,19.48,14.1,0.63,14.14,0.97,0.33,-0.17,3949190,4569884,12.125,35.46875,44.375,221.4375,315.125,756.4375,755.3125,901.46875,932.4375
20100412,6.4083252,-8.51079941,741.989319,97.3773346,297.331482,1.94E-06,0,1039.34082,1.82E-05,289.005402,1039.32068,60.0476685,0,39.5613861,289.005402,0,0,-6.29084778,2.43E-05,4.25E-06,0.01999319,978.68,15.01,21.12,9.85,6.16,10.57,4.16,-3.93,-0.84,6488204,7509384,13.5625,40.3125,49.21875,214.4375,318.34375,757.59375,760.09375,915.1875,958.78125
20100413,6.76539755,-12.7767286,743.572815,21.7808666,302.634827,1.72E-06,0,1046.25623,4.21E-06,285.423126,1046.20764,14.9805803,0,16.5354557,285.423126,0,0,-3.04763627,6.07E-06,1.40E-07,0.048567422,982.73,11.3,13.21,9.66,9.96,9.13,1.97,0.51,-0.87,1769028,2048400,13.15625,39.6875,50.1875,217.125,315.78125,756.71875,760.4375,919.3125,983.125
20100414,6.28649426,-11.7702713,746.104004,70.0367966,303.239838,1.49E-06,0,1049.35718,1.18E-05,284.419495,1049.34375,35.5458031,0,20.9172211,284.419495,0,0,-25.3414421,1.44E-05,1.11E-06,0.01329278,987.86,11.83,14.25,9.08,0.73,7.6,1.14,-0.2,-0.46,7522632,8717078,12.75,40.46875,51.5625,218.5,320.3125,764.96875,765.53125,928.84375,1005.0625
20100415,6.13542461,-0.65680939,747.920471,133.088959,299.744843,3.85E-07,0,1047.67395,1.54E-05,286.534271,1047.66541,49.9447479,0,37.1979332,286.534271,0,0,-46.6013718,2.02E-05,4.45E-06,0.008583275,987.07,13.25,15.97,8.59,0.11,8.03,0.96,0,-0.33,11334652,13138676,13.03125,40.90625,51.875,219.9375,326.1875,789.53125,784.9375,950.21875,1022.15625
20100416,6.04221964,12.1706791,748.664307,153.961777,296.772705,1.93E-07,0,1045.44006,1.97E-05,289.560333,1045.43689,66.6197586,0,35.3242722,289.560333,0,0,-39.8408012,2.70E-05,7.09E-06,0.003043794,981.92,16.08,19.53,11.15,0,10.17,1.16,-0.94,-0.07,16999684,19706388,15.46875,44.90625,54.625,216.71875,323.71875,802.03125,802.78125,971.25,1035.0312
20100417,6.23562431,10.4646368,748.703064,82.9259262,295.51535,3.77E-07,0,1044.23376,1.53E-05,290.281128,1044.21826,47.8653679,0,14.0216455,290.281128,0,0,-10.5732107,1.94E-05,3.77E-06,0.01533885,980.5,16.7,20.35,13.99,2.97,12.14,1.81,-1.2,0.67,9382914,10877626,15.46875,44.53125,55.28125,218.6875,317.1875,793.1875,800.96875,979.84375,1047.5
20100418,6.24663925,-3.33465028,748.923035,43.7379951,297.68573,9.55E-07,0,1046.63452,6.09E-06,288.23819,1046.60864,19.8925362,0,4.38475275,288.23819,0,0,-22.7940731,8.07E-06,1.02E-06,0.025773641,977.05,15.45,19.78,11.09,0.01,12.59,1.79,0.62,-0.83,10895416,12637284,14.09375,40.625,50.8125,215.625,308.125,773.21875,784.28125,973.0625,1057.5312
20100419,6.19067812,22.4241314,749.169922,134.959732,296.055237,8.80E-07,0,1045.24829,1.75E-05,293.604645,1045.22534,64.2966232,0,31.6403522,293.604645,0,0,-16.5923843,2.61E-05,7.72E-06,0.023124043,971.44,19.67,23.24,13.9,4.15,14.96,1.43,-1.27,0.4,13971436,16203374,12.625,36.78125,46.03125,204.96875,300.375,752.6875,763.25,953.6875,1057.4688
20100420,6.75415802,4.91566181,749.653259,48.3819046,300.919952,1.91E-06,0,1050.63147,5.43E-06,291.812866,1050.57324,20.9876537,0,17.2550526,291.812866,0,0,-5.22594643,8.51E-06,1.17E-06,0.058264714,970.11,18.02,19.47,15.35,6.42,16.26,2.26,-1.33,0.24,3378192,3918982,16.34375,46.34375,54.625,202.40625,301.78125,745.71875,750.8125,932.6875,1047.6562
20100421,6.33435106,1.0667634,751.258179,147.931717,301.853241,2.24E-06,0,1053.12183,2.66E-05,291.703613,1053.11157,93.0955353,0,31.5631485,291.703613,0,0,-22.2144432,3.77E-05,8.88E-06,0.010361843,978.46,19,23.72,13.41,4.12,11.29,4.32,-3.99,-0.97,15629718,18134654,27.8125,74.40625,86.59375,246.65625,320.0625,771.46875,763.28125,926.875,1035.5
20100422,6.39059258,-16.8098946,752.889038,29.2886753,303.240448,1.26E-06,0,1056.15295,4.42E-06,285.916779,1056.12952,14.7990131,0,13.8306608,285.916779,0,0,-17.4701176,6.00E-06,3.16E-07,0.023442676,988.35,12.43,13.76,9.56,4.13,10.31,2.52,-1.4,-0.16,2550366,2959624,29.78125,78.90625,97.3125,336,351.21875,838.96875,815.96875,954.59375,1027.0312
20100423,6.09235001,11.9724131,754.176025,182.944672,299.839539,6.99E-07,0,1054.02271,2.41E-05,290.97876,1054.0155,85.4145584,0,46.7461014,290.97876,0,0,-38.8047256,3.46E-05,9.87E-06,0.007130713,984.01,17.09,20.96,12.23,0,10.4,2.29,0.82,-1.59,16396934,19030866,27.15625,71.375,88.8125,370.21875,403.78125,932.25,901.8125,1018.15625,1035.125
20100424,6.14542294,-0.730981171,754.441772,62.9802742,297.682617,6.03E-07,0,1052.1394,1.64E-05,289.415985,1052.12463,50.8824081,0,1.14202774,289.415985,0,0,-11.6905785,2.06E-05,3.63E-06,0.014990847,978.71,16.61,19.11,13.69,1.46,11.08,2.17,-0.1,-1.84,4032436,4680674,24.28125,63.5625,79.25,353.96875,452.84375,1021.03125,995.34375,1097.7812,1070.125
20100425,6.14644527,-0.135612473,754.398926,91.2370453,297.249237,1.26E-06,0,1051.65686,1.33E-05,289.337677,1051.64819,45.6583786,0,20.4617443,289.337677,0,0,-25.2486553,1.85E-05,3.94E-06,0.008685845,984.62,15.58,19.73,11.87,1.31,11.76,1.6,-0.46,-0.2,7160940,8314382,24.53125,64.125,78.25,332.4375,464.46875,1061.9062,1054.0625,1174.5625,1132.25
20100426,5.99883604,3.48766732,754.154663,173.634232,295.041382,3.17E-07,0,1049.19824,2.16E-05,290.715912,1049.19617,80.9521942,0,27.6816578,290.715912,0,0,-61.5119057,3.28E-05,1.09E-05,0.002184386,985.22,17.18,22.69,11.23,0.24,11.25,2.3,1.31,-0.25,18211994,21146580,22.71875,59.78125,74.34375,325.625,450.8125,1057.7188,1062.5312,1220.75,1204.8438
20100427,5.90220451,10.7329788,753.533142,214.389572,292.144379,9.26E-09,0,1045.67798,2.45E-05,292.617676,1045.67761,100.790581,0,31.2239666,292.617676,0,0,-71.6383057,4.09E-05,1.63E-05,0.000411632,979.52,19.28,24.59,14.28,0,12.69,1.35,-0.23,-0.86,20934280,24310226,20.34375,53.25,66.40625,308,429.3125,1038.0312,1046.9375,1228.0938,1261.8125
20100428,5.85294247,16.5335865,752.541748,225.265121,289.305084,-5.11E-09,0,1041.84705,2.24E-05,294.809662,1041.84692,102.142242,0,35.2961235,294.809662,0,0,-71.2869568,4.14E-05,1.90E-05,0.000240296,979.15,21.58,26.76,16.72,0,14.47,0.89,-0.04,-0.38,22773770,26451242,18.21875,47.6875,59.4375,281.28125,406.25,1012.96875,1023.875,1208.375,1285.4375
20100429,5.83496904,18.6686382,751.213623,196.583237,286.836365,4.14E-07,0,1038.05713,2.76E-05,296.524292,1038.05005,116.977264,0,9.83581543,296.524292,0,0,-51.1014977,4.74E-05,1.94E-05,0.007157949,977.41,23.65,29.18,18.46,0.25,15.71,2.05,-1.13,-0.88,20619650,23952368,16.25,42.78125,53.40625,254.90625,377.875,974.09375,990.28125,1175.375,1277.7812
20100430,5.9781518,9.76455593,749.744446,164.776489,286.940704,1.49E-06,0,1036.69763,2.05E-05,295.579254,1036.68494,84.1444321,0,29.1911964,295.579254,0,0,-41.6726456,3.41E-05,1.21E-05,0.012500213,979.16,22.98,27.82,18.31,0.37,17.77,1.45,0.28,-0.55,17897882,20794742,15.65625,39.90625,49.03125,231.71875,349.28125,922.5,942.6875,1132.8438,1250.7188
20100501,5.85404825,12.7347069,748.442139,194.637741,286.011078,1.36E-06,0,1034.4585,2.27E-05,296.677032,1034.45288,99.6538467,0,31.5263081,296.677032,0,0,-50.7193756,4.04E-05,1.64E-05,0.005234184,977.38,23.36,28.33,17.61,0.22,18.75,1.35,0.71,-0.71,20081262,23334806,14.46875,36.9375,45.5,213.3125,323.09375,874.90625,893.3125,1082.5312,1211.9062
20100502,5.69400883,19.8222523,747.080505,210.528778,283.398926,3.53E-07,0,1030.48279,3.49E-05,298.937897,1030.47937,144.828934,0,2.00286388,298.937897,0,0,-43.8769035,5.87E-05,2.35E-05,0.00337208,971.01,26.54,31.21,21.77,0.48,17.59,2.55,1.03,-2.06,21234796,24678688,13.03125,33.625,41.4375,197.46875,298.8125,836.40625,851.78125,1031.5,1164.5
20100503,6.44037247,8.00496006,745.58429,116.233841,287.066711,1.78E-06,0,1032.69604,1.78E-05,297.194916,1032.65112,68.579361,0,27.6246185,297.194916,0,0,-12.0264311,2.78E-05,8.27E-06,0.045019675,965.78,23.74,26.94,20.76,14.57,20.82,2.23,-0.95,-1.07,9173404,10663568,11.78125,31.28125,38.5625,185.125,283.90625,809.9375,821.65625,988.9375,1116.1875
20100504,5.96471739,4.12955523,744.802979,117.520607,289.385559,1.60E-06,0,1034.19812,1.51E-05,296.285919,1034.18933,66.0950089,0,9.25549603,296.285919,0,0,-38.0346642,2.68E-05,1.01E-05,0.00955499,964.22,23.79,28.88,19.27,0.17,19.35,1.85,-0.29,-0.44,14849664,17264968,17.3125,53.875,59.9375,185.25,282.71875,804.375,809.0625,965.25,1081.4062
20100505,6.11934423,6.89066315,744.09668,201.298309,287.423523,1.34E-06,0,1031.52979,4.14E-05,298.086853,1031.52026,164.155304,0,-2.47484398,298.086853,0,0,-32.7490768,6.66E-05,2.39E-05,0.009608188,968.13,25.02,31.09,16.1,22,17.82,4.01,-3.79,-0.79,19102928,22211940,17.71875,58.6875,71.9375,211.65625,280.75,824.78125,820.34375,970.6875,1062.75
20100506,6.52509451,-18.9318333,743.842651,34.8519936,295.472534,2.32E-06,0,1039.36499,9.29E-06,289.226837,1039.31531,31.3671093,0,17.5507507,289.226837,0,0,-4.86007977,1.27E-05,1.10E-06,0.049775373,977.1,16.96,17.77,15.97,10.4,13.71,2.47,-1.67,-0.11,3066252,3566304,19.71875,62.875,76,234.71875,282.03125,872.125,859.03125,1007.40625,1070
20100507,6.16515446,-1.41859305,744.513489,84.7271576,296.298218,2.30E-06,0,1040.84131,1.30E-05,291.540985,1040.81177,48.9309769,0,22.2004204,291.540985,0,0,-15.0116968,1.98E-05,4.56E-06,0.029598795,973.75,18.17,20.36,16.17,0.44,14.39,1.54,-0.49,-0.92,6413568,7459202,18.90625,59.6875,74.15625,254.5625,297.09375,955.90625,935.34375,1067.75,1113.5
20100508,6.17585421,6.15157747,744.996948,116.623116,295.064636,1.48E-06,0,1040.0741,1.52E-05,293.495148,1040.06165,61.5329094,0,18.8127537,293.495148,0,0,-30.1226006,2.49E-05,8.22E-06,0.012490203,971.67,19.71,23.4,16.52,0.71,15.37,1.2,-0.81,-0.58,11787782,13713018,17,53.34375,66.59375,256.1875,317.625,1029.0938,1016.46875,1150.9688,1182.25
20100509,6.18485928,-2.75981688,745.267395,103.305923,294.811646,2.17E-06,0,1040.09778,2.17E-05,292.414154,1040.07898,80.4265442,0,8.20890522,292.414154,0,0,-17.439249,3.26E-05,8.72E-06,0.018760359,977.15,19.15,23.06,14.74,6.96,14.05,2.87,-2.63,-0.5,7322978,8520494,15.15625,47.5,59.40625,245.8125,333.9375,1061.8125,1057.2188,1218.7188,1264.5625
20100510,6.13648891,-2.17433929,745.539124,66.5641937,295.270477,1.39E-06,0,1040.82666,8.57E-06,291.052673,1040.80981,32.4762192,0,8.57707977,291.052673,0,0,-27.6763306,1.32E-05,3.21E-06,0.016999034,978.42,17.27,19.97,15.21,0.53,14.33,1.39,1.06,-0.08,5624666,6545596,13.5,42.34375,53.03125,230.84375,335.625,1102.5,1092.9375,1254,1336.2188
20100511,6.03757524,9.16894341,745.692627,134.524704,293.42514,7.04E-07,0,1039.12781,1.74E-05,293.962341,1039.1178,71.2939148,0,27.9238319,293.962341,0,0,-26.1403522,2.89E-05,1.08E-05,0.01000207,975.85,20.15,23.6,18.02,0.99,16.07,1.14,-0.29,-0.14,10437520,12148116,12.03125,37.84375,47.4375,214.625,323.53125,1144.5625,1138.4375,1287.0312,1379.9062
20100512,6.37794542,-2.97597694,745.68042,43.0577354,294.817291,2.34E-06,0,1040.54199,6.52E-06,291.558777,1040.4978,25.921751,0,14.6571112,291.558777,0,0,-5.4573164,1.05E-05,1.65E-06,0.044294145,972.4,18.81,20.42,17.15,6.71,16.27,1.61,-1.19,-0.84,3605718,4197708,11.0625,34.625,43.15625,200.03125,305.0625,1135.875,1144.3438,1313.6875,1410.3438
