time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,DongRO,runoff
20150708,7.68079042,7.62871456,964.614319,210.693146,378.260895,9.06E-07,0,1342.88098,3.15E-05,299.944305,1342.875,174.907211,0,-25.5475674,299.944305,0,0,-53.7067871,7.09E-05,3.85E-05,0.005781346,964.94,26.53,30.9,22.33,0,20.51,1.73,0.28,-1.62,20641086,24353852,28.1875,64.46875,79.6875,407.21875,698.59375,2116.5938,2154.9062,2931.4375,3252.2812,7637.1875,7693.8125
20150709,7.6569047,4.11206722,961.353882,186.530472,376.372284,-1.47E-07,0,1337.7666,2.36E-05,299.245789,1337.72607,136.033005,0,-0.778802872,299.245789,0,0,-47.1642685,5.52E-05,3.17E-05,0.040379308,967.79,26.08,30.65,21.78,0.13,20.6,1.35,-0.36,0,19266830,22733212,25.375,58.125,72.0625,382,656.4375,1977,2026.3438,2804.5,3158.7188,7240.4688,7294.5
20150710,7.6252203,6.82719421,958.155457,199.695129,374.883514,2.79E-06,0,1333.06506,2.43E-05,300.212402,1333.03882,146.319763,0,-7.50963593,300.212402,0,0,-54.0550652,5.93E-05,3.22E-05,0.026075542,966.41,26.74,30.01,22.66,0.37,21.92,0.87,0.26,-0.08,20131590,23754196,23.15625,52.8125,65.3125,383.3125,616,1896.5,1920.0625,2622.1875,3018.4062,6798.3438,6854.7188
20150711,7.5956502,10.567749,955.167542,208.47049,373.126831,1.19E-06,0,1328.30518,2.02E-05,301.015137,1328.29443,137.446274,0,9.63677406,301.015137,0,0,-50.8169632,5.57E-05,3.43E-05,0.010809045,962.64,27.51,31.35,22.91,0.01,21.9,1.02,0.23,-0.87,20474688,24160206,21.0625,48,59.40625,385.1875,587.34375,1961.2188,1955.2188,2506.125,2836.3438,6343.3125,6394.9062
20150712,7.53818941,12.2639837,950.866577,230.295944,370.979156,2.59E-07,0,1321.84924,3.43E-05,302.445312,1321.8457,212.120575,0,-44.1418724,302.445312,0,0,-50.0527115,8.60E-05,5.14E-05,0.00354267,960.57,29.15,33.57,25.08,0,22.66,1.82,-0.38,-1.3,21025834,24811676,18.96875,43.53125,53.96875,364.84375,567.03125,1975.8438,1996.25,2507.5312,2711.2812,6028.625,6066.375
20150713,7.59010458,11.7389126,946.635315,175.017593,369.89975,1.02E-06,0,1316.59119,2.84E-05,303.262207,1316.53503,165.557861,0,-42.5841255,303.262207,0,0,-40.3086586,6.71E-05,3.77E-05,0.056105044,960.98,28.23,33.21,24.59,4.34,24.71,1.06,-0.08,0.75,16774890,19795814,17.15625,39.9375,49.53125,337.75,539.8125,1862.5938,1905.3125,2461.4062,2680.2188,5846.4375,5878.0625
20150714,8.50225735,-8.61027908,945.949158,40.6992073,383.974335,4.52E-06,0,1330.09961,4.11E-06,298.211426,1329.92346,26.8705368,0,0.224754587,298.211426,0,0,-22.2220745,1.09E-05,2.27E-06,0.176103055,960.53,24.48,27.85,22.8,69.94,22.97,1.46,-0.91,0.87,5868734,6925372,15.53125,37.0625,46.09375,315.40625,504,1720.2188,1763.5938,2312.5625,2681.4062,6054.5,6109.2812
20150715,7.82266903,-2.7159152,950.501709,179.095123,388.130096,6.90E-06,0,1338.6582,2.18E-05,298.340698,1338.6322,133.130356,0,4.83162117,298.340698,0,0,-43.8420448,5.40E-05,2.53E-05,0.02636862,961.49,25.87,29.88,22.56,0.36,21.6,1.86,-0.15,1.38,17587282,20756070,14.1875,34.8125,43.3125,295.5625,469.4375,1604.9688,1639.9688,2153.875,2602.8125,6436.1875,6519.2812
20150716,7.70574379,8.80121326,952.774353,202.656281,381.44342,1.81E-07,0,1334.22791,1.88E-05,300.585785,1334.21802,128.468735,0,13.4055967,300.585785,0,0,-51.9786377,5.21E-05,3.31E-05,0.010142299,961.36,27.93,31.61,24.46,0.06,22.4,0.62,0.1,-0.28,19820388,23390132,12.9375,32.75,40.8125,278.09375,437.78125,1524.8438,1551.625,2026.6875,2459.375,6190.75,6290.4062
20150717,7.67277336,6.60196829,952.297424,211.459259,377.678162,7.12E-07,0,1330.00183,1.95E-05,301.020447,1329.97559,137.206421,0,9.95854473,301.020447,0,0,-57.6931305,5.56E-05,3.55E-05,0.026221767,962.05,27.86,32.12,23.31,0.48,23.19,0.83,-0.21,-0.77,21201626,25018740,11.9375,31.28125,39.0625,261.1875,409.25,1470,1491.3438,1916.6562,2303.0312,5747.625,5833.2812
20150718,7.58777952,7.8680954,949.43219,232.911957,374.460236,5.83E-07,0,1323.8949,3.34E-05,301.682678,1323.89221,203.315704,0,-40.9083099,301.682678,0,0,-62.6352882,8.24E-05,4.84E-05,0.002482857,961.69,28.42,33.13,23.46,0,22.63,1.69,-0.4,-1.3,22580870,26644592,11.03125,29.96875,37.53125,245.71875,385.34375,1417.5938,1440.4062,1831.0625,2165.375,5361.375,5432.125
20150719,7.56336212,7.74701214,946.389526,223.236679,371.796875,1.85E-07,0,1318.20728,2.28E-05,301.741272,1318.1864,160.158615,0,4.04069281,301.741272,0,0,-51.2872391,6.49E-05,4.20E-05,0.020860393,962.78,28.69,32.51,24.51,0.08,23.86,1.01,0.29,-0.73,21058694,24846808,12.65625,31.5625,38.3125,234.4375,366.78125,1359.4375,1381.4062,1752.125,2053.9375,5025.5938,5089.1562
20150720,7.49278116,13.5931406,942.451782,219.853745,369.388367,1.39E-06,0,1311.84888,3.62E-05,303.737579,1311.84009,194.77832,0,-38.4872246,303.737579,0,0,-49.9688148,7.90E-05,4.14E-05,0.008741678,962.62,29.07,32.87,25.19,0.21,24.15,1.31,0.12,-1.19,20370048,24032572,13.1875,32.28125,39.59375,231.125,352.625,1317.5938,1333.6875,1677.2812,1953.875,4702.4375,4761.5938
20150721,7.74113083,5.76187325,938.77002,174.519379,368.732452,2.77E-06,0,1307.55396,3.24E-05,303.009064,1307.50244,178.567566,0,-48.0407066,303.009064,0,0,-38.2413025,7.24E-05,3.73E-05,0.051524311,962.32,28.58,31.67,25.07,16.04,23.41,1.51,-0.64,-0.94,12035890,14199556,14.15625,32.75,39.78125,228.71875,347,1300.5938,1308.375,1623.2188,1862.2812,4425.75,4476.8125
20150722,7.88260841,-12.3278837,938.081238,84.2060318,380.228943,4.32E-06,0,1318.35767,1.03E-05,297.652496,1318.30981,62.2840652,0,0.520458698,297.652496,0,0,-33.7242966,2.53E-05,1.07E-05,0.047460187,962.56,25.29,28.02,22.95,15.65,23.29,1.28,-0.44,-0.24,7917362,9339436,16.15625,36.75,44.125,233.5625,354.40625,1311.5312,1311.3125,1605.5,1803.5938,4274.375,4317.0938
20150723,7.64909697,6.40443134,938.234741,198.219635,376.973572,1.24E-06,0,1315.2467,2.22E-05,300.571625,1315.20813,136.938797,0,8.09680462,300.571625,0,0,-46.7803116,5.55E-05,3.21E-05,0.038415678,964.24,26.94,30.91,22.74,2.69,23.35,1.71,0.03,0.77,19594896,23113460,15.734375,36.5,45.25,245.60938,356.625,1329.6719,1328.7188,1614.8594,1780.1562,4209.3438,4250.7188
20150724,7.54750824,6.48390055,936.266907,224.813553,373.234711,1.03E-06,0,1309.50964,2.96E-05,301.524414,1309.50195,180.302246,0,-20.6792507,301.524414,0,0,-58.7054825,7.31E-05,4.24E-05,0.00800181,963.6,27.96,32.01,23.85,0.02,22.73,1.21,0.63,0.4,21540080,25406640,14.453125,34.546875,43.03125,244.39062,355.0625,1323.4531,1331.4375,1627.3281,1775.6875,4150.1562,4189.953
20150725,7.49193716,7.25032091,933.921021,188.555328,369.924133,1.25E-07,0,1303.85083,2.29E-05,301.599396,1303.84521,151.649765,0,-19.844141,301.599396,0,0,-49.4988556,6.15E-05,3.85E-05,0.005658851,961.82,28.91,32.65,25.01,0,23.79,1.11,0.77,-0.32,17427438,20554444,13.5625,33.09375,41.0625,236.57812,351.34375,1299.9844,1312.3438,1616.75,1782.9844,4105.1094,4141.1875
20150726,7.47153664,0.574026585,932.077576,113.021255,368.101593,2.32E-08,0,1300.19617,1.49E-05,300.504578,1300.17871,91.5534134,0,-28.2662277,300.504578,0,0,-49.1579742,3.71E-05,2.22E-05,0.017047985,962.73,28.51,32.47,23.64,0.01,23.5,0.95,0.21,-0.88,13204502,15572398,12.578125,31.609375,39.25,226.35938,340.875,1272.7031,1287.875,1585.0625,1781.0156,4070.6875,4105.2656
20150727,7.45946598,6.65838051,930.090027,206.49382,366.029907,1.46E-06,0,1296.13721,2.34E-05,301.63266,1296.11987,155.581238,0,-7.69867516,301.63266,0,0,-51.953125,6.31E-05,3.82E-05,0.017275507,963,28.3,32.63,22.95,0.25,22.5,1.35,0.15,-1.31,20965686,24724812,12.125,30.796875,38.046875,213.76562,326.8125,1224.6406,1247.2031,1544.1094,1759.9844,4015.5625,4051.2812
20150728,7.39369631,6.34200478,928.044495,217.145355,363.588501,1.50E-06,0,1291.64539,2.90E-05,301.827789,1291.63293,180.621002,0,-13.9537525,301.827789,0,0,-44.1371498,7.32E-05,4.27E-05,0.012372134,963.33,28.88,32.67,25.68,0.14,22.52,2.39,1.77,-1.56,21297808,25114698,11.453125,29.921875,37.0625,202.09375,311.48438,1157.0469,1185.1406,1486.9062,1724.625,3926.8594,3964.3438
20150729,7.25963306,4.87285566,925.737366,215.96199,359.820587,6.88E-07,0,1285.56531,3.25E-05,301.660889,1285.55786,191.438965,0,-22.0880623,301.660889,0,0,-41.7370491,7.76E-05,4.44E-05,0.007380989,962.69,28.93,32.63,25.18,0.05,22.21,2.48,1.88,-1.51,20631414,24327182,10.546875,28.640625,35.5625,192.1875,295.53125,1081.7188,1112.5469,1415.75,1674.2188,3808.875,3847.1875
20150730,7.32090712,4.88554668,922.870667,206.928375,357.247559,7.84E-07,0,1280.14551,2.45E-05,301.748657,1280.11792,164.855515,0,-1.894418,301.748657,0,0,-39.0816994,6.68E-05,4.15E-05,0.027306451,963.13,28.83,32.25,25.33,0.52,23.12,2.09,1.58,-1.12,19041986,22451274,9.8125,27.625,34.328125,183.42188,281.34375,1007.65625,1038.5,1339.5625,1610.125,3681.2969,3719.1875
20150731,7.20293045,6.39535046,919.947266,214.648117,355.84494,1.42E-06,0,1275.80591,2.69E-05,302.237366,1275.79199,179.648926,0,-13.8495531,302.237366,0,0,-42.452858,7.28E-05,4.45E-05,0.013679734,963.57,29.09,32.81,25.3,0.03,23.04,2.14,1.58,-1.32,19613274,23124058,9.1875,26.78125,33.328125,176.21875,269.40625,943.2031,971.6875,1263.6094,1540.1562,3559.1562,3595.4219
20150801,7.09577799,5.4709425,916.937927,220.366196,352.192047,1.95E-07,0,1269.13269,3.64E-05,302.27948,1269.13,218.882904,0,-49.1145821,302.27948,0,0,-45.126667,8.87E-05,5.21E-05,0.002739042,964.02,29.93,33.68,26.14,0.01,21.67,2.85,2.23,-1.68,21171638,24959892,8.796875,26.171875,32.546875,170.92188,258.89062,887.4219,914.2031,1194.75,1469.5469,3450.2188,3484.8438
20150802,6.98851299,4.69554043,913.571106,222.539291,348.107697,1.40E-08,0,1261.67932,4.36E-05,302.256012,1261.67883,244.070755,0,-78.3223801,302.256012,0,0,-52.0963745,9.90E-05,5.53E-05,0.00054699,962.98,30.14,34.39,26.19,0,20.63,3.58,2.88,-2.06,21934370,25857370,8.5625,25.84375,32.171875,166.96875,250.35938,836.9531,862.8594,1134.75,1401.4531,3350.375,3383.3125
20150803,6.90109348,0.676357388,909.662415,220.68573,343.720245,1.72E-09,0,1253.38281,4.15E-05,301.407196,1253.38269,248.592667,0,-81.3470154,301.407196,0,0,-52.765358,0.000100788,5.93E-05,0.000209925,961.34,29.91,34.4,25.53,0,19.6,3.71,2.92,-2.18,21373016,25193986,8.859375,26.09375,32.28125,165.65625,246.29688,792.3906,816.0469,1077.8438,1334.8594,3248.0781,3280.5938
20150804,6.91638756,-0.947400033,905.369568,212.516495,341.073853,1.01E-06,0,1246.46277,2.57E-05,300.8396,1246.44336,184.801117,0,-11.3082552,300.8396,0,0,-39.9766426,7.49E-05,4.82E-05,0.019320361,962.28,28.4,32.92,23.18,1.51,21.65,1.82,0.91,-0.63,20705622,24405426,16.234375,42.28125,46.65625,174.95312,264.48438,762.6094,779.21875,1022.0625,1267.1562,3129.8906,3161.75
20150805,7.00964785,-1.7969631,901.347229,148.556976,342.466705,2.19E-06,0,1243.82996,1.44E-05,299.366333,1243.81384,100.435844,0,12.5426931,299.366333,0,0,-37.3688774,4.07E-05,2.41E-05,0.016039468,963.25,26.58,29.79,23.98,2.97,22.05,1.27,0.68,-0.15,16414622,19346022,21.3125,54.125,63.125,216.96875,296.21875,777.3281,774.8594,976.1406,1200,3002.2969,3033.5469
20150806,7.00627851,8.85556221,897.840515,193.185028,342.429474,1.12E-06,0,1240.28442,1.92E-05,301.841278,1240.27002,149.208221,0,-7.44301939,301.841278,0,0,-42.5629082,6.05E-05,4.02E-05,0.014443252,964.51,28.93,32.29,25.42,0.68,23.44,1.15,0.54,-0.95,18395482,21679820,20.453125,51.546875,62.265625,258.95312,316.10938,843.6094,823.0625,960.7031,1138.3125,2872.0312,2902.125
20150807,7.62829828,0.856455803,894.980957,149.01918,349.440643,2.36E-08,0,1244.5752,1.54E-05,300.679871,1244.42151,97.1967621,0,19.7040062,300.679871,0,0,-31.2730274,3.94E-05,2.40E-05,0.153583527,966.84,26.56,30.67,23.29,17.84,23.71,1.44,-0.74,0.15,9812564,11564192,18.90625,47.609375,57.40625,262.5625,343.39062,932.125,905.90625,996.125,1097.0469,2770.4219,2796.1719
20150808,7.51436901,-12.0844288,894.247498,39.4491615,359.802002,7.27E-06,0,1254.14075,5.37E-06,297.191071,1254.04932,41.0914917,0,-14.3397436,297.191071,0,0,-24.7821388,1.67E-05,4.02E-06,0.091254592,967.79,23.55,24.94,22.02,8.16,22.49,1.19,0.42,0.93,3554782,4188252,17.890625,45.84375,55.40625,250.84375,374.82812,1033.3438,1003.8906,1078.7188,1100.2969,2772.0312,2784.7812
20150809,7.31114149,-1.94367898,894.350464,131.851486,358.797272,3.54E-06,0,1253.177,1.46E-05,297.780914,1253.14758,85.8965073,0,15.4253254,297.780914,0,0,-32.4691238,3.48E-05,1.67E-05,0.02929331,967.4,23.71,26.64,21.73,0.39,20.8,1.81,-0.17,1.54,9497962,11189962,16.796875,43.296875,53.234375,249.78125,390.25,1141.4062,1113.6562,1188.6562,1156.5,2917.2031,2923.2656
20150810,7.27696753,4.64663744,894.143433,134.422287,357.120911,1.27E-06,0,1251.27856,1.19E-05,299.279694,1251.2644,78.47052,0,14.8898048,299.279694,0,0,-36.4105759,3.18E-05,1.86E-05,0.014221294,966.96,25.72,28.71,22.86,1.38,21.33,0.76,-0.19,-0.23,14314416,16866146,17.1875,42.40625,52.15625,251.9375,382.95312,1195.0156,1187.8438,1299.4062,1250.7344,3026.8594,3036.4375
20150811,7.42604542,7.17569017,893.826538,143.196289,357.679352,2.41E-06,0,1251.5979,1.38E-05,300.535736,1251.50586,91.6720505,0,7.13099575,300.535736,0,0,-37.2183266,3.72E-05,2.09E-05,0.092011146,965.61,25.92,28.5,23.62,7.61,23.02,1.25,-0.04,-1.12,10925810,12871640,19.28125,45.90625,55.265625,247.375,371.95312,1179.0156,1191.0469,1360.5156,1355.1094,3092.4531,3103.3438
20150812,7.28565502,6.43528795,893.527954,174.601334,356.371216,5.41E-06,0,1249.94397,1.81E-05,301.166656,1249.89929,130.26149,0,-0.713333905,301.166656,0,0,-38.6158562,5.28E-05,2.93E-05,0.044787239,964.69,27.31,31.08,23.4,1.48,23.15,1.68,-0.07,-1.63,17137508,20189820,19.6875,46.609375,56.8125,239.35938,361.70312,1135.0156,1153,1358.1094,1429.2188,3109.5625,3125.4531
20150813,7.25064659,9.02505112,893.010132,194.270721,354.432831,2.65E-06,0,1247.47205,2.07E-05,302.327423,1247.44275,137.831467,0,2.38701797,302.327423,0,0,-45.0255241,5.59E-05,3.25E-05,0.029029919,963.63,28.56,32.53,24.82,0.59,23.83,0.96,-0.26,-0.55,18163894,21397728,20.515625,47.203125,56.734375,229.82812,351.45312,1091.3438,1108.9844,1322.6875,1448.0156,3056.5469,3078.6406
20150814,7.25383997,6.60062647,892.2547,172.04129,352.791656,3.27E-06,0,1245.10461,2.05E-05,302.205322,1245.04639,137.332855,0,-9.85409451,302.205322,0,0,-37.9630432,5.57E-05,3.19E-05,0.058293507,962.74,28.56,32.9,24.73,3,24.14,1.15,-0.66,0.32,17228148,20294150,22.21875,51.59375,60.78125,225.53125,341.21875,1050.6094,1067.625,1280.8594,1424.1875,2952.3906,2977
20150815,7.29573727,4.54594135,891.351196,161.118881,352.915985,4.95E-06,0,1244.33777,1.69E-05,301.829224,1244.26709,122.023262,0,-2.04402542,301.829224,0,0,-36.5924416,4.95E-05,2.76E-05,0.070558921,963.32,27.67,31.11,24.51,11.04,24.74,1.22,0.69,0.23,16165402,19039218,22.75,53.328125,63.484375,237.875,331.03125,1018.9375,1031.6094,1238.6094,1383.0156,2847.0938,2870.5
20150816,7.683743,5.74367332,890.588684,127.100189,356.524292,4.02E-06,0,1247.21704,1.47E-05,302.068298,1247.11292,101.24839,0,-8.76704788,302.068298,0,0,-28.8791027,4.10E-05,2.23E-05,0.104058124,962.77,27.68,31.46,25.23,11.25,24.83,1.27,-0.3,-0.79,10150096,11952066,21.046875,49.359375,60.109375,252.9375,327.26562,1018.8125,1022.34375,1219.3125,1351.4375,2890.8594,2889.8125
20150817,8.52364826,-11.604826,893.116333,23.3023491,377.815613,5.41E-06,0,1271.13696,2.12E-06,298.125702,1270.93201,26.2049332,0,-6.1397934,298.125702,0,0,-14.8479557,1.06E-05,3.09E-06,0.2049945,963.19,24.17,26.06,22.12,22.87,22.74,2.11,1.94,-0.2,2025492,2384864,19.578125,46.328125,56.515625,250.71875,345.5625,1064.1406,1068.3438,1568.1875,1986.9375,4798.297,4539.2656
20150818,7.83325577,-9.67323112,902.065613,48.5008469,383.383636,5.86E-06,0,1285.56946,6.18E-06,296.568176,1285.4491,39.3092957,0,6.18892622,296.568176,0,0,-12.6792688,1.59E-05,3.91E-06,0.120172352,966.1,22.28,23.64,20.77,3.49,20.45,2.18,0.55,1.65,2789042,3282896,18.203125,43.71875,53.828125,240.9375,375.03125,1156.7969,1149.7188,1895.5,3069.5312,9349.141,9133.594
20150819,7.78532124,-10.3974819,909.402344,21.0412636,380.0271,2.72E-06,0,1289.57642,1.16E-06,295.084351,1289.42957,11.3219728,0,3.69260979,295.084351,0,0,-16.4231815,4.59E-06,7.12E-07,0.14695558,971.51,21.29,21.88,20.74,4.69,19.51,1.36,-0.76,0.68,2085028,2453246,17,40.890625,50.578125,228.9375,376.95312,1223.875,1226.3281,1891.875,3080.7656,9618.6875,9697.719
20150820,7.58518744,-1.46800351,914.358154,107.030937,374.814026,2.42E-06,0,1289.20337,1.08E-05,296.925781,1289.17212,57.871254,0,5.97885513,296.925781,0,0,-44.6455841,2.35E-05,1.03E-05,0.03121217,970.66,23.07,27.24,20.25,0.14,20.19,1.2,0.88,-0.28,9603186,11294072,15.546875,37.90625,47.15625,215.20312,358.78125,1205.5938,1229.6719,1843.5156,2778.2344,8614.375,8699.0625
20150821,7.47489882,8.94460201,916.485657,196.028168,369.631439,4.08E-07,0,1286.12537,1.94E-05,299.634766,1286.11755,115.146935,0,21.8194389,299.634766,0,0,-50.1132126,4.67E-05,2.69E-05,0.008236088,967.04,26.78,30.56,22.55,0.02,21.79,0.79,0.18,-0.19,19448374,22868016,14.0625,35.125,43.8125,201.42188,335.21875,1140.8594,1174.5156,1759.1875,2523.9062,7945.75,8002.75
20150822,7.33601141,16.2345581,916.75769,193.206268,364.729187,6.98E-07,0,1281.49585,3.66E-05,302.833221,1281.48706,165.808914,0,-40.3291359,302.833221,0,0,-51.4880981,6.72E-05,2.99E-05,0.008994819,964.32,27.06,30.95,23.49,0.02,22.55,1.1,-0.77,-0.14,15292542,17976354,12.796875,32.78125,40.9375,188.90625,312.01562,1062.6094,1098.3594,1640.2188,2314.5,7335.8594,7395.0156
20150823,7.49650717,2.40664315,916.291199,184.379059,363.893555,1.59E-06,0,1280.21057,1.90E-05,300.716553,1280.18481,112.53479,0,18.9336624,300.716553,0,0,-50.5063591,4.56E-05,2.50E-05,0.025843063,963.67,26.82,31.17,22.36,3.03,23.14,1.07,-0.39,-0.63,19230610,22598438,13.015625,32.359375,40.03125,179,291.42188,984.4375,1018.9844,1511.8281,2122.4219,6616.922,6680.5312
20150824,7.39475441,1.97208476,915.58728,155.195938,362.339996,9.82E-07,0,1277.98279,1.93E-05,300.301544,1277.92737,110.858643,0,1.76197207,300.301544,0,0,-40.6062202,4.49E-05,2.47E-05,0.055521548,964.88,27.56,31.83,23.46,4.6,21.42,1.35,0.46,0.17,15825064,18591476,13.265625,32.296875,39.828125,172.98438,273.71875,915.21875,946.0625,1388.2188,1943.3594,5945.703,6004.672
20150825,7.56473637,-7.83226633,915.054321,81.4258347,365.684692,3.78E-06,0,1280.77356,1.20E-05,297.738831,1280.73914,75.367218,0,-19.9082088,297.738831,0,0,-33.8008385,3.06E-05,1.48E-05,0.034539104,968.42,24,25.97,21.57,3.42,22.03,0.95,-0.3,-0.28,4958738,5822642,12.5625,31.21875,38.640625,169.48438,260.10938,864.1719,888.0469,1285.8906,1782.5,5401.0625,5452.172
20150826,7.45781898,3.36235547,914.796021,116.675575,364.661987,8.08E-07,0,1279.48889,1.19E-05,298.820038,1279.45801,65.0602264,0,16.4682808,298.820038,0,0,-31.7842865,2.64E-05,1.37E-05,0.03088432,967.95,25.42,28.32,22.32,2.73,21.03,1.02,0,-0.54,15035874,17652974,12.515625,30.71875,37.75,166.76562,253.89062,840.59375,854.2656,1209.75,1651.6094,4994.6406,5037.828
20150827,7.77262449,-4.54824352,915.191895,33.0913086,370.863953,4.90E-07,0,1286.22119,2.53E-06,297.239441,1286.05591,11.0487976,0,3.14686251,297.239441,0,0,-23.4443302,4.48E-06,1.46E-06,0.165355071,968.15,22.85,24.35,21.01,16.95,21.58,1.14,-0.81,-0.12,2626804,3084448,12.421875,30.515625,37.46875,165,253.57812,838.6094,845.5156,1162.75,1555.375,4702.5156,4740.5312
20150828,7.54420996,2.76445127,916.563965,131.161331,370.0914,3.99E-06,0,1286.7301,1.22E-05,298.91803,1286.6554,71.7094803,0,22.4389591,298.91803,0,0,-34.2457275,2.91E-05,1.29E-05,0.074705973,967.42,24.76,28.47,22.03,1.87,22.09,0.76,-0.02,0,12534108,14706578,12.015625,30.421875,37.71875,163.78125,254.78125,840.4375,846.4219,1147.5156,1493.0938,4502.4062,4535.0312
20150829,7.54320955,2.63442564,917.227051,163.31105,368.934509,2.65E-06,0,1286.19421,1.59E-05,299.306183,1286.16162,90.0791016,0,21.0495968,299.306183,0,0,-49.5465317,3.65E-05,1.80E-05,0.032684263,966.93,26.21,29.87,22.13,0.48,22.41,0.71,0.11,-0.09,17638290,20690314,11.296875,29.796875,37.28125,162.9375,256.29688,839.3281,845.7344,1143.8906,1451.7969,4329.25,4361.953
20150830,7.44833183,7.40410805,917.387756,189.161957,366.555664,1.33E-06,0,1283.95972,1.92E-05,300.524628,1283.94348,111.687729,0,22.2691231,300.524628,0,0,-47.8006058,4.53E-05,2.47E-05,0.016284106,966.57,26.57,30.63,22.93,0.48,22.45,1.07,-0.08,-0.95,17936962,21035948,10.484375,28.734375,36.140625,161.96875,253.0625,835.90625,842.7031,1135.7656,1414.5156,4138.8438,4169.6406
20150831,7.37041283,5.78801298,916.72998,159.469574,363.624878,5.36E-07,0,1280.38794,2.40E-05,300.983459,1280.35461,122.988388,0,-14.6567221,300.983459,0,0,-45.3484268,4.99E-05,2.53E-05,0.033053465,967.02,27.1,31.55,23.21,0.08,22.34,0.96,0.28,0.12,15050804,17646598,10.015625,27.84375,34.890625,160.125,248,825.2344,834.6094,1120.6875,1380.25,3954.8281,3983.1875
20150901,7.49080801,5.49130583,915.81012,158.988525,363.835571,3.35E-06,0,1279.66382,1.71E-05,300.710297,1279.64563,95.7120514,0,15.3712225,300.710297,0,0,-42.4132156,3.88E-05,1.84E-05,0.018108442,966.76,26.93,31.1,22.64,0.3,22.6,1.2,0.05,-1.07,17803282,20867074,9.90625,27.890625,34.96875,157.85938,243.6875,804.5781,816.84375,1095.5938,1347.7969,3776.9375,3804.2969
20150902,7.34632969,3.48357368,915.044006,160.970139,361.885223,1.40E-06,0,1276.95508,2.40E-05,300.6185,1276.92944,122.411842,0,2.37961292,300.6185,0,0,-32.696949,4.96E-05,2.43E-05,0.025826875,967.81,27.47,30.93,24.62,1.61,21.49,1.91,0.37,-1.68,15055088,17641452,11.546875,29.46875,36.375,157.9375,243.98438,788.4531,797.4219,1063.1562,1310.0781,3597.4062,3624.2812
20150903,7.30946589,3.26145339,913.866211,161.774612,359.729523,2.85E-06,0,1273.60938,3.98E-05,300.727173,1273.59558,171.908737,0,-43.1130028,300.727173,0,0,-29.7169514,6.97E-05,2.70E-05,0.013701009,965.93,27.76,31.77,24.54,1.72,21.38,3.29,1.46,-2.86,16341656,19143074,14.125,32.984375,39.90625,162.39062,265.54688,857.875,827.7344,1050.625,1265.9219,3435.3438,3460.4219
20150904,7.74104929,4.24129391,912.524292,107.988602,362.261078,4.11E-07,0,1274.88635,1.43E-05,300.552765,1274.7854,68.1656265,0,12.4617815,300.552765,0,0,-23.1199379,2.76E-05,1.29E-05,0.100974798,966.57,26.53,30.67,23.65,26.06,23.55,1.11,0.35,-0.45,11916148,13955594,22.15625,48.359375,54.4375,176.1875,312.76562,1125.6875,1051.9375,1173.4844,1243.1719,3366.7344,3381.4844
20150905,8.02574348,-4.51658344,914.011108,43.671257,375.8302,3.37E-06,0,1289.9906,3.44E-06,298.589752,1289.84143,21.9912453,0,6.70756054,298.589752,0,0,-19.4891148,8.92E-06,2.11E-06,0.149322018,966.88,24.94,27.87,23.13,7.37,23.41,1.05,0.3,-0.33,7073158,8279538,23.34375,51.5625,61.84375,207.6875,343.40625,1285.125,1259.3125,1419.5312,1334.0938,3611.0156,3601.0625
20150906,7.56655979,-2.12392354,917.766357,139.811737,374.201721,3.83E-06,0,1291.9928,1.82E-05,298.991791,1291.96814,89.6477661,0,12.501174,298.991791,0,0,-39.788578,3.63E-05,1.43E-05,0.024720455,967.58,24.6,30.22,20.33,0.94,21.89,1.47,1.23,-0.18,13932610,16302134,21.15625,46.421875,56.421875,221.32812,345.29688,1254.9375,1271.7031,1576.1875,1524.2344,4029.8281,4020.9219
20150907,7.44205189,6.00549412,919.201782,177.996719,369.272736,5.56E-07,0,1288.48096,3.02E-05,300.272797,1288.47412,132.244659,0,0.082845442,300.272797,0,0,-39.6618881,5.36E-05,2.29E-05,0.006477294,966.48,27.13,30.71,22.4,0.04,20.64,2.14,0.95,-1.81,17670218,20674318,18.96875,41.421875,50.578125,211.625,350.375,1190.4688,1209.3281,1562.5938,1666.5312,4198.047,4210.25
20150908,7.4067359,3.04252386,919.010071,150.102417,365.373901,1.31E-06,0,1284.40051,3.05E-05,300.104187,1284.38403,133.767807,0,-13.0485544,300.104187,0,0,-26.3422852,5.42E-05,2.25E-05,0.016519411,967.36,27.21,30.07,24.83,0.29,20.37,2.74,1.23,-2.39,14177902,16583870,18.265625,39.984375,48.0625,198.76562,356.34375,1166.2031,1190.0312,1563.1406,1689,4134.2812,4155.6094
